delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0004570484161376953,"[49.95, 50.0]","[49.95, 50.0]","[-5.0, 0.0]",False,LEFT,True
0.01,0.01,0.051527976989746094,"[49.85, 50.0]","[49.85, 50.0]","[-10.0, 0.0]",False,LEFT,True
0.01,0.02,0.10284209251403809,"[49.7, 50.0]","[49.7, 50.0]","[-15.0, 0.0]",False,LEFT,True
0.01,0.03,0.15474414825439453,"[49.5, 50.0]","[49.5, 50.0]","[-20.0, 0.0]",False,LEFT,True
0.01,0.04,0.20659089088439941,"[49.25, 49.95]","[49.25, 49.95]","[-25.0, -5.0]",False,UP,True
0.01,0.05,0.2573270797729492,"[48.95, 49.85]","[48.95, 49.85]","[-30.0, -10.0]",False,UP,True
0.01,0.060000000000000005,0.30744004249572754,"[48.6, 49.75]","[48.6, 49.75]","[-35.0, -10.0]",False,LEFT,True
0.01,0.07,0.35746002197265625,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.08,0.40729403495788574,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.09,0.45749592781066895,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5085082054138184,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5593771934509277,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6094939708709717,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.12999999999999998,0.6603169441223145,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.13999999999999999,0.7103049755096436,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.15,0.7603130340576172,"[48.6, 49.75]","[48.6, 49.75]","[-0.0, -0.0]",False,,True
0.01,0.16,0.8108651638031006,"[48.6, 49.8]","[48.6, 49.8]","[-0.0, 5.0]",False,DOWN,True
0.01,0.17,0.8612978458404541,"[48.6, 49.9]","[48.6, 49.9]","[-0.0, 10.0]",False,DOWN,True
0.01,0.18000000000000002,0.9113099575042725,"[48.6, 50.05]","[48.6, 50.05]","[-0.0, 15.0]",False,DOWN,True
