delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00037407875061035156,"[50.0, 49.95]","[50.0, 49.95]","[0.0, -5.0]",False,UP,True
0.01,0.01,0.05120420455932617,"[50.0, 49.85]","[50.0, 49.85]","[0.0, -10.0]",False,UP,True
0.01,0.02,0.10235738754272461,"[50.0, 49.7]","[50.0, 49.7]","[0.0, -15.0]",False,UP,True
0.01,0.03,0.15348219871520996,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -20.0]",False,UP,True
0.01,0.04,0.20505905151367188,"[50.0, 49.25]","[50.0, 49.25]","[0.0, -25.0]",False,UP,True
0.01,0.05,0.256580114364624,"[50.0, 48.95]","[50.0, 48.95]","[0.0, -30.0]",False,UP,True
0.01,0.060000000000000005,0.3084251880645752,"[50.0, 48.6]","[50.0, 48.6]","[0.0, -35.0]",False,UP,True
0.01,0.07,0.3610873222351074,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -40.0]",False,UP,True
0.01,0.08,0.4140763282775879,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.09,0.4654562473297119,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5161893367767334,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5668902397155762,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6190361976623535,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.12999999999999998,0.6712181568145752,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.13999999999999999,0.7221231460571289,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.15,0.7740693092346191,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.16,0.8270740509033203,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.17,0.8782882690429688,"[50.0, 48.2]","[50.0, 48.2]","[0.0, -0.0]",False,,True
0.01,0.18000000000000002,0.9325361251831055,"[50.0, 48.25]","[50.0, 48.25]","[0.0, 5.0]",False,DOWN,True
0.01,0.19000000000000003,0.984133243560791,"[50.0, 48.35]","[50.0, 48.35]","[0.0, 10.0]",False,DOWN,True
0.01,0.20000000000000004,1.0357332229614258,"[50.0, 48.5]","[50.0, 48.5]","[0.0, 15.0]",False,DOWN,True
0.01,0.21000000000000005,1.0871610641479492,"[50.0, 48.7]","[50.0, 48.7]","[0.0, 20.0]",False,DOWN,True
0.01,0.22000000000000006,1.1385221481323242,"[50.0, 48.95]","[50.0, 48.95]","[0.0, 25.0]",False,DOWN,True
0.01,0.23000000000000007,1.1903390884399414,"[50.0, 49.25]","[50.0, 49.25]","[0.0, 30.0]",False,DOWN,True
0.01,0.24000000000000007,1.2424092292785645,"[50.0, 49.6]","[50.0, 49.6]","[0.0, 35.0]",False,DOWN,True
0.01,0.25000000000000006,1.2941341400146484,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 40.0]",False,DOWN,True
0.01,0.26000000000000006,1.345299243927002,"[50.0, 50.45]","[50.0, 50.45]","[0.0, 45.0]",False,DOWN,True
0.01,0.2700000000000001,1.3977940082550049,"[50.0, 50.95]","[50.0, 50.95]","[0.0, 50.0]",False,DOWN,True
0.01,0.2800000000000001,1.4497251510620117,"[50.0, 51.5]","[50.0, 51.5]","[0.0, 55.0]",False,DOWN,True
0.01,0.2900000000000001,1.502838134765625,"[50.0, 52.1]","[50.0, 52.1]","[0.0, 60.0]",False,DOWN,True
0.01,0.3000000000000001,1.5548820495605469,"[50.0, 52.75]","[50.0, 52.75]","[0.0, 65.0]",False,DOWN,True
0.01,0.3100000000000001,1.6063942909240723,"[50.0, 53.45]","[50.0, 53.45]","[0.0, 70.0]",False,DOWN,True
0.01,0.3200000000000001,1.6597974300384521,"[50.0, 54.2]","[50.0, 54.2]","[0.0, 75.0]",False,DOWN,True
0.01,0.3300000000000001,1.7109670639038086,"[50.0, 55.0]","[50.0, 55.0]","[0.0, 80.0]",False,DOWN,True
0.01,0.34000000000000014,1.7633273601531982,"[50.0, 55.85]","[50.0, 55.85]","[0.0, 85.0]",False,DOWN,True
0.01,0.35000000000000014,1.8155052661895752,"[50.0, 56.75]","[50.0, 56.75]","[0.0, 90.0]",False,DOWN,True
0.01,0.36000000000000015,1.8682773113250732,"[50.0, 57.7]","[50.0, 57.7]","[0.0, 95.0]",False,DOWN,True
0.01,0.37000000000000016,1.9220831394195557,"[50.0, 58.7]","[50.0, 58.7]","[0.0, 100.0]",False,DOWN,True
0.01,0.38000000000000017,1.9737112522125244,"[50.0, 59.75]","[50.0, 59.75]","[0.0, 105.0]",False,DOWN,True
0.01,0.3900000000000002,2.024442195892334,"[50.0, 60.85]","[50.0, 60.85]","[0.0, 110.0]",False,DOWN,True
0.01,0.4000000000000002,2.077158212661743,"[50.0, 62.0]","[50.0, 62.0]","[0.0, 115.0]",False,DOWN,True
0.01,0.4100000000000002,2.1291842460632324,"[50.0, 63.2]","[50.0, 63.2]","[0.0, 120.0]",False,DOWN,True
0.01,0.4200000000000002,2.1815972328186035,"[50.0, 64.45]","[50.0, 64.45]","[0.0, 125.0]",False,DOWN,True
0.01,0.4300000000000002,2.235856294631958,"[50.0, 65.75]","[50.0, 65.75]","[0.0, 130.0]",False,DOWN,True
0.01,0.4400000000000002,2.2881200313568115,"[50.0, 67.1]","[50.0, 67.1]","[0.0, 135.0]",False,DOWN,True
0.01,0.45000000000000023,2.341362237930298,"[50.0, 68.5]","[50.0, 68.5]","[0.0, 140.0]",False,DOWN,True
0.01,0.46000000000000024,2.3933181762695312,"[50.0, 69.95]","[50.0, 69.95]","[0.0, 145.0]",False,DOWN,True
0.01,0.47000000000000025,2.444021224975586,"[50.0, 71.45]","[50.0, 71.45]","[0.0, 150.0]",False,DOWN,True
0.01,0.48000000000000026,2.497610330581665,"[50.0, 73.0]","[50.0, 73.0]","[0.0, 155.0]",False,DOWN,True
0.01,0.49000000000000027,2.550140142440796,"[50.0, 74.6]","[50.0, 74.6]","[0.0, 160.0]",False,DOWN,True
0.01,0.5000000000000002,2.601968288421631,"[50.0, 76.25]","[50.0, 76.25]","[0.0, 165.0]",False,DOWN,True
0.01,0.5100000000000002,2.654191255569458,"[50.0, 77.95]","[50.0, 77.95]","[0.0, 170.0]",False,DOWN,True
0.01,0.5200000000000002,2.705937147140503,"[50.0, 79.7]","[50.0, 79.7]","[0.0, 175.0]",False,DOWN,True
0.01,0.5300000000000002,2.758023262023926,"[50.0, 81.5]","[50.0, 81.5]","[0.0, 180.0]",False,DOWN,True
0.01,0.5400000000000003,2.8093223571777344,"[50.0, 83.35]","[50.0, 83.35]","[0.0, 185.0]",False,DOWN,True
