delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00040912628173828125,"[50.05, 50.0]","[50.05, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.01,0.05134105682373047,"[50.15, 50.0]","[50.15, 50.0]","[10.0, 0.0]",False,RIGHT,True
0.01,0.02,0.10400009155273438,"[50.3, 50.0]","[50.3, 50.0]","[15.0, 0.0]",False,RIGHT,True
0.01,0.03,0.1542830467224121,"[50.5, 50.0]","[50.5, 50.0]","[20.0, 0.0]",False,RIGHT,True
0.01,0.04,0.20750212669372559,"[50.75, 50.0]","[50.75, 50.0]","[25.0, 0.0]",False,RIGHT,True
0.01,0.05,0.25977611541748047,"[51.05, 50.0]","[51.05, 50.0]","[30.0, 0.0]",False,RIGHT,True
0.01,0.060000000000000005,0.3105123043060303,"[51.4, 50.0]","[51.4, 50.0]","[35.0, 0.0]",False,RIGHT,True
0.01,0.07,0.3675210475921631,"[51.8, 50.0]","[51.8, 50.0]","[40.0, 0.0]",False,RIGHT,True
0.01,0.08,0.41994619369506836,"[52.25, 50.05]","[52.25, 50.05]","[45.0, 5.0]",False,DOWN,True
0.01,0.09,0.4715311527252197,"[52.75, 50.15]","[52.75, 50.15]","[50.0, 10.0]",False,DOWN,True
0.01,0.09999999999999999,0.5223331451416016,"[53.3, 50.3]","[53.3, 50.3]","[55.0, 15.0]",False,DOWN,True
0.01,0.10999999999999999,0.5735230445861816,"[53.849999999999994, 50.5]","[53.849999999999994, 50.5]","[55.0, 20.0]",False,DOWN,True
0.01,0.11999999999999998,0.6246962547302246,"[54.39999999999999, 50.75]","[54.39999999999999, 50.75]","[55.0, 25.0]",False,DOWN,True
0.01,0.12999999999999998,0.6762089729309082,"[54.94999999999999, 51.05]","[54.94999999999999, 51.05]","[55.0, 30.0]",False,DOWN,True
0.01,0.13999999999999999,0.7275800704956055,"[55.499999999999986, 51.4]","[55.499999999999986, 51.4]","[55.0, 35.0]",False,DOWN,True
0.01,0.15,0.7785871028900146,"[56.04999999999998, 51.8]","[56.04999999999998, 51.8]","[55.0, 40.0]",False,DOWN,True
0.01,0.16,0.8297140598297119,"[56.59999999999998, 52.25]","[56.59999999999998, 52.25]","[55.0, 45.0]",False,DOWN,True
0.01,0.17,0.8810620307922363,"[57.14999999999998, 52.75]","[57.14999999999998, 52.75]","[55.0, 50.0]",False,DOWN,True
0.01,0.18000000000000002,0.9347360134124756,"[57.699999999999974, 53.3]","[57.699999999999974, 53.3]","[55.0, 55.0]",False,DOWN,True
0.01,0.19000000000000003,0.986403226852417,"[58.24999999999997, 53.9]","[58.24999999999997, 53.9]","[55.0, 60.0]",False,DOWN,True
0.01,0.20000000000000004,1.0420010089874268,"[58.74999999999997, 54.55]","[58.74999999999997, 54.55]","[50.0, 65.0]",False,DOWN,True
0.01,0.21000000000000005,1.0936532020568848,"[59.199999999999974, 55.25]","[59.199999999999974, 55.25]","[45.0, 70.0]",False,DOWN,True
0.01,0.22000000000000006,1.145132064819336,"[59.59999999999997, 56.0]","[59.59999999999997, 56.0]","[40.0, 75.0]",False,DOWN,True
0.01,0.23000000000000007,1.1962521076202393,"[59.949999999999974, 56.8]","[59.949999999999974, 56.8]","[35.0, 80.0]",False,DOWN,True
0.01,0.24000000000000007,1.2475171089172363,"[60.24999999999997, 57.65]","[60.24999999999997, 57.65]","[30.0, 85.0]",False,DOWN,True
0.01,0.25000000000000006,1.2993690967559814,"[60.49999999999997, 58.55]","[60.49999999999997, 58.55]","[25.0, 90.0]",False,DOWN,True
