delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00023889541625976562,"[49.95, 49.95]","[49.95, 49.95]","[-5.0, -5.0]",False,UP,True
0.01,0.01,0.052118778228759766,"[49.85, 49.85]","[49.85, 49.85]","[-10.0, -10.0]",False,UP,True
0.01,0.02,0.10536694526672363,"[49.7, 49.7]","[49.7, 49.7]","[-15.0, -15.0]",False,UP,True
0.01,0.03,0.15669584274291992,"[49.5, 49.5]","[49.5, 49.5]","[-20.0, -20.0]",False,UP,True
0.01,0.04,0.2145988941192627,"[49.25, 49.25]","[49.25, 49.25]","[-25.0, -25.0]",False,UP,True
0.01,0.05,0.26720118522644043,"[48.95, 48.95]","[48.95, 48.95]","[-30.0, -30.0]",False,UP,True
0.01,0.060000000000000005,0.3188948631286621,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-35.0, -30.0]",False,LEFT,True
0.01,0.07,0.3714320659637451,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-0.0, -0.0]",False,,True
0.01,0.08,0.4225759506225586,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-0.0, -0.0]",False,,True
0.01,0.09,0.4752330780029297,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5286810398101807,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5802979469299316,"[48.6, 48.650000000000006]","[48.6, 48.650000000000006]","[-0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6351208686828613,"[48.6, 48.7]","[48.6, 48.7]","[-0.0, 5.0]",False,DOWN,True
0.01,0.12999999999999998,0.6875588893890381,"[48.6, 48.800000000000004]","[48.6, 48.800000000000004]","[-0.0, 10.0]",False,DOWN,True
0.01,0.13999999999999999,0.7395899295806885,"[48.6, 48.95]","[48.6, 48.95]","[-0.0, 15.0]",False,DOWN,True
0.01,0.15,0.7902529239654541,"[48.6, 49.150000000000006]","[48.6, 49.150000000000006]","[-0.0, 20.0]",False,DOWN,True
0.01,0.16,0.84151291847229,"[48.6, 49.400000000000006]","[48.6, 49.400000000000006]","[-0.0, 25.0]",False,DOWN,True
0.01,0.17,0.8931548595428467,"[48.6, 49.7]","[48.6, 49.7]","[-0.0, 30.0]",False,DOWN,True
0.01,0.18000000000000002,0.9455418586730957,"[48.6, 50.050000000000004]","[48.6, 50.050000000000004]","[-0.0, 35.0]",False,DOWN,True
0.01,0.19000000000000003,0.9973888397216797,"[48.6, 50.45]","[48.6, 50.45]","[-0.0, 40.0]",False,DOWN,True
0.01,0.20000000000000004,1.0486128330230713,"[48.6, 50.900000000000006]","[48.6, 50.900000000000006]","[-0.0, 45.0]",False,DOWN,True
0.01,0.21000000000000005,1.1004760265350342,"[48.6, 51.400000000000006]","[48.6, 51.400000000000006]","[-0.0, 50.0]",False,DOWN,True
0.01,0.22000000000000006,1.1551299095153809,"[48.6, 51.95]","[48.6, 51.95]","[-0.0, 55.0]",False,DOWN,True
0.01,0.23000000000000007,1.2076139450073242,"[48.6, 52.550000000000004]","[48.6, 52.550000000000004]","[-0.0, 60.0]",False,DOWN,True
0.01,0.24000000000000007,1.2584969997406006,"[48.6, 53.2]","[48.6, 53.2]","[-0.0, 65.0]",False,DOWN,True
0.01,0.25000000000000006,1.3125169277191162,"[48.6, 53.900000000000006]","[48.6, 53.900000000000006]","[-0.0, 70.0]",False,DOWN,True
0.01,0.26000000000000006,1.3659749031066895,"[48.6, 54.650000000000006]","[48.6, 54.650000000000006]","[-0.0, 75.0]",False,DOWN,True
0.01,0.2700000000000001,1.4173049926757812,"[48.6, 55.45]","[48.6, 55.45]","[-0.0, 80.0]",False,DOWN,True
0.01,0.2800000000000001,1.471695899963379,"[48.6, 56.300000000000004]","[48.6, 56.300000000000004]","[-0.0, 85.0]",False,DOWN,True
0.01,0.2900000000000001,1.5235600471496582,"[48.6, 57.2]","[48.6, 57.2]","[-0.0, 90.0]",False,DOWN,True
0.01,0.3000000000000001,1.5772440433502197,"[48.6, 58.150000000000006]","[48.6, 58.150000000000006]","[-0.0, 95.0]",False,DOWN,True
0.01,0.3100000000000001,1.629270076751709,"[48.65, 59.150000000000006]","[48.65, 59.150000000000006]","[5.0, 100.0]",False,DOWN,True
0.01,0.3200000000000001,1.680222988128662,"[48.75, 60.2]","[48.75, 60.2]","[10.0, 105.0]",False,DOWN,True
0.01,0.3300000000000001,1.732733964920044,"[48.9, 61.300000000000004]","[48.9, 61.300000000000004]","[15.0, 110.0]",False,DOWN,True
0.01,0.34000000000000014,1.7848010063171387,"[49.1, 62.45]","[49.1, 62.45]","[20.0, 115.0]",False,DOWN,True
0.01,0.35000000000000014,1.8355557918548584,"[49.35, 63.650000000000006]","[49.35, 63.650000000000006]","[25.0, 120.0]",False,DOWN,True
0.01,0.36000000000000015,1.8865208625793457,"[49.65, 64.9]","[49.65, 64.9]","[30.0, 125.0]",False,DOWN,True
0.01,0.37000000000000016,1.9382338523864746,"[50.0, 66.2]","[50.0, 66.2]","[35.0, 130.0]",False,DOWN,True
0.01,0.38000000000000017,1.991072177886963,"[50.4, 67.55]","[50.4, 67.55]","[40.0, 135.0]",False,DOWN,True
0.01,0.3900000000000002,2.0454440116882324,"[50.85, 68.95]","[50.85, 68.95]","[45.0, 140.0]",False,DOWN,True
0.01,0.4000000000000002,2.0973918437957764,"[51.35, 70.4]","[51.35, 70.4]","[50.0, 145.0]",False,DOWN,True
0.01,0.4100000000000002,2.1507160663604736,"[51.9, 71.9]","[51.9, 71.9]","[55.0, 150.0]",False,DOWN,True
0.01,0.4200000000000002,2.2023260593414307,"[52.5, 73.45]","[52.5, 73.45]","[60.0, 155.0]",False,DOWN,True
0.01,0.4300000000000002,2.2544820308685303,"[53.15, 75.05]","[53.15, 75.05]","[65.0, 160.0]",False,DOWN,True
0.01,0.4400000000000002,2.3091201782226562,"[53.85, 76.7]","[53.85, 76.7]","[70.0, 165.0]",False,DOWN,True
0.01,0.45000000000000023,2.3617050647735596,"[54.6, 78.4]","[54.6, 78.4]","[75.0, 170.0]",False,DOWN,True
0.01,0.46000000000000024,2.4134600162506104,"[55.4, 80.15]","[55.4, 80.15]","[80.0, 175.0]",False,DOWN,True
0.01,0.47000000000000025,2.464310884475708,"[56.25, 81.95]","[56.25, 81.95]","[85.0, 180.0]",False,DOWN,True
0.01,0.48000000000000026,2.5166139602661133,"[57.15, 83.8]","[57.15, 83.8]","[90.0, 185.0]",False,DOWN,True
