delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00046372413635253906,"[49.95, 50.0]","[49.95, 50.0]","[-5.0, 0.0]",False,LEFT,True
0.01,0.01,0.051702022552490234,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.02,0.10294675827026367,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.03,0.15497374534606934,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.04,0.20630192756652832,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.05,0.2576587200164795,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.30942368507385254,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.07,0.36213088035583496,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.08,0.4146697521209717,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.09,0.466167688369751,"[49.95, 50.0]","[49.95, 50.0]","[-0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5179636478424072,"[49.95, 50.05]","[49.95, 50.05]","[-0.0, 5.0]",False,DOWN,True
0.01,0.10999999999999999,0.5694167613983154,"[49.95, 50.15]","[49.95, 50.15]","[-0.0, 10.0]",False,DOWN,True
0.01,0.11999999999999998,0.6206300258636475,"[49.95, 50.3]","[49.95, 50.3]","[-0.0, 15.0]",False,DOWN,True
0.01,0.12999999999999998,0.6724417209625244,"[49.95, 50.5]","[49.95, 50.5]","[-0.0, 20.0]",False,DOWN,True
0.01,0.13999999999999999,0.7231197357177734,"[49.95, 50.75]","[49.95, 50.75]","[-0.0, 25.0]",False,DOWN,True
0.01,0.15,0.7758059501647949,"[49.95, 51.05]","[49.95, 51.05]","[-0.0, 30.0]",False,DOWN,True
0.01,0.16,0.8276627063751221,"[49.95, 51.4]","[49.95, 51.4]","[-0.0, 35.0]",False,DOWN,True
0.01,0.17,0.8793725967407227,"[49.95, 51.8]","[49.95, 51.8]","[-0.0, 40.0]",False,DOWN,True
0.01,0.18000000000000002,0.9301557540893555,"[49.95, 52.25]","[49.95, 52.25]","[-0.0, 45.0]",False,DOWN,True
0.01,0.19000000000000003,0.9816617965698242,"[49.95, 52.75]","[49.95, 52.75]","[-0.0, 50.0]",False,DOWN,True
0.01,0.20000000000000004,1.0368318557739258,"[49.95, 53.3]","[49.95, 53.3]","[-0.0, 55.0]",False,DOWN,True
0.01,0.21000000000000005,1.0945186614990234,"[49.95, 53.9]","[49.95, 53.9]","[-0.0, 60.0]",False,DOWN,True
0.01,0.22000000000000006,1.1451656818389893,"[49.95, 54.55]","[49.95, 54.55]","[-0.0, 65.0]",False,DOWN,True
0.01,0.23000000000000007,1.1974108219146729,"[49.95, 55.25]","[49.95, 55.25]","[-0.0, 70.0]",False,DOWN,True
0.01,0.24000000000000007,1.2481868267059326,"[49.95, 56.0]","[49.95, 56.0]","[-0.0, 75.0]",False,DOWN,True
0.01,0.25000000000000006,1.2998027801513672,"[49.95, 56.8]","[49.95, 56.8]","[-0.0, 80.0]",False,DOWN,True
0.01,0.26000000000000006,1.3510236740112305,"[49.95, 57.65]","[49.95, 57.65]","[-0.0, 85.0]",False,DOWN,True
0.01,0.2700000000000001,1.4048187732696533,"[50.0, 58.5]","[50.0, 58.5]","[5.0, 85.0]",False,RIGHT,True
0.01,0.2800000000000001,1.4568378925323486,"[50.1, 59.35]","[50.1, 59.35]","[10.0, 85.0]",False,RIGHT,True
0.01,0.2900000000000001,1.5083558559417725,"[50.25, 60.2]","[50.25, 60.2]","[15.0, 85.0]",False,RIGHT,True
0.01,0.3000000000000001,1.5590767860412598,"[50.45, 61.050000000000004]","[50.45, 61.050000000000004]","[20.0, 85.0]",False,RIGHT,True
