timestamp,particle_position,user_goal,velocity,collision
0.34501099586486816,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False
0.39653491973876953,"[50.471704875221185, 51.943577760392564]","[52.35852437610594, 59.71788880196281]","[0.471704875221188, 1.9435777603925612]",False
0.4480738639831543,"[50.94340975044238, 53.88715552078513]","[52.35852437610594, 59.71788880196281]","[0.4717048752211888, 1.943577760392561]",False
0.4990661144256592,"[51.41511462566356, 55.83073328117769]","[52.35852437610594, 59.71788880196281]","[0.4717048752211879, 1.943577760392561]",False
0.5508010387420654,"[51.41511462566356, 55.83073328117769]","[52.35852437610594, 59.71788880196281]","[0.9434097504423775, 3.8871555207851145]",False
0.6019902229309082,"[51.44417789484274, 57.830522101624645]","[51.61653839676154, 69.69032365040661]","[0.029063269179175153, 1.9997888204469538]",False
0.6529479026794434,"[51.473241164021914, 59.8303109220716]","[51.61653839676154, 69.69032365040661]","[0.029063269179175066, 1.9997888204469538]",False
0.7039070129394531,"[51.50230443320109, 61.83009974251855]","[51.61653839676154, 69.69032365040661]","[0.02906326917917493, 1.9997888204469538]",False
0.7552189826965332,"[51.531367702380265, 63.8298885629655]","[51.61653839676154, 69.69032365040661]","[0.029063269179174737, 1.9997888204469538]",False
0.8079719543457031,"[51.56043097155944, 65.82967738341246]","[51.61653839676154, 69.69032365040661]","[0.029063269179174404, 1.999788820446954]",False
0.8590519428253174,"[51.56043097155944, 65.82967738341246]","[51.61653839676154, 69.69032365040661]","[0.0561074252021001, 3.860646266994152]",False
0.9110078811645508,"[51.24958991960205, 67.80537418211868]","[49.41819072503233, 79.4456948639588]","[-0.3108410519573903, 1.9756967987062242]",False
0.9630599021911621,"[50.93874886764466, 69.78107098082491]","[49.41819072503233, 79.4456948639588]","[-0.3108410519573905, 1.9756967987062246]",False
1.0149409770965576,"[50.62790781568727, 71.75676777953113]","[49.41819072503233, 79.4456948639588]","[-0.3108410519573907, 1.9756967987062246]",False
1.0662131309509277,"[50.31706676372988, 73.73246457823736]","[49.41819072503233, 79.4456948639588]","[-0.310841051957391, 1.9756967987062242]",False
1.118377923965454,"[50.006225711772494, 75.70816137694358]","[49.41819072503233, 79.4456948639588]","[-0.3108410519573915, 1.975696798706224]",False
1.1722910404205322,"[50.006225711772494, 75.70816137694358]","[49.41819072503233, 79.4456948639588]","[-0.588034986740162, 3.7375334870152273]",False
1.2250621318817139,"[51.45323387753995, 77.08880157924189]","[58.4413648425642, 83.75641740718785]","[1.447008165767454, 1.3806402022983064]",False
1.2770311832427979,"[52.90024204330741, 78.4694417815402]","[58.4413648425642, 83.75641740718785]","[1.4470081657674538, 1.3806402022983062]",False
1.329031229019165,"[54.347250209074865, 79.8500819838385]","[58.4413648425642, 83.75641740718785]","[1.447008165767454, 1.3806402022983064]",False
1.380039930343628,"[55.79425837484232, 81.23072218613682]","[58.4413648425642, 83.75641740718785]","[1.4470081657674545, 1.3806402022983069]",False
1.4321510791778564,"[55.79425837484232, 81.23072218613682]","[58.4413648425642, 83.75641740718785]","[2.6471064677218763, 2.5256952210510377]",False
1.4841411113739014,"[57.251262273741695, 82.60080964268549]","[65.74457403858614, 90.58745945354802]","[1.4570038988993752, 1.3700874565486758]",False
1.5360281467437744,"[58.70826617264107, 83.97089709923416]","[65.74457403858614, 90.58745945354802]","[1.4570038988993752, 1.3700874565486758]",False
1.5883541107177734,"[60.16527007154044, 85.34098455578284]","[65.74457403858614, 90.58745945354802]","[1.4570038988993752, 1.3700874565486754]",False
1.6409380435943604,"[61.622273970439814, 86.71107201233151]","[65.74457403858614, 90.58745945354802]","[1.4570038988993756, 1.3700874565486754]",False
1.6920380592346191,"[63.07927786933919, 88.08115946888019]","[65.74457403858614, 90.58745945354802]","[1.4570038988993756, 1.3700874565486751]",False
1.7428851127624512,"[63.07927786933919, 88.08115946888019]","[65.74457403858614, 90.58745945354802]","[2.6652961692469503, 2.5062999846678338]",False
1.7942829132080078,"[63.6818571732073, 89.98822480141335]","[67.00569177407102, 100.50761983820136]","[0.6025793038681134, 1.9070653325331623]",False
1.8459041118621826,"[64.28443647707542, 91.89529013394652]","[67.00569177407102, 100.50761983820136]","[0.6025793038681139, 1.907065332533162]",False
1.8977179527282715,"[64.88701578094353, 93.80235546647968]","[67.00569177407102, 100.50761983820136]","[0.602579303868113, 1.907065332533162]",False
1.9499950408935547,"[65.48959508481164, 95.70942079901285]","[67.00569177407102, 100.50761983820136]","[0.6025793038681136, 1.907065332533162]",False
2.0013089179992676,"[66.09217438867975, 97.61648613154601]","[67.00569177407102, 100.50761983820136]","[0.6025793038681148, 1.9070653325331617]",False
2.05503511428833,"[66.09217438867975, 97.61648613154601]","[67.00569177407102, 100.50761983820136]","[0.9135173853912733, 2.891133706655353]",False
2.10601806640625,"[68.0460257154227, 98.0436453442347]","[76.99278037711136, 99.9996225596437]","[1.9538513267429474, 0.4271592126886944]",False
2.1574151515960693,"[69.99987704216565, 98.4708045569234]","[76.99278037711136, 99.9996225596437]","[1.953851326742947, 0.4271592126886946]",False
2.210498094558716,"[71.9537283689086, 98.89796376961209]","[76.99278037711136, 99.9996225596437]","[1.953851326742947, 0.42715921268869517]",False
2.2639448642730713,"[73.90757969565155, 99.32512298230078]","[76.99278037711136, 99.9996225596437]","[1.953851326742947, 0.4271592126886963]",False
2.3150100708007812,"[73.90757969565155, 99.32512298230078]","[76.99278037711136, 99.9996225596437]","[3.08520068145981, 0.6744995773429139]",False
2.3670871257781982,"[75.71600744599031, 100.17928284544391]","[85.70998554747582, 104.89965664297118]","[1.8084277503387618, 0.8541598631431272]",False
2.4193379878997803,"[77.52443519632908, 101.03344270858703]","[85.70998554747582, 104.89965664297118]","[1.8084277503387614, 0.8541598631431281]",False
2.4711549282073975,"[79.33286294666784, 101.88760257173016]","[85.70998554747582, 104.89965664297118]","[1.808427750338761, 0.8541598631431291]",False
2.5230519771575928,"[81.14129069700661, 102.74176243487328]","[85.70998554747582, 104.89965664297118]","[1.80842775033876, 0.8541598631431307]",False
2.575122117996216,"[82.94971844734538, 103.59592229801642]","[85.70998554747582, 104.89965664297118]","[1.8084277503387585, 0.8541598631431336]",False
2.628324031829834,"[82.94971844734538, 103.59592229801642]","[85.70998554747582, 104.89965664297118]","[2.7602671001304486, 1.303734344954762]",False
2.6799850463867188,"[84.37974055335528, 104.99414859455179]","[92.12702770867106, 112.56917878593698]","[1.4300221060098992, 1.3982262965353685]",False
2.7311432361602783,"[85.80976265936518, 106.39237489108716]","[92.12702770867106, 112.56917878593698]","[1.4300221060098992, 1.3982262965353685]",False
2.782992124557495,"[87.23978476537508, 107.79060118762253]","[92.12702770867106, 112.56917878593698]","[1.4300221060098992, 1.3982262965353685]",False
2.8354201316833496,"[88.66980687138498, 109.1888274841579]","[92.12702770867106, 112.56917878593698]","[1.4300221060098992, 1.3982262965353687]",False
2.8880701065063477,"[88.66980687138498, 109.1888274841579]","[92.12702770867106, 112.56917878593698]","[3.457220837286087, 3.3803513017790863]",False
2.938908815383911,"[89.7106407072865, 110.89665210221519]","[96.27533883264103, 121.6681630599506]","[1.04083383590152, 1.7078246180572898]",False
2.990100860595703,"[90.75147454318802, 112.60447672027247]","[96.27533883264103, 121.6681630599506]","[1.0408338359015192, 1.7078246180572902]",False
3.042142868041992,"[91.79230837908955, 114.31230133832976]","[96.27533883264103, 121.6681630599506]","[1.0408338359015186, 1.7078246180572907]",False
3.0940568447113037,"[92.83314221499107, 116.02012595638705]","[96.27533883264103, 121.6681630599506]","[1.0408338359015175, 1.7078246180572914]",False
3.146182060241699,"[93.87397605089258, 117.72795057444434]","[96.27533883264103, 121.6681630599506]","[1.0408338359015157, 1.7078246180572925]",False
3.1986470222473145,"[93.87397605089258, 117.72795057444434]","[96.27533883264103, 121.6681630599506]","[2.401362781748446, 3.9402124855062652]",False
3.250359058380127,"[95.38694008095565, 119.03597956637658]","[104.68683875959482, 127.0761820113649]","[1.512964030063072, 1.3080289919322536]",False
3.3020479679107666,"[96.89990411101873, 120.34400855830884]","[104.68683875959482, 127.0761820113649]","[1.5129640300630716, 1.3080289919322545]",False
3.3539340496063232,"[98.4128681410818, 121.65203755024109]","[104.68683875959482, 127.0761820113649]","[1.5129640300630716, 1.3080289919322539]",False
3.405150890350342,"[99.92583217114488, 122.96006654217335]","[104.68683875959482, 127.0761820113649]","[1.5129640300630707, 1.3080289919322554]",False
3.4572579860687256,"[101.43879620120795, 124.26809553410561]","[104.68683875959482, 127.0761820113649]","[1.512964030063071, 1.3080289919322547]",False
3.5100531578063965,"[101.43879620120795, 124.26809553410561]","[104.68683875959482, 127.0761820113649]","[3.248042558386871, 2.8080864772592946]",False
3.5620810985565186,"[103.01295389772798, 125.50180033935149]","[112.68340258482877, 133.08076084663386]","[1.5741576965200281, 1.2337048052458734]",False
3.6141209602355957,"[104.58711159424801, 126.73550514459737]","[112.68340258482877, 133.08076084663386]","[1.5741576965200283, 1.2337048052458734]",False
3.6662709712982178,"[106.16126929076805, 127.96920994984325]","[112.68340258482877, 133.08076084663386]","[1.5741576965200288, 1.2337048052458732]",False
3.718930959701538,"[107.73542698728808, 129.20291475508913]","[112.68340258482877, 133.08076084663386]","[1.574157696520029, 1.233704805245873]",False
3.7700040340423584,"[109.30958468380811, 130.436619560335]","[112.68340258482877, 133.08076084663386]","[1.5741576965200292, 1.2337048052458723]",False
3.8210439682006836,"[109.30958468380811, 130.436619560335]","[112.68340258482877, 133.08076084663386]","[3.373817901020658, 2.6441412862988614]",False
3.8730318546295166,"[111.25449873674663, 130.90278404491346]","[122.66784361034173, 133.6383784647681]","[1.9449140529385134, 0.46616448457844356]",False
3.9250760078430176,"[113.19941278968514, 131.3689485294919]","[122.66784361034173, 133.6383784647681]","[1.9449140529385136, 0.4661644845784415]",False
3.9769411087036133,"[115.14432684262366, 131.83511301407034]","[122.66784361034173, 133.6383784647681]","[1.9449140529385134, 0.4661644845784442]",False
4.027953147888184,"[117.08924089556217, 132.30127749864877]","[122.66784361034173, 133.6383784647681]","[1.9449140529385138, 0.46616448457844123]",False
4.079183101654053,"[119.03415494850069, 132.76744198322723]","[122.66784361034173, 133.6383784647681]","[1.9449140529385132, 0.4661644845784457]",False
4.1319260597229,"[119.03415494850069, 132.76744198322723]","[122.66784361034173, 133.6383784647681]","[3.633688661841049, 0.8709364815408662]",False
