timestamp,particle_position,user_goal,velocity,collision
0.3575630187988281,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False
0.4089672565460205,"[51.347505201607184, 51.477913979784205]","[56.73752600803591, 57.38956989892103]","[1.3475052016071811, 1.477913979784206]",False
0.4595069885253906,"[52.69501040321436, 52.95582795956841]","[56.73752600803591, 57.38956989892103]","[1.3475052016071805, 1.4779139797842067]",False
0.510814905166626,"[54.042515604821546, 54.433741939352615]","[56.73752600803591, 57.38956989892103]","[1.347505201607181, 1.4779139797842065]",False
0.5632009506225586,"[54.042515604821546, 54.433741939352615]","[56.73752600803591, 57.38956989892103]","[2.6950104032143614, 2.955827959568417]",False
0.6146500110626221,"[53.99485724251429, 56.433174028847574]","[53.74462701224026, 66.93119217193967]","[-0.047658362307254606, 1.9994320894949622]",False
0.6666340827941895,"[53.94719888020704, 58.432606118342534]","[53.74462701224026, 66.93119217193967]","[-0.047658362307254926, 1.9994320894949622]",False
0.7186040878295898,"[53.89954051789979, 60.43203820783749]","[53.74462701224026, 66.93119217193967]","[-0.047658362307255404, 1.9994320894949622]",False
0.7705810070037842,"[53.851882155592534, 62.43147029733245]","[53.74462701224026, 66.93119217193967]","[-0.04765836230725617, 1.9994320894949622]",False
0.8215939998626709,"[53.851882155592534, 62.43147029733245]","[53.74462701224026, 66.93119217193967]","[-0.10725514335227615, 4.499721874607218]",False
0.8725450038909912,"[54.391072463001265, 64.35741780762355]","[57.68476396098693, 76.12223785918991]","[0.5391903074087293, 1.9259475102910983]",False
0.9238719940185547,"[54.930262770409996, 66.28336531791464]","[57.68476396098693, 76.12223785918991]","[0.539190307408729, 1.9259475102910983]",False
0.976783037185669,"[55.46945307781873, 68.20931282820574]","[57.68476396098693, 76.12223785918991]","[0.5391903074087284, 1.9259475102910983]",False
1.0289459228515625,"[56.00864338522746, 70.13526033849683]","[57.68476396098693, 76.12223785918991]","[0.5391903074087278, 1.9259475102910986]",False
1.0805449485778809,"[56.54783369263618, 72.06120784878793]","[57.68476396098693, 76.12223785918991]","[0.5391903074087265, 1.925947510291099]",False
1.1337919235229492,"[56.54783369263618, 72.06120784878793]","[57.68476396098693, 76.12223785918991]","[1.1369302683507456, 4.0610300104019785]",False
1.186877965927124,"[58.068656662896565, 73.3600910202581]","[66.60196901629837, 80.64810285955484]","[1.5208229702603797, 1.2988831714701659]",False
1.239650011062622,"[59.58947963315695, 74.65897419172826]","[66.60196901629837, 80.64810285955484]","[1.5208229702603797, 1.2988831714701663]",False
1.2915120124816895,"[61.110302603417324, 75.95785736319843]","[66.60196901629837, 80.64810285955484]","[1.5208229702603788, 1.2988831714701667]",False
1.342865228652954,"[62.63112557367771, 77.2567405346686]","[66.60196901629837, 80.64810285955484]","[1.5208229702603795, 1.2988831714701663]",False
1.3958959579467773,"[64.15194854393809, 78.55562370613876]","[66.60196901629837, 80.64810285955484]","[1.5208229702603788, 1.2988831714701672]",False
1.448551893234253,"[64.15194854393809, 78.55562370613876]","[66.60196901629837, 80.64810285955484]","[2.450020472360279, 2.092479153416079]",False
1.4996509552001953,"[65.61239238923667, 79.92204376407463]","[73.80372759530427, 87.58601849537192]","[1.4604438452985886, 1.3664200579358723]",False
1.5516059398651123,"[67.07283623453526, 81.2884638220105]","[73.80372759530427, 87.58601849537192]","[1.4604438452985886, 1.366420057935872]",False
1.603827953338623,"[68.53328007983384, 82.65488387994637]","[73.80372759530427, 87.58601849537192]","[1.4604438452985886, 1.3664200579358718]",False
1.6566588878631592,"[69.99372392513243, 84.02130393788224]","[73.80372759530427, 87.58601849537192]","[1.4604438452985888, 1.3664200579358718]",False
1.7084760665893555,"[71.45416777043101, 85.3877239958181]","[73.80372759530427, 87.58601849537192]","[1.4604438452985893, 1.3664200579358714]",False
1.7597301006317139,"[71.45416777043101, 85.3877239958181]","[73.80372759530427, 87.58601849537192]","[2.3495598248732534, 2.1982944995538105]",False
1.8126890659332275,"[72.89943890419102, 86.77018244001094]","[81.00548617431016, 94.523934131189]","[1.4452711337600055, 1.3824584441928327]",False
1.864706039428711,"[74.34471003795102, 88.15264088420378]","[81.00548617431016, 94.523934131189]","[1.4452711337600064, 1.382458444192832]",False
1.9166040420532227,"[75.78998117171102, 89.53509932839661]","[81.00548617431016, 94.523934131189]","[1.445271133760007, 1.3824584441928311]",False
1.9679291248321533,"[77.23525230547102, 90.91755777258945]","[81.00548617431016, 94.523934131189]","[1.4452711337600084, 1.3824584441928298]",False
2.0219168663024902,"[78.68052343923104, 92.30001621678227]","[81.00548617431016, 94.523934131189]","[1.4452711337600104, 1.3824584441928276]",False
2.074629068374634,"[78.68052343923104, 92.30001621678227]","[81.00548617431016, 94.523934131189]","[2.3249627350791258, 2.2239179144067265]",False
2.1266369819641113,"[79.22904645874652, 94.22332651339632]","[82.14807501106124, 104.45844422228718]","[0.5485230195154891, 1.9233102966140463]",False
2.178632974624634,"[79.77756947826201, 96.14663681001036]","[82.14807501106124, 104.45844422228718]","[0.5485230195154899, 1.9233102966140463]",False
2.231005907058716,"[80.3260924977775, 98.06994710662441]","[82.14807501106124, 104.45844422228718]","[0.5485230195154909, 1.9233102966140456]",False
2.2845540046691895,"[80.87461551729298, 99.99325740323846]","[82.14807501106124, 104.45844422228718]","[0.5485230195154925, 1.9233102966140454]",False
2.335474967956543,"[80.87461551729298, 99.99325740323846]","[82.14807501106124, 104.45844422228718]","[1.2734594937682573, 4.465186819048725]",False
2.386610984802246,"[82.3445663378879, 101.3494449216268]","[90.91950141235253, 109.2607435555993]","[1.469950820594918, 1.3561875183883414]",False
2.438681125640869,"[83.81451715848281, 102.70563244001514]","[90.91950141235253, 109.2607435555993]","[1.4699508205949179, 1.3561875183883416]",False
2.490525960922241,"[85.28446797907773, 104.06181995840348]","[90.91950141235253, 109.2607435555993]","[1.4699508205949174, 1.3561875183883416]",False
2.542661190032959,"[86.75441879967265, 105.41800747679181]","[90.91950141235253, 109.2607435555993]","[1.4699508205949172, 1.356187518388342]",False
2.5947928428649902,"[88.22436962026757, 106.77419499518015]","[90.91950141235253, 109.2607435555993]","[1.4699508205949168, 1.3561875183883425]",False
2.647916078567505,"[88.22436962026757, 106.77419499518015]","[90.91950141235253, 109.2607435555993]","[2.6951317920849647, 2.486548560419152]",False
2.7005481719970703,"[89.59279819774297, 108.23275703648956]","[97.56659750395822, 116.73176179603752]","[1.3684285774753975, 1.4585620413094058]",False
2.751560926437378,"[90.96122677521836, 109.69131907779897]","[97.56659750395822, 116.73176179603752]","[1.3684285774753975, 1.4585620413094058]",False
2.803879976272583,"[92.32965535269376, 111.14988111910837]","[97.56659750395822, 116.73176179603752]","[1.3684285774753975, 1.4585620413094058]",False
2.8558461666107178,"[93.69808393016916, 112.60844316041778]","[97.56659750395822, 116.73176179603752]","[1.3684285774753975, 1.4585620413094058]",False
2.9085700511932373,"[95.06651250764456, 114.06700520172718]","[97.56659750395822, 116.73176179603752]","[1.3684285774753975, 1.458562041309406]",False
2.959623098373413,"[95.06651250764456, 114.06700520172718]","[97.56659750395822, 116.73176179603752]","[2.50008499631366, 2.664756594310333]",False
3.011807918548584,"[94.71860526939342, 116.0365128949268]","[93.02225672351823, 125.63956550240813]","[-0.3479072382511346, 1.9695076931996147]",False
3.06387996673584,"[94.37069803114228, 118.00602058812642]","[93.02225672351823, 125.63956550240813]","[-0.34790723825113384, 1.969507693199615]",False
3.1175789833068848,"[94.02279079289114, 119.97552828132604]","[93.02225672351823, 125.63956550240813]","[-0.34790723825113257, 1.9695076931996154]",False
3.170867919921875,"[93.67488355464002, 121.94503597452565]","[93.02225672351823, 125.63956550240813]","[-0.3479072382511305, 1.9695076931996156]",False
3.2239811420440674,"[93.67488355464002, 121.94503597452565]","[93.02225672351823, 125.63956550240813]","[-0.6526268311217933, 3.69452952788248]",False
3.276881217956543,"[93.73533025692521, 123.94412231487787]","[94.08724764694446, 135.58269349781378]","[0.060446702285188336, 1.9990863403522239]",False
3.3296420574188232,"[93.7957769592104, 125.9432086552301]","[94.08724764694446, 135.58269349781378]","[0.06044670228518791, 1.9990863403522234]",False
3.3816418647766113,"[93.85622366149559, 127.94229499558232]","[94.08724764694446, 135.58269349781378]","[0.06044670228518733, 1.9990863403522234]",False
3.4326441287994385,"[93.91667036378078, 129.94138133593455]","[94.08724764694446, 135.58269349781378]","[0.060446702285186435, 1.9990863403522234]",False
3.484839916229248,"[93.97711706606597, 131.94046767628677]","[94.08724764694446, 135.58269349781378]","[0.060446702285185075, 1.9990863403522234]",False
3.537766218185425,"[93.97711706606597, 131.94046767628677]","[94.08724764694446, 135.58269349781378]","[0.11013058087849004, 3.6422258215270062]",False
3.588927984237671,"[95.47236678212849, 133.26871023192749]","[103.0560741273805, 140.00537951016298]","[1.4952497160625187, 1.3282425556407071]",False
3.6416871547698975,"[96.967616498191, 134.5969527875682]","[103.0560741273805, 140.00537951016298]","[1.4952497160625198, 1.3282425556407063]",False
3.693904161453247,"[98.46286621425352, 135.9251953432089]","[103.0560741273805, 140.00537951016298]","[1.4952497160625207, 1.328242555640705]",False
3.7465951442718506,"[99.95811593031604, 137.25343789884963]","[103.0560741273805, 140.00537951016298]","[1.4952497160625224, 1.3282425556407025]",False
3.7986302375793457,"[99.95811593031604, 137.25343789884963]","[103.0560741273805, 140.00537951016298]","[3.0979581970644574, 2.751941611313356]",False
3.8506500720977783,"[101.44464795577463, 138.5914298783794]","[110.4705792224247, 146.71545508317732]","[1.4865320254585825, 1.3379919795297743]",False
3.9029691219329834,"[102.93117998123321, 139.92942185790918]","[110.4705792224247, 146.71545508317732]","[1.4865320254585812, 1.3379919795297759]",False
3.9546310901641846,"[104.4177120066918, 141.26741383743894]","[110.4705792224247, 146.71545508317732]","[1.4865320254585823, 1.3379919795297752]",False
4.006495952606201,"[105.90424403215039, 142.60540581696873]","[110.4705792224247, 146.71545508317732]","[1.4865320254585797, 1.3379919795297774]",False
4.057854890823364,"[107.39077605760897, 143.94339779649852]","[110.4705792224247, 146.71545508317732]","[1.4865320254585805, 1.3379919795297763]",False
4.1098291873931885,"[107.39077605760897, 143.94339779649852]","[110.4705792224247, 146.71545508317732]","[3.079803164815729, 2.772057286678802]",False
4.161629915237427,"[109.3181764416856, 144.47737135339182]","[120.43508632196661, 147.55723787177482]","[1.9274003840766198, 0.5339735568933149]",False
4.212620973587036,"[111.24557682576221, 145.01134491028515]","[120.43508632196661, 147.55723787177482]","[1.9274003840766194, 0.5339735568933172]",False
4.263552904129028,"[113.17297720983883, 145.54531846717845]","[120.43508632196661, 147.55723787177482]","[1.9274003840766198, 0.5339735568933148]",False
4.315771102905273,"[115.10037759391545, 146.07929202407178]","[120.43508632196661, 147.55723787177482]","[1.927400384076619, 0.5339735568933183]",False
4.36766791343689,"[117.02777797799207, 146.61326558096508]","[120.43508632196661, 147.55723787177482]","[1.9274003840766198, 0.5339735568933146]",False
4.419500112533569,"[117.02777797799207, 146.61326558096508]","[120.43508632196661, 147.55723787177482]","[3.4073083439745346, 0.9439722908097394]",False
4.469578981399536,"[118.41433108650303, 148.05460887015008]","[125.95646089779397, 155.89476884883314]","[1.386553108510959, 1.4413432891849867]",False
4.522024869918823,"[119.80088419501399, 149.49595215933505]","[125.95646089779397, 155.89476884883314]","[1.386553108510961, 1.441343289184985]",False
4.575523138046265,"[121.18743730352494, 150.93729544852005]","[125.95646089779397, 155.89476884883314]","[1.3865531085109586, 1.4413432891849878]",False
4.627639055252075,"[122.57399041203591, 152.37863873770502]","[125.95646089779397, 155.89476884883314]","[1.3865531085109613, 1.4413432891849849]",False
4.679825067520142,"[122.57399041203591, 152.37863873770502]","[125.95646089779397, 155.89476884883314]","[3.3824704857580628, 3.5161301111281205]",False
4.732993125915527,"[124.24474816649973, 153.47798787510362]","[134.8541376502371, 160.4589060519673]","[1.670757754463815, 1.0993491373985929]",False
4.785964012145996,"[125.91550592096355, 154.57733701250223]","[134.8541376502371, 160.4589060519673]","[1.6707577544638157, 1.099349137398592]",False
4.838736057281494,"[127.58626367542738, 155.67668614990083]","[134.8541376502371, 160.4589060519673]","[1.6707577544638164, 1.0993491373985909]",False
4.8906660079956055,"[129.25702142989118, 156.7760352872994]","[134.8541376502371, 160.4589060519673]","[1.670757754463818, 1.099349137398589]",False
4.94310188293457,"[130.927779184355, 157.87538442469798]","[134.8541376502371, 160.4589060519673]","[1.6707577544638168, 1.0993491373985904]",False
4.995625019073486,"[130.927779184355, 157.87538442469798]","[134.8541376502371, 160.4589060519673]","[3.9263584658821173, 2.583521627269306]",False
5.0475099086761475,"[132.59144473620154, 158.98543709533985]","[143.15567996291668, 166.0342441790041]","[1.6636655518465393, 1.1100526706418707]",False
5.098537921905518,"[134.2551102880481, 160.0954897659817]","[143.15567996291668, 166.0342441790041]","[1.6636655518465382, 1.110052670641872]",False
5.15073299407959,"[135.91877583989464, 161.20554243662357]","[143.15567996291668, 166.0342441790041]","[1.6636655518465373, 1.1100526706418743]",False
5.202928066253662,"[137.58244139174118, 162.31559510726544]","[143.15567996291668, 166.0342441790041]","[1.6636655518465353, 1.1100526706418772]",False
