delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,success
0.01,0.24000000000000007,1.250103235244751,"[134.7364704588429, 64.72481853419579]","[150.82770355291825, 67.42424712797637]","[402.27794034238565, 67.4815273947116]",False,True
0.01,0.25000000000000006,1.303056240081787,"[138.7623795436816, 65.40514885170619]","[154.86619134484891, 68.12675001552029]","[402.59090848387007, 68.03303175103973]",False,True
0.01,0.26000000000000006,1.3552687168121338,"[142.79077539732833, 66.08741120494743]","[158.90463528894742, 68.81695184612705]","[402.83958536467435, 68.22623532412418]",False,True
0.01,0.2700000000000001,1.4081201553344727,"[146.82113513066452, 66.77507536518075]","[162.94302887046467, 69.52664679444294]","[403.0359733336177, 68.7664160233329]",False,True
0.01,0.2800000000000001,1.4611828327178955,"[150.85302367672267, 67.46531371233613]","[166.98136696140645, 70.22810270141603]","[403.18885460581487, 69.02383471553689]",False,True
0.01,0.2900000000000001,1.514176368713379,"[154.8860558848377, 68.1598509879181]","[171.0196456259258, 70.9420482539016]","[403.3032208115041, 69.45372755819727]",False,True
0.01,0.3000000000000001,1.5671143531799316,"[158.91983012797454, 68.85622875053218]","[175.05786207753553, 71.6518570576713]","[403.3774243136827, 69.63777626140732]",False,True
0.01,0.3100000000000001,1.6190996170043945,"[162.95376301896246, 69.55218607933213]","[179.09601499692937, 72.3660026373748]","[403.39328909879265, 69.59573287999501]",False,True
0.01,0.3200000000000001,1.6721906661987305,"[166.9865859675151, 70.24853037096707]","[183.13410588441292, 73.14752248200453]","[403.2822948552656, 69.63442916349454]",False,True
0.01,0.3300000000000001,1.7252013683319092,"[171.01529572621365, 70.92986118496695]","[187.17214381190226, 74.28948439873498]","[402.8709758698551, 68.13308139998783]",False,True
0.01,0.34000000000000014,1.7791438102722168,"[175.07077558766494, 70.57373782146533]","[191.21015435234835, 75.80676245512356]","[405.54798614512873, -35.61233635016285]",False,True
0.01,0.35000000000000014,1.832176685333252,"[179.12534273909753, 71.7913566287439]","[195.24774510014552, 77.70614173727654]","[405.4567151432599, 121.76188072785693]",False,True
0.01,0.36000000000000015,1.8851754665374756,"[183.54130559023875, 71.27099242097039]","[199.2855035417675, 80.13049756058703]","[441.59628511412274, -52.03642077735091]",False,True
0.01,0.37000000000000016,1.9382495880126953,"[187.50893925345196, 73.52985553804822]","[203.31880697358994, 82.79740083558312]","[396.76336632131955, 225.88631170778345]",False,True
0.01,0.38000000000000017,1.9911975860595703,"[191.5941549448041, 75.82722989821559]","[207.3143644398986, 86.75902939386204]","[408.521569135215, 229.73743601673652]",False,True
0.01,0.3900000000000002,2.0442087650299072,"[196.49126015776108, 74.81809180112266]","[211.22239854061934, 90.7620721680211]","[489.710521295696, -100.91380970929248]",False,True
0.01,0.4000000000000002,2.0972981452941895,"[199.9040615199107, 78.472238205803]","[215.10606385790575, 94.80856658694557]","[341.2801362149619, 365.41464046803264]",False,True
0.01,0.4100000000000002,2.150099992752075,"[203.35542338878406, 82.089986172837]","[219.0440080441257, 98.77600556439344]","[345.13618688733646, 361.77479670339994]",False,True
0.01,0.4200000000000002,2.2032105922698975,"[206.87030504835892, 85.6460522632495]","[222.91979662679773, 102.79195304252784]","[351.48816595748593, 355.60660904125046]",False,True
0.01,0.4300000000000002,2.2561910152435303,"[210.4372799422186, 89.14986293844511]","[226.85493386676163, 106.80899297559117]","[356.6974893859676, 350.38106751956053]",False,True
0.01,0.4400000000000002,2.3091933727264404,"[213.91801885279304, 92.73935535317665]","[230.71462053080796, 110.82815776070389]","[348.073891057445, 358.9492414731537]",False,True
0.01,0.45000000000000023,2.3621859550476074,"[217.3600883840078, 96.36594555864646]","[234.65977153159457, 114.84671751717542]","[344.2069531214769, 362.65902054698114]",False,True
0.01,0.46000000000000024,2.4152753353118896,"[220.79011962635525, 100.00392368767088]","[238.50587972873095, 118.86814136204727]","[343.00312423474384, 363.7978129024412]",False,True
0.01,0.47000000000000025,2.4681732654571533,"[224.22918139540596, 103.63336625582157]","[242.45440021378127, 122.89050175295125]","[343.90617690507077, 362.9442568150692]",False,True
0.01,0.48000000000000026,2.5212011337280273,"[227.6686582803774, 107.2624154396062]","[246.28780993031464, 126.91574402028951]","[343.9476884971444, 362.9049183784625]",False,True
0.01,0.49000000000000027,2.574118137359619,"[231.11834545716152, 110.88176035520434]","[250.23493211156446, 130.94160462898145]","[344.968717678412, 361.93449155981364]",False,True
0.01,0.5000000000000002,2.626075029373169,"[234.56664995615668, 114.50242263311384]","[254.05905877261932, 134.97046588610957]","[344.83044989951634, 362.06622779095005]",False,True
0.01,0.5100000000000002,2.6792380809783936,"[238.0228098902213, 118.11558714261369]","[257.9990580199859, 138.99993621502543]","[345.6159934064623, 361.31645094998527]",False,True
0.01,0.5200000000000002,2.732187271118164,"[241.47599754838294, 121.73159243463245]","[261.8174962950615, 143.0325123634709]","[345.3187658161625, 361.6005292018749]",False,True
0.01,0.5300000000000002,2.7862401008605957,"[244.93477156911638, 125.34225463994756]","[265.7442372578284, 147.065716710568]","[345.87740207334525, 361.0662205315109]",False,True
0.01,0.5400000000000003,2.8391778469085693,"[248.3898885910989, 128.95641646018942]","[269.5608629280462, 151.1020233527135]","[345.5117021982517, 361.4161820241864]",False,True
0.01,0.5500000000000003,2.8922178745269775,"[251.84845653128588, 132.5672760688639]","[273.4681212577859, 155.138980005018]","[345.8567940186977, 361.08596086744717]",False,True
0.01,0.5600000000000003,2.945235013961792,"[255.3034148968122, 136.18158956016418]","[277.2867750056941, 159.17893630664614]","[345.4958365526325, 361.43134913002876]",False,True
0.01,0.5700000000000003,2.9982001781463623,"[258.75971179268964, 139.79462306394012]","[281.16843925877214, 163.21956648654833]","[345.6296895877453, 361.303350377595]",False,True
0.01,0.5800000000000003,3.0512657165527344,"[262.21298714021447, 143.41054462226805]","[284.99254591560236, 167.26301499202933]","[345.32753475248177, 361.59215583279234]",False,True
0.01,0.5900000000000003,3.1041340827941895,"[265.6654503618658, 147.02724160361896]","[288.84281427447905, 171.30716343187154]","[345.2463221651335, 361.66969813509144]",False,True
0.01,0.6000000000000003,3.1572048664093018,"[269.11585476145655, 150.64590279811438]","[292.67499087856856, 175.35389298450247]","[345.04043995907415, 361.86611944954154]",False,True
0.01,0.6100000000000003,3.2102105617523193,"[272.56324329221474, 154.2674372364822]","[296.4885552792038, 179.40135019635295]","[344.73885307581884, 362.15344383678234]",False,True
0.01,0.6200000000000003,3.2633440494537354,"[276.00976207980494, 157.8897993975828]","[300.33023040249515, 183.45111792641458]","[344.65187875901927, 362.2362161100609]",False,True
0.01,0.6300000000000003,3.3162147998809814,"[279.45102445216645, 161.51715555215114]","[304.1024260533423, 187.50164160994146]","[344.1262372361514, 362.7356154568328]",False,True
0.01,0.6400000000000003,3.369194984436035,"[282.8926948021567, 165.14412461712098]","[307.95348855611087, 191.55419221245458]","[344.1670349990282, 362.69690649698447]",False,True
0.01,0.6500000000000004,3.4222004413604736,"[286.32686548092664, 168.77819549598559]","[311.6803815029603, 195.60752612090613]","[343.41706787699127, 363.40708788646185]",False,True
0.01,0.6600000000000004,3.476137399673462,"[289.7626804897348, 172.4107117914984]","[315.53887334130087, 199.66260730726253]","[343.58150088081476, 363.2516295512807]",False,True
0.01,0.6700000000000004,3.529235601425171,"[293.1887906884349, 176.05238288109055]","[319.2172580287347, 203.71849644668535]","[342.6110198700068, 364.1671089592155]",False,True
0.01,0.6800000000000004,3.5821704864501953,"[296.61761760031754, 179.69149615698365]","[323.07912240872184, 207.77587003355825]","[342.88269118826616, 363.91132758931]",False,True
0.01,0.6900000000000004,3.63513445854187,"[300.03461073623293, 183.34172318297652]","[326.7064061518703, 211.8340716415419]","[341.6993135915401, 365.02270259928775]",False,True
0.01,0.7000000000000004,3.6880595684051514,"[303.4551150063454, 186.9886602509786]","[330.5653001314344, 215.8935202676262]","[342.0504270112482, 364.6937068002085]",False,True
0.01,0.7100000000000004,3.741105318069458,"[306.861759985217, 190.64854678375718]","[334.1392625716765, 219.9538105437984]","[340.6644978871622, 365.98865327785904]",False,True
0.01,0.7200000000000004,3.7951698303222656,"[310.2723290569443, 194.30477681742428]","[337.9864428068564, 224.01514042093257]","[341.0569071727265, 365.6230033667113]",False,True
0.01,0.7300000000000004,3.8481225967407227,"[313.6671269584061, 197.975655004556]","[341.5048751125432, 228.07731739412458]","[339.47979014618215, 367.0878187131709]",False,True
0.01,0.7400000000000004,3.9011764526367188,"[317.0657894814789, 201.64295544460057]","[345.32916686334045, 232.14035776854706]","[339.8662523072797, 366.7300440044598]",False,True
0.01,0.7500000000000004,3.954176664352417,"[320.4468715118544, 205.32647058247844]","[348.7894156739197, 236.20424095226986]","[338.1082030375522, 368.351513787787]",False,True
0.01,0.7600000000000005,4.0071492195129395,"[323.83120979087056, 209.0069941711176]","[352.57727775119423, 240.26884107557893]","[338.43382790161667, 368.05235886391864]",False,True
0.01,0.7700000000000005,4.060161113739014,"[327.1962268117045, 212.70519101905288]","[355.9757395652712, 244.33426868675468]","[336.5017020833922, 369.81968479352685]",False,True
0.01,0.7800000000000005,4.113381862640381,"[330.56328236865807, 216.40153196093337]","[359.7114403335658, 248.40029309857294]","[336.70555569535856, 369.6340941880498]",False,True
0.01,0.7900000000000005,4.166144847869873,"[333.90928848465444, 220.11693807017966]","[363.0430694937806, 252.4671176164721]","[334.6006115996353, 371.5406109246293]",False,True
0.01,0.8000000000000005,4.219052076339722,"[337.25546270993755, 223.832192777997]","[366.70898972262506, 256.534440458351]","[334.6174225283113, 371.5254707817347]",False,True
0.01,0.8100000000000005,4.272276163101196,"[340.5787973449363, 227.56789169464437]","[369.96689366348846, 260.6025232226602]","[332.3334634998725, 373.5698916647391]",False,True
0.01,0.8200000000000005,4.326084852218628,"[343.8997511346918, 231.3057072896948]","[373.5439693526109, 264.6710221768483]","[332.09537897555356, 373.7815595050412]",False,True
0.01,0.8300000000000005,4.379112720489502,"[347.19592558727595, 235.06539257917896]","[376.7191654391802, 268.7402276035518]","[329.6174452584101, 375.9685289484167]",False,True
0.01,0.8400000000000005,4.433387279510498,"[350.48648359254213, 238.82999448579295]","[380.18747659867284, 272.80977791533826]","[329.0558005266168, 376.4601906614001]",False,True
0.01,0.8500000000000005,4.489341735839844,"[353.7500791094888, 242.61799445992168]","[383.2688742060739, 276.8799677815096]","[326.3595516946657, 378.79999741287253]",False,True
0.01,0.8600000000000005,4.543220520019531,"[357.00414563324335, 246.4141834125179]","[386.60837363961974, 280.9504367025817]","[325.40665237545244, 379.61889525962135]",False,True
0.01,0.8700000000000006,4.596158504486084,"[360.2287309195474, 250.23544619286454]","[389.58302347174566, 285.0214648394091]","[322.45852863040597, 382.1262780346633]",False,True
0.01,0.8800000000000006,4.649209022521973,"[363.43922584582725, 254.0685548314374]","[392.7743836156118, 289.09270673843207]","[321.04949262798624, 383.3108638572856]",False,True
0.01,0.8900000000000006,4.703171253204346,"[366.61730277344094, 257.92858417698744]","[395.6280059391501, 293.1644143874832]","[317.8076927613706, 386.0029345550011]",False,True
0.01,0.9000000000000006,4.757106304168701,"[369.7761274407696, 261.80438425285155]","[398.65354354853173, 297.23626671376434]","[315.88246673286477, 387.58000758640884]",False,True
0.01,0.9100000000000006,4.810097694396973,"[372.8991151762321, 265.70911818872116]","[401.37131197143265, 301.3084787480464]","[312.2987735462505, 390.47339358696206]",False,True
0.01,0.9200000000000006,4.86315131187439,"[375.9971601498277, 269.63367126479864]","[404.21593257126716, 305.3807590035163]","[309.8044973595639, 392.45530760774807]",False,True
0.01,0.9300000000000006,4.916219472885132,"[379.0554301043665, 273.58929819216075]","[406.78345519069063, 309.4532811852664]","[305.8269954538761, 395.56269273620967]",False,True
0.01,0.9400000000000006,4.970099449157715,"[382.08263933012614, 277.56874586806424]","[409.43554483766644, 313.5257850477492]","[302.7209225759651, 397.944767590347]",False,True
0.01,0.9500000000000006,5.024077415466309,"[385.0656161522547, 281.58145676936607]","[411.8399551693581, 317.59840247877935]","[298.29768221285474, 401.2710901301828]",False,True
0.01,0.9600000000000006,5.077460527420044,"[388.0111245918984, 285.6217512546824]","[414.29213924452097, 321.6709032134108]","[294.5508439643722, 404.0294485316324]",False,True
0.01,0.9700000000000006,5.1330366134643555,"[390.9074711344702, 289.6974323262846]","[416.5231897751476, 325.7433801171363]","[289.6346542571817, 407.56810716021954]",False,True
0.01,0.9800000000000006,5.186097621917725,"[393.75983463416605, 293.804015084953]","[418.77287963688207, 329.81562939747596]","[285.23634996958543, 410.65827586683474]",False,True
0.01,0.9900000000000007,5.239176273345947,"[396.55773996108826, 297.9478931315027]","[420.8239241230572, 333.8877103398913]","[279.79053269222277, 414.38780465497257]",False,True
0.01,1.0000000000000007,5.29219651222229,"[399.30527503412503, 302.12533858302004]","[422.87358375046955, 337.95944056051354]","[274.7535073036766, 417.7445451517296]",False,True
0.01,1.0100000000000007,5.346093416213989,"[401.992861880348, 306.34160190683275]","[424.7423416269966, 342.0308531573977]","[268.7586846222979, 421.6263323812689]",False,True
0.01,1.0200000000000007,5.400144100189209,"[404.6241069786202, 310.5932543735986]","[426.5994276584185, 346.1017812429699]","[263.12450982722027, 425.1652466765819]",False,True
0.01,1.0300000000000007,5.454100847244263,"[407.1899660262835, 314.8846838330432]","[428.28844420456045, 350.17224030469134]","[256.58590476633185, 429.1429459444585]",False,True
0.01,1.0400000000000007,5.507139682769775,"[409.69426242230116, 319.21232741946574]","[429.96500225375087, 354.2420729012289]","[250.4296396017673, 432.7643586422551]",False,True
0.01,1.0500000000000007,5.561137914657593,"[412.1281032466641, 323.57998334491646]","[431.4817488239553, 358.3112858360203]","[243.38408243629496, 436.7655925450722]",False,True
0.01,1.0600000000000007,5.61414361000061,"[414.4962719596053, 327.98359281665284]","[432.9936834790595, 362.37972561604437]","[236.8168712941151, 440.3609471736399]",False,True
0.01,1.0700000000000007,5.6681671142578125,"[416.7896544710066, 332.4266093683708]","[434.35027920560947, 366.4473987634111]","[229.3382511401307, 444.30165517179375]",False,True
0.01,1.0800000000000007,5.722164630889893,"[419.0147173731262, 336.9042308903179]","[435.71635054231217, 370.51415141185555]","[222.50629021196073, 447.76215219470583]",False,True
0.01,1.0900000000000007,5.777051210403442,"[421.16179669147755, 341.41976516672906]","[436.92892594640045, 374.57999683753917]","[214.7079318351344, 451.55342764112095]",False,True
0.01,1.1000000000000008,5.830185890197754,"[423.23966119453985, 345.96756446925554]","[438.1695571599449, 378.6447781507292]","[207.7864503062316, 454.77993025264504]",False,True
0.01,1.1100000000000008,5.884149074554443,"[425.23785108539795, 350.55092966704757]","[439.2573166121699, 382.70852034220303]","[199.8189890858099, 458.33651977920226]",False,True
0.01,1.1200000000000008,5.938076496124268,"[427.16785728233793, 355.1634209074774]","[440.3933211792707, 386.7710628107318]","[193.0006196940004, 461.2491240429866]",False,True
0.01,1.1300000000000008,5.99216890335083,"[429.01830251630315, 359.8084022621195]","[441.3773913012716, 390.8324446951192]","[185.0445233965202, 464.49813546420626]",False,True
0.01,1.1400000000000008,6.04607367515564,"[430.80352913037524, 364.47883749567137]","[442.4287404809519, 394.8925029835848]","[178.52266140721116, 467.0435233551862]",False,True
0.01,1.1500000000000008,6.100209951400757,"[432.51128534500197, 369.17815319370646]","[443.33091250724596, 398.9512907638499]","[170.77562146267329, 469.93156980351]",False,True
0.01,1.1600000000000008,6.15418815612793,"[434.1585338038146, 373.89901877294255]","[444.3156629245979, 403.0086456502674]","[164.72484588125906, 472.08655792360827]",False,True
0.01,1.1700000000000008,6.208154916763306,"[435.7323902666873, 378.644856435442]","[445.1571470011403, 407.06463211132035]","[157.3856462872674, 474.5837662499457]",False,True
0.01,1.1800000000000008,6.263306617736816,"[437.2518152701774, 383.408399961572]","[446.0906331907434, 411.1190926765348]","[151.94250034901617, 476.35435261299705]",False,True
0.01,1.1900000000000008,6.318704128265381,"[438.703755907289, 388.1929446246677]","[446.89094095357666, 415.17209881687626]","[145.19406371115994, 478.4544663095689]",False,True
0.01,1.2000000000000008,6.372946500778198,"[440.108174003009, 392.9916537259981]","[447.7853105613382, 419.2235029158092]","[140.44180957200436, 479.8709101330389]",False,True
0.01,1.2100000000000009,6.42607307434082,"[441.4525382801408, 397.8075320358387]","[448.5613695375119, 423.2733779635194]","[134.43642771317653, 481.58783098405985]",False,True
0.01,1.2200000000000009,6.481244802474976,"[442.75650550330977, 402.63450506903035]","[449.4255025085907, 427.3215912071814]","[130.39672231689903, 482.6973033191693]",False,True
0.01,1.2300000000000009,6.535321474075317,"[444.00896590068527, 407.4750982259365]","[450.1910831934897, 431.3682112496256]","[125.24603973754994, 484.05931569061346]",False,True
0.01,1.2400000000000009,6.588279485702515,"[445.2277579642492, 412.3242780574078]","[451.0308949989786, 435.4131248518648]","[121.87920635639067, 484.91798314712946]",False,True
0.01,1.2500000000000009,6.6421356201171875,"[446.4042640475236, 417.1838904432337]","[451.79640090446094, 439.45639042893123]","[117.65060832744234, 485.96123858258636]",False,True
0.01,1.260000000000001,6.697345733642578,"[447.55291142105403, 422.05016296813693]","[452.61548856287493, 443.4979183224724]","[114.86473735304344, 486.6272524903233]",False,True
0.01,1.270000000000001,6.751018524169922,"[448.6687585472847, 426.9240612266925]","[453.38812375871004, 447.53775139511606]","[111.58471262306726, 487.3898258555584]",False,True
0.01,1.280000000000001,6.805044651031494,"[449.76128414182415, 431.8032401366789]","[454.18867689916976, 451.57582701531203]","[109.25255945394323, 487.91789099863706]",False,True
0.01,1.290000000000001,6.858071565628052,"[450.8036214330796, 436.5650260096575]","[454.9729677710209, 455.61216772851003]","[104.23372912554518, 476.1785872978646]",False,True
0.01,1.300000000000001,6.911918640136719,"[450.64289757445243, 439.25202109457575]","[450.0, 450.0]","[-16.072385862720907, 268.6995084918266]",False,True
0.01,1.310000000000001,6.965923309326172,"[450.514318440171, 441.40161714192266]","[450.0, 450.0]","[-12.857913428144757, 214.95960473468807]",False,True
0.01,1.320000000000001,7.019896745681763,"[450.4114550976462, 443.1212939633803]","[450.0, 450.0]","[-10.286334252478627, 171.96768214576312]",False,True
0.01,1.330000000000001,7.072896480560303,"[450.32916439728706, 444.4970354075265]","[450.0, 450.0]","[-8.22907003591055, 137.57414441461466]",False,True
0.01,1.340000000000001,7.12592077255249,"[450.2633318170098, 445.5976285525389]","[450.0, 450.0]","[-6.583258027724641, 110.05931450123985]",False,True
