timestamp,particle_position,user_goal,velocity,collision,success
0.0017502307891845703,"[50.410267620437615, 50.56808962091908]","[52.051471651620794, 52.840376686048735]","[41.026762043761686, 56.80896209190824]",False,True
0.0822439193725586,"[51.13854542161221, 51.589184637734576]","[54.05179130380523, 55.673490996696124]","[72.82778011745928, 102.10950168154929]",False,True
0.13501715660095215,"[52.13211299362141, 52.96486311920974]","[56.10651946984376, 58.46749939948945]","[99.35675720092034, 137.56784814751646]",False,True
0.18564891815185547,"[53.32038264460344, 54.63800215102796]","[58.073598919044215, 61.33047541610182]","[118.82696509820259, 167.3139031818223]",False,True
0.23602700233459473,"[54.685203742874855, 56.53265318280512]","[60.14462600701616, 64.1111688367466]","[136.48210982714104, 189.4651031777155]",False,True
0.28865599632263184,"[56.16161552515753, 58.62591577631231]","[62.067399377718566, 66.9988719508768]","[147.6411782282677, 209.32625935071937]",False,True
0.3400421142578125,"[57.75791409770916, 60.85417697802742]","[64.14324126559875, 69.76712300104309]","[159.6298572551629, 222.8261201715105]",False,True
0.39330482482910156,"[59.40864783158637, 63.21833007852317]","[66.01170975898066, 72.67484026371515]","[165.073373387721, 236.41531004957466]",False,True
0.44371509552001953,"[61.14318773996111, 65.66144365052541]","[68.08146547410081, 75.43379478511116]","[173.45399083747358, 244.31135720022513]",False,True
0.4945809841156006,"[62.89180892781229, 68.20059105090249]","[69.88640134915289, 78.35707843800937]","[174.86211878511835, 253.9147400377071]",False,True
0.5444402694702148,"[64.70137963802982, 70.782813289082]","[71.93975776270189, 81.11160384790028]","[180.95707102175245, 258.2222238179505]",False,True
0.5949709415435791,"[66.49561607916569, 73.43553233630178]","[73.67264461360597, 84.04631555534178]","[179.42364411358722, 265.271904721978]",False,True
0.6468970775604248,"[68.33648676745936, 76.10892893996996]","[75.70003946715136, 86.80242994549756]","[184.08706882936718, 267.339660366818]",False,True
0.6983420848846436,"[70.13981302191527, 78.83612089073495]","[77.3531762648463, 89.74481141633329]","[180.33262544559054, 272.7191950764983]",False,True
0.75018310546875,"[71.98105702006997, 81.5707256366959]","[79.34608040514095, 92.50907636929182]","[184.12439981546942, 273.4604745960956]",False,True
0.8013041019439697,"[73.76740579168066, 84.34774960025909]","[80.91283908618556, 95.45578582757119]","[178.6348771610686, 277.70239635631935]",False,True
0.8530142307281494,"[75.58674248778877, 87.125144010788]","[82.86411961242581, 98.23467055390046]","[181.93366961081054, 277.739441052892]",False,True
0.9040379524230957,"[77.33725660349701, 89.93667344310165]","[84.33933709489975, 101.18274768639913]","[175.05141157082386, 281.15294323136544]",False,True
0.9556131362915039,"[79.11853391833002, 92.7457438608391]","[86.2436621048724, 103.9819890736253]","[178.1277314833009, 280.9070417737446]",False,True
1.00593900680542,"[80.81965090011515, 95.58234763366538]","[87.62413384511456, 106.92873230036182]","[170.111698178514, 283.6603772826277]",False,True
1.0583288669586182,"[82.55139392824137, 98.41642826330113]","[89.47837806705894, 109.75272570351271]","[173.1743028126216, 283.40806296357556]",False,True
1.1104540824890137,"[84.19379420621404, 101.2722436619252]","[90.76340517998004, 112.69548468199314]","[164.2400277972666, 285.5815398624075]",False,True
1.1634840965270996,"[85.86843672297579, 104.12714717440554]","[92.5670151317256, 115.54674455480867]","[167.4642516761749, 285.49035124803305]",False,True
1.216454029083252,"[87.4465367231833, 106.99824979340062]","[93.75894411384982, 118.48264687907324]","[157.81000002075075, 287.11026189950775]",False,True
1.2688531875610352,"[89.06007248029863, 109.87087701892783]","[95.51422240462584, 121.36137535325983]","[161.35357571153284, 287.26272255272175]",False,True
1.320526123046875,"[90.57183834921089, 112.7541069263391]","[96.61890865432045, 124.28701838317029]","[151.17658689122575, 288.32299074112757]",False,True
1.3733971118927002,"[92.12370531964223, 115.64144965062631]","[98.33118032543263, 127.19081444438226]","[155.18669704313277, 288.73427242872026]",False,True
1.425475835800171,"[93.57062393158655, 118.53355262292274]","[99.35830618570222, 130.10196020314186]","[144.69186119443202, 289.2102972296427]",False,True
1.4773471355438232,"[95.06368459757361, 121.43198127442383]","[101.03593608803273, 133.0256931369988]","[149.30606659870622, 289.84286515010865]",False,True
1.5303940773010254,"[96.45077005230193, 124.32898645115137]","[101.99912215096036, 135.9170058092203]","[138.70854547283258, 289.70051767275334]",False,True
1.5817911624908447,"[97.89128592867938, 127.23376222881798]","[103.65336154080443, 138.8528652116338]","[144.0515876377447, 290.4775777666621]",False,True
1.6330230236053467,"[99.22703109031583, 130.1305550188614]","[104.5700262285367, 141.71772715799557]","[133.57451616364511, 289.67927900434154]",False,True
1.6836450099945068,"[100.62455718896118, 133.03553348078012]","[106.2146789170555, 144.6554492498892]","[139.7526098645343, 290.4978461918707]",False,True
1.7350971698760986,"[101.9207664332463, 135.9256029322306]","[107.10562435173398, 147.48588349304072]","[129.62092442851184, 289.0069451450464]",False,True
1.7870230674743652,"[103.28791557626742, 138.82310987109184]","[108.75653727247915, 150.4131410055115]","[136.71491430211174, 289.7506938861264]",False,True
1.8399629592895508,"[104.55937969356098, 141.69845858133922]","[109.64526653176655, 153.199857256412]","[127.14641172935616, 287.5348710247391]",False,True
1.8923499584197998,"[105.9114295640743, 144.57932385715597]","[111.31966536724721, 156.1027889273364]","[135.20498705133085, 288.0865275816733]",False,True
1.9452500343322754,"[107.17542772136842, 147.43052995971263]","[112.23146407005095, 158.835358152029]","[126.39981572941241, 285.12061025566544]",False,True
1.9959869384765625,"[108.52976578964358, 150.28426432410987]","[113.94716999629905, 161.69920486382537]","[135.43380682751575, 285.373436439724]",False,True
2.0473549365997314,"[109.80540227750055, 153.10068227692346]","[114.90801027855986, 164.36635588555885]","[127.56364878569666, 281.6417952813599]",False,True
2.1000001430511475,"[111.18082462972387, 155.91577874466077]","[116.6825870452037, 167.1761643369309]","[137.54223522233187, 281.5096467737298]",False,True
2.1518640518188477,"[112.48822867943848, 158.6858609581994]","[117.7179312295841, 169.76618646123177]","[130.74040497146112, 277.00822135386335]",False,True
2.2042171955108643,"[113.90412702168412, 161.450197937186]","[119.56782079326076, 172.50753829800325]","[141.5898342245646, 276.4336978986578]",False,True
2.25628924369812,"[115.26356078087433, 164.16191447397821]","[120.7014131058508, 175.0087673002391]","[135.94337591902087, 271.17165367922195]",False,True
2.3082780838012695,"[116.73904599138721, 166.8632340424157]","[122.6411213412292, 177.6684917527458]","[147.54852105128808, 270.1319568437498]",False,True
2.3656280040740967,"[118.16997735731907, 169.5045638337685]","[123.89385768751782, 180.06985293671025]","[143.09313659318548, 264.1329791352786]",False,True
2.417065143585205,"[119.72299659940461, 172.1309961042764]","[125.93524848590339, 182.63668382243847]","[155.30192420855386, 262.6432270507891]",False,True
2.4723989963531494,"[121.24319896273975, 174.69046096790882]","[127.32420662659196, 184.92826473160093]","[152.02023633351502, 255.94648636324263]",False,True
3.3603670597076416,"[122.88970572825468, 177.23106466778856]","[129.47595308076592, 187.39340756288257]","[164.65067655149323, 254.06036998797512]",False,True
3.414358139038086,"[124.51444546604564, 179.69827677545044]","[131.01364979258852, 189.56703331926934]","[162.4739737790963, 246.72121076618717]",False,True
3.4664242267608643,"[126.26767800313993, 182.1435670482833]","[133.28087629447552, 191.92461450964018]","[175.32325370942965, 244.5290272832859]",False,True
3.5164449214935303,"[128.0090430438261, 184.50976148341948]","[134.97479645835608, 193.97439953060697]","[174.13650406861612, 236.61944351361913]",False,True
3.5664432048797607,"[129.8789569505225, 186.85219793465475]","[137.35892740794236, 196.2217766784138]","[186.99139066964185, 234.24364512352807]",False,True
3.6164088249206543,"[131.7453670925774, 189.11072347535818]","[139.21134522121827, 198.14462676670604]","[186.64101420548826, 225.85255407034398]",False,True
3.6664609909057617,"[133.73825400353496, 191.34513425018199]","[141.71015718384217, 200.28254624785885]","[199.28869109575547, 223.44107748237877]",False,True
3.717827081680298,"[135.7341775797856, 193.49187769455742]","[143.7182447896688, 202.078584376756]","[199.59235762506503, 214.67434443754382]",False,True
3.768423080444336,"[137.8524855712482, 195.615798530256]","[146.32610192694517, 204.11117974601848]","[211.83079914625952, 212.39208356985813]",False,True
3.8186912536621094,"[139.97836952929867, 197.64952018515203]","[148.48229838504753, 205.78406760262024]","[212.5883958050489, 203.37216548960347]",False,True
