delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,success
0.01,0.0,0.0015819072723388672,"[50.717900163804046, 50.79276968806677]","[53.589496619621784, 53.963880691132466]","[71.7900163804045, 79.27696880667695]",False,True
0.01,0.01,0.05343747138977051,"[52.00356699945817, 52.21194757004834]","[57.14622951455668, 57.88869363098108]","[128.5666835654123, 141.91778819815664]",False,True
0.01,0.02,0.10541772842407227,"[53.74464540273611, 54.132171525481795]","[60.708952866157034, 61.813106383166044]","[174.10784032779404, 192.02239554334557]",False,True
0.01,0.03,0.15733861923217773,"[55.853475721231135, 56.455338947397394]","[64.2887885715843, 65.7480547200442]","[210.88303184950232, 232.31674219155985]",False,True
0.01,0.04,0.20925474166870117,"[58.25724053342787, 59.09895513242327]","[67.87228765599086, 69.6734761951166]","[240.3764812196735, 264.3616185025875]",False,True
0.01,0.05,0.2613222599029541,"[60.901483185290665, 62.00129442141576]","[71.47843576710538, 73.61072224601111]","[264.4242651862799, 290.23392889924867]",False,True
0.01,0.060000000000000005,0.3133566379547119,"[63.7385543445907, 65.1072493763368]","[75.08681166900406, 77.53115952398531]","[283.7071159300035, 310.5954954921033]",False,True
0.01,0.07,0.3654141426086426,"[66.73536188035716, 68.37874216070692]","[78.72255034328818, 81.46482986134342]","[299.68075357664526, 327.1492784370129]",False,True
0.01,0.08,0.41742849349975586,"[69.86022037061488, 71.77821142776523]","[82.35959097508825, 85.37623886220562]","[312.48584902577164, 339.9469267058313]",False,True
0.01,0.09,0.4694516658782959,"[73.09364281914351, 75.28292586538196]","[86.02723795910356, 89.30197506420458]","[323.34224485286336, 350.4714437616724]",False,True
0.01,0.09999999999999999,0.5214424133300781,"[76.41406100193527, 78.86669073785555]","[89.69559675107391, 93.20198731130624]","[332.0418182791759, 358.3764872473594]",False,True
0.01,0.10999999999999999,0.573383092880249,"[79.81046659125394, 82.51665480048902]","[93.39590033005169, 97.11679161540981]","[339.64055893186713, 364.99640626334786]",False,True
0.01,0.11999999999999998,0.6263842582702637,"[83.2253558015807, 86.16885012569423]","[97.0965489018194, 101.0045457090257]","[341.48892103267684, 365.21953252052185]",False,True
0.01,0.12999999999999998,0.6784584522247314,"[86.64887070549875, 89.81296109138539]","[100.82885287759161, 104.9072615996127]","[342.3514903918048, 364.4110965691157]",False,True
0.01,0.13999999999999999,0.7303533554077148,"[90.08159241767923, 93.44840063682639]","[104.5615016994239, 108.78403578609021]","[343.27217121804784, 363.54395454410036]",False,True
0.01,0.15,0.7824358940124512,"[93.52306213444801, 97.0755600274843]","[108.32245983386497, 112.67404200050872]","[344.14697167687774, 362.71593906579074]",False,True
0.01,0.16,0.8344342708587646,"[96.97351728464221, 100.69417279027091]","[112.0837153940515, 116.54121571206409]","[345.0455150194204, 361.8612762786607]",False,True
0.01,0.17,0.8865170478820801,"[100.43225806162278, 104.30486681253345]","[115.86843541901646, 120.41950896381661]","[345.8740776980555, 361.06940222625303]",False,True
0.01,0.18000000000000002,0.938452959060669,"[103.89915604173777, 107.907729215351]","[119.65351412906159, 124.28006558250492]","[346.6897980114993, 360.2862402817547]",False,True
0.01,0.19000000000000003,0.9893558025360107,"[107.3733371140529, 111.50356917125973]","[123.4554772932341, 128.14875247040047]","[347.4181072315136, 359.5839955908724]",False,True
0.01,0.20000000000000004,1.041398286819458,"[110.85429654391544, 115.09284773001434]","[127.25786743915813, 132.00631629711177]","[348.09594298625336, 358.92785587546183]",False,True
0.01,0.21000000000000005,1.0934088230133057,"[114.34103429208403, 118.67651331332863]","[131.06931343270452, 135.8683728240911]","[348.673774816859, 358.3665583314283]",False,True
0.01,0.22000000000000006,1.146390676498413,"[117.83260962638411, 122.25546579063885]","[134.88125675818264, 139.72690797372184]","[349.1575334300083, 357.89524773102266]",False,True
0.01,0.23000000000000007,1.198415994644165,"[121.33754268148492, 125.821337835731]","[138.77146528253672, 143.5467589531967]","[350.49330551008114, 356.58720450921544]",False,True
0.01,0.24000000000000007,1.2514479160308838,"[124.86639064694657, 129.36354494625138]","[142.8122974527706, 147.33265254905473]","[352.8847965461655, 354.2207110520382]",False,True
0.01,0.25000000000000006,1.3044242858886719,"[128.39866173870945, 132.90233854356612]","[146.85249952575586, 151.1170259580728]","[353.2271091762876, 353.87935973147404]",False,True
0.01,0.26000000000000006,1.3577241897583008,"[131.61385379954703, 136.73150806238897]","[150.8938379569748, 154.9109590162455]","[321.51920608375946, 382.91695188228607]",False,True
0.01,0.2700000000000001,1.4103610515594482,"[133.10845045568857, 141.50289990340863]","[154.9400259632859, 158.69470575976803]","[149.45966561415293, 477.13918410196766]",False,True
0.01,0.2800000000000001,1.4624409675598145,"[136.98148601451533, 144.66511349671399]","[159.00525556712864, 162.48812559321394]","[387.3035558826765, 316.2213593305357]",False,True
0.01,0.2900000000000001,1.5143814086914062,"[140.80876617522128, 147.88255437931628]","[163.02986913930826, 166.29681972724867]","[382.7280160705942, 321.7440882602303]",False,True
0.01,0.3000000000000001,1.5673871040344238,"[144.61020513430148, 151.13048620038]","[167.07906551877278, 170.11613562124282]","[380.1438959080208, 324.7931821063744]",False,True
0.01,0.3100000000000001,1.6213984489440918,"[148.39544161907713, 154.397286475823]","[171.12861605830292, 173.9215542434721]","[378.52364847756604, 326.6800275442995]",False,True
0.01,0.3200000000000001,1.6744191646575928,"[152.16090988475398, 157.6868530182304]","[175.1784951261575, 177.7609220979328]","[376.5468265676834, 328.9566542407419]",False,True
0.01,0.3300000000000001,1.7274091243743896,"[155.9083959590745, 160.99689039422125]","[179.22905916989444, 181.5830457221988]","[374.7486074320526, 331.0037375990843]",False,True
0.01,0.34000000000000014,1.780263900756836,"[159.63721734656883, 164.32793983531252]","[183.28010589722567, 185.44403696733255]","[372.8821387494308, 333.10494410912605]",False,True
0.01,0.35000000000000014,1.8335065841674805,"[163.3513913299706, 167.67531357459774]","[187.33189376494644, 189.28561781746134]","[371.41739834017744, 334.7373739285205]",False,True
0.01,0.36000000000000015,1.8865132331848145,"[167.05039540715845, 171.0394432060451]","[191.38420890047442, 193.16940021319806]","[369.90040771878625, 336.4129631447351]",False,True
0.01,0.37000000000000016,1.9393596649169922,"[170.73796858407385, 174.41609886147899]","[195.4373232532788, 197.0324902155619]","[368.7573176915415, 337.66556554339076]",False,True
0.01,0.38000000000000017,1.9915270805358887,"[174.41311812058032, 177.8062721970516]","[199.4910212456246, 200.93936986436344]","[367.5149536506475, 339.0173335572628]",False,True
0.01,0.3900000000000002,2.0443944931030273,"[178.0791267395325, 181.20632810491128]","[203.545561051532, 204.82515789826]","[366.6008618952188, 340.0055907859677]",False,True
0.01,0.4000000000000002,2.0974340438842773,"[181.7347152611469, 184.61758475627946]","[207.60073265352284, 208.75469796784503]","[365.5588521614379, 341.12566513681645]",False,True
