delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,success
0.01,0.0,0.009361743927001953,"[52.661604095134436, 52.427910387320914]","[52.661604095134436, 52.427910387320914]","[266.1604095134436, 242.79103873209138]",False,True
0.01,0.01,0.06029677391052246,"[55.265334138902254, 54.824969363186504]","[55.265334138902254, 54.824969363186504]","[260.37300437678186, 239.70589758655905]",False,True
0.01,0.02,0.1114356517791748,"[57.894125490074146, 57.219869530904056]","[57.894125490074146, 57.219869530904056]","[262.8791351171891, 239.49001677175517]",False,True
0.01,0.03,0.1623687744140625,"[60.50693518385644, 59.66662218114796]","[60.50693518385644, 59.66662218114796]","[261.2809693782296, 244.67526502439014]",False,True
0.01,0.04,0.22391486167907715,"[63.11715090959936, 62.059807047776836]","[63.11715090959936, 62.059807047776836]","[261.02157257429184, 239.31848666288786]",False,True
0.01,0.05,0.2761857509613037,"[65.7004381811946, 64.53922796928202]","[65.7004381811946, 64.53922796928202]","[258.3287271595239, 247.9420921505188]",False,True
0.01,0.060000000000000005,0.32622575759887695,"[68.28267793159044, 66.93943274237395]","[68.28267793159044, 66.93943274237395]","[258.2239750395843, 240.02047730919287]",False,True
0.01,0.07,0.3774557113647461,"[70.82406242698791, 69.4568120641486]","[70.82406242698791, 69.4568120641486]","[254.1384495397466, 251.73793217746407]",False,True
0.01,0.08,0.4436936378479004,"[73.36984644254238, 71.87174950085195]","[73.36984644254238, 71.87174950085195]","[254.57840155544744, 241.49374367033545]",False,True
0.01,0.09,0.49516797065734863,"[75.85809755667805, 74.43100614018775]","[75.85809755667805, 74.43100614018775]","[248.82511141356645, 255.92566393357998]",False,True
0.01,0.09999999999999999,0.5452926158905029,"[78.36064036323825, 76.86742457643271]","[78.36064036323825, 76.86742457643271]","[250.25428065602, 243.64184362449635]",False,True
0.01,0.10999999999999999,0.5975017547607422,"[80.78598545977445, 79.47054575085916]","[80.78598545977445, 79.47054575085916]","[242.5345096536205, 260.3121174426448]",False,True
0.01,0.11999999999999998,0.650986909866333,"[83.24047355157052, 81.93383900952601]","[83.24047355157052, 81.93383900952601]","[245.44880917960654, 246.32932586668517]",False,True
0.01,0.12999999999999998,0.7038877010345459,"[85.595177817275, 84.58060011808878]","[85.595177817275, 84.58060011808878]","[235.4704265704484, 264.6761108562771]",False,True
0.01,0.13999999999999999,0.7571117877960205,"[87.99902754622599, 87.07442571569362]","[87.99902754622599, 87.07442571569362]","[240.38497289509877, 249.38255976048396]",False,True
0.01,0.15,0.8112738132476807,"[90.2779441771008, 89.7621854755139]","[90.2779441771008, 89.7621854755139]","[227.8916630874818, 268.7759759820281]",False,True
0.01,0.16,0.8655297756195068,"[92.63102749982698, 92.2881223717138]","[92.63102749982698, 92.2881223717138]","[235.3083322726178, 252.59368961998945]",False,True
