delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,success
0.01,0.0,0.0016031265258789062,"[53.727756798773086, 53.33224073497846]","[53.99394855224101, 53.57018946717931]","[372.77567987730873, 333.22407349784635]",False,True
0.01,0.01,0.05306386947631836,"[57.454149012342725, 56.6660074004739]","[57.91152247536529, 57.07519041646303]","[372.6392213569639, 333.37666654954387]",False,True
0.01,0.02,0.10372209548950195,"[61.18016271478186, 60.00019711383435]","[61.86594456311096, 60.61386280776656]","[372.6013702439129, 333.4189713360452]",False,True
0.01,0.03,0.15537309646606445,"[64.90257889889034, 63.33840276210095]","[65.82060571502814, 64.16167510762062]","[372.24161841084805, 333.82056482665934]",False,True
0.01,0.04,0.20801210403442383,"[68.62397633668328, 66.6777440663218]","[69.77407443342422, 67.7097676925407]","[372.13974377929435, 333.9341304220849]",False,True
0.01,0.05,0.2590510845184326,"[72.34018565908492, 70.02285804703368]","[73.72767083232273, 71.2717909376139]","[371.62093224016394, 334.5113980711888]",False,True
0.01,0.060000000000000005,0.31030821800231934,"[76.05464182336964, 73.36991865418214]","[77.67948570573509, 74.83404979771898]","[371.4456164284712, 334.70606071484696]",False,True
0.01,0.07,0.3612680435180664,"[79.76296866889575, 76.7237688806807]","[81.63135892168768, 78.41356089026954]","[370.8326845526123, 335.3850226498547]",False,True
0.01,0.08,0.413344144821167,"[83.46890594541236, 80.08025934924476]","[85.58110220543612, 81.99328865479475]","[370.59372765166097, 335.64904685640624]",False,True
0.01,0.09,0.4649670124053955,"[87.16841831326636, 83.4438300159342]","[89.53088131598687, 85.5917647886727]","[369.95123678539994, 336.35706666894407]",False,True
0.01,0.09999999999999999,0.516106128692627,"[90.86513437789353, 86.8104737083497]","[93.47846327396728, 89.19046370226914]","[369.6716064627172, 336.6643692415514]",False,True
0.01,0.10999999999999999,0.5688068866729736,"[94.56153704825853, 90.17746149198264]","[97.42610628653561, 92.80742257299666]","[369.6402670365006, 336.6987783632938]",False,True
0.01,0.11999999999999998,0.6198568344116211,"[98.2720947652218, 93.52884342853962]","[101.37170586418708, 96.42470918141647]","[371.05577169632636, 335.1381936556973]",False,True
0.01,0.12999999999999998,0.6710679531097412,"[102.02078412349977, 96.83751802204284]","[105.31727773251305, 100.05801244981183]","[374.86893582779715, 330.8674593503221]",False,True
0.01,0.13999999999999999,0.7234740257263184,"[105.89131618183472, 100.00279542889437]","[109.26097085596055, 103.6920581394007]","[387.05320583349584, 316.5277406851526]",False,True
0.01,0.15,0.7754271030426025,"[110.09078688568897, 102.71654657410187]","[113.20370778365096, 107.33928053162573]","[419.94707038542475, 271.3751145207494]",False,True
0.01,0.16,0.8274109363555908,"[114.67115035655921, 104.72160765796117]","[117.14253666369414, 110.99130813459041]","[458.03634708702435, 200.50610838592988]",False,True
0.01,0.17,0.8794770240783691,"[118.86157893995507, 107.44930041853938]","[121.07941862981917, 114.65511176012238]","[419.04285833958596, 272.76927605782134]",False,True
0.01,0.18000000000000002,0.9312498569488525,"[123.19721787549119, 109.93972900834294]","[125.02303622244396, 118.30636241915487]","[433.5638935536118, 249.04285898035576]",False,True
0.01,0.19000000000000003,0.9835081100463867,"[126.84384969859615, 113.36055872184188]","[128.89580551191054, 122.26015345163437]","[364.6631823104956, 342.08297134989454]",False,True
0.01,0.20000000000000004,1.035578966140747,"[130.65967523285536, 116.59157637676813]","[131.88790002098503, 126.27688406460649]","[381.58255342592224, 323.1017654926247]",False,True
0.01,0.21000000000000005,1.0886731147766113,"[133.6831406598224, 120.57386923592296]","[134.4357949834078, 130.30559903243866]","[302.3465426967062, 398.2292859154821]",False,True
0.01,0.22000000000000006,1.1405389308929443,"[136.9215219655296, 124.38344744432446]","[136.77535230316104, 134.32493854192455]","[323.8381305707182, 380.957820840151]",False,True
0.01,0.23000000000000007,1.1933839321136475,"[139.07792752913448, 128.89453541112547]","[138.11296947544258, 138.35389879354344]","[215.64055636048957, 451.10879668010125]",False,True
0.01,0.24000000000000007,1.245466947555542,"[141.65368986363822, 133.1800281463427]","[139.47174275280534, 142.37309462513718]","[257.5762334503735, 428.54927352172194]",False,True
