timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.07833409309387207,"[49.999998997607435, 49.99999910687713]","[50.0, 50.0]","[0.0, 0.0]",False,
0.14011216163635254,"[49.99999799521486, 49.99999821375428]","[49.999998997607435, 49.99999910687713]","[0.0, 0.0]",False,
0.2041001319885254,"[49.999996992822304, 49.99999732063142]","[49.99999799521486, 49.99999821375428]","[0.0, 0.0]",False,
0.2660562992095947,"[49.999995990429724, 49.99999642750858]","[49.999996992822304, 49.99999732063142]","[0.0, 0.0]",False,
0.3276400566101074,"[49.99999498803716, 49.99999553438571]","[49.999995990429724, 49.99999642750858]","[0.0, 0.0]",False,
0.38714122772216797,"[49.999993985644586, 49.999994641262845]","[49.99999498803716, 49.99999553438571]","[0.0, 0.0]",False,
0.44546008110046387,"[49.99999298325201, 49.99999374813998]","[49.999993985644586, 49.999994641262845]","[0.0, 0.0]",False,
0.5055029392242432,"[49.99999198085945, 49.99999285501711]","[49.99999298325201, 49.99999374813998]","[0.0, 0.0]",False,
0.565742015838623,"[49.999990978466876, 49.999991961894246]","[49.99999198085945, 49.99999285501711]","[0.0, 0.0]",False,
0.6253082752227783,"[49.99998997607434, 49.99999106877139]","[49.999990978466876, 49.999991961894246]","[0.0, 0.0]",False,
0.685967206954956,"[49.999988973681795, 49.999990175648534]","[49.99998997607434, 49.99999106877139]","[0.0, 0.0]",False,
0.7466001510620117,"[49.99998797128925, 49.99998928252566]","[49.999988973681795, 49.999990175648534]","[0.0, 0.0]",False,
0.8074140548706055,"[49.9999869688967, 49.99998838940281]","[49.99998797128925, 49.99998928252566]","[0.0, 0.0]",False,
0.8685281276702881,"[49.99998596650414, 49.99998749627994]","[49.9999869688967, 49.99998838940281]","[0.0, 0.0]",False,
0.9296932220458984,"[49.999984964111604, 49.99998660315706]","[49.99998596650414, 49.99998749627994]","[0.0, 0.0]",False,
0.9910011291503906,"[49.999983961719046, 49.9999857100342]","[49.999984964111604, 49.99998660315706]","[0.0, 0.0]",False,
1.0513629913330078,"[49.99998295932648, 49.99998481691134]","[49.999983961719046, 49.9999857100342]","[0.0, 0.0]",False,
1.112541913986206,"[49.99998195693395, 49.99998392378847]","[49.99998295932648, 49.99998481691134]","[0.0, 0.0]",False,
1.1735589504241943,"[49.99998095454141, 49.9999830306656]","[49.99998195693395, 49.99998392378847]","[0.0, 0.0]",False,
1.2348921298980713,"[49.99997995214888, 49.999982137542716]","[49.99998095454141, 49.9999830306656]","[0.0, 0.0]",False,
1.2951700687408447,"[49.999978949756354, 49.99998124441986]","[49.99997995214888, 49.999982137542716]","[0.0, 0.0]",False,
1.3765830993652344,"[49.99997794736382, 49.999980351296976]","[49.999978949756354, 49.99998124441986]","[0.0, 0.0]",False,
1.436547040939331,"[49.99997694497128, 49.99997945817411]","[49.99997794736382, 49.999980351296976]","[0.0, 0.0]",False,
1.4974498748779297,"[49.99997594257875, 49.99997856505122]","[49.99997694497128, 49.99997945817411]","[0.0, 0.0]",False,
1.558321237564087,"[49.99997494018622, 49.999977671928356]","[49.99997594257875, 49.99997856505122]","[0.0, 0.0]",False,
1.619091272354126,"[49.9999739377937, 49.99997677880547]","[49.99997494018622, 49.999977671928356]","[0.0, 0.0]",False,
1.6796422004699707,"[49.99997293540118, 49.99997588568259]","[49.9999739377937, 49.99997677880547]","[0.0, 0.0]",False,
1.7407410144805908,"[49.999971933008645, 49.999974992559736]","[49.99997293540118, 49.99997588568259]","[0.0, 0.0]",False,
1.801725149154663,"[49.99997093061614, 49.99997409943686]","[49.999971933008645, 49.999974992559736]","[0.0, 0.0]",False,
1.8631231784820557,"[49.99996992822363, 49.99997320631397]","[49.99997093061614, 49.99997409943686]","[0.0, 0.0]",False,
1.9251172542572021,"[49.9999689258311, 49.999972313191094]","[49.99996992822363, 49.99997320631397]","[0.0, 0.0]",False,
1.9869260787963867,"[49.99996792343861, 49.9999714200682]","[49.9999689258311, 49.999972313191094]","[0.0, 0.0]",False,
2.047591209411621,"[49.99996692104612, 49.999970526945305]","[49.99996792343861, 49.9999714200682]","[0.0, 0.0]",False,
2.109001874923706,"[49.999965918653615, 49.999969633822424]","[49.99996692104612, 49.999970526945305]","[0.0, 0.0]",False,
2.1701831817626953,"[49.999964916261106, 49.999968740699536]","[49.999965918653615, 49.999969633822424]","[0.0, 0.0]",False,
2.231856107711792,"[49.99996391386861, 49.99996784757666]","[49.999964916261106, 49.999968740699536]","[0.0, 0.0]",False,
2.293260097503662,"[49.999962911476125, 49.999966954453754]","[49.99996391386861, 49.99996784757666]","[0.0, 0.0]",False,
2.3553199768066406,"[49.99996190908364, 49.999966061330866]","[49.999962911476125, 49.999966954453754]","[0.0, 0.0]",False,
2.4173521995544434,"[49.99996090669115, 49.999965168207964]","[49.99996190908364, 49.999966061330866]","[0.0, 0.0]",False,
2.4788851737976074,"[49.99995990429867, 49.99996427508508]","[49.99996090669115, 49.999965168207964]","[0.0, 0.0]",False,
2.5397801399230957,"[49.99995890190616, 49.99996338196218]","[49.99995990429867, 49.99996427508508]","[0.0, 0.0]",False,
2.600910186767578,"[49.99995789951368, 49.99996248883928]","[49.99995890190616, 49.99996338196218]","[0.0, 0.0]",False,
2.662069082260132,"[49.9999568971212, 49.9999615957164]","[49.99995789951368, 49.99996248883928]","[0.0, 0.0]",False,
2.720820903778076,"[49.99995589472872, 49.999960702593505]","[49.9999568971212, 49.9999615957164]","[0.0, 0.0]",False,
2.780200958251953,"[49.999954892336255, 49.9999598094706]","[49.99995589472872, 49.999960702593505]","[0.0, 0.0]",False,
2.8399620056152344,"[49.999953889943775, 49.99995891634772]","[49.999954892336255, 49.9999598094706]","[0.0, 0.0]",False,
2.900477170944214,"[49.9999528875513, 49.99995802322482]","[49.999953889943775, 49.99995891634772]","[0.0, 0.0]",False,
2.9616410732269287,"[49.99995188515882, 49.99995713010191]","[49.9999528875513, 49.99995802322482]","[0.0, 0.0]",False,
3.022916078567505,"[49.99995088276635, 49.99995623697901]","[49.99995188515882, 49.99995713010191]","[0.0, 0.0]",False,
3.0840282440185547,"[49.99994988037388, 49.9999553438561]","[49.99995088276635, 49.99995623697901]","[0.0, 0.0]",False,
3.145024061203003,"[49.99994887798142, 49.99995445073317]","[49.99994988037388, 49.9999553438561]","[0.0, 0.0]",False,
3.206408977508545,"[49.999947875588965, 49.999953557610255]","[49.99994887798142, 49.99995445073317]","[0.0, 0.0]",False,
3.268221139907837,"[49.99994687319651, 49.99995266448736]","[49.999947875588965, 49.999953557610255]","[0.0, 0.0]",False,
