timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.0002117156982421875,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.10124087333679199,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.20232391357421875,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.30222630500793457,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.40357232093811035,"[50.25, 50.0]","[50.25, 50.0]","[5.0, 0.0]",False,RIGHT
0.5055751800537109,"[50.75, 50.25]","[50.75, 50.25]","[10.0, 5.0]",False,DOWN
0.607323169708252,"[51.5, 50.75]","[51.5, 50.75]","[15.0, 10.0]",False,DOWN
0.7083954811096191,"[52.5, 51.5]","[52.5, 51.5]","[20.0, 15.0]",False,DOWN
0.8093409538269043,"[53.75, 52.5]","[53.75, 52.5]","[25.0, 20.0]",False,DOWN
0.9123406410217285,"[55.25, 53.75]","[55.25, 53.75]","[30.0, 25.0]",False,DOWN
1.0150413513183594,"[57.0, 55.25]","[57.0, 55.25]","[35.0, 30.0]",False,DOWN
1.130120038986206,"[59.0, 57.0]","[59.0, 57.0]","[40.0, 35.0]",False,DOWN
1.237645149230957,"[61.25, 59.0]","[61.25, 59.0]","[45.0, 40.0]",False,DOWN
1.3383290767669678,"[63.75, 61.25]","[63.75, 61.25]","[50.0, 45.0]",False,DOWN
1.439323902130127,"[66.5, 63.75]","[66.5, 63.75]","[55.0, 50.0]",False,DOWN
1.5403618812561035,"[69.5, 66.5]","[69.5, 66.5]","[60.0, 55.0]",False,DOWN
1.6412503719329834,"[72.75, 69.5]","[72.75, 69.5]","[65.0, 60.0]",False,DOWN
1.7423338890075684,"[76.25, 72.75]","[76.25, 72.75]","[70.0, 65.0]",False,DOWN
1.843338966369629,"[80.0, 76.25]","[80.0, 76.25]","[75.0, 70.0]",False,DOWN
1.9443402290344238,"[84.0, 80.0]","[84.0, 80.0]","[80.0, 75.0]",False,DOWN
2.045680046081543,"[88.25, 84.0]","[88.25, 84.0]","[85.0, 80.0]",False,DOWN
2.1479604244232178,"[92.40531970595286, 87.83383960913419]","[92.75, 88.25]","[90.0, 85.0]",False,DOWN
2.250751495361328,"[93.43499501546475, 87.71777799137413]","[97.15531970595286, 92.33383960913419]","[95.0, 90.0]",False,DOWN
2.351623773574829,"[94.49752958645405, 87.42281794759128]","[98.43499501546475, 92.46777799137413]","[100.0, 95.0]",False,DOWN
2.4536821842193604,"[95.4957026489637, 87.09661849652453]","[99.49752958645405, 92.42281794759128]","[100.0, 100.0]",False,DOWN
2.555875539779663,"[96.56874336312129, 86.66918824669719]","[100.4957026489637, 92.09661849652453]","[100.0, 100.0]",False,DOWN
2.658731460571289,"[97.74420517367878, 86.14968882872299]","[101.56874336312129, 91.66918824669719]","[100.0, 100.0]",False,DOWN
2.7605738639831543,"[99.04856545805755, 85.54414576758688]","[102.74420517367878, 91.14968882872299]","[100.0, 100.0]",False,DOWN
2.8636326789855957,"[100.50914769678931, 84.85794603786192]","[104.04856545805755, 90.54414576758688]","[100.0, 100.0]",False,DOWN
2.9655795097351074,"[102.15521243312539, 84.09762703342864]","[105.50914769678931, 89.85794603786192]","[100.0, 100.0]",False,DOWN
3.0677335262298584,"[104.01858253043693, 83.27250016845193]","[107.15521243312539, 89.09762703342864]","[100.0, 100.0]",False,DOWN
3.169581890106201,"[106.13389141194024, 82.39636691735086]","[109.01858253043693, 88.27250016845193]","[100.0, 100.0]",False,DOWN
3.2704803943634033,"[108.53840355908773, 81.48946213428424]","[111.13389141194024, 87.39636691735086]","[100.0, 100.0]",False,DOWN
3.371654748916626,"[111.27125937439233, 80.58067835350832]","[113.53840355908773, 86.48946213428424]","[100.0, 100.0]",False,DOWN
3.4737045764923096,"[114.37052375565023, 79.70984935526728]","[116.27125937439233, 85.58067835350832]","[100.0, 100.0]",False,DOWN
3.575946807861328,"[117.87280973086764, 78.93027061610613]","[119.37052375565023, 84.70984935526728]","[100.0, 100.0]",False,DOWN
3.6788296699523926,"[121.80976834448236, 78.31150022066876]","[122.87280973086764, 83.93027061610613]","[100.0, 100.0]",False,DOWN
3.7808032035827637,"[126.2017869919799, 77.94125846931229]","[126.80976834448236, 83.31150022066876]","[100.0, 100.0]",False,DOWN
3.8837149143218994,"[131.04948379798532, 77.92505509171066]","[131.2017869919799, 82.94125846931229]","[100.0, 100.0]",False,DOWN
3.9857234954833984,"[136.32294458775112, 78.38089383028624]","[136.04948379798532, 82.92505509171066]","[100.0, 100.0]",False,DOWN
4.087553262710571,"[141.9530203776591, 79.42896059488844]","[141.32294458775112, 83.38089383028624]","[100.0, 100.0]",False,DOWN
4.189074754714966,"[147.82819596320812, 81.18028668187607]","[146.9530203776591, 84.42896059488844]","[100.0, 100.0]",False,DOWN
4.2907421588897705,"[153.79490037445981, 83.73138906150346]","[152.82819596320812, 86.18028668187607]","[100.0, 100.0]",False,DOWN
4.392764568328857,"[159.65896717190878, 87.13071619829388]","[158.79490037445981, 88.73138906150346]","[100.0, 100.0]",False,DOWN
4.49470329284668,"[165.20373018821965, 91.36576335604059]","[164.65896717190878, 92.13071619829388]","[100.0, 100.0]",False,DOWN
4.596309423446655,"[170.21503968116284, 96.3535216118441]","[170.20373018821965, 96.36576335604059]","[100.0, 100.0]",False,DOWN
4.697955846786499,"[175.21503968116284, 101.3535216118441]","[175.21503968116284, 101.3535216118441]","[100.0, 100.0]",False,DOWN
4.8007707595825195,"[180.21503968116284, 106.3535216118441]","[180.21503968116284, 106.3535216118441]","[100.0, 100.0]",False,DOWN
4.903653383255005,"[185.21503968116284, 111.3535216118441]","[185.21503968116284, 111.3535216118441]","[100.0, 100.0]",False,DOWN
5.0054309368133545,"[190.21503968116284, 116.3535216118441]","[190.21503968116284, 116.3535216118441]","[100.0, 100.0]",False,DOWN
5.106571674346924,"[195.21503968116284, 121.3535216118441]","[195.21503968116284, 121.3535216118441]","[100.0, 100.0]",False,DOWN
5.207967042922974,"[200.21503968116284, 126.3535216118441]","[200.21503968116284, 126.3535216118441]","[100.0, 100.0]",False,DOWN
5.308737277984619,"[205.21503968116284, 131.3535216118441]","[205.21503968116284, 131.3535216118441]","[100.0, 100.0]",False,DOWN
5.410551309585571,"[210.21503968116284, 136.3535216118441]","[210.21503968116284, 136.3535216118441]","[100.0, 100.0]",False,DOWN
5.512535810470581,"[215.21503968116284, 141.3535216118441]","[215.21503968116284, 141.3535216118441]","[100.0, 100.0]",False,DOWN
5.614349126815796,"[220.21503968116284, 146.3535216118441]","[220.21503968116284, 146.3535216118441]","[100.0, 100.0]",False,DOWN
5.715669631958008,"[225.21503968116284, 151.3535216118441]","[225.21503968116284, 151.3535216118441]","[100.0, 100.0]",False,DOWN
