timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.00019621849060058594,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.1100151538848877,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.20999884605407715,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.3113391399383545,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.4133472442626953,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.5163676738739014,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.6179935932159424,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",False,
0.7191088199615479,"[0.1, 0.0]","[1.0, 0.0]","[10.0, 0.0]",False,RIGHT
0.8199863433837891,"[0.30000000000000004, 0.0]","[2.1, 0.0]","[20.0, 0.0]",False,RIGHT
0.9220197200775146,"[0.6000000000000001, 0.1]","[3.3, 1.0]","[30.0, 10.0]",False,DOWN
1.0230615139007568,"[1.0, 0.30000000000000004]","[4.6, 2.1]","[40.0, 20.0]",False,DOWN
1.1242561340332031,"[1.5, 0.6000000000000001]","[6.0, 3.3]","[50.0, 30.0]",False,DOWN
1.2252998352050781,"[2.0, 1.0]","[6.5, 4.6]","[50.0, 40.0]",False,DOWN
1.3273348808288574,"[2.5, 1.5]","[7.0, 6.0]","[50.0, 50.0]",False,DOWN
1.4293208122253418,"[3.0, 2.0]","[7.5, 6.5]","[50.0, 50.0]",False,DOWN
1.5325114727020264,"[3.5, 2.5]","[8.0, 7.0]","[50.0, 50.0]",False,DOWN
1.635073184967041,"[4.0, 3.0]","[8.5, 7.5]","[50.0, 50.0]",False,DOWN
1.736405611038208,"[4.5, 3.5]","[9.0, 8.0]","[50.0, 50.0]",False,DOWN
1.83939528465271,"[5.0, 4.0]","[9.5, 8.5]","[50.0, 50.0]",False,DOWN
1.9433887004852295,"[5.5, 4.5]","[10.0, 9.0]","[50.0, 50.0]",False,DOWN
2.045469284057617,"[6.0, 5.0]","[10.5, 9.5]","[50.0, 50.0]",False,DOWN
2.147376298904419,"[6.5, 5.5]","[11.0, 10.0]","[50.0, 50.0]",False,DOWN
2.2494077682495117,"[7.0, 6.0]","[11.5, 10.5]","[50.0, 50.0]",False,DOWN
2.351475715637207,"[7.5, 6.5]","[12.0, 11.0]","[50.0, 50.0]",False,DOWN
2.453409194946289,"[8.0, 7.0]","[12.5, 11.5]","[50.0, 50.0]",False,DOWN
2.5553152561187744,"[8.5, 7.5]","[13.0, 12.0]","[50.0, 50.0]",False,DOWN
