timestamp,particle_position,user_goal,velocity,collision
11.75582218170166,"[50.0, 50.0]","[50, 50]","[0.0, 0.0]",False
11.809683322906494,"[50.0, 50.0]","[51, 51]","[1.0, 1.0]",False
11.861237049102783,"[50.0, 50.0]","[52, 52]","[2.0, 2.0]",False
11.913670063018799,"[50.0, 50.0]","[53, 53]","[3.0, 3.0]",False
11.964648962020874,"[51.41421356237309, 51.41421356237309]","[54, 54]","[1.414213562373095, 1.414213562373095]",False
12.015777111053467,"[51.41421356237309, 51.41421356237309]","[54, 54]","[2.5857864376269077, 2.5857864376269077]",False
12.067792177200317,"[52.828427124746185, 52.828427124746185]","[55, 55]","[1.4142135623730951, 1.4142135623730951]",False
12.118955135345459,"[52.828427124746185, 52.828427124746185]","[55, 55]","[2.1715728752538155, 2.1715728752538155]",False
12.16962194442749,"[52.828427124746185, 52.828427124746185]","[56, 56]","[3.1715728752538155, 3.1715728752538155]",False
12.219655275344849,"[54.24264068711928, 54.24264068711928]","[57, 57]","[1.414213562373095, 1.414213562373095]",False
12.273925065994263,"[54.24264068711928, 54.24264068711928]","[57, 57]","[2.7573593128807232, 2.7573593128807232]",False
12.324692010879517,"[55.65685424949237, 55.65685424949237]","[58, 58]","[1.4142135623730951, 1.4142135623730951]",False
12.375648021697998,"[55.65685424949237, 55.65685424949237]","[58, 58]","[2.343145750507631, 2.343145750507631]",False
12.425628185272217,"[55.65685424949237, 55.65685424949237]","[59, 59]","[3.343145750507631, 3.343145750507631]",False
12.478688955307007,"[57.07106781186546, 57.07106781186546]","[60, 60]","[1.4142135623730951, 1.4142135623730951]",False
12.529206991195679,"[57.07106781186546, 57.07106781186546]","[60, 60]","[2.9289321881345387, 2.9289321881345387]",False
12.579776048660278,"[58.485281374238554, 58.485281374238554]","[61, 61]","[1.414213562373095, 1.414213562373095]",False
12.630955934524536,"[58.485281374238554, 58.485281374238554]","[61, 61]","[2.5147186257614464, 2.5147186257614464]",False
12.682959079742432,"[58.485281374238554, 58.485281374238554]","[62, 62]","[3.5147186257614464, 3.5147186257614464]",False
12.733809232711792,"[59.899494936611646, 59.899494936611646]","[63, 63]","[1.4142135623730951, 1.4142135623730951]",False
12.784834146499634,"[59.899494936611646, 59.899494936611646]","[63, 63]","[3.100505063388354, 3.100505063388354]",False
12.838752031326294,"[61.31370849898474, 61.31370849898474]","[64, 64]","[1.4142135623730951, 1.4142135623730951]",False
12.889912128448486,"[61.31370849898474, 61.31370849898474]","[64, 64]","[2.686291501015262, 2.686291501015262]",False
12.940896034240723,"[62.72792206135783, 62.72792206135783]","[65, 65]","[1.414213562373095, 1.414213562373095]",False
12.99167013168335,"[62.72792206135783, 62.72792206135783]","[65, 65]","[2.2720779386421697, 2.2720779386421697]",False
13.043530941009521,"[62.72792206135783, 62.72792206135783]","[66, 66]","[3.2720779386421697, 3.2720779386421697]",False
13.094595193862915,"[64.14213562373092, 64.14213562373092]","[67, 67]","[1.4142135623730951, 1.4142135623730951]",False
13.145705938339233,"[64.14213562373092, 64.14213562373092]","[67, 67]","[2.8578643762690774, 2.8578643762690774]",False
