delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00018095970153808594,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.05126023292541504,"[50.0, 50.15]","[50.0, 50.15]","[0.0, 10.0]",False,DOWN,True
0.01,0.02,0.10450506210327148,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 15.0]",False,DOWN,True
0.01,0.03,0.15755319595336914,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 20.0]",False,DOWN,True
0.01,0.04,0.20866703987121582,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.05,0.2593882083892822,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3109428882598877,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.07,0.3637402057647705,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.08,0.41536998748779297,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.09,0.4664430618286133,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5245640277862549,"[50.0, 50.55]","[50.0, 50.55]","[0.0, 5.0]",False,DOWN,True
0.01,0.10999999999999999,0.5751011371612549,"[50.0, 50.65]","[50.0, 50.65]","[0.0, 10.0]",False,DOWN,True
0.01,0.11999999999999998,0.6251111030578613,"[50.0, 50.8]","[50.0, 50.8]","[0.0, 15.0]",False,DOWN,True
0.01,0.12999999999999998,0.6751079559326172,"[50.0, 51.0]","[50.0, 51.0]","[0.0, 20.0]",False,DOWN,True
0.01,0.13999999999999999,0.7250831127166748,"[50.0, 51.25]","[50.0, 51.25]","[0.0, 25.0]",False,DOWN,True
0.01,0.15,0.7752702236175537,"[50.0, 51.55]","[50.0, 51.55]","[0.0, 30.0]",False,DOWN,True
0.01,0.16,0.8261990547180176,"[50.0, 51.9]","[50.0, 51.9]","[0.0, 35.0]",False,DOWN,True
0.01,0.17,0.8771040439605713,"[50.0, 52.3]","[50.0, 52.3]","[0.0, 40.0]",False,DOWN,True
0.01,0.18000000000000002,0.9271800518035889,"[50.0, 52.75]","[50.0, 52.75]","[0.0, 45.0]",False,DOWN,True
0.01,0.19000000000000003,0.9781181812286377,"[50.0, 53.25]","[50.0, 53.25]","[0.0, 50.0]",False,DOWN,True
0.01,0.20000000000000004,1.0286839008331299,"[50.0, 53.8]","[50.0, 53.8]","[0.0, 55.0]",False,DOWN,True
0.01,0.21000000000000005,1.0796329975128174,"[50.0, 54.4]","[50.0, 54.4]","[0.0, 60.0]",False,DOWN,True
0.01,0.22000000000000006,1.130129098892212,"[50.0, 55.05]","[50.0, 55.05]","[0.0, 65.0]",False,DOWN,True
0.01,0.23000000000000007,1.1806960105895996,"[50.0, 55.75]","[50.0, 55.75]","[0.0, 70.0]",False,DOWN,True
0.01,0.24000000000000007,1.231119155883789,"[50.0, 56.5]","[50.0, 56.5]","[0.0, 75.0]",False,DOWN,True
0.01,0.25000000000000006,1.2816298007965088,"[50.0, 57.3]","[50.0, 57.3]","[0.0, 80.0]",False,DOWN,True
0.01,0.26000000000000006,1.3345799446105957,"[50.0, 58.15]","[50.0, 58.15]","[0.0, 85.0]",False,DOWN,True
0.01,0.2700000000000001,1.3851261138916016,"[50.0, 59.05]","[50.0, 59.05]","[0.0, 90.0]",False,DOWN,True
0.01,0.2800000000000001,1.4362311363220215,"[50.0, 60.0]","[50.0, 60.0]","[0.0, 95.0]",False,DOWN,True
0.01,0.2900000000000001,1.4861359596252441,"[50.0, 61.0]","[50.0, 61.0]","[0.0, 100.0]",False,DOWN,True
0.01,0.3000000000000001,1.5365660190582275,"[50.0, 62.05]","[50.0, 62.05]","[0.0, 105.0]",False,DOWN,True
0.01,0.3100000000000001,1.5876679420471191,"[50.0, 63.15]","[50.0, 63.15]","[0.0, 110.0]",False,DOWN,True
0.01,0.3200000000000001,1.6381020545959473,"[50.0, 64.3]","[50.0, 64.3]","[0.0, 115.0]",False,DOWN,True
0.01,0.3300000000000001,1.6886420249938965,"[50.0, 65.5]","[50.0, 65.5]","[0.0, 120.0]",False,DOWN,True
0.01,0.34000000000000014,1.7391018867492676,"[50.0, 66.75]","[50.0, 66.75]","[0.0, 125.0]",False,DOWN,True
0.01,0.35000000000000014,1.7896099090576172,"[50.0, 68.05]","[50.0, 68.05]","[0.0, 130.0]",False,DOWN,True
0.01,0.36000000000000015,1.8406078815460205,"[50.0, 69.39999999999999]","[50.0, 69.39999999999999]","[0.0, 135.0]",False,DOWN,True
0.01,0.37000000000000016,1.891129970550537,"[50.0, 70.8]","[50.0, 70.8]","[0.0, 140.0]",False,DOWN,True
0.01,0.38000000000000017,1.9415678977966309,"[50.0, 72.25]","[50.0, 72.25]","[0.0, 145.0]",False,DOWN,True
0.01,0.3900000000000002,1.992124080657959,"[50.0, 73.75]","[50.0, 73.75]","[0.0, 150.0]",False,DOWN,True
0.01,0.4000000000000002,2.0429069995880127,"[50.0, 75.3]","[50.0, 75.3]","[0.0, 155.0]",False,DOWN,True
0.01,0.4100000000000002,2.0969369411468506,"[50.0, 76.89999999999999]","[50.0, 76.89999999999999]","[0.0, 160.0]",False,DOWN,True
0.01,0.4200000000000002,2.1473488807678223,"[50.0, 78.55]","[50.0, 78.55]","[0.0, 165.0]",False,DOWN,True
0.01,0.4300000000000002,2.199463129043579,"[50.0, 80.25]","[50.0, 80.25]","[0.0, 170.0]",False,DOWN,True
0.01,0.4400000000000002,2.2512359619140625,"[50.0, 82.0]","[50.0, 82.0]","[0.0, 175.0]",False,DOWN,True
0.01,0.45000000000000023,2.302277088165283,"[50.0, 83.8]","[50.0, 83.8]","[0.0, 180.0]",False,DOWN,True
0.01,0.46000000000000024,2.3546581268310547,"[50.0, 85.64999999999999]","[50.0, 85.64999999999999]","[0.0, 185.0]",False,DOWN,True
0.01,0.47000000000000025,2.408168077468872,"[50.0, 87.55]","[50.0, 87.55]","[0.0, 190.0]",False,DOWN,True
0.01,0.48000000000000026,2.4622409343719482,"[50.0, 89.5]","[50.0, 89.5]","[0.0, 195.0]",False,DOWN,True
0.01,0.49000000000000027,2.5141611099243164,"[50.0, 91.5]","[50.0, 91.5]","[0.0, 200.0]",False,DOWN,True
0.01,0.5000000000000002,2.565768241882324,"[50.0, 93.55]","[50.0, 93.55]","[0.0, 205.0]",False,DOWN,True
0.01,0.5100000000000002,2.619673013687134,"[50.0, 95.64999999999999]","[50.0, 95.64999999999999]","[0.0, 210.0]",False,DOWN,True
0.01,0.5200000000000002,2.6724181175231934,"[50.0, 97.8]","[50.0, 97.8]","[0.0, 215.0]",False,DOWN,True
0.01,0.5300000000000002,2.723468065261841,"[50.0, 100.0]","[50.0, 100.0]","[0.0, 220.0]",False,DOWN,True
0.01,0.5400000000000003,2.777937173843384,"[50.0, 102.25]","[50.0, 102.25]","[0.0, 225.0]",False,DOWN,True
0.01,0.5500000000000003,2.8297200202941895,"[50.0, 104.55]","[50.0, 104.55]","[0.0, 230.0]",False,DOWN,True
0.01,0.5600000000000003,2.8842742443084717,"[50.0, 106.89999999999999]","[50.0, 106.89999999999999]","[0.0, 235.0]",False,DOWN,True
0.01,0.5700000000000003,2.9415531158447266,"[50.0, 109.3]","[50.0, 109.3]","[0.0, 240.0]",False,DOWN,True
