delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00010919570922851562,"[49.95, 50.05]","[49.95, 50.05]","[-5.0, 5.0]",False,DOWN,True
0.01,0.01,0.05075883865356445,"[49.85, 50.15]","[49.85, 50.15]","[-10.0, 10.0]",False,DOWN,True
0.01,0.02,0.10075497627258301,"[49.7, 50.3]","[49.7, 50.3]","[-15.0, 15.0]",False,DOWN,True
0.01,0.03,0.15079903602600098,"[49.5, 50.5]","[49.5, 50.5]","[-20.0, 20.0]",False,DOWN,True
0.01,0.04,0.2010200023651123,"[49.25, 50.7]","[49.25, 50.7]","[-25.0, 20.0]",False,LEFT,True
0.01,0.05,0.2518610954284668,"[48.95, 50.900000000000006]","[48.95, 50.900000000000006]","[-30.0, 20.0]",False,LEFT,True
0.01,0.060000000000000005,0.3032572269439697,"[48.95, 50.900000000000006]","[48.95, 50.900000000000006]","[-0.0, 0.0]",False,,True
0.01,0.07,0.3539919853210449,"[48.95, 50.900000000000006]","[48.95, 50.900000000000006]","[-0.0, 0.0]",False,,True
0.01,0.08,0.4049699306488037,"[48.95, 50.900000000000006]","[48.95, 50.900000000000006]","[-0.0, 0.0]",False,,True
0.01,0.09,0.4590141773223877,"[48.95, 50.95]","[48.95, 50.95]","[-0.0, 5.0]",False,DOWN,True
0.01,0.09999999999999999,0.5100350379943848,"[48.95, 51.050000000000004]","[48.95, 51.050000000000004]","[-0.0, 10.0]",False,DOWN,True
0.01,0.10999999999999999,0.5613539218902588,"[48.95, 51.2]","[48.95, 51.2]","[-0.0, 15.0]",False,DOWN,True
0.01,0.11999999999999998,0.6143560409545898,"[48.95, 51.400000000000006]","[48.95, 51.400000000000006]","[-0.0, 20.0]",False,DOWN,True
0.01,0.12999999999999998,0.6668469905853271,"[48.95, 51.650000000000006]","[48.95, 51.650000000000006]","[-0.0, 25.0]",False,DOWN,True
0.01,0.13999999999999999,0.7182159423828125,"[48.95, 51.95]","[48.95, 51.95]","[-0.0, 30.0]",False,DOWN,True
0.01,0.15,0.7701141834259033,"[48.95, 52.300000000000004]","[48.95, 52.300000000000004]","[-0.0, 35.0]",False,DOWN,True
0.01,0.16,0.8242292404174805,"[49.0, 52.7]","[49.0, 52.7]","[5.0, 40.0]",False,DOWN,True
0.01,0.17,0.8762760162353516,"[49.1, 53.150000000000006]","[49.1, 53.150000000000006]","[10.0, 45.0]",False,DOWN,True
0.01,0.18000000000000002,0.928112268447876,"[49.25, 53.650000000000006]","[49.25, 53.650000000000006]","[15.0, 50.0]",False,DOWN,True
0.01,0.19000000000000003,0.9790170192718506,"[49.45, 54.2]","[49.45, 54.2]","[20.0, 55.0]",False,DOWN,True
0.01,0.20000000000000004,1.029891014099121,"[49.7, 54.800000000000004]","[49.7, 54.800000000000004]","[25.0, 60.0]",False,DOWN,True
0.01,0.21000000000000005,1.0814788341522217,"[50.0, 55.45]","[50.0, 55.45]","[30.0, 65.0]",False,DOWN,True
0.01,0.22000000000000006,1.1342079639434814,"[50.35, 56.150000000000006]","[50.35, 56.150000000000006]","[35.0, 70.0]",False,DOWN,True
0.01,0.23000000000000007,1.1860542297363281,"[50.75, 56.900000000000006]","[50.75, 56.900000000000006]","[40.0, 75.0]",False,DOWN,True
0.01,0.24000000000000007,1.237030267715454,"[51.2, 57.7]","[51.2, 57.7]","[45.0, 80.0]",False,DOWN,True
0.01,0.25000000000000006,1.288290023803711,"[51.7, 58.550000000000004]","[51.7, 58.550000000000004]","[50.0, 85.0]",False,DOWN,True
