delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0011310577392578125,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.05190229415893555,"[50.0, 50.15]","[50.0, 50.15]","[0.0, 10.0]",False,DOWN,True
0.01,0.02,0.10400915145874023,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 15.0]",False,DOWN,True
0.01,0.03,0.15551400184631348,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.04,0.20714592933654785,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.05,0.2589550018310547,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3110520839691162,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.07,0.36364102363586426,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.08,0.41522717475891113,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.09,0.46709513664245605,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.519017219543457,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.5735011100769043,"[50.05, 50.3]","[50.05, 50.3]","[5.0, 0.0]",False,RIGHT,True
0.01,0.11999999999999998,0.625298261642456,"[50.15, 50.3]","[50.15, 50.3]","[10.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.6773879528045654,"[50.3, 50.3]","[50.3, 50.3]","[15.0, 0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.7286922931671143,"[50.5, 50.3]","[50.5, 50.3]","[20.0, 0.0]",False,RIGHT,True
0.01,0.15,0.7816150188446045,"[50.75, 50.3]","[50.75, 50.3]","[25.0, 0.0]",False,RIGHT,True
0.01,0.16,0.8334519863128662,"[51.05, 50.3]","[51.05, 50.3]","[30.0, 0.0]",False,RIGHT,True
0.01,0.17,0.8841190338134766,"[51.4, 50.3]","[51.4, 50.3]","[35.0, 0.0]",False,RIGHT,True
0.01,0.18000000000000002,0.9353301525115967,"[51.8, 50.3]","[51.8, 50.3]","[40.0, 0.0]",False,RIGHT,True
0.01,0.19000000000000003,0.9864370822906494,"[52.25, 50.3]","[52.25, 50.3]","[45.0, 0.0]",False,RIGHT,True
0.01,0.20000000000000004,1.0382840633392334,"[52.75, 50.3]","[52.75, 50.3]","[50.0, 0.0]",False,RIGHT,True
0.01,0.21000000000000005,1.0919280052185059,"[53.3, 50.3]","[53.3, 50.3]","[55.0, 0.0]",False,RIGHT,True
0.01,0.22000000000000006,1.1439580917358398,"[53.9, 50.3]","[53.9, 50.3]","[60.0, 0.0]",False,RIGHT,True
0.01,0.23000000000000007,1.1955480575561523,"[54.55, 50.3]","[54.55, 50.3]","[65.0, 0.0]",False,RIGHT,True
0.01,0.24000000000000007,1.2480840682983398,"[55.25, 50.3]","[55.25, 50.3]","[70.0, 0.0]",False,RIGHT,True
0.01,0.25000000000000006,1.2990140914916992,"[56.0, 50.3]","[56.0, 50.3]","[75.0, 0.0]",False,RIGHT,True
0.01,0.26000000000000006,1.3523850440979004,"[56.8, 50.3]","[56.8, 50.3]","[80.0, 0.0]",False,RIGHT,True
0.01,0.2700000000000001,1.4061439037322998,"[57.65, 50.3]","[57.65, 50.3]","[85.0, 0.0]",False,RIGHT,True
0.01,0.2800000000000001,1.4570331573486328,"[58.55, 50.3]","[58.55, 50.3]","[90.0, 0.0]",False,RIGHT,True
0.01,0.2900000000000001,1.5090560913085938,"[59.5, 50.3]","[59.5, 50.3]","[95.0, 0.0]",False,RIGHT,True
0.01,0.3000000000000001,1.561279058456421,"[60.5, 50.349999999999994]","[60.5, 50.349999999999994]","[100.0, 5.0]",False,DOWN,True
0.01,0.3100000000000001,1.6120450496673584,"[61.55, 50.449999999999996]","[61.55, 50.449999999999996]","[105.0, 10.0]",False,DOWN,True
