delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0045468807220458984,"[50.05, 49.95]","[50.05, 49.95]","[5.0, -5.0]",False,UP,True
0.01,0.01,0.055516958236694336,"[50.15, 49.85]","[50.15, 49.85]","[10.0, -10.0]",False,UP,True
0.01,0.02,0.10769200325012207,"[50.3, 49.7]","[50.3, 49.7]","[15.0, -15.0]",False,UP,True
0.01,0.03,0.15988516807556152,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.04,0.2113490104675293,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.05,0.2627220153808594,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.060000000000000005,0.31540513038635254,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.07,0.3674581050872803,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.08,0.41848087310791016,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.09,0.4703800678253174,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5235168933868408,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5763430595397949,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6283237934112549,"[50.3, 49.7]","[50.3, 49.7]","[0.0, -0.0]",False,,True
0.01,0.12999999999999998,0.6851739883422852,"[50.349999999999994, 49.7]","[50.349999999999994, 49.7]","[5.0, -0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.736487865447998,"[50.449999999999996, 49.7]","[50.449999999999996, 49.7]","[10.0, -0.0]",False,RIGHT,True
0.01,0.15,0.787074089050293,"[50.599999999999994, 49.7]","[50.599999999999994, 49.7]","[15.0, -0.0]",False,RIGHT,True
0.01,0.16,0.8383088111877441,"[50.8, 49.7]","[50.8, 49.7]","[20.0, -0.0]",False,RIGHT,True
0.01,0.17,0.8893389701843262,"[51.05, 49.7]","[51.05, 49.7]","[25.0, -0.0]",False,RIGHT,True
0.01,0.18000000000000002,0.9419379234313965,"[51.349999999999994, 49.7]","[51.349999999999994, 49.7]","[30.0, -0.0]",False,RIGHT,True
0.01,0.19000000000000003,0.9945909976959229,"[51.699999999999996, 49.7]","[51.699999999999996, 49.7]","[35.0, -0.0]",False,RIGHT,True
0.01,0.20000000000000004,1.0459229946136475,"[52.099999999999994, 49.7]","[52.099999999999994, 49.7]","[40.0, -0.0]",False,RIGHT,True
0.01,0.21000000000000005,1.0971899032592773,"[52.55, 49.7]","[52.55, 49.7]","[45.0, -0.0]",False,RIGHT,True
0.01,0.22000000000000006,1.1512677669525146,"[53.05, 49.7]","[53.05, 49.7]","[50.0, -0.0]",False,RIGHT,True
0.01,0.23000000000000007,1.203212022781372,"[53.599999999999994, 49.7]","[53.599999999999994, 49.7]","[55.0, -0.0]",False,RIGHT,True
0.01,0.24000000000000007,1.2555358409881592,"[54.199999999999996, 49.75]","[54.199999999999996, 49.75]","[60.0, 5.0]",False,DOWN,True
0.01,0.25000000000000006,1.306318759918213,"[54.849999999999994, 49.85]","[54.849999999999994, 49.85]","[65.0, 10.0]",False,DOWN,True
0.01,0.26000000000000006,1.3574090003967285,"[55.55, 50.0]","[55.55, 50.0]","[70.0, 15.0]",False,DOWN,True
0.01,0.2700000000000001,1.4084088802337646,"[56.3, 50.2]","[56.3, 50.2]","[75.0, 20.0]",False,DOWN,True
0.01,0.2800000000000001,1.460986852645874,"[57.099999999999994, 50.45]","[57.099999999999994, 50.45]","[80.0, 25.0]",False,DOWN,True
0.01,0.2900000000000001,1.5147547721862793,"[57.949999999999996, 50.75]","[57.949999999999996, 50.75]","[85.0, 30.0]",False,DOWN,True
