delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0004138946533203125,"[50.05, 50.0]","[50.05, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.01,0.05142402648925781,"[50.15, 50.0]","[50.15, 50.0]","[10.0, 0.0]",False,RIGHT,True
0.01,0.02,0.10222387313842773,"[50.3, 50.0]","[50.3, 50.0]","[15.0, 0.0]",False,RIGHT,True
0.01,0.03,0.15392088890075684,"[50.5, 50.0]","[50.5, 50.0]","[20.0, 0.0]",False,RIGHT,True
0.01,0.04,0.2042407989501953,"[50.75, 50.0]","[50.75, 50.0]","[25.0, 0.0]",False,RIGHT,True
0.01,0.05,0.25627899169921875,"[51.05, 50.0]","[51.05, 50.0]","[30.0, 0.0]",False,RIGHT,True
0.01,0.060000000000000005,0.309370756149292,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.07,0.3613560199737549,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.08,0.412625789642334,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.09,0.464310884475708,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5163247585296631,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.5680680274963379,"[51.05, 50.0]","[51.05, 50.0]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.621474027633667,"[51.099999999999994, 50.0]","[51.099999999999994, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.6724908351898193,"[51.199999999999996, 50.0]","[51.199999999999996, 50.0]","[10.0, 0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.7241017818450928,"[51.349999999999994, 50.0]","[51.349999999999994, 50.0]","[15.0, 0.0]",False,RIGHT,True
0.01,0.15,0.776900053024292,"[51.55, 50.0]","[51.55, 50.0]","[20.0, 0.0]",False,RIGHT,True
0.01,0.16,0.8282370567321777,"[51.8, 50.0]","[51.8, 50.0]","[25.0, 0.0]",False,RIGHT,True
0.01,0.17,0.8795430660247803,"[52.099999999999994, 50.0]","[52.099999999999994, 50.0]","[30.0, 0.0]",False,RIGHT,True
0.01,0.18000000000000002,0.9303500652313232,"[52.449999999999996, 50.0]","[52.449999999999996, 50.0]","[35.0, 0.0]",False,RIGHT,True
0.01,0.19000000000000003,0.9819478988647461,"[52.849999999999994, 50.0]","[52.849999999999994, 50.0]","[40.0, 0.0]",False,RIGHT,True
0.01,0.20000000000000004,1.0331969261169434,"[53.3, 50.0]","[53.3, 50.0]","[45.0, 0.0]",False,RIGHT,True
0.01,0.21000000000000005,1.085221767425537,"[53.8, 50.0]","[53.8, 50.0]","[50.0, 0.0]",False,RIGHT,True
0.01,0.22000000000000006,1.1374049186706543,"[54.349999999999994, 50.0]","[54.349999999999994, 50.0]","[55.0, 0.0]",False,RIGHT,True
0.01,0.23000000000000007,1.1897509098052979,"[54.949999999999996, 50.0]","[54.949999999999996, 50.0]","[60.0, 0.0]",False,RIGHT,True
0.01,0.24000000000000007,1.2422897815704346,"[55.599999999999994, 50.05]","[55.599999999999994, 50.05]","[65.0, 5.0]",False,DOWN,True
0.01,0.25000000000000006,1.2931346893310547,"[56.3, 50.15]","[56.3, 50.15]","[70.0, 10.0]",False,DOWN,True
0.01,0.26000000000000006,1.3445038795471191,"[57.05, 50.3]","[57.05, 50.3]","[75.0, 15.0]",False,DOWN,True
0.01,0.2700000000000001,1.395089864730835,"[57.849999999999994, 50.5]","[57.849999999999994, 50.5]","[80.0, 20.0]",False,DOWN,True
0.01,0.2800000000000001,1.446821928024292,"[58.699999999999996, 50.75]","[58.699999999999996, 50.75]","[85.0, 25.0]",False,DOWN,True
0.01,0.2900000000000001,1.499086856842041,"[59.599999999999994, 51.05]","[59.599999999999994, 51.05]","[90.0, 30.0]",False,DOWN,True
0.01,0.3000000000000001,1.550584077835083,"[60.55, 51.4]","[60.55, 51.4]","[95.0, 35.0]",False,DOWN,True
0.01,0.3100000000000001,1.6026618480682373,"[61.5, 51.8]","[61.5, 51.8]","[95.0, 40.0]",False,DOWN,True
0.01,0.3200000000000001,1.653656005859375,"[62.45, 52.25]","[62.45, 52.25]","[95.0, 45.0]",False,DOWN,True
0.01,0.3300000000000001,1.706758737564087,"[63.400000000000006, 52.75]","[63.400000000000006, 52.75]","[95.0, 50.0]",False,DOWN,True
0.01,0.34000000000000014,1.7594187259674072,"[64.35000000000001, 53.3]","[64.35000000000001, 53.3]","[95.0, 55.0]",False,DOWN,True
0.01,0.35000000000000014,1.8104779720306396,"[65.30000000000001, 53.9]","[65.30000000000001, 53.9]","[95.0, 60.0]",False,DOWN,True
0.01,0.36000000000000015,1.862623929977417,"[66.25000000000001, 54.55]","[66.25000000000001, 54.55]","[95.0, 65.0]",False,DOWN,True
0.01,0.37000000000000016,1.916346788406372,"[67.20000000000002, 55.25]","[67.20000000000002, 55.25]","[95.0, 70.0]",False,DOWN,True
0.01,0.38000000000000017,1.9677798748016357,"[68.15000000000002, 56.0]","[68.15000000000002, 56.0]","[95.0, 75.0]",False,DOWN,True
0.01,0.3900000000000002,2.02010178565979,"[69.10000000000002, 56.8]","[69.10000000000002, 56.8]","[95.0, 80.0]",False,DOWN,True
0.01,0.4000000000000002,2.073126792907715,"[70.05000000000003, 57.65]","[70.05000000000003, 57.65]","[95.0, 85.0]",False,DOWN,True
0.01,0.4100000000000002,2.12526798248291,"[71.00000000000003, 58.55]","[71.00000000000003, 58.55]","[95.0, 90.0]",False,DOWN,True
0.01,0.4200000000000002,2.1784069538116455,"[71.95000000000003, 59.5]","[71.95000000000003, 59.5]","[95.0, 95.0]",False,DOWN,True
0.01,0.4300000000000002,2.2295589447021484,"[72.90000000000003, 60.5]","[72.90000000000003, 60.5]","[95.0, 100.0]",False,DOWN,True
0.01,0.4400000000000002,2.2824220657348633,"[73.85000000000004, 61.55]","[73.85000000000004, 61.55]","[95.0, 105.0]",False,DOWN,True
0.01,0.45000000000000023,2.336282730102539,"[74.80000000000004, 62.65]","[74.80000000000004, 62.65]","[95.0, 110.0]",False,DOWN,True
