delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0006031990051269531,"[49.95, 50.0]","[49.95, 50.0]","[-5.0, 0.0]",False,LEFT,True
0.01,0.01,0.053956031799316406,"[49.900000000000006, 50.05]","[49.900000000000006, 50.05]","[-5.0, 5.0]",False,DOWN,True
0.01,0.02,0.1049201488494873,"[49.85000000000001, 50.15]","[49.85000000000001, 50.15]","[-5.0, 10.0]",False,DOWN,True
0.01,0.03,0.15652823448181152,"[49.80000000000001, 50.3]","[49.80000000000001, 50.3]","[-5.0, 15.0]",False,DOWN,True
0.01,0.04,0.20915603637695312,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-5.0, 20.0]",False,DOWN,True
0.01,0.05,0.2610008716583252,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.31255125999450684,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.07,0.3642311096191406,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.08,0.415132999420166,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.09,0.46637582778930664,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5189070701599121,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.5700509548187256,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.6213080883026123,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.6735570430755615,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.13999999999999999,0.7252440452575684,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.15,0.7760119438171387,"[49.750000000000014, 50.5]","[49.750000000000014, 50.5]","[-0.0, 0.0]",False,,True
0.01,0.16,0.8308110237121582,"[49.750000000000014, 50.55]","[49.750000000000014, 50.55]","[-0.0, 5.0]",False,DOWN,True
0.01,0.17,0.8825509548187256,"[49.750000000000014, 50.65]","[49.750000000000014, 50.65]","[-0.0, 10.0]",False,DOWN,True
0.01,0.18000000000000002,0.9352099895477295,"[49.750000000000014, 50.8]","[49.750000000000014, 50.8]","[-0.0, 15.0]",False,DOWN,True
0.01,0.19000000000000003,0.9871501922607422,"[49.750000000000014, 51.0]","[49.750000000000014, 51.0]","[-0.0, 20.0]",False,DOWN,True
0.01,0.20000000000000004,1.0381989479064941,"[49.750000000000014, 51.25]","[49.750000000000014, 51.25]","[-0.0, 25.0]",False,DOWN,True
0.01,0.21000000000000005,1.091775894165039,"[49.750000000000014, 51.55]","[49.750000000000014, 51.55]","[-0.0, 30.0]",False,DOWN,True
0.01,0.22000000000000006,1.1439440250396729,"[49.750000000000014, 51.9]","[49.750000000000014, 51.9]","[-0.0, 35.0]",False,DOWN,True
0.01,0.23000000000000007,1.1958389282226562,"[49.750000000000014, 52.3]","[49.750000000000014, 52.3]","[-0.0, 40.0]",False,DOWN,True
0.01,0.24000000000000007,1.2459421157836914,"[49.750000000000014, 52.75]","[49.750000000000014, 52.75]","[-0.0, 45.0]",False,DOWN,True
0.01,0.25000000000000006,1.298142910003662,"[49.750000000000014, 53.25]","[49.750000000000014, 53.25]","[-0.0, 50.0]",False,DOWN,True
0.01,0.26000000000000006,1.3500850200653076,"[49.750000000000014, 53.8]","[49.750000000000014, 53.8]","[-0.0, 55.0]",False,DOWN,True
0.01,0.2700000000000001,1.4031579494476318,"[49.750000000000014, 54.4]","[49.750000000000014, 54.4]","[-0.0, 60.0]",False,DOWN,True
0.01,0.2800000000000001,1.453942060470581,"[49.750000000000014, 55.05]","[49.750000000000014, 55.05]","[-0.0, 65.0]",False,DOWN,True
0.01,0.2900000000000001,1.509148120880127,"[49.750000000000014, 55.75]","[49.750000000000014, 55.75]","[-0.0, 70.0]",False,DOWN,True
0.01,0.3000000000000001,1.561650276184082,"[49.750000000000014, 56.5]","[49.750000000000014, 56.5]","[-0.0, 75.0]",False,DOWN,True
0.01,0.3100000000000001,1.6129310131072998,"[49.750000000000014, 57.3]","[49.750000000000014, 57.3]","[-0.0, 80.0]",False,DOWN,True
0.01,0.3200000000000001,1.6672601699829102,"[49.750000000000014, 58.15]","[49.750000000000014, 58.15]","[-0.0, 85.0]",False,DOWN,True
0.01,0.3300000000000001,1.7203640937805176,"[49.750000000000014, 59.05]","[49.750000000000014, 59.05]","[-0.0, 90.0]",False,DOWN,True
0.01,0.34000000000000014,1.7713000774383545,"[49.750000000000014, 60.0]","[49.750000000000014, 60.0]","[-0.0, 95.0]",False,DOWN,True
0.01,0.35000000000000014,1.8246300220489502,"[49.750000000000014, 61.0]","[49.750000000000014, 61.0]","[-0.0, 100.0]",False,DOWN,True
0.01,0.36000000000000015,1.8767640590667725,"[49.750000000000014, 62.05]","[49.750000000000014, 62.05]","[-0.0, 105.0]",False,DOWN,True
0.01,0.37000000000000016,1.9278898239135742,"[49.750000000000014, 63.15]","[49.750000000000014, 63.15]","[-0.0, 110.0]",False,DOWN,True
0.01,0.38000000000000017,1.9816508293151855,"[49.750000000000014, 64.3]","[49.750000000000014, 64.3]","[-0.0, 115.0]",False,DOWN,True
0.01,0.3900000000000002,2.0330722332000732,"[49.750000000000014, 65.5]","[49.750000000000014, 65.5]","[-0.0, 120.0]",False,DOWN,True
0.01,0.4000000000000002,2.0878689289093018,"[49.750000000000014, 66.75]","[49.750000000000014, 66.75]","[-0.0, 125.0]",False,DOWN,True
0.01,0.4100000000000002,2.139418125152588,"[49.750000000000014, 68.05]","[49.750000000000014, 68.05]","[-0.0, 130.0]",False,DOWN,True
0.01,0.4200000000000002,2.190214157104492,"[49.750000000000014, 69.39999999999999]","[49.750000000000014, 69.39999999999999]","[-0.0, 135.0]",False,DOWN,True
0.01,0.4300000000000002,2.2412149906158447,"[49.750000000000014, 70.8]","[49.750000000000014, 70.8]","[-0.0, 140.0]",False,DOWN,True
0.01,0.4400000000000002,2.292222023010254,"[49.750000000000014, 72.25]","[49.750000000000014, 72.25]","[-0.0, 145.0]",False,DOWN,True
0.01,0.45000000000000023,2.343536138534546,"[49.750000000000014, 73.75]","[49.750000000000014, 73.75]","[-0.0, 150.0]",False,DOWN,True
0.01,0.46000000000000024,2.3951029777526855,"[49.750000000000014, 75.3]","[49.750000000000014, 75.3]","[-0.0, 155.0]",False,DOWN,True
0.01,0.47000000000000025,2.4459869861602783,"[49.750000000000014, 76.89999999999999]","[49.750000000000014, 76.89999999999999]","[-0.0, 160.0]",False,DOWN,True
0.01,0.48000000000000026,2.4999091625213623,"[49.750000000000014, 78.55]","[49.750000000000014, 78.55]","[-0.0, 165.0]",False,DOWN,True
0.01,0.49000000000000027,2.5523910522460938,"[49.750000000000014, 80.25]","[49.750000000000014, 80.25]","[-0.0, 170.0]",False,DOWN,True
0.01,0.5000000000000002,2.6043410301208496,"[49.750000000000014, 82.0]","[49.750000000000014, 82.0]","[-0.0, 175.0]",False,DOWN,True
0.01,0.5100000000000002,2.65730881690979,"[49.750000000000014, 83.8]","[49.750000000000014, 83.8]","[-0.0, 180.0]",False,DOWN,True
0.01,0.5200000000000002,2.7091760635375977,"[49.750000000000014, 85.64999999999999]","[49.750000000000014, 85.64999999999999]","[-0.0, 185.0]",False,DOWN,True
0.01,0.5300000000000002,2.7603061199188232,"[49.750000000000014, 87.55]","[49.750000000000014, 87.55]","[-0.0, 190.0]",False,DOWN,True
0.01,0.5400000000000003,2.813552141189575,"[49.750000000000014, 89.5]","[49.750000000000014, 89.5]","[-0.0, 195.0]",False,DOWN,True
0.01,0.5500000000000003,2.866288185119629,"[49.750000000000014, 91.5]","[49.750000000000014, 91.5]","[-0.0, 200.0]",False,DOWN,True
0.01,0.5600000000000003,2.9177331924438477,"[49.750000000000014, 93.55]","[49.750000000000014, 93.55]","[-0.0, 205.0]",False,DOWN,True
0.01,0.5700000000000003,2.9726929664611816,"[49.80000000000001, 95.64999999999999]","[49.80000000000001, 95.64999999999999]","[5.0, 210.0]",False,DOWN,True
0.01,0.5800000000000003,3.0243959426879883,"[49.90000000000001, 97.8]","[49.90000000000001, 97.8]","[10.0, 215.0]",False,DOWN,True
0.01,0.5900000000000003,3.0753540992736816,"[50.05000000000001, 100.0]","[50.05000000000001, 100.0]","[15.0, 220.0]",False,DOWN,True
0.01,0.6000000000000003,3.1270830631256104,"[50.250000000000014, 102.25]","[50.250000000000014, 102.25]","[20.0, 225.0]",False,DOWN,True
0.01,0.6100000000000003,3.1780929565429688,"[50.500000000000014, 104.55]","[50.500000000000014, 104.55]","[25.0, 230.0]",False,DOWN,True
0.01,0.6200000000000003,3.230664014816284,"[50.80000000000001, 106.89999999999999]","[50.80000000000001, 106.89999999999999]","[30.0, 235.0]",False,DOWN,True
0.01,0.6300000000000003,3.283036947250366,"[51.15000000000001, 109.3]","[51.15000000000001, 109.3]","[35.0, 240.0]",False,DOWN,True
0.01,0.6400000000000003,3.333933115005493,"[51.55000000000001, 111.75]","[51.55000000000001, 111.75]","[40.0, 245.0]",False,DOWN,True
0.01,0.6500000000000004,3.3854920864105225,"[52.000000000000014, 114.25]","[52.000000000000014, 114.25]","[45.0, 250.0]",False,DOWN,True
0.01,0.6600000000000004,3.4365360736846924,"[52.500000000000014, 116.8]","[52.500000000000014, 116.8]","[50.0, 255.0]",False,DOWN,True
0.01,0.6700000000000004,3.490823984146118,"[53.05000000000001, 119.39999999999999]","[53.05000000000001, 119.39999999999999]","[55.0, 260.0]",False,DOWN,True
0.01,0.6800000000000004,3.543297052383423,"[53.65000000000001, 122.05]","[53.65000000000001, 122.05]","[60.0, 265.0]",False,DOWN,True
0.01,0.6900000000000004,3.5968079566955566,"[54.30000000000001, 124.75]","[54.30000000000001, 124.75]","[65.0, 270.0]",False,DOWN,True
0.01,0.7000000000000004,3.650641918182373,"[55.000000000000014, 127.5]","[55.000000000000014, 127.5]","[70.0, 275.0]",False,DOWN,True
0.01,0.7100000000000004,3.702077865600586,"[55.750000000000014, 130.3]","[55.750000000000014, 130.3]","[75.0, 280.0]",False,DOWN,True
0.01,0.7200000000000004,3.7541041374206543,"[56.55000000000001, 133.15]","[56.55000000000001, 133.15]","[80.0, 285.0]",False,DOWN,True
0.01,0.7300000000000004,3.8055310249328613,"[57.40000000000001, 136.05]","[57.40000000000001, 136.05]","[85.0, 290.0]",False,DOWN,True
0.01,0.7400000000000004,3.8589470386505127,"[58.30000000000001, 139.0]","[58.30000000000001, 139.0]","[90.0, 295.0]",False,DOWN,True
0.01,0.7500000000000004,3.9116311073303223,"[59.250000000000014, 142.0]","[59.250000000000014, 142.0]","[95.0, 300.0]",False,DOWN,True
0.01,0.7600000000000005,3.9632561206817627,"[60.250000000000014, 145.05]","[60.250000000000014, 145.05]","[100.0, 305.0]",False,DOWN,True
0.01,0.7700000000000005,4.018426179885864,"[61.30000000000001, 148.15]","[61.30000000000001, 148.15]","[105.0, 310.0]",False,DOWN,True
0.01,0.7800000000000005,4.071285009384155,"[62.40000000000001, 151.3]","[62.40000000000001, 151.3]","[110.0, 315.0]",False,DOWN,True
0.01,0.7900000000000005,4.123150110244751,"[63.55000000000001, 154.5]","[63.55000000000001, 154.5]","[115.0, 320.0]",False,DOWN,True
0.01,0.8000000000000005,4.176127910614014,"[64.75000000000001, 157.7]","[64.75000000000001, 157.7]","[120.0, 320.0]",False,RIGHT,True
0.01,0.8100000000000005,4.227535009384155,"[66.00000000000001, 160.89999999999998]","[66.00000000000001, 160.89999999999998]","[125.0, 320.0]",False,RIGHT,True
0.01,0.8200000000000005,4.279398202896118,"[67.30000000000001, 164.09999999999997]","[67.30000000000001, 164.09999999999997]","[130.0, 320.0]",False,RIGHT,True
0.01,0.8300000000000005,4.3311522006988525,"[68.65, 167.29999999999995]","[68.65, 167.29999999999995]","[135.0, 320.0]",False,RIGHT,True
0.01,0.8400000000000005,4.382052183151245,"[70.05000000000001, 170.49999999999994]","[70.05000000000001, 170.49999999999994]","[140.0, 320.0]",False,RIGHT,True
0.01,0.8500000000000005,4.434391975402832,"[71.50000000000001, 173.69999999999993]","[71.50000000000001, 173.69999999999993]","[145.0, 320.0]",False,RIGHT,True
0.01,0.8600000000000005,4.4881110191345215,"[73.00000000000001, 176.89999999999992]","[73.00000000000001, 176.89999999999992]","[150.0, 320.0]",False,RIGHT,True
0.01,0.8700000000000006,4.5402491092681885,"[74.55000000000001, 180.0999999999999]","[74.55000000000001, 180.0999999999999]","[155.0, 320.0]",False,RIGHT,True
