timestamp,particle_position,user_goal,velocity,collision
0.017632484436035156,"[54.64097860971302, 51.860471010570244]","[54.60065097413267, 51.844297326369094]","[464.0978609713013, 186.04710105702435]",False
0.09231209754943848,"[59.42192262754502, 53.32423494250316]","[58.991863049740445, 53.19256138817102]","[478.0944017832006, 146.37639319329185]",False
0.15952467918395996,"[62.564358024678064, 57.21333961417]","[62.36116437689079, 56.96186655484911]","[314.24353971330396, 388.910467166684]",False
0.22716140747070312,"[66.51555296392476, 60.27733862278972]","[66.24056291960898, 60.06409277963496]","[395.1194939246701, 306.3999008619717]",False
0.294313907623291,"[66.66292062519395, 65.27516934036296]","[66.63828244310866, 64.43964990207698]","[14.736766126918305, 499.7830717573244]",False
0.3736565113067627,"[70.8022337981091, 68.07982903906907]","[70.50039582125854, 67.87531153301863]","[413.93131729151537, 280.46596987061093]",False
0.44632554054260254,"[72.6644316536899, 71.91415080731292]","[71.7333327258995, 69.99698992319102]","[186.21978555808016, 383.43217682438524]",False
0.5147755146026611,"[76.38620432444104, 75.25307456662827]","[74.93655009545148, 73.95254243431629]","[372.17726707511355, 333.89237593153456]",False
0.5809266567230225,"[77.70971779981195, 77.05881698276535]","[77.04796106212649, 76.1559457746968]","[132.3513475370915, 180.57424161370798]",False
0.645822286605835,"[80.71916891958317, 81.05171344614648]","[80.15634104723408, 80.3049618433208]","[300.9451119771218, 399.28964633811285]",False
0.7062985897064209,"[81.62785395027977, 85.96845077985182]","[81.3778495310129, 84.61572108170778]","[90.86850306966006, 491.67373337053357]",False
0.7649734020233154,"[86.28127490276628, 87.79757420279232]","[85.56960483423495, 87.51783591705312]","[465.3420952486506, 182.91234229404998]",False
0.823885440826416,"[90.94292500501828, 89.60561940538061]","[89.49488408108499, 89.04398915997024]","[466.1650102252, 180.8045202588291]",False
0.8817853927612305,"[94.77063201080875, 92.8225538665731]","[93.6611683921313, 91.89012306735113]","[382.7707005790471, 321.69344611924896]",False
0.940826416015625,"[99.5962860911771, 91.51370262737167]","[98.65901326004055, 91.76791470873503]","[482.5654080368358, -130.88512392014286]",False
0.9998917579650879,"[104.18886116780433, 93.49063590071061]","[103.01878680387745, 92.98696199748106]","[459.25750766272245, 197.69332733389402]",False
1.058701753616333,"[108.03467066678843, 96.68590657090434]","[106.73159989192699, 95.60325703598888]","[384.5809498984091, 319.5270670193725]",False
1.1178770065307617,"[112.45623306400209, 97.69319826335239]","[110.24545186539537, 97.18955241712835]","[442.1562397213667, 100.72916924480442]",False
1.1766507625579834,"[112.44313546573125, 102.69318329531673]","[112.44523822569106, 101.88962160586323]","[-1.309759827083989, 499.99850319643383]",False
1.235752820968628,"[115.92936857609024, 106.27734200340817]","[115.45325360579793, 105.78785259266799]","[348.6233110358992, 358.4158708091433]",False
1.294677495956421,"[119.47118084599808, 109.80658775990052]","[118.66346543229753, 109.00173797124081]","[354.18122699078395, 352.9245756492361]",False
1.3538360595703125,"[122.841318086224, 113.50012063122696]","[122.09877833386903, 112.68632720696152]","[337.01372402259267, 369.35328713264454]",False
1.4131639003753662,"[123.76543621220412, 118.15521394052897]","[123.30337714920853, 115.82766728581771]","[92.41181259801179, 465.50933093020103]",False
1.472090482711792,"[127.31426154941232, 121.6774063935775]","[125.72744035024778, 120.1024938180218]","[354.8825337208205, 352.21924530485296]",False
1.5316741466522217,"[123.54209554451768, 124.95928659139219]","[123.64470160887034, 124.87001652426554]","[-377.2166004894641, 328.18801978146917]",False
1.590712070465088,"[124.86580217249274, 129.7808859423901]","[124.88520881831354, 129.85161700748156]","[132.37066279750616, 482.1599350997918]",False
1.649836540222168,"[125.36006286174144, 134.75639814075203]","[125.3105781063496, 134.25830434888897]","[49.42606892487004, 497.55121983619057]",False
1.7089178562164307,"[124.57769993313596, 139.69481104732083]","[124.66621006824958, 139.1360822433827]","[-78.23629286054842, 493.8412906568811]",False
1.7680487632751465,"[128.57999873152167, 142.69178098289777]","[128.40559905479293, 142.56119904303267]","[400.2298798385701, 299.6969935576947]",False
1.8275177478790283,"[129.19638202164546, 147.65363514689165]","[129.08059069630687, 146.72153110791126]","[61.63832901237845, 496.1854163993882]",False
1.8850018978118896,"[131.98432444070184, 151.8042236768309]","[131.1149939829392, 150.50999574551133]","[278.7942419056391, 415.0588529939264]",False
1.9446709156036377,"[132.5251038394531, 156.77489384837196]","[132.2964877103322, 154.6735279742629]","[54.07793987512531, 497.06701715410463]",False
2.004575729370117,"[131.35823936406697, 161.6368309950126]","[131.831392981822, 159.66535684386682]","[-116.68644753861334, 486.19371466406415]",False
2.064678192138672,"[134.7862658540243, 165.2766988974826]","[133.3317550797559, 163.73230386547402]","[342.802648995732, 363.986790247001]",False
2.1237025260925293,"[135.1351010132591, 170.12707160830004]","[134.9606834336417, 167.70188525289132]","[34.883515923479564, 485.0372710817455]",False
2.183014392852783,"[140.0245536607188, 171.17269723537618]","[138.95643474516618, 170.94427756904798]","[488.9452647459696, 104.56256270761347]",False
2.2423553466796875,"[140.69904199258582, 175.57411149556884]","[140.4951054081234, 175.09030196079155]","[67.44883318670347, 440.1414260192657]",False
2.301852226257324,"[144.30188010858555, 179.04103484555498]","[143.9699175637021, 178.72159533624355]","[360.28381159997406, 346.69233499861434]",False
2.361119270324707,"[144.31767568897024, 182.67328390498983]","[144.4082815715265, 183.66059937242417]","[1.5795580384702739, 363.22490594348477]",False
2.420010566711426,"[148.218885894451, 185.80060665223937]","[148.27431760934007, 186.89450869134768]","[390.1210205480758, 312.7322747249539]",False
2.4792771339416504,"[152.22292860010842, 188.79520822594645]","[151.17010891268336, 190.48961695416583]","[400.4042705657417, 299.4601573707099]",False
2.5381569862365723,"[156.27401150378557, 191.72517914859435]","[154.79618165893018, 193.76064962679348]","[405.10829036771685, 292.9970922647895]",False
2.5970234870910645,"[160.33145226519574, 194.6470227377503]","[158.9053205888718, 196.61282860471388]","[405.7440761410154, 292.18435891559415]",False
2.6556789875030518,"[160.04537505346568, 196.8142656284764]","[159.19583958299938, 201.12505963488556]","[-28.60772117300605, 216.72428907260965]",False
2.7152674198150635,"[164.20755944975463, 199.5853484500236]","[162.95952791016407, 204.79886947568247]","[416.21843962889596, 277.10828215472065]",False
2.773921251296997,"[167.35857361405718, 202.23651838977497]","[163.8521790688852, 208.42941507998304]","[315.10141643025617, 265.1169939751373]",False
2.833238363265991,"[171.37837438446522, 205.20884381567112]","[167.00761098526763, 212.48680514197264]","[401.98007704080334, 297.2325425896145]",False
2.8907933235168457,"[175.26752254486675, 208.35057287091126]","[170.0833639180512, 216.0938901369961]","[388.914816040154, 314.17290552401363]",False
2.94991397857666,"[178.9999418132053, 211.67713422446425]","[173.76319678630088, 219.40292350787882]","[373.24192683385695, 332.65613535529764]",False
3.008702516555786,"[182.5492861273328, 215.19854201845976]","[177.095754268133, 222.5340687364169]","[354.93443141274923, 352.140779399552]",False
3.067875623703003,"[185.88885563996556, 218.91962007096072]","[179.76223668170778, 226.33692080015484]","[333.95695126327524, 372.1078052500971]",False
3.12680721282959,"[188.9922371958169, 222.84035922241483]","[184.56933348826166, 227.95490598653785]","[310.3381555851344, 392.0739151454124]",False
3.1858911514282227,"[191.8326598774565, 226.95568220632956]","[186.8888680844114, 232.20515744863266]","[284.04226816396186, 411.53229839147264]",False
3.2449185848236084,"[194.3841659583886, 231.25584167322654]","[191.09871407958786, 234.79977496760247]","[255.15060809320738, 430.01594668969864]",False
3.304926872253418,"[196.6223377108399, 235.7270066085714]","[195.4954561850772, 236.46957495114623]","[223.81717524513124, 447.1164935344856]",False
3.3640778064727783,"[200.15006192707176, 239.27035610352522]","[199.7277499244563, 238.8461736432552]","[352.7724216231872, 354.3349494953807]",False
3.422966718673706,"[204.95733248825053, 240.6451832750572]","[203.93589634462307, 240.69193580302354]","[480.72705611787603, 137.48271715319794]",False
3.4822287559509277,"[209.945333061721, 240.99137726585556]","[208.82093251423, 240.91333779873074]","[498.8000573470463, 34.61939907983428]",False
3.5607924461364746,"[213.15918809507792, 243.03747171158574]","[213.00687552989504, 243.28889364117754]","[321.38550333569447, 204.6094445730178]",False
3.6199934482574463,"[218.1345405526485, 242.5402561593713]","[217.85811045983235, 243.8330958977322]","[497.53524575705717, -49.72155522144458]",False
3.6788415908813477,"[223.0852504474585, 241.84003132491787]","[222.67459227973373, 243.70109510793728]","[495.07098948099946, -70.02248344534307]",False
3.737680196762085,"[224.47789575944364, 244.31676700967685]","[226.9146541000514, 246.45636540184248]","[139.26453119851465, 247.67356847589795]",False
3.7968218326568604,"[229.33878971480297, 243.147810865315]","[230.82798945881524, 247.7284002523796]","[486.08939553593405, -116.89561443618481]",False
3.854917526245117,"[231.77206456808898, 244.0470227583842]","[235.21271713978922, 249.16260081570917]","[243.32748532859995, 89.92118930692016]",False
3.9138762950897217,"[235.3148111739598, 243.795054663975]","[239.1190457860135, 250.8374619446406]","[354.27466058708245, -25.19680944092073]",False
3.973081111907959,"[240.14512836680402, 242.50584498022207]","[243.78873152040433, 249.23617460943183]","[483.0317192844204, -128.92096837529454]",False
4.031776428222656,"[245.01700837862137, 241.3825596066055]","[248.73723416246196, 248.72640827788942]","[487.188001181735, -112.32853736165794]",False
4.090890169143677,"[249.93091451618886, 240.4594424349158]","[252.61048904367456, 249.34093592615542]","[491.3906137567505, -92.31171716897133]",False
4.149998903274536,"[254.88268815088634, 239.76727141948157]","[257.67452973485604, 249.36028844514615]","[495.1773634697465, -69.21710154342185]",False
4.303901433944702,"[254.88268815088634, 239.76727141948157]","[261.8455491477951, 250.7279475797584]","[498.0848642967741, -43.370693892052955]",False
4.3629467487335205,"[259.8635118330484, 239.33358591212598]","[259.6093728325574, 245.06344251933197]","[498.08236821620477, -43.36855073555978]",False
4.421673774719238,"[264.8610454150531, 239.1823984655206]","[264.7403137620099, 245.37453590041687]","[499.75335820047576, -15.118744660537665]",False
4.48116135597229,"[269.8586338598188, 239.3347442855236]","[269.7601730399425, 245.38449900505174]","[499.7588444765647, 15.234582000300419]",False
4.539947271347046,"[274.83653008490273, 239.80813528344967]","[274.7808771275054, 245.3926486202937]","[497.7896225083938, 47.33909979260525]",False
4.5987708568573,"[279.77069438423877, 240.61695170291947]","[279.80267908806496, 245.39755568498032]","[493.4164299336037, 80.88164194697822]",False
4.657838582992554,"[284.6359473239127, 241.771583767608]","[284.8260122124312, 250.67269965538853]","[486.5252939673927, 115.463206468855]",False
4.717214822769165,"[289.40333371654447, 243.27890846762136]","[289.8512780437947, 250.44155095428954]","[476.73863926317773, 150.7324700013347]",False
4.777048826217651,"[294.04346362073227, 245.14148584162575]","[294.8791547025641, 250.4525217801852]","[464.01299041877746, 186.25773740043823]",False
4.835863828659058,"[298.52529437182903, 247.35805843023599]","[299.91030020888263, 255.7290517172775]","[448.18307510967753, 221.65725886102285]",False
4.8939526081085205,"[302.81708884569406, 249.92331290093156]","[304.94558869467807, 255.49456166439606]","[429.1794473865, 256.5254470695583]",False
4.952981948852539,"[306.88712630159114, 252.82777585696016]","[309.98600506431114, 260.7725110057871]","[407.0037455897081, 290.4462956028593]",False
5.011991739273071,"[310.7034224916791, 256.0582658052862]","[315.0326572837016, 265.81141170223566]","[381.62961900879674, 323.0489948326091]",False
5.070838689804077,"[314.23556939846566, 259.5973126056717]","[320.08682723453364, 270.85981902359435]","[353.21469067865723, 353.9046800385451]",False
5.130089998245239,"[317.4537433846569, 263.4240117751859]","[325.14985685170643, 275.91640461796305]","[321.8173986191253, 382.6699169514217]",False
5.190446853637695,"[320.39481918489423, 267.46748874482944]","[330.2232867808129, 280.97990194063067]","[294.1075800237371, 404.3476969643571]",False
