delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0001919269561767578,"[49.95, 49.95]","[49.95, 49.95]","[-5.0, -5.0]",False,UP,True
0.01,0.01,0.051245927810668945,"[49.85, 49.85]","[49.85, 49.85]","[-10.0, -10.0]",False,UP,True
0.01,0.02,0.10327005386352539,"[49.7, 49.7]","[49.7, 49.7]","[-15.0, -15.0]",False,UP,True
0.01,0.03,0.1546931266784668,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.04,0.20606088638305664,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.05,0.2568511962890625,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.060000000000000005,0.3072371482849121,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.07,0.35991907119750977,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.08,0.4121670722961426,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.09,0.4631800651550293,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.515355110168457,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5675630569458008,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6202270984649658,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.12999999999999998,0.6742801666259766,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.13999999999999999,0.72524094581604,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.15,0.7774040699005127,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.16,0.8292450904846191,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.17,0.8810961246490479,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.18000000000000002,0.9325952529907227,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.19000000000000003,0.9845349788665771,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.20000000000000004,1.0370521545410156,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.21000000000000005,1.0884158611297607,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.22000000000000006,1.1404521465301514,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.23000000000000007,1.192767858505249,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.24000000000000007,1.2452709674835205,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.25000000000000006,1.2962422370910645,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.26000000000000006,1.3470919132232666,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.2700000000000001,1.3984570503234863,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.2800000000000001,1.450566053390503,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.2900000000000001,1.5022377967834473,"[49.7, 49.7]","[49.7, 49.7]","[-0.0, -0.0]",False,,True
0.01,0.3000000000000001,1.5560319423675537,"[49.75, 49.7]","[49.75, 49.7]","[5.0, -0.0]",False,RIGHT,True
0.01,0.3100000000000001,1.607417106628418,"[49.85, 49.7]","[49.85, 49.7]","[10.0, -0.0]",False,RIGHT,True
0.01,0.3200000000000001,1.659623146057129,"[50.0, 49.7]","[50.0, 49.7]","[15.0, -0.0]",False,RIGHT,True
0.01,0.3300000000000001,1.7122411727905273,"[50.2, 49.7]","[50.2, 49.7]","[20.0, -0.0]",False,RIGHT,True
0.01,0.34000000000000014,1.7631421089172363,"[50.45, 49.7]","[50.45, 49.7]","[25.0, -0.0]",False,RIGHT,True
0.01,0.35000000000000014,1.815330982208252,"[50.75, 49.7]","[50.75, 49.7]","[30.0, -0.0]",False,RIGHT,True
0.01,0.36000000000000015,1.867549180984497,"[51.1, 49.7]","[51.1, 49.7]","[35.0, -0.0]",False,RIGHT,True
0.01,0.37000000000000016,1.919105052947998,"[51.5, 49.7]","[51.5, 49.7]","[40.0, -0.0]",False,RIGHT,True
0.01,0.38000000000000017,1.970339059829712,"[51.95, 49.7]","[51.95, 49.7]","[45.0, -0.0]",False,RIGHT,True
0.01,0.3900000000000002,2.0220799446105957,"[52.45, 49.7]","[52.45, 49.7]","[50.0, -0.0]",False,RIGHT,True
0.01,0.4000000000000002,2.07354998588562,"[53.0, 49.7]","[53.0, 49.7]","[55.0, -0.0]",False,RIGHT,True
0.01,0.4100000000000002,2.1261439323425293,"[53.6, 49.7]","[53.6, 49.7]","[60.0, -0.0]",False,RIGHT,True
0.01,0.4200000000000002,2.177284002304077,"[54.25, 49.7]","[54.25, 49.7]","[65.0, -0.0]",False,RIGHT,True
0.01,0.4300000000000002,2.2332160472869873,"[54.95, 49.7]","[54.95, 49.7]","[70.0, -0.0]",False,RIGHT,True
0.01,0.4400000000000002,2.2854630947113037,"[55.7, 49.7]","[55.7, 49.7]","[75.0, -0.0]",False,RIGHT,True
0.01,0.45000000000000023,2.337162971496582,"[56.5, 49.7]","[56.5, 49.7]","[80.0, -0.0]",False,RIGHT,True
0.01,0.46000000000000024,2.3918042182922363,"[57.35, 49.7]","[57.35, 49.7]","[85.0, -0.0]",False,RIGHT,True
0.01,0.47000000000000025,2.444852828979492,"[58.25, 49.7]","[58.25, 49.7]","[90.0, -0.0]",False,RIGHT,True
0.01,0.48000000000000026,2.4961910247802734,"[59.2, 49.7]","[59.2, 49.7]","[95.0, -0.0]",False,RIGHT,True
0.01,0.49000000000000027,2.5482499599456787,"[60.2, 49.7]","[60.2, 49.7]","[100.0, -0.0]",False,RIGHT,True
0.01,0.5000000000000002,2.5990991592407227,"[61.25, 49.7]","[61.25, 49.7]","[105.0, -0.0]",False,RIGHT,True
