delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.04526519775390625,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.01,0.0966949462890625,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.02,0.1482090950012207,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.03,0.20140504837036133,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.04,0.25271105766296387,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.05,0.31005406379699707,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3603479862213135,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.07,0.4103391170501709,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.08,0.46032190322875977,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.09,0.5104470252990723,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5615231990814209,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6126298904418945,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.66355299949646,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.714813232421875,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.13999999999999999,0.7654030323028564,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.15,0.8166770935058594,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.16,0.869049072265625,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.17,0.9205911159515381,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.18000000000000002,0.9716851711273193,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.19000000000000003,1.023555040359497,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.20000000000000004,1.0748069286346436,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.21000000000000005,1.1269240379333496,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.22000000000000006,1.1784610748291016,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.23000000000000007,1.2299199104309082,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,,True
0.01,0.24000000000000007,1.3254129886627197,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.25000000000000006,1.3763880729675293,"[50.0, 50.15]","[50.0, 50.15]","[0.0, 10.0]",False,DOWN,True
0.01,0.26000000000000006,1.4274659156799316,"[50.0, 50.3]","[50.0, 50.3]","[0.0, 15.0]",False,DOWN,True
0.01,0.2700000000000001,1.4784109592437744,"[50.0, 50.5]","[50.0, 50.5]","[0.0, 20.0]",False,DOWN,True
0.01,0.2800000000000001,1.5295689105987549,"[50.0, 50.75]","[50.0, 50.75]","[0.0, 25.0]",False,DOWN,True
0.01,0.2900000000000001,1.5804951190948486,"[50.0, 51.05]","[50.0, 51.05]","[0.0, 30.0]",False,DOWN,True
0.01,0.3000000000000001,1.631364107131958,"[50.0, 51.4]","[50.0, 51.4]","[0.0, 35.0]",False,DOWN,True
0.01,0.3100000000000001,1.6813421249389648,"[50.0, 51.8]","[50.0, 51.8]","[0.0, 40.0]",False,DOWN,True
0.01,0.3200000000000001,1.7313618659973145,"[50.0, 52.25]","[50.0, 52.25]","[0.0, 45.0]",False,DOWN,True
0.01,0.3300000000000001,1.7843592166900635,"[50.0, 52.75]","[50.0, 52.75]","[0.0, 50.0]",False,DOWN,True
0.01,0.34000000000000014,1.8345329761505127,"[50.0, 53.3]","[50.0, 53.3]","[0.0, 55.0]",False,DOWN,True
0.01,0.35000000000000014,1.8867812156677246,"[50.05, 53.9]","[50.05, 53.9]","[5.0, 60.0]",False,DOWN,True
0.01,0.36000000000000015,1.937650203704834,"[50.099999999999994, 54.55]","[50.099999999999994, 54.55]","[5.0, 65.0]",False,DOWN,True
0.01,0.37000000000000016,1.9887940883636475,"[50.14999999999999, 55.25]","[50.14999999999999, 55.25]","[5.0, 70.0]",False,DOWN,True
0.01,0.38000000000000017,2.0489790439605713,"[50.24999999999999, 56.0]","[50.24999999999999, 56.0]","[10.0, 75.0]",False,DOWN,True
0.01,0.3900000000000002,2.0994699001312256,"[50.39999999999999, 56.8]","[50.39999999999999, 56.8]","[15.0, 80.0]",False,DOWN,True
0.01,0.4000000000000002,2.151060104370117,"[50.599999999999994, 57.65]","[50.599999999999994, 57.65]","[20.0, 85.0]",False,DOWN,True
0.01,0.4100000000000002,2.2036421298980713,"[50.849999999999994, 58.55]","[50.849999999999994, 58.55]","[25.0, 90.0]",False,DOWN,True
0.01,0.4200000000000002,2.2546331882476807,"[51.14999999999999, 59.5]","[51.14999999999999, 59.5]","[30.0, 95.0]",False,DOWN,True
0.01,0.4300000000000002,2.305842161178589,"[51.49999999999999, 60.5]","[51.49999999999999, 60.5]","[35.0, 100.0]",False,DOWN,True
0.01,0.4400000000000002,2.3576691150665283,"[51.89999999999999, 61.55]","[51.89999999999999, 61.55]","[40.0, 105.0]",False,DOWN,True
0.01,0.45000000000000023,2.4100069999694824,"[52.349999999999994, 62.65]","[52.349999999999994, 62.65]","[45.0, 110.0]",False,DOWN,True
0.01,0.46000000000000024,2.4628870487213135,"[52.849999999999994, 63.8]","[52.849999999999994, 63.8]","[50.0, 115.0]",False,DOWN,True
0.01,0.47000000000000025,2.515082836151123,"[53.39999999999999, 65.0]","[53.39999999999999, 65.0]","[55.0, 120.0]",False,DOWN,True
0.01,0.48000000000000026,2.566404104232788,"[53.99999999999999, 66.25]","[53.99999999999999, 66.25]","[60.0, 125.0]",False,DOWN,True
0.01,0.49000000000000027,2.620037078857422,"[54.64999999999999, 67.55]","[54.64999999999999, 67.55]","[65.0, 130.0]",False,DOWN,True
0.01,0.5000000000000002,2.671457052230835,"[55.349999999999994, 68.89999999999999]","[55.349999999999994, 68.89999999999999]","[70.0, 135.0]",False,DOWN,True
0.01,0.5100000000000002,2.723374128341675,"[56.099999999999994, 70.3]","[56.099999999999994, 70.3]","[75.0, 140.0]",False,DOWN,True
0.01,0.5200000000000002,2.775351047515869,"[56.89999999999999, 71.75]","[56.89999999999999, 71.75]","[80.0, 145.0]",False,DOWN,True
0.01,0.5300000000000002,2.826495885848999,"[57.74999999999999, 73.25]","[57.74999999999999, 73.25]","[85.0, 150.0]",False,DOWN,True
0.01,0.5400000000000003,2.8816401958465576,"[58.64999999999999, 74.8]","[58.64999999999999, 74.8]","[90.0, 155.0]",False,DOWN,True
0.01,0.5500000000000003,2.9380970001220703,"[59.599999999999994, 76.39999999999999]","[59.599999999999994, 76.39999999999999]","[95.0, 160.0]",False,DOWN,True
0.01,0.5600000000000003,2.9889609813690186,"[60.599999999999994, 78.05]","[60.599999999999994, 78.05]","[100.0, 165.0]",False,DOWN,True
0.01,0.5700000000000003,3.046097993850708,"[61.64999999999999, 79.75]","[61.64999999999999, 79.75]","[105.0, 170.0]",False,DOWN,True
0.01,0.5800000000000003,3.0974628925323486,"[62.74999999999999, 81.5]","[62.74999999999999, 81.5]","[110.0, 175.0]",False,DOWN,True
0.01,0.5900000000000003,3.1492562294006348,"[63.89999999999999, 83.3]","[63.89999999999999, 83.3]","[115.0, 180.0]",False,DOWN,True
0.01,0.6000000000000003,3.202458143234253,"[65.1, 85.14999999999999]","[65.1, 85.14999999999999]","[120.0, 185.0]",False,DOWN,True
0.01,0.6100000000000003,3.2535040378570557,"[66.35, 87.05]","[66.35, 87.05]","[125.0, 190.0]",False,DOWN,True
0.01,0.6200000000000003,3.306006908416748,"[67.64999999999999, 89.0]","[67.64999999999999, 89.0]","[130.0, 195.0]",False,DOWN,True
0.01,0.6300000000000003,3.3570878505706787,"[68.99999999999999, 91.0]","[68.99999999999999, 91.0]","[135.0, 200.0]",False,DOWN,True
