delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00019812583923339844,"[49.95, 49.95]","[49.95, 49.95]","[-5.0, -5.0]",False,UP,True
0.01,0.01,0.05341696739196777,"[49.85, 49.85]","[49.85, 49.85]","[-10.0, -10.0]",False,UP,True
0.01,0.02,0.10470175743103027,"[49.7, 49.7]","[49.7, 49.7]","[-15.0, -15.0]",False,UP,True
0.01,0.03,0.15880703926086426,"[49.5, 49.5]","[49.5, 49.5]","[-20.0, -20.0]",False,UP,True
0.01,0.04,0.21057915687561035,"[49.25, 49.25]","[49.25, 49.25]","[-25.0, -25.0]",False,UP,True
0.01,0.05,0.2622041702270508,"[48.95, 48.95]","[48.95, 48.95]","[-30.0, -30.0]",False,UP,True
0.01,0.060000000000000005,0.3160400390625,"[48.95, 48.95]","[48.95, 48.95]","[-0.0, -0.0]",False,,True
0.01,0.07,0.3676309585571289,"[48.95, 48.95]","[48.95, 48.95]","[-0.0, -0.0]",False,,True
0.01,0.08,0.4186978340148926,"[48.95, 48.95]","[48.95, 48.95]","[-0.0, -0.0]",False,,True
0.01,0.09,0.4707210063934326,"[48.95, 48.95]","[48.95, 48.95]","[-0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5242748260498047,"[49.0, 48.95]","[49.0, 48.95]","[5.0, -0.0]",False,RIGHT,True
0.01,0.10999999999999999,0.5756700038909912,"[49.1, 48.95]","[49.1, 48.95]","[10.0, -0.0]",False,RIGHT,True
0.01,0.11999999999999998,0.6265850067138672,"[49.25, 48.95]","[49.25, 48.95]","[15.0, -0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.6779770851135254,"[49.45, 48.95]","[49.45, 48.95]","[20.0, -0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.7306599617004395,"[49.7, 48.95]","[49.7, 48.95]","[25.0, -0.0]",False,RIGHT,True
0.01,0.15,0.7836589813232422,"[50.0, 49.0]","[50.0, 49.0]","[30.0, 5.0]",False,DOWN,True
0.01,0.16,0.8347818851470947,"[50.35, 49.1]","[50.35, 49.1]","[35.0, 10.0]",False,DOWN,True
0.01,0.17,0.8870539665222168,"[50.75, 49.25]","[50.75, 49.25]","[40.0, 15.0]",False,DOWN,True
0.01,0.18000000000000002,0.9392821788787842,"[51.2, 49.45]","[51.2, 49.45]","[45.0, 20.0]",False,DOWN,True
0.01,0.19000000000000003,0.9922008514404297,"[51.7, 49.7]","[51.7, 49.7]","[50.0, 25.0]",False,DOWN,True
0.01,0.20000000000000004,1.0443429946899414,"[52.2, 50.0]","[52.2, 50.0]","[50.0, 30.0]",False,DOWN,True
0.01,0.21000000000000005,1.0956509113311768,"[52.7, 50.35]","[52.7, 50.35]","[50.0, 35.0]",False,DOWN,True
0.01,0.22000000000000006,1.1467349529266357,"[53.2, 50.75]","[53.2, 50.75]","[50.0, 40.0]",False,DOWN,True
0.01,0.23000000000000007,1.1993048191070557,"[53.7, 51.2]","[53.7, 51.2]","[50.0, 45.0]",False,DOWN,True
0.01,0.24000000000000007,1.2515738010406494,"[54.2, 51.7]","[54.2, 51.7]","[50.0, 50.0]",False,DOWN,True
0.01,0.25000000000000006,1.3041939735412598,"[54.7, 52.25]","[54.7, 52.25]","[50.0, 55.0]",False,DOWN,True
0.01,0.26000000000000006,1.3574938774108887,"[55.2, 52.85]","[55.2, 52.85]","[50.0, 60.0]",False,DOWN,True
0.01,0.2700000000000001,1.4092121124267578,"[55.7, 53.5]","[55.7, 53.5]","[50.0, 65.0]",False,DOWN,True
0.01,0.2800000000000001,1.4626059532165527,"[56.2, 54.2]","[56.2, 54.2]","[50.0, 70.0]",False,DOWN,True
0.01,0.2900000000000001,1.514449119567871,"[56.7, 54.95]","[56.7, 54.95]","[50.0, 75.0]",False,DOWN,True
0.01,0.3000000000000001,1.565760850906372,"[57.2, 55.75]","[57.2, 55.75]","[50.0, 80.0]",False,DOWN,True
0.01,0.3100000000000001,1.6191949844360352,"[57.7, 56.6]","[57.7, 56.6]","[50.0, 85.0]",False,DOWN,True
0.01,0.3200000000000001,1.6707370281219482,"[58.2, 57.5]","[58.2, 57.5]","[50.0, 90.0]",False,DOWN,True
0.01,0.3300000000000001,1.7219979763031006,"[58.7, 58.45]","[58.7, 58.45]","[50.0, 95.0]",False,DOWN,True
0.01,0.34000000000000014,1.7730751037597656,"[59.2, 59.45]","[59.2, 59.45]","[50.0, 100.0]",False,DOWN,True
0.01,0.35000000000000014,1.8234851360321045,"[59.7, 60.5]","[59.7, 60.5]","[50.0, 105.0]",False,DOWN,True
0.01,0.36000000000000015,1.8741118907928467,"[60.2, 61.6]","[60.2, 61.6]","[50.0, 110.0]",False,DOWN,True
