delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006445646286010742,"[50.05000000000001, 50.05000000000002]","[50.05, 50.05]","[5.0, 5.0]",False,DOWN,True
0.01,0.01,0.06433272361755371,"[50.150000000000034, 50.15000000000004]","[50.15000000000001, 50.15000000000002]","[10.0, 10.0]",False,DOWN,True
0.01,0.02,0.12269282341003418,"[50.300000000000054, 50.30000000000006]","[50.30000000000003, 50.30000000000004]","[15.0, 15.0]",False,DOWN,True
0.01,0.03,0.1808156967163086,"[50.50000000000008, 50.500000000000085]","[50.50000000000006, 50.500000000000064]","[20.0, 20.0]",False,DOWN,True
0.01,0.04,0.23913979530334473,"[50.7500000000001, 50.75000000000011]","[50.75000000000008, 50.750000000000085]","[25.0, 25.0]",False,DOWN,True
0.01,0.05,0.29734086990356445,"[51.050000000000125, 51.050000000000125]","[51.0500000000001, 51.050000000000104]","[30.0, 30.0]",False,DOWN,True
0.01,0.060000000000000005,0.3561227321624756,"[51.050000000000146, 51.050000000000146]","[51.050000000000125, 51.050000000000125]","[0.0, 0.0]",False,,True
0.01,0.07,0.4125237464904785,"[51.05000000000017, 51.05000000000017]","[51.050000000000146, 51.050000000000146]","[0.0, 0.0]",False,,True
0.01,0.08,0.49100685119628906,"[51.05000000000019, 51.05000000000019]","[51.05000000000017, 51.05000000000017]","[0.0, 0.0]",False,,True
0.01,0.09,0.5478127002716064,"[51.05000000000021, 51.05000000000021]","[51.05000000000019, 51.05000000000019]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.6055808067321777,"[51.05000000000023, 51.05000000000023]","[51.05000000000021, 51.05000000000021]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6629629135131836,"[51.05000000000025, 51.05000000000025]","[51.05000000000023, 51.05000000000023]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7208387851715088,"[51.10000000000027, 51.05000000000027]","[51.10000000000025, 51.05000000000025]","[5.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.7793028354644775,"[51.200000000000294, 51.100000000000286]","[51.20000000000027, 51.100000000000264]","[10.0, 5.0]",False,DOWN,True
0.01,0.13999999999999999,0.8376927375793457,"[51.350000000000314, 51.2000000000003]","[51.35000000000029, 51.20000000000029]","[15.0, 10.0]",False,DOWN,True
0.01,0.15,0.8949077129364014,"[51.55000000000034, 51.35000000000032]","[51.55000000000032, 51.3500000000003]","[20.0, 15.0]",False,DOWN,True
0.01,0.16,0.9530565738677979,"[51.80000000000036, 51.55000000000034]","[51.80000000000034, 51.550000000000324]","[25.0, 20.0]",False,DOWN,True
0.01,0.17,1.0122339725494385,"[52.10000000000038, 51.80000000000036]","[52.10000000000036, 51.80000000000034]","[30.0, 25.0]",False,DOWN,True
0.01,0.18000000000000002,1.0712146759033203,"[52.450000000000394, 52.10000000000038]","[52.45000000000038, 52.10000000000036]","[35.0, 30.0]",False,DOWN,True
0.01,0.19000000000000003,1.1278698444366455,"[52.85000000000041, 52.4500000000004]","[52.85000000000039, 52.45000000000038]","[40.0, 35.0]",False,DOWN,True
0.01,0.20000000000000004,1.186208724975586,"[53.30000000000044, 52.85000000000042]","[53.300000000000416, 52.8500000000004]","[45.0, 40.0]",False,DOWN,True
0.01,0.21000000000000005,1.2454626560211182,"[53.80000000000046, 53.300000000000445]","[53.80000000000044, 53.30000000000042]","[50.0, 45.0]",False,DOWN,True
0.01,0.22000000000000006,1.3046157360076904,"[54.35000000000048, 53.800000000000466]","[54.350000000000456, 53.800000000000445]","[55.0, 50.0]",False,DOWN,True
0.01,0.23000000000000007,1.3645927906036377,"[54.9500000000005, 54.350000000000485]","[54.95000000000048, 54.35000000000046]","[60.0, 55.0]",False,DOWN,True
0.01,0.24000000000000007,1.4229588508605957,"[55.55000000000052, 54.95000000000051]","[55.5500000000005, 54.950000000000486]","[60.0, 60.0]",False,DOWN,True
0.01,0.25000000000000006,1.481677770614624,"[56.150000000000546, 55.60000000000053]","[56.150000000000524, 55.600000000000506]","[60.0, 65.0]",False,DOWN,True
0.01,0.26000000000000006,1.5417628288269043,"[56.75000000000057, 56.30000000000055]","[56.75000000000055, 56.30000000000053]","[60.0, 70.0]",False,DOWN,True
0.01,0.2700000000000001,1.5999679565429688,"[57.35000000000059, 57.050000000000566]","[57.35000000000057, 57.05000000000055]","[60.0, 75.0]",False,DOWN,True
0.01,0.2800000000000001,1.658381700515747,"[57.90000000000062, 57.850000000000584]","[57.90000000000059, 57.85000000000056]","[55.0, 80.0]",False,DOWN,True
0.01,0.2900000000000001,1.7170617580413818,"[58.40000000000064, 58.70000000000061]","[58.40000000000062, 58.700000000000585]","[50.0, 85.0]",False,DOWN,True
0.01,0.3000000000000001,1.7759108543395996,"[58.85000000000066, 59.60000000000063]","[58.85000000000064, 59.600000000000605]","[45.0, 90.0]",False,DOWN,True
0.01,0.3100000000000001,1.8333230018615723,"[59.25000000000068, 60.55000000000065]","[59.25000000000066, 60.55000000000063]","[40.0, 95.0]",False,DOWN,True
0.01,0.3200000000000001,1.8917336463928223,"[59.600000000000705, 61.55000000000067]","[59.60000000000068, 61.55000000000065]","[35.0, 100.0]",False,DOWN,True
0.01,0.3300000000000001,1.9501657485961914,"[59.90000000000073, 62.60000000000069]","[59.9000000000007, 62.60000000000067]","[30.0, 105.0]",False,DOWN,True
0.01,0.34000000000000014,2.008924722671509,"[60.15000000000075, 63.70000000000071]","[60.15000000000073, 63.70000000000069]","[25.0, 110.0]",False,DOWN,True
0.01,0.35000000000000014,2.066645622253418,"[60.350000000000776, 64.85000000000075]","[60.350000000000755, 64.85000000000072]","[20.0, 115.0]",False,DOWN,True
0.01,0.36000000000000015,2.1234018802642822,"[60.5000000000008, 66.05000000000078]","[60.500000000000774, 66.05000000000075]","[15.0, 120.0]",False,DOWN,True
0.01,0.37000000000000016,2.1808886528015137,"[60.600000000000826, 67.30000000000081]","[60.600000000000804, 67.30000000000078]","[10.0, 125.0]",False,DOWN,True
0.01,0.38000000000000017,2.2385306358337402,"[60.650000000000844, 68.60000000000083]","[60.65000000000082, 68.6000000000008]","[5.0, 130.0]",False,DOWN,True
0.01,0.3900000000000002,2.3000597953796387,"[60.650000000000865, 69.95000000000084]","[60.650000000000844, 69.95000000000083]","[0.0, 135.0]",False,DOWN,True
0.01,0.4000000000000002,2.357740640640259,"[60.60000000000089, 71.35000000000088]","[60.60000000000087, 71.35000000000085]","[-5.0, 140.0]",False,DOWN,True
0.01,0.4100000000000002,2.4149556159973145,"[60.50000000000091, 72.8000000000009]","[60.50000000000089, 72.80000000000088]","[-10.0, 145.0]",False,DOWN,True
0.01,0.4200000000000002,2.472174644470215,"[60.350000000000925, 74.30000000000092]","[60.35000000000091, 74.3000000000009]","[-15.0, 150.0]",False,DOWN,True
0.01,0.4300000000000002,2.5301687717437744,"[60.150000000000944, 75.85000000000093]","[60.15000000000092, 75.85000000000092]","[-20.0, 155.0]",False,DOWN,True
0.01,0.4400000000000002,2.588134765625,"[59.900000000000965, 77.45000000000094]","[59.900000000000944, 77.45000000000093]","[-25.0, 160.0]",False,DOWN,True
0.01,0.45000000000000023,2.6470227241516113,"[59.650000000000986, 79.10000000000096]","[59.650000000000965, 79.10000000000095]","[-25.0, 165.0]",False,DOWN,True
0.01,0.46000000000000024,2.7044296264648438,"[59.400000000001015, 80.80000000000098]","[59.400000000000986, 80.80000000000096]","[-25.0, 170.0]",False,DOWN,True
0.01,0.47000000000000025,2.765183925628662,"[59.200000000001026, 82.55000000000099]","[59.20000000000101, 82.55000000000098]","[-20.0, 175.0]",False,DOWN,True
0.01,0.48000000000000026,2.8235666751861572,"[59.05000000000105, 84.350000000001]","[59.05000000000103, 84.35000000000099]","[-15.0, 180.0]",False,DOWN,True
0.01,0.49000000000000027,2.881765842437744,"[58.95000000000107, 86.20000000000101]","[58.95000000000105, 86.200000000001]","[-10.0, 185.0]",False,DOWN,True
0.01,0.5000000000000002,2.940293788909912,"[58.9000000000011, 88.10000000000103]","[58.90000000000107, 88.10000000000102]","[-5.0, 190.0]",False,DOWN,True
0.01,0.5100000000000002,2.998856782913208,"[58.90000000000112, 90.05000000000105]","[58.9000000000011, 90.05000000000103]","[0.0, 195.0]",False,DOWN,True
0.01,0.5200000000000002,3.0565996170043945,"[58.95000000000115, 92.05000000000106]","[58.95000000000112, 92.05000000000105]","[5.0, 200.0]",False,DOWN,True
0.01,0.5300000000000002,3.1150238513946533,"[59.05000000000117, 94.10000000000107]","[59.05000000000115, 94.10000000000106]","[10.0, 205.0]",False,DOWN,True
0.01,0.5400000000000003,3.1739678382873535,"[59.20000000000119, 96.20000000000108]","[59.20000000000117, 96.20000000000107]","[15.0, 210.0]",False,DOWN,True
0.01,0.5500000000000003,3.2331326007843018,"[59.400000000001214, 98.3500000000011]","[59.40000000000119, 98.35000000000109]","[20.0, 215.0]",False,DOWN,True
0.01,0.5600000000000003,3.293064832687378,"[59.650000000001235, 100.55000000000112]","[59.650000000001214, 100.5500000000011]","[25.0, 220.0]",False,DOWN,True
0.01,0.5700000000000003,3.3535068035125732,"[59.95000000000125, 102.80000000000113]","[59.95000000000123, 102.80000000000112]","[30.0, 225.0]",False,DOWN,True
0.01,0.5800000000000003,3.4114367961883545,"[60.30000000000128, 105.10000000000115]","[60.300000000001255, 105.10000000000113]","[35.0, 230.0]",False,DOWN,True
0.01,0.5900000000000003,3.467568874359131,"[60.7000000000013, 107.45000000000115]","[60.70000000000128, 107.45000000000114]","[40.0, 235.0]",False,DOWN,True
0.01,0.6000000000000003,3.5248639583587646,"[61.15000000000133, 109.85000000000117]","[61.150000000001306, 109.85000000000116]","[45.0, 240.0]",False,DOWN,True
0.01,0.6100000000000003,3.5819997787475586,"[61.65000000000135, 112.30000000000119]","[61.65000000000133, 112.30000000000118]","[50.0, 245.0]",False,DOWN,True
0.01,0.6200000000000003,3.6392507553100586,"[62.20000000000137, 114.8000000000012]","[62.200000000001346, 114.80000000000119]","[55.0, 250.0]",False,DOWN,True
0.01,0.6300000000000003,3.701195001602173,"[62.8000000000014, 117.35000000000122]","[62.80000000000137, 117.3500000000012]","[60.0, 255.0]",False,DOWN,True
0.01,0.6400000000000003,3.759577751159668,"[63.45000000000142, 119.95000000000122]","[63.450000000001396, 119.95000000000121]","[65.0, 260.0]",False,DOWN,True
0.01,0.6500000000000004,3.817506790161133,"[64.15000000000143, 122.60000000000124]","[64.15000000000141, 122.60000000000123]","[70.0, 265.0]",False,DOWN,True
0.01,0.6600000000000004,3.8763978481292725,"[64.90000000000146, 125.30000000000126]","[64.90000000000143, 125.30000000000125]","[75.0, 270.0]",False,DOWN,True
