timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.04322218894958496,"[49.9999995322028, 49.99999958328527]","[50.0, 50.0]","[0.0, 0.0]",False,
0.09953618049621582,"[49.9999990644056, 49.999999166570554]","[49.9999995322028, 49.99999958328527]","[0.0, 0.0]",False,
0.15605401992797852,"[49.9999985966084, 49.999998749855834]","[49.9999990644056, 49.999999166570554]","[0.0, 0.0]",False,
0.23912906646728516,"[50.099998125967424, 49.99999833397384]","[50.0199985966084, 49.999998749855834]","[2.0, 0.0]",False,RIGHT
0.30072927474975586,"[50.299998125967434, 49.999998333973856]","[50.13999812596742, 49.99999833397384]","[4.0, 0.0]",False,RIGHT
0.35729312896728516,"[50.59999812596746, 49.99999833397387]","[50.35999812596744, 49.999998333973856]","[6.0, 0.0]",False,RIGHT
0.41451120376586914,"[50.999998125967466, 50.09999833397389]","[50.67999812596746, 50.019998333973874]","[8.0, 2.0]",False,DOWN
0.4713470935821533,"[51.49999812596749, 50.299998333973896]","[51.09999812596747, 50.13999833397389]","[10.0, 4.0]",False,DOWN
0.5288240909576416,"[52.09999812596749, 50.59999833397392]","[51.619998125967484, 50.3599983339739]","[12.0, 6.0]",False,DOWN
0.5857882499694824,"[52.799998125967505, 50.99999833397393]","[52.23999812596749, 50.67999833397392]","[14.0, 8.0]",False,DOWN
0.6432111263275146,"[53.5999981259675, 51.49999833397395]","[52.9599981259675, 51.09999833397393]","[16.0, 10.0]",False,DOWN
0.7012460231781006,"[54.499998125967515, 52.09999833397395]","[53.7799981259675, 51.619998333973946]","[18.0, 12.0]",False,DOWN
0.7593562602996826,"[55.499998125967544, 52.79999833397397]","[54.69999812596752, 52.23999833397395]","[20.0, 14.0]",False,DOWN
0.8178801536560059,"[56.59999812596755, 53.59999833397396]","[55.71999812596754, 52.959998333973964]","[22.0, 16.0]",False,DOWN
0.876751184463501,"[57.799998125967576, 54.49999833397397]","[56.839998125967554, 53.77999833397396]","[24.0, 18.0]",False,DOWN
0.9356710910797119,"[59.09999812596758, 55.49999833397399]","[58.059998125967574, 54.69999833397397]","[26.0, 20.0]",False,DOWN
