delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.19000000000000003,1.1041500568389893,"[54.650000000000325, 53.450000000000436]","[54.65000000000031, 53.450000000000415]","[60.0, 50.0]",False,DOWN,True
0.01,0.20000000000000004,1.1626410484313965,"[55.300000000000345, 54.000000000000455]","[55.300000000000324, 54.00000000000043]","[65.0, 55.0]",False,DOWN,True
0.01,0.21000000000000005,1.2207660675048828,"[56.00000000000037, 54.60000000000048]","[56.00000000000035, 54.600000000000456]","[70.0, 60.0]",False,DOWN,True
0.01,0.22000000000000006,1.27986478805542,"[56.75000000000039, 55.2500000000005]","[56.75000000000037, 55.250000000000476]","[75.0, 65.0]",False,DOWN,True
0.01,0.23000000000000007,1.3393118381500244,"[57.5500000000004, 55.95000000000052]","[57.55000000000039, 55.9500000000005]","[80.0, 70.0]",False,DOWN,True
0.01,0.24000000000000007,1.407522201538086,"[58.400000000000425, 56.70000000000055]","[58.400000000000404, 56.70000000000052]","[85.0, 75.0]",False,DOWN,True
0.01,0.25000000000000006,1.4656651020050049,"[59.30000000000044, 57.50000000000057]","[59.30000000000042, 57.50000000000055]","[90.0, 80.0]",False,DOWN,True
0.01,0.26000000000000006,1.5239591598510742,"[60.25000000000045, 58.35000000000059]","[60.25000000000044, 58.35000000000057]","[95.0, 85.0]",False,DOWN,True
0.01,0.2700000000000001,1.5831570625305176,"[61.25000000000047, 59.25000000000061]","[61.25000000000045, 59.25000000000059]","[100.0, 90.0]",False,DOWN,True
0.01,0.2800000000000001,1.6411950588226318,"[62.30000000000048, 60.200000000000635]","[62.300000000000466, 60.200000000000614]","[105.0, 95.0]",False,DOWN,True
0.01,0.2900000000000001,1.699725866317749,"[63.400000000000496, 61.20000000000066]","[63.40000000000048, 61.200000000000635]","[110.0, 100.0]",False,DOWN,True
0.01,0.3000000000000001,1.7589890956878662,"[64.55000000000051, 62.250000000000675]","[64.5500000000005, 62.250000000000654]","[115.0, 105.0]",False,DOWN,True
0.01,0.3100000000000001,1.8173918724060059,"[65.75000000000053, 63.350000000000705]","[65.75000000000051, 63.350000000000676]","[120.0, 110.0]",False,DOWN,True
0.01,0.3200000000000001,1.8750290870666504,"[67.00000000000054, 64.50000000000072]","[67.00000000000053, 64.50000000000071]","[125.0, 115.0]",False,DOWN,True
0.01,0.3300000000000001,1.9339690208435059,"[68.30000000000055, 65.70000000000074]","[68.30000000000054, 65.70000000000073]","[130.0, 120.0]",False,DOWN,True
0.01,0.34000000000000014,1.992764949798584,"[69.65000000000056, 66.95000000000077]","[69.65000000000055, 66.95000000000074]","[135.0, 125.0]",False,DOWN,True
0.01,0.35000000000000014,2.0528299808502197,"[71.05000000000058, 68.2500000000008]","[71.05000000000057, 68.25000000000077]","[140.0, 130.0]",False,DOWN,True
0.01,0.36000000000000015,2.1110880374908447,"[72.5000000000006, 69.60000000000082]","[72.50000000000058, 69.60000000000079]","[145.0, 135.0]",False,DOWN,True
0.01,0.37000000000000016,2.169902801513672,"[74.00000000000061, 71.00000000000084]","[74.0000000000006, 71.00000000000082]","[150.0, 140.0]",False,DOWN,True
0.01,0.38000000000000017,2.2297229766845703,"[75.55000000000062, 72.45000000000086]","[75.55000000000061, 72.45000000000084]","[155.0, 145.0]",False,DOWN,True
0.01,0.3900000000000002,2.289612054824829,"[77.15000000000063, 73.95000000000088]","[77.15000000000062, 73.95000000000086]","[160.0, 150.0]",False,DOWN,True
0.01,0.4000000000000002,2.348651170730591,"[78.80000000000065, 75.5000000000009]","[78.80000000000064, 75.50000000000088]","[165.0, 155.0]",False,DOWN,True
0.01,0.4100000000000002,2.406798839569092,"[80.50000000000067, 77.1000000000009]","[80.50000000000065, 77.10000000000089]","[170.0, 160.0]",False,DOWN,True
0.01,0.4200000000000002,2.465909004211426,"[82.25000000000068, 78.75000000000092]","[82.25000000000067, 78.75000000000091]","[175.0, 165.0]",False,DOWN,True
0.01,0.4300000000000002,2.524390935897827,"[84.0500000000007, 80.45000000000095]","[84.05000000000068, 80.45000000000093]","[180.0, 170.0]",False,DOWN,True
0.01,0.4400000000000002,2.5859148502349854,"[85.9000000000007, 82.20000000000097]","[85.90000000000069, 82.20000000000095]","[185.0, 175.0]",False,DOWN,True
0.01,0.45000000000000023,2.6453490257263184,"[87.80000000000072, 84.00000000000098]","[87.80000000000071, 84.00000000000097]","[190.0, 180.0]",False,DOWN,True
0.01,0.46000000000000024,2.703932046890259,"[89.75000000000074, 85.85000000000099]","[89.75000000000072, 85.85000000000097]","[195.0, 185.0]",False,DOWN,True
0.01,0.47000000000000025,2.7632458209991455,"[91.75000000000075, 87.75000000000101]","[91.75000000000074, 87.750000000001]","[200.0, 190.0]",False,DOWN,True
0.01,0.48000000000000026,2.8247690200805664,"[93.80000000000076, 89.70000000000103]","[93.80000000000075, 89.70000000000101]","[205.0, 195.0]",False,DOWN,True
0.01,0.49000000000000027,2.883690118789673,"[95.90000000000077, 91.70000000000104]","[95.90000000000076, 91.70000000000103]","[210.0, 200.0]",False,DOWN,True
0.01,0.5000000000000002,2.9429898262023926,"[98.0500000000008, 93.75000000000105]","[98.05000000000078, 93.75000000000104]","[215.0, 205.0]",False,DOWN,True
0.01,0.5100000000000002,3.0019490718841553,"[100.25000000000081, 95.85000000000106]","[100.2500000000008, 95.85000000000105]","[220.0, 210.0]",False,DOWN,True
0.01,0.5200000000000002,3.060616970062256,"[102.50000000000082, 98.00000000000108]","[102.50000000000081, 98.00000000000107]","[225.0, 215.0]",False,DOWN,True
0.01,0.5300000000000002,3.118428945541382,"[104.80000000000084, 100.2000000000011]","[104.80000000000082, 100.20000000000108]","[230.0, 220.0]",False,DOWN,True
0.01,0.5400000000000003,3.1770031452178955,"[107.15000000000084, 102.45000000000111]","[107.15000000000083, 102.4500000000011]","[235.0, 225.0]",False,DOWN,True
0.01,0.5500000000000003,3.2363810539245605,"[109.55000000000086, 104.75000000000112]","[109.55000000000085, 104.75000000000111]","[240.0, 230.0]",False,DOWN,True
0.01,0.5600000000000003,3.2944250106811523,"[112.00000000000088, 107.10000000000113]","[112.00000000000087, 107.10000000000112]","[245.0, 235.0]",False,DOWN,True
0.01,0.5700000000000003,3.3527371883392334,"[114.5000000000009, 109.50000000000115]","[114.50000000000088, 109.50000000000114]","[250.0, 240.0]",False,DOWN,True
0.01,0.5800000000000003,3.411884069442749,"[117.0500000000009, 111.95000000000117]","[117.05000000000089, 111.95000000000115]","[255.0, 245.0]",False,DOWN,True
0.01,0.5900000000000003,3.4719040393829346,"[119.65000000000092, 114.45000000000118]","[119.6500000000009, 114.45000000000117]","[260.0, 250.0]",False,DOWN,True
0.01,0.6000000000000003,3.529982089996338,"[122.30000000000094, 117.0000000000012]","[122.30000000000092, 117.00000000000118]","[265.0, 255.0]",False,DOWN,True
0.01,0.6100000000000003,3.588297128677368,"[125.00000000000095, 119.6000000000012]","[125.00000000000094, 119.60000000000119]","[270.0, 260.0]",False,DOWN,True
0.01,0.6200000000000003,3.6466009616851807,"[127.75000000000097, 122.25000000000122]","[127.75000000000095, 122.25000000000121]","[275.0, 265.0]",False,DOWN,True
0.01,0.6300000000000003,3.704991102218628,"[130.55000000000098, 124.95000000000124]","[130.55000000000098, 124.95000000000122]","[280.0, 270.0]",False,DOWN,True
0.01,0.6400000000000003,3.7673869132995605,"[133.400000000001, 127.70000000000125]","[133.40000000000097, 127.70000000000124]","[285.0, 275.0]",False,DOWN,True
0.01,0.6500000000000004,3.824741840362549,"[136.30000000000103, 130.50000000000128]","[136.300000000001, 130.50000000000125]","[290.0, 280.0]",False,DOWN,True
0.01,0.6600000000000004,3.882392168045044,"[139.25000000000105, 133.3500000000013]","[139.25000000000102, 133.35000000000127]","[295.0, 285.0]",False,DOWN,True
0.01,0.6700000000000004,3.940033197402954,"[142.25000000000105, 136.25000000000134]","[142.25000000000105, 136.2500000000013]","[300.0, 290.0]",False,DOWN,True
0.01,0.6800000000000004,3.9983770847320557,"[145.30000000000106, 139.20000000000132]","[145.30000000000106, 139.20000000000132]","[305.0, 295.0]",False,DOWN,True
0.01,0.6900000000000004,4.056402921676636,"[148.40000000000106, 142.20000000000135]","[148.40000000000106, 142.20000000000132]","[310.0, 300.0]",False,DOWN,True
0.01,0.7000000000000004,4.114237070083618,"[151.55000000000106, 145.25000000000136]","[151.55000000000106, 145.25000000000136]","[315.0, 305.0]",False,DOWN,True
0.01,0.7100000000000004,4.174179792404175,"[154.7500000000011, 148.35000000000142]","[154.75000000000105, 148.35000000000136]","[320.0, 310.0]",False,DOWN,True
0.01,0.7200000000000004,4.237071990966797,"[158.0000000000011, 151.50000000000142]","[158.0000000000011, 151.50000000000142]","[325.0, 315.0]",False,DOWN,True
0.01,0.7300000000000004,4.295682907104492,"[161.3000000000009, 154.7000000000012]","[161.30000000000112, 154.7000000000014]","[330.0, 320.0]",False,DOWN,True
0.01,0.7400000000000004,4.355407953262329,"[164.65000000000023, 157.95000000000064]","[164.6500000000009, 157.9500000000012]","[335.0, 325.0]",False,DOWN,True
0.01,0.7500000000000004,4.416822195053101,"[168.0188702241911, 161.15254204706673]","[168.05000000000024, 161.25000000000065]","[340.0, 330.0]",False,DOWN,True
0.01,0.7600000000000005,4.476034164428711,"[171.3262604078039, 164.01287581749193]","[171.46887022419108, 164.50254204706673]","[345.0, 335.0]",False,DOWN,True
0.01,0.7700000000000005,4.534205913543701,"[174.60822131862744, 166.5757450540772]","[174.8262604078039, 167.41287581749194]","[350.0, 340.0]",False,DOWN,True
0.01,0.7800000000000005,4.592779159545898,"[177.89951847343687, 168.88542050113446]","[178.15822131862745, 170.0257450540772]","[355.0, 345.0]",False,DOWN,True
0.01,0.7900000000000005,4.652605056762695,"[181.23345116674855, 170.98671372961115]","[181.49951847343686, 172.38542050113446]","[360.0, 350.0]",False,DOWN,True
0.01,0.8000000000000005,4.711396932601929,"[184.64143189401116, 172.92601822593733]","[184.88345116674856, 174.53671372961117]","[365.0, 355.0]",False,DOWN,True
0.01,0.8100000000000005,4.769678831100464,"[188.1522589751383, 174.75234007465957]","[188.34143189401115, 176.52601822593732]","[370.0, 360.0]",False,DOWN,True
0.01,0.8200000000000005,4.828573942184448,"[191.79100897731738, 176.51824657836104]","[191.9022589751383, 178.40234007465958]","[375.0, 365.0]",False,DOWN,True
0.01,0.8300000000000005,4.887170791625977,"[195.57748037966755, 178.28061570967594]","[195.5910089773174, 180.21824657836103]","[380.0, 370.0]",False,DOWN,True
0.01,0.8400000000000005,4.946002006530762,"[199.52414477900513, 180.10101003652406]","[199.42748037966754, 182.03061570967594]","[385.0, 375.0]",False,DOWN,True
0.01,0.8500000000000005,5.0027148723602295,"[203.63361946873331, 182.04543635866753]","[203.42414477900513, 183.90101003652407]","[390.0, 380.0]",False,DOWN,True
0.01,0.8600000000000005,5.060328006744385,"[207.89577730940937, 184.18319961408443]","[207.5836194687333, 185.89543635866752]","[395.0, 385.0]",False,DOWN,True
0.01,0.8700000000000006,5.117186784744263,"[212.28177554418815, 186.58376082428464]","[211.89577730940937, 188.08319961408444]","[400.0, 390.0]",False,DOWN,True
0.01,0.8800000000000006,5.175081968307495,"[216.52088441936112, 189.23515713019054]","[216.33177554418816, 190.53376082428463]","[405.0, 395.0]",False,DOWN,True
0.01,0.8900000000000006,5.233041048049927,"[220.58733670394992, 192.14445817712217]","[220.62088441936112, 193.23515713019054]","[410.0, 400.0]",False,DOWN,True
0.01,0.9000000000000006,5.291014909744263,"[224.45436439248274, 195.31403582529418]","[224.73733670394992, 196.1944581771222]","[415.0, 405.0]",False,DOWN,True
0.01,0.9100000000000006,5.349864959716797,"[228.0946113623355, 198.741673499752]","[228.65436439248273, 199.41403582529418]","[420.0, 410.0]",False,DOWN,True
0.01,0.9200000000000006,5.40887188911438,"[231.67198098288034, 202.23486971795387]","[232.3446113623355, 202.89167349975202]","[425.0, 415.0]",False,DOWN,True
0.01,0.9300000000000006,5.46710205078125,"[235.03047223630853, 205.67700022219242]","[235.97198098288035, 206.43486971795386]","[430.0, 420.0]",False,DOWN,True
0.01,0.9400000000000006,5.525942087173462,"[238.00852686190836, 208.83657415457432]","[239.38047223630852, 209.92700022219242]","[435.0, 425.0]",False,DOWN,True
0.01,0.9500000000000006,5.585025072097778,"[240.63915686127746, 211.75036414634405]","[242.40852686190837, 213.13657415457433]","[440.0, 430.0]",False,DOWN,True
0.01,0.9600000000000006,5.641798973083496,"[242.95155478379283, 214.45280143543]","[245.08915686127744, 216.10036414634405]","[445.0, 435.0]",False,DOWN,True
0.01,0.9700000000000006,5.701333999633789,"[244.9714614677625, 216.9764455611979]","[247.45155478379283, 218.85280143543]","[450.0, 440.0]",False,DOWN,True
0.01,0.9800000000000006,5.761183023452759,"[246.72151279989095, 219.3524498846783]","[249.52146146776252, 221.42644556119788]","[455.0, 445.0]",False,DOWN,True
0.01,0.9900000000000007,5.820250034332275,"[248.2215769476741, 221.6110311310744]","[251.32151279989094, 223.8524498846783]","[460.0, 450.0]",False,DOWN,True
0.01,1.0000000000000007,5.878201007843018,"[249.48909813629297, 223.78195241593798]","[252.8715769476741, 226.16103113107442]","[465.0, 455.0]",False,DOWN,True
0.01,1.0100000000000007,5.938200235366821,"[250.53946525979404, 225.89502732813355]","[254.18909813629296, 228.38195241593797]","[470.0, 460.0]",False,DOWN,True
0.01,1.0200000000000007,5.997241973876953,"[251.3864294626029, 227.98065151935108]","[255.28946525979404, 230.54502732813356]","[475.0, 465.0]",False,DOWN,True
0.01,1.0300000000000007,6.055883169174194,"[252.04260228550365, 230.070365311841]","[256.1864294626029, 232.68065151935107]","[480.0, 470.0]",False,DOWN,True
0.01,1.0400000000000007,6.116498947143555,"[252.52007600974864, 232.19744536725412]","[256.89260228550364, 234.820365311841]","[485.0, 475.0]",False,DOWN,True
0.01,1.0500000000000007,6.179337978363037,"[252.83122029885317, 234.3975134054119]","[257.42007600974864, 236.99744536725413]","[490.0, 480.0]",False,DOWN,True
0.01,1.0600000000000007,6.238450050354004,"[252.98972408839606, 236.7091327641407]","[257.78122029885316, 239.2475134054119]","[495.0, 485.0]",False,DOWN,True
0.01,1.0700000000000007,6.29734992980957,"[253.01196752787874, 239.17433527950277]","[257.9897240883961, 241.6091327641407]","[500.0, 490.0]",False,DOWN,True
0.01,1.0800000000000007,6.360846996307373,"[252.9105774653584, 241.85753018863136]","[258.0119675278787, 244.12433527950276]","[500.0, 495.0]",False,DOWN,True
0.01,1.0900000000000007,6.420228004455566,"[252.71650863518195, 244.80764444700785]","[257.9105774653584, 246.85753018863136]","[500.0, 500.0]",False,DOWN,True
0.01,1.1000000000000008,6.48009991645813,"[252.4865130479586, 248.03088119216818]","[257.716508635182, 249.80764444700785]","[500.0, 500.0]",False,DOWN,True
0.01,1.1100000000000008,6.538563966751099,"[252.2697323299861, 251.56988942762587]","[257.4865130479586, 253.03088119216818]","[500.0, 500.0]",False,DOWN,True
0.01,1.1200000000000008,6.602383852005005,"[252.12895482159746, 255.46334535916196]","[257.26973232998614, 256.56988942762587]","[500.0, 500.0]",False,DOWN,True
0.01,1.1300000000000008,6.66150689125061,"[252.14268441781263, 259.74140666913894]","[257.12895482159746, 260.46334535916196]","[500.0, 500.0]",False,DOWN,True
0.01,1.1400000000000008,6.720318078994751,"[252.40604770796588, 264.41942721003477]","[257.14268441781263, 264.74140666913894]","[500.0, 500.0]",False,DOWN,True
0.01,1.1500000000000008,6.779043912887573,"[253.0276987839126, 269.3805789100238]","[257.40604770796585, 269.41942721003477]","[500.0, 500.0]",False,DOWN,True
0.01,1.1600000000000008,6.838581085205078,"[254.06322849038904, 274.27202341899965]","[258.02769878391257, 274.3805789100238]","[500.0, 500.0]",False,DOWN,True
0.01,1.1700000000000008,6.897593975067139,"[255.51103923933692, 279.05787483482015]","[259.06322849038906, 279.27202341899965]","[500.0, 500.0]",False,DOWN,True
0.01,1.1800000000000008,6.957144021987915,"[257.3656867069119, 283.7011799846205]","[260.5110392393369, 284.05787483482015]","[500.0, 500.0]",False,DOWN,True
0.01,1.1900000000000008,7.016701936721802,"[259.6176829850196, 288.16531626817846]","[262.3656867069119, 288.7011799846205]","[500.0, 500.0]",False,DOWN,True
0.01,1.2000000000000008,7.075974941253662,"[262.25360654634153, 292.4140844038885]","[264.6176829850196, 293.16531626817846]","[500.0, 500.0]",False,DOWN,True
0.01,1.2100000000000009,7.135119915008545,"[265.25606262524917, 296.41225792576665]","[267.25360654634153, 297.4140844038885]","[500.0, 500.0]",False,DOWN,True
0.01,1.2200000000000009,7.194851875305176,"[268.60392607266846, 300.1260242462472]","[270.25606262524917, 301.41225792576665]","[500.0, 500.0]",False,DOWN,True
0.01,1.2300000000000009,7.254207134246826,"[272.1394592446602, 303.6615572113949]","[273.60392607266846, 305.1260242462472]","[500.0, 500.0]",False,DOWN,True
0.01,1.2400000000000009,7.311823844909668,"[275.67499241021665, 307.1970901570531]","[277.1394592446602, 308.6615572113949]","[500.0, 500.0]",False,DOWN,True
0.01,1.2500000000000009,7.368664979934692,"[279.210525574605, 310.7326230920208]","[280.67499241021665, 312.1970901570531]","[500.0, 500.0]",False,DOWN,True
0.01,1.260000000000001,7.42550802230835,"[282.7460587526419, 314.26815602665687]","[284.210525574605, 315.7326230920208]","[500.0, 500.0]",False,DOWN,True
0.01,1.270000000000001,7.4842939376831055,"[286.28159196092565, 317.8036889753167]","[287.7460587526419, 319.26815602665687]","[500.0, 500.0]",False,DOWN,True
0.01,1.280000000000001,7.54033899307251,"[289.81712518916294, 321.33922192838065]","[291.28159196092565, 322.8036889753167]","[500.0, 500.0]",False,DOWN,True
0.01,1.290000000000001,7.596405982971191,"[293.3526583631047, 324.87475481666957]","[294.81712518916294, 326.33922192838065]","[500.0, 500.0]",False,DOWN,True
0.01,1.300000000000001,7.652245998382568,"[296.8881914730527, 328.41028763194686]","[298.3526583631047, 329.87475481666957]","[500.0, 500.0]",False,DOWN,True
0.01,1.310000000000001,7.708317041397095,"[300.42372469750495, 331.94582056208947]","[301.8881914730527, 333.41028763194686]","[500.0, 500.0]",False,DOWN,True
0.01,1.320000000000001,7.765656232833862,"[303.95925787485277, 335.48135342301214]","[305.42372469750495, 336.94582056208947]","[500.0, 500.0]",False,DOWN,True
0.01,1.330000000000001,7.823629856109619,"[307.4947911528301, 339.0168864400147]","[308.95925787485277, 340.48135342301214]","[500.0, 500.0]",False,DOWN,True
0.01,1.340000000000001,7.881104946136475,"[311.03032391279936, 342.5524189165477]","[312.4947911528301, 344.0168864400147]","[500.0, 500.0]",False,DOWN,True
0.01,1.350000000000001,7.939503908157349,"[314.56585833936174, 346.0879531670006]","[316.03032391279936, 347.5524189165477]","[500.0, 500.0]",False,DOWN,True
0.01,1.360000000000001,7.999172925949097,"[318.10139621591685, 349.6234913053885]","[319.56585833936174, 351.0879531670006]","[500.0, 500.0]",False,DOWN,True
0.01,1.370000000000001,8.057370901107788,"[321.63693172598647, 353.15902677279024]","[323.10139621591685, 354.6234913053885]","[500.0, 500.0]",False,DOWN,True
0.01,1.380000000000001,8.117092847824097,"[325.172466996927, 356.69456202338796]","[326.63693172598647, 358.15902677279024]","[500.0, 500.0]",False,DOWN,True
0.01,1.390000000000001,8.176429986953735,"[328.7079987797477, 360.2300935542696]","[330.172466996927, 361.69456202338796]","[500.0, 500.0]",False,RIGHT,True
0.01,1.400000000000001,8.235597133636475,"[332.24353264347246, 363.76562729663726]","[333.7079987797477, 365.2300935542696]","[500.0, 500.0]",False,RIGHT,True
0.01,1.410000000000001,8.29430603981018,"[335.7790656882924, 367.3011601565213]","[337.24353264347246, 368.76562729663726]","[500.0, 500.0]",False,RIGHT,True
0.01,1.420000000000001,8.353171110153198,"[339.3145987800446, 370.8366930636997]","[340.7790656882924, 372.3011601565213]","[500.0, 500.0]",False,RIGHT,True
0.01,1.430000000000001,8.411458969116211,"[342.8501319184872, 374.3722260291543]","[344.3145987800446, 375.8366930636997]","[500.0, 500.0]",False,RIGHT,True
0.01,1.440000000000001,8.470566034317017,"[346.38566503745807, 377.90775898448425]","[347.8501319184872, 379.3722260291543]","[500.0, 500.0]",False,RIGHT,True
0.01,1.450000000000001,8.527490139007568,"[349.92119816153627, 381.4432919553312]","[351.38566503745807, 382.90775898448425]","[500.0, 500.0]",False,RIGHT,True
0.01,1.460000000000001,8.587118864059448,"[353.4567312864796, 384.97882493787677]","[354.92119816153627, 386.4432919553312]","[500.0, 500.0]",False,RIGHT,True
0.01,1.470000000000001,8.646814107894897,"[356.99226440018, 388.514357920247]","[358.4567312864796, 389.97882493787677]","[500.0, 500.0]",False,RIGHT,True
0.01,1.480000000000001,8.70608115196228,"[360.5277975072585, 392.04989090587]","[361.99226440018, 393.514357920247]","[500.0, 500.0]",False,RIGHT,True
0.01,1.490000000000001,8.764500141143799,"[364.06333061418354, 395.585423899905]","[365.5277975072585, 397.04989090587]","[500.0, 500.0]",False,RIGHT,True
0.01,1.500000000000001,8.823770999908447,"[367.59886372419015, 399.1209569047153]","[369.06333061418354, 400.585423899905]","[500.0, 500.0]",False,RIGHT,True
0.01,1.5100000000000011,8.883059978485107,"[371.13439683967044, 402.65648992188]","[372.59886372419015, 404.1209569047153]","[500.0, 500.0]",False,RIGHT,True
0.01,1.5200000000000011,8.943995952606201,"[374.68765159974686, 406.1742120471008]","[376.13439683967044, 407.60648992188]","[500.0, 495.0]",False,UP,True
0.01,1.5300000000000011,9.002113103866577,"[378.2587150181508, 409.6738541193092]","[379.68765159974686, 411.0742120471008]","[500.0, 490.0]",False,UP,True
0.01,1.5400000000000011,9.060436964035034,"[381.8476726492689, 413.1551429517463]","[383.2587150181508, 414.52385411930925]","[500.0, 485.0]",False,UP,True
0.01,1.5500000000000012,9.119807958602905,"[385.4546084963693, 416.61780130218733]","[386.8476726492689, 417.9551429517463]","[500.0, 480.0]",False,UP,True
0.01,1.5600000000000012,9.178909063339233,"[389.079604916892, 420.0615478449708]","[390.4546084963693, 421.36780130218733]","[500.0, 475.0]",False,UP,True
0.01,1.5700000000000012,9.235912084579468,"[392.72274255154696, 423.48609717012]","[394.079604916892, 424.7615478449708]","[500.0, 470.0]",False,UP,True
0.01,1.5800000000000012,9.29475212097168,"[396.3841002046686, 426.8911597407092]","[397.72274255154696, 428.13609717011997]","[500.0, 465.0]",False,UP,True
0.01,1.5900000000000012,9.353286981582642,"[400.06375469056775, 430.27644182500933]","[401.3841002046686, 431.49115974070924]","[500.0, 460.0]",False,UP,True
0.01,1.6000000000000012,9.413153171539307,"[403.7617807692334, 433.6416455175204]","[405.06375469056775, 434.82644182500934]","[500.0, 455.0]",False,UP,True
0.01,1.6100000000000012,9.472031116485596,"[407.4782510300489, 436.9864687164577]","[408.7617807692334, 438.1416455175204]","[500.0, 450.0]",False,UP,True
0.01,1.6200000000000012,9.53038501739502,"[411.2132357202199, 440.3106050577572]","[412.4782510300489, 441.4364687164577]","[500.0, 445.0]",False,UP,True
0.01,1.6300000000000012,9.5904221534729,"[414.9668027678062, 443.6137440292629]","[416.2132357202199, 444.71060505775716]","[500.0, 440.0]",False,UP,True
0.01,1.6400000000000012,9.649755001068115,"[418.7390175870189, 446.89557089395834]","[419.9668027678062, 447.9637440292629]","[500.0, 435.0]",False,UP,True
0.01,1.6500000000000012,9.708390951156616,"[422.51123236968823, 450.17739772706597]","[423.7390175870189, 451.24557089395836]","[500.0, 435.0]",False,RIGHT,True
0.01,1.6600000000000013,9.767536878585815,"[422.51123236968823, 450.17739772706597]","[422.51123236968823, 450.17739772706597]","[0.0, 0.0]",False,,True
0.01,1.6700000000000013,9.826519012451172,"[422.51123236968823, 450.17739772706597]","[422.51123236968823, 450.17739772706597]","[0.0, 0.0]",False,,True
0.01,1.6800000000000013,9.886357069015503,"[422.56123236968824, 450.1773977270659]","[422.56123236968824, 450.17739772706597]","[5.0, 0.0]",False,RIGHT,True
0.01,1.6900000000000013,9.945090055465698,"[422.66123236968826, 450.1773977270659]","[422.66123236968826, 450.1773977270659]","[10.0, 0.0]",False,RIGHT,True
0.01,1.7000000000000013,10.003255844116211,"[422.81123236968824, 450.1773977270659]","[422.81123236968824, 450.1773977270659]","[15.0, 0.0]",False,RIGHT,True
0.01,1.7100000000000013,10.06237006187439,"[423.01123236968823, 450.1773977270659]","[423.01123236968823, 450.1773977270659]","[20.0, 0.0]",False,RIGHT,True
0.01,1.7200000000000013,10.122004985809326,"[423.26123236968823, 450.1773977270659]","[423.26123236968823, 450.1773977270659]","[25.0, 0.0]",False,RIGHT,True
0.01,1.7300000000000013,10.181381940841675,"[423.56123236968824, 450.1273977270659]","[423.56123236968824, 450.1273977270659]","[30.0, -5.0]",False,UP,True
0.01,1.7400000000000013,10.240200996398926,"[423.91123236968826, 450.0273977270659]","[423.91123236968826, 450.0273977270659]","[35.0, -10.0]",False,UP,True
