delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006378173828125,"[49.95000000000003, 50.050000000000026]","[49.95, 50.05]","[-5.0, 5.0]",False,DOWN,True
0.01,0.01,0.0651700496673584,"[49.85000000000006, 50.150000000000055]","[49.85000000000003, 50.15000000000003]","[-10.0, 10.0]",False,DOWN,True
0.01,0.02,0.12337899208068848,"[49.75000000000008, 50.30000000000008]","[49.75000000000006, 50.300000000000054]","[-10.0, 15.0]",False,DOWN,True
0.01,0.03,0.18113112449645996,"[49.65000000000009, 50.50000000000011]","[49.65000000000008, 50.500000000000085]","[-10.0, 20.0]",False,DOWN,True
0.01,0.04,0.23868989944458008,"[49.65000000000011, 50.500000000000135]","[49.65000000000009, 50.50000000000011]","[-0.0, 0.0]",False,,True
0.01,0.05,0.29613399505615234,"[49.650000000000134, 50.50000000000016]","[49.65000000000011, 50.500000000000135]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3548760414123535,"[49.650000000000155, 50.50000000000019]","[49.650000000000134, 50.50000000000016]","[-0.0, 0.0]",False,,True
0.01,0.07,0.41431093215942383,"[49.70000000000017, 50.50000000000021]","[49.70000000000015, 50.50000000000019]","[5.0, 0.0]",False,RIGHT,True
0.01,0.08,0.47312021255493164,"[49.800000000000196, 50.55000000000023]","[49.800000000000175, 50.55000000000021]","[10.0, 5.0]",False,DOWN,True
0.01,0.09,0.5312719345092773,"[49.950000000000216, 50.650000000000254]","[49.950000000000195, 50.65000000000023]","[15.0, 10.0]",False,DOWN,True
0.01,0.09999999999999999,0.589465856552124,"[50.15000000000023, 50.800000000000274]","[50.15000000000022, 50.80000000000025]","[20.0, 15.0]",False,DOWN,True
0.01,0.10999999999999999,0.6479439735412598,"[50.40000000000026, 51.0000000000003]","[50.40000000000023, 51.00000000000028]","[25.0, 20.0]",False,DOWN,True
0.01,0.11999999999999998,0.7066309452056885,"[50.70000000000028, 51.25000000000033]","[50.70000000000026, 51.2500000000003]","[30.0, 25.0]",False,DOWN,True
0.01,0.12999999999999998,0.7648191452026367,"[51.0500000000003, 51.55000000000035]","[51.05000000000028, 51.550000000000324]","[35.0, 30.0]",False,DOWN,True
0.01,0.13999999999999999,0.8250699043273926,"[51.45000000000032, 51.900000000000375]","[51.4500000000003, 51.900000000000354]","[40.0, 35.0]",False,DOWN,True
0.01,0.15,0.8843209743499756,"[51.90000000000035, 52.300000000000395]","[51.900000000000325, 52.300000000000374]","[45.0, 40.0]",False,DOWN,True
0.01,0.16,0.943058967590332,"[52.40000000000037, 52.75000000000042]","[52.40000000000035, 52.7500000000004]","[50.0, 45.0]",False,DOWN,True
0.01,0.17,1.0025920867919922,"[52.950000000000394, 53.25000000000044]","[52.950000000000365, 53.25000000000042]","[55.0, 50.0]",False,DOWN,True
0.01,0.18000000000000002,1.0611140727996826,"[53.55000000000041, 53.80000000000046]","[53.550000000000395, 53.80000000000044]","[60.0, 55.0]",False,DOWN,True
0.01,0.19000000000000003,1.1207339763641357,"[54.20000000000043, 54.40000000000049]","[54.20000000000041, 54.40000000000046]","[65.0, 60.0]",False,DOWN,True
0.01,0.20000000000000004,1.1801397800445557,"[54.90000000000045, 55.05000000000051]","[54.90000000000043, 55.05000000000049]","[70.0, 65.0]",False,DOWN,True
0.01,0.21000000000000005,1.2387349605560303,"[55.650000000000475, 55.75000000000053]","[55.65000000000045, 55.75000000000051]","[75.0, 70.0]",False,DOWN,True
0.01,0.22000000000000006,1.2987940311431885,"[56.45000000000049, 56.500000000000554]","[56.45000000000047, 56.50000000000053]","[80.0, 75.0]",False,DOWN,True
0.01,0.23000000000000007,1.3583309650421143,"[57.300000000000516, 57.30000000000058]","[57.300000000000495, 57.30000000000055]","[85.0, 80.0]",False,DOWN,True
0.01,0.24000000000000007,1.4168601036071777,"[58.200000000000536, 58.1500000000006]","[58.200000000000514, 58.15000000000058]","[90.0, 85.0]",False,DOWN,True
0.01,0.25000000000000006,1.4765839576721191,"[59.15000000000056, 59.05000000000062]","[59.15000000000054, 59.0500000000006]","[95.0, 90.0]",False,DOWN,True
0.01,0.26000000000000006,1.5356619358062744,"[60.15000000000058, 60.00000000000065]","[60.15000000000056, 60.000000000000625]","[100.0, 95.0]",False,DOWN,True
0.01,0.2700000000000001,1.595789909362793,"[61.20000000000059, 61.00000000000067]","[61.20000000000058, 61.00000000000065]","[105.0, 100.0]",False,DOWN,True
0.01,0.2800000000000001,1.6546859741210938,"[62.300000000000615, 62.050000000000686]","[62.300000000000594, 62.050000000000665]","[110.0, 105.0]",False,DOWN,True
0.01,0.2900000000000001,1.7140498161315918,"[63.450000000000635, 63.1500000000007]","[63.450000000000614, 63.15000000000069]","[115.0, 110.0]",False,DOWN,True
0.01,0.3000000000000001,1.7730000019073486,"[64.65000000000066, 64.30000000000074]","[64.65000000000063, 64.30000000000071]","[120.0, 115.0]",False,DOWN,True
0.01,0.3100000000000001,1.8321380615234375,"[65.90000000000067, 65.50000000000077]","[65.90000000000066, 65.50000000000074]","[125.0, 120.0]",False,DOWN,True
0.01,0.3200000000000001,1.8957159519195557,"[67.20000000000068, 66.7500000000008]","[67.20000000000067, 66.75000000000077]","[130.0, 125.0]",False,DOWN,True
0.01,0.3300000000000001,1.9545230865478516,"[68.5500000000007, 68.05000000000081]","[68.55000000000068, 68.0500000000008]","[135.0, 130.0]",False,DOWN,True
0.01,0.34000000000000014,2.012507915496826,"[69.95000000000073, 69.40000000000083]","[69.9500000000007, 69.4000000000008]","[140.0, 135.0]",False,DOWN,True
0.01,0.35000000000000014,2.070145845413208,"[71.40000000000076, 70.80000000000086]","[71.40000000000073, 70.80000000000084]","[145.0, 140.0]",False,DOWN,True
0.01,0.36000000000000015,2.1288840770721436,"[72.90000000000077, 72.2500000000009]","[72.90000000000076, 72.25000000000087]","[150.0, 145.0]",False,DOWN,True
0.01,0.37000000000000016,2.1883020401000977,"[74.45000000000078, 73.75000000000091]","[74.45000000000077, 73.7500000000009]","[155.0, 150.0]",False,DOWN,True
0.01,0.38000000000000017,2.245914936065674,"[76.0500000000008, 75.30000000000094]","[76.05000000000078, 75.3000000000009]","[160.0, 155.0]",False,DOWN,True
0.01,0.3900000000000002,2.304847002029419,"[77.70000000000081, 76.90000000000094]","[77.7000000000008, 76.90000000000093]","[165.0, 160.0]",False,DOWN,True
0.01,0.4000000000000002,2.363447904586792,"[79.40000000000083, 78.55000000000098]","[79.40000000000082, 78.55000000000095]","[170.0, 165.0]",False,DOWN,True
0.01,0.4100000000000002,2.4212870597839355,"[81.15000000000086, 80.25000000000101]","[81.15000000000083, 80.25000000000098]","[175.0, 170.0]",False,DOWN,True
0.01,0.4200000000000002,2.4802780151367188,"[82.95000000000087, 82.00000000000102]","[82.95000000000086, 82.00000000000101]","[180.0, 175.0]",False,DOWN,True
0.01,0.4300000000000002,2.5392751693725586,"[84.80000000000088, 83.80000000000103]","[84.80000000000086, 83.80000000000102]","[185.0, 180.0]",False,DOWN,True
0.01,0.4400000000000002,2.6003670692443848,"[86.7000000000009, 85.65000000000104]","[86.70000000000088, 85.65000000000103]","[190.0, 185.0]",False,DOWN,True
0.01,0.45000000000000023,2.6588120460510254,"[88.65000000000092, 87.55000000000106]","[88.6500000000009, 87.55000000000105]","[195.0, 190.0]",False,DOWN,True
0.01,0.46000000000000024,2.718165159225464,"[90.65000000000093, 89.5000000000011]","[90.65000000000092, 89.50000000000107]","[200.0, 195.0]",False,DOWN,True
0.01,0.47000000000000025,2.7787840366363525,"[92.70000000000094, 91.50000000000111]","[92.70000000000093, 91.5000000000011]","[205.0, 200.0]",False,DOWN,True
0.01,0.48000000000000026,2.8374340534210205,"[94.80000000000095, 93.55000000000112]","[94.80000000000094, 93.5500000000011]","[210.0, 205.0]",False,DOWN,True
0.01,0.49000000000000027,2.895885944366455,"[96.95000000000097, 95.65000000000113]","[96.95000000000095, 95.65000000000111]","[215.0, 210.0]",False,DOWN,True
0.01,0.5000000000000002,2.955409049987793,"[99.15000000000099, 97.80000000000115]","[99.15000000000097, 97.80000000000113]","[220.0, 215.0]",False,DOWN,True
0.01,0.5100000000000002,3.014043092727661,"[101.400000000001, 100.00000000000117]","[101.40000000000099, 100.00000000000115]","[225.0, 220.0]",False,DOWN,True
0.01,0.5200000000000002,3.0729000568389893,"[103.70000000000101, 102.2500000000012]","[103.700000000001, 102.25000000000117]","[230.0, 225.0]",False,DOWN,True
0.01,0.5300000000000002,3.1318721771240234,"[106.05000000000102, 104.5500000000012]","[106.050000000001, 104.55000000000119]","[235.0, 230.0]",False,DOWN,True
0.01,0.5400000000000003,3.191851854324341,"[108.45000000000104, 106.90000000000123]","[108.45000000000103, 106.9000000000012]","[240.0, 235.0]",False,DOWN,True
0.01,0.5500000000000003,3.2503230571746826,"[110.90000000000106, 109.30000000000125]","[110.90000000000104, 109.30000000000123]","[245.0, 240.0]",False,DOWN,True
0.01,0.5600000000000003,3.316164970397949,"[113.40000000000107, 111.75000000000126]","[113.40000000000106, 111.75000000000125]","[250.0, 245.0]",False,DOWN,True
0.01,0.5700000000000003,3.374559164047241,"[115.95000000000108, 114.25000000000128]","[115.95000000000107, 114.25000000000126]","[255.0, 250.0]",False,DOWN,True
0.01,0.5800000000000003,3.433879852294922,"[118.55000000000109, 116.8000000000013]","[118.55000000000108, 116.80000000000128]","[260.0, 255.0]",False,DOWN,True
0.01,0.5900000000000003,3.4927399158477783,"[121.20000000000113, 119.40000000000133]","[121.2000000000011, 119.4000000000013]","[265.0, 260.0]",False,DOWN,True
0.01,0.6000000000000003,3.5567681789398193,"[123.90000000000116, 122.05000000000136]","[123.90000000000113, 122.05000000000133]","[270.0, 265.0]",False,DOWN,True
0.01,0.6100000000000003,3.6155951023101807,"[126.65000000000119, 124.75000000000139]","[126.65000000000116, 124.75000000000136]","[275.0, 270.0]",False,DOWN,True
0.01,0.6200000000000003,3.674722909927368,"[129.44837265937983, 127.49863535085699]","[129.45000000000118, 127.50000000000139]","[280.0, 275.0]",False,DOWN,True
0.01,0.6300000000000003,3.7338759899139404,"[131.9430035697026, 130.00281303298647]","[132.29837265937982, 130.29863535085698]","[285.0, 280.0]",False,DOWN,True
0.01,0.6400000000000003,3.794624090194702,"[134.16187247914343, 132.29043830546016]","[134.8430035697026, 132.85281303298646]","[290.0, 285.0]",False,DOWN,True
0.01,0.6500000000000004,3.8538379669189453,"[136.12992828753818, 134.3870606601312]","[137.11187247914341, 135.19043830546016]","[295.0, 290.0]",False,DOWN,True
0.01,0.6600000000000004,3.912343978881836,"[137.86937523473185, 136.3161687114843]","[139.12992828753818, 137.3370606601312]","[300.0, 295.0]",False,DOWN,True
0.01,0.6700000000000004,3.970823049545288,"[139.39993088387624, 138.09946482687621]","[140.91937523473186, 139.3161687114843]","[305.0, 300.0]",False,DOWN,True
0.01,0.6800000000000004,4.032274961471558,"[140.73905948644446, 139.75712305599592]","[142.49993088387623, 141.14946482687623]","[310.0, 305.0]",False,DOWN,True
0.01,0.6900000000000004,4.089554071426392,"[141.9021842780547, 141.3080338004356]","[143.88905948644447, 142.8571230559959]","[315.0, 310.0]",False,DOWN,True
0.01,0.7000000000000004,4.147336006164551,"[142.90288232923666, 142.7700385818899]","[145.1021842780547, 144.4580338004356]","[320.0, 315.0]",False,DOWN,True
0.01,0.7100000000000004,4.205410957336426,"[143.75306578590775, 144.16015821058815]","[146.15288232923666, 145.9700385818899]","[325.0, 320.0]",False,DOWN,True
0.01,0.7200000000000004,4.262682914733887,"[144.46315371099266, 145.4948176078009]","[147.05306578590776, 147.41015821058815]","[330.0, 325.0]",False,DOWN,True
0.01,0.7300000000000004,4.321635961532593,"[145.04223932095783, 146.7900704715407]","[147.81315371099265, 148.79481760780092]","[335.0, 330.0]",False,DOWN,True
0.01,0.7400000000000004,4.380887985229492,"[145.49825824919634, 148.06182685147238]","[148.44223932095784, 150.1400704715407]","[340.0, 335.0]",False,DOWN,True
0.01,0.7500000000000004,4.442282199859619,"[145.83816462364553, 149.32608645274755]","[148.94825824919633, 151.46182685147238]","[345.0, 340.0]",False,DOWN,True
0.01,0.7600000000000005,4.500248908996582,"[146.06812329096704, 150.59918001922475]","[149.33816462364553, 152.77608645274753]","[350.0, 345.0]",False,DOWN,True
0.01,0.7700000000000005,4.558800935745239,"[146.19372853235774, 151.89802030248953]","[149.61812329096705, 154.09918001922475]","[355.0, 350.0]",False,DOWN,True
0.01,0.7800000000000005,4.618274927139282,"[146.220262172382, 153.24036267833728]","[149.79372853235773, 155.44802030248954]","[360.0, 355.0]",False,DOWN,True
0.01,0.7900000000000005,4.676692008972168,"[146.15300713195157, 154.64507309469755]","[149.870262172382, 156.84036267833727]","[365.0, 360.0]",False,DOWN,True
0.01,0.8000000000000005,4.738352060317993,"[145.99763620521603, 156.1323972486894]","[149.85300713195156, 158.29507309469756]","[370.0, 365.0]",False,DOWN,True
0.01,0.8100000000000005,4.797144889831543,"[145.76069999267136, 157.72421903053134]","[149.74763620521603, 159.83239724868938]","[375.0, 370.0]",False,DOWN,True
0.01,0.8200000000000005,4.855960845947266,"[145.45024208973402, 159.444287449828]","[149.56069999267137, 161.47421903053134]","[380.0, 375.0]",False,DOWN,True
0.01,0.8300000000000005,4.913345098495483,"[145.07657292747058, 161.31837833915102]","[149.300242089734, 163.24428744982802]","[385.0, 380.0]",False,DOWN,True
0.01,0.8400000000000005,4.977097988128662,"[144.65323445814582, 163.37433880832495]","[148.97657292747058, 165.16837833915102]","[390.0, 385.0]",False,DOWN,True
0.01,0.8500000000000005,5.03531289100647,"[144.1981833330814, 165.64193744406452]","[148.6032344581458, 167.27433880832496]","[395.0, 390.0]",False,DOWN,True
0.01,0.8600000000000005,5.093196868896484,"[143.73520576830867, 168.15241096870128]","[148.1981833330814, 169.5919374440645]","[400.0, 395.0]",False,DOWN,True
0.01,0.8700000000000006,5.153424978256226,"[143.29554612213394, 170.93755956858914]","[147.78520576830869, 172.15241096870128]","[405.0, 400.0]",False,DOWN,True
0.01,0.8800000000000006,5.212069988250732,"[142.91967399352492, 174.02820313015377]","[147.39554612213394, 174.98755956858915]","[410.0, 405.0]",False,DOWN,True
0.01,0.8900000000000006,5.271166086196899,"[142.6590207882818, 177.45178077268153]","[147.06967399352493, 178.12820313015376]","[415.0, 410.0]",False,DOWN,True
0.01,0.9000000000000006,5.329606056213379,"[142.57737733449792, 181.22887857457104]","[146.85902078828178, 181.60178077268154]","[420.0, 415.0]",False,DOWN,True
0.01,0.9100000000000006,5.388841152191162,"[142.75145876985707, 185.36854165801782]","[146.82737733449792, 185.42887857457103]","[425.0, 420.0]",False,DOWN,True
0.01,0.9200000000000006,5.4506871700286865,"[143.26994751025913, 189.86241673359785]","[147.05145876985708, 189.61854165801782]","[430.0, 425.0]",False,DOWN,True
0.01,0.9300000000000006,5.509400844573975,"[144.23015555111655, 194.6781278341525]","[147.61994751025912, 194.16241673359787]","[435.0, 430.0]",False,DOWN,True
0.01,0.9400000000000006,5.569852113723755,"[145.6604373034801, 199.4691657274061]","[148.63015555111656, 199.02812783415249]","[440.0, 435.0]",False,DOWN,True
0.01,0.9500000000000006,5.629404067993164,"[147.54328221715386, 204.10111631382188]","[150.1104373034801, 203.8691657274061]","[445.0, 440.0]",False,DOWN,True
0.01,0.9600000000000006,5.687696933746338,"[149.86115189010349, 208.5314602172226]","[152.04328221715386, 208.55111631382186]","[450.0, 445.0]",False,DOWN,True
0.01,0.9700000000000006,5.747014045715332,"[152.59249824171133, 212.71956384154035]","[154.4111518901035, 213.0314602172226]","[455.0, 450.0]",False,DOWN,True
0.01,0.9800000000000006,5.8060150146484375,"[155.712064184162, 216.6270587025019]","[157.19249824171132, 217.26956384154036]","[460.0, 455.0]",False,DOWN,True
0.01,0.9900000000000007,5.866795063018799,"[159.19109413236447, 220.21821513403773]","[160.362064184162, 221.2270587025019]","[465.0, 460.0]",False,DOWN,True
0.01,1.0000000000000007,5.9244630336761475,"[162.74548537469292, 223.73479367983174]","[163.89109413236446, 224.86821513403774]","[470.0, 465.0]",False,DOWN,True
0.01,1.0100000000000007,5.9888081550598145,"[166.29967770905742, 227.25157342933085]","[167.49548537469292, 228.43479367983173]","[475.0, 470.0]",False,DOWN,True
0.01,1.0200000000000007,6.0477988719940186,"[169.85367525313006, 230.76855011655803]","[171.09967770905743, 232.00157342933085]","[480.0, 475.0]",False,DOWN,True
0.01,1.0300000000000007,6.1082189083099365,"[173.407482016388, 234.2857196280412]","[174.70367525313006, 235.56855011655804]","[485.0, 480.0]",False,DOWN,True
0.01,1.0400000000000007,6.165739059448242,"[176.96110188563335, 237.80307797648408]","[178.307482016388, 239.1357196280412]","[490.0, 485.0]",False,DOWN,True
0.01,1.0500000000000007,6.22527289390564,"[180.51453862996686, 241.320621295335]","[181.91110188563334, 242.70307797648408]","[495.0, 490.0]",False,DOWN,True
0.01,1.0600000000000007,6.284573078155518,"[184.06779590394427, 244.83834583220573]","[185.51453862996686, 246.270621295335]","[500.0, 495.0]",False,DOWN,True
0.01,1.0700000000000007,6.343854904174805,"[187.6033314926717, 248.3738812282117]","[189.06779590394427, 249.83834583220573]","[500.0, 500.0]",False,DOWN,True
0.01,1.0800000000000007,6.4040069580078125,"[191.13886702174494, 251.90941655925326]","[192.6033314926717, 253.3738812282117]","[500.0, 500.0]",False,DOWN,True
0.01,1.0900000000000007,6.467177152633667,"[194.67440248317737, 255.4449518172844]","[196.13886702174494, 256.90941655925326]","[500.0, 500.0]",False,DOWN,True
0.01,1.1000000000000008,6.525707006454468,"[198.20993786844645, 258.98048699354865]","[199.67440248317737, 260.4449518172844]","[500.0, 500.0]",False,DOWN,True
0.01,1.1100000000000008,6.584748983383179,"[201.74547316800593, 262.5160220780519]","[203.20993786844645, 263.98048699354865]","[500.0, 500.0]",False,DOWN,True
0.01,1.1200000000000008,6.648940801620483,"[205.2810083710318, 266.0515570592473]","[206.74547316800593, 267.5160220780519]","[500.0, 500.0]",False,DOWN,True
0.01,1.1300000000000008,6.707467079162598,"[208.81654345967192, 269.58709191671295]","[210.2810083710318, 271.0515570592473]","[500.0, 500.0]",False,DOWN,True
0.01,1.1400000000000008,6.766862869262695,"[212.35207842109077, 273.1226266359249]","[213.81654345967192, 274.58709191671295]","[500.0, 500.0]",False,DOWN,True
0.01,1.1500000000000008,6.826669931411743,"[215.88761324369867, 276.6581612030118]","[217.35207842109077, 278.1226266359249]","[500.0, 500.0]",False,DOWN,True
0.01,1.1600000000000008,6.8870320320129395,"[219.42314792132697, 280.19369560896234]","[220.88761324369867, 281.6581612030118]","[500.0, 500.0]",False,DOWN,True
0.01,1.1700000000000008,6.945575952529907,"[222.9586824578223, 283.7292298546623]","[224.42314792132697, 285.19369560896234]","[500.0, 500.0]",False,DOWN,True
0.01,1.1800000000000008,7.00419807434082,"[226.49421686051318, 287.2647639474849]","[227.9586824578223, 288.7292298546623]","[500.0, 500.0]",False,DOWN,True
0.01,1.1900000000000008,7.063600063323975,"[230.02975112355068, 290.80029788606174]","[231.49421686051318, 292.2647639474849]","[500.0, 500.0]",False,DOWN,True
0.01,1.2000000000000008,7.123424768447876,"[233.5652852182646, 294.33583164634393]","[235.02975112355068, 295.80029788606174]","[500.0, 500.0]",False,DOWN,True
0.01,1.2100000000000009,7.182255029678345,"[237.10081910452627, 297.8713651941569]","[238.5652852182646, 299.33583164634393]","[500.0, 500.0]",False,DOWN,True
0.01,1.2200000000000009,7.240890979766846,"[240.63635277515942, 301.4068985286706]","[242.10081910452627, 302.8713651941569]","[500.0, 500.0]",False,DOWN,True
0.01,1.2300000000000009,7.300429821014404,"[244.1718862708538, 304.94243169538277]","[245.63635277515942, 306.4068985286706]","[500.0, 500.0]",False,DOWN,True
0.01,1.2400000000000009,7.359624147415161,"[247.70741965994452, 308.4779647591358]","[249.1718862708538, 309.94243169538277]","[500.0, 500.0]",False,DOWN,True
0.01,1.2500000000000009,7.418009996414185,"[251.24295299034992, 312.01349776942976]","[252.70741965994452, 313.4779647591358]","[500.0, 500.0]",False,DOWN,True
