timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.06332731246948242,"[49.999999663788344, 49.99999958741149]","[50.0, 50.0]","[0.0, 0.0]",False,
0.12002730369567871,"[49.99999932757669, 49.999999174822975]","[49.999999663788344, 49.99999958741149]","[0.0, 0.0]",False,
0.1774582862854004,"[49.99999899136503, 49.99999876223446]","[49.99999932757669, 49.999999174822975]","[0.0, 0.0]",False,
0.23794031143188477,"[49.99999865515338, 49.99999834964595]","[49.99999899136503, 49.99999876223446]","[0.0, 0.0]",False,
0.29589223861694336,"[49.99999831894172, 49.99999793705744]","[49.99999865515338, 49.99999834964595]","[0.0, 0.0]",False,
0.3792424201965332,"[50.099997977773434, 49.999997527421804]","[50.019998318941724, 49.99999793705744]","[2.0, 0.0]",False,RIGHT
0.4351820945739746,"[50.29999763149834, 49.999997120934395]","[50.13999797777343, 49.999997527421804]","[4.0, 0.0]",False,RIGHT
0.49196434020996094,"[50.59999763149837, 50.099997120934425]","[50.359997631498345, 50.0199971209344]","[6.0, 2.0]",False,DOWN
0.5484843254089355,"[50.999997631498374, 50.299997120934435]","[50.67999763149837, 50.139997120934424]","[8.0, 4.0]",False,DOWN
0.6054141521453857,"[51.49999763149839, 50.59999712093446]","[51.099997631498375, 50.35999712093444]","[10.0, 6.0]",False,DOWN
0.6624913215637207,"[52.09999763149838, 50.99999712093447]","[51.619997631498386, 50.67999712093446]","[12.0, 8.0]",False,DOWN
0.7199912071228027,"[52.79999763149839, 51.49999712093449]","[52.23999763149838, 51.09999712093447]","[14.0, 10.0]",False,DOWN
0.7775301933288574,"[53.59999763149838, 52.09999712093449]","[52.95999763149839, 51.619997120934485]","[16.0, 12.0]",False,DOWN
0.8350663185119629,"[54.499997631498395, 52.799997120934506]","[53.77999763149838, 52.23999712093449]","[18.0, 14.0]",False,DOWN
0.891930341720581,"[55.49999763149842, 53.5999971209345]","[54.6999976314984, 52.9599971209345]","[20.0, 16.0]",False,DOWN
0.9490864276885986,"[56.599997631498425, 54.499997120934516]","[55.719997631498416, 53.7799971209345]","[22.0, 18.0]",False,DOWN
1.0073683261871338,"[57.79999763149845, 55.499997120934545]","[56.83999763149843, 54.69999712093452]","[24.0, 20.0]",False,DOWN
1.0647201538085938,"[59.099997631498454, 56.599997120934546]","[58.05999763149845, 55.71999712093454]","[26.0, 22.0]",False,DOWN
1.122436285018921,"[60.49999763149847, 57.79999712093457]","[59.379997631498455, 56.83999712093455]","[28.0, 24.0]",False,DOWN
1.1808733940124512,"[61.99999763149847, 59.099997120934574]","[60.79999763149847, 58.05999712093457]","[30.0, 26.0]",False,DOWN
1.2393102645874023,"[63.599997631498454, 60.499997120934594]","[62.319997631498474, 59.379997120934576]","[32.0, 28.0]",False,DOWN
1.2960493564605713,"[65.2303870576132, 61.97261215894825]","[63.93999763149846, 60.79999712093459]","[34.0, 30.0]",False,DOWN
1.3528852462768555,"[66.75043274349052, 63.46527539805547]","[65.5903870576132, 62.29261215894825]","[36.0, 32.0]",False,DOWN
1.410771369934082,"[68.16543322994504, 64.98472723580133]","[67.13043274349052, 63.80527539805547]","[38.0, 34.0]",False,DOWN
1.467907190322876,"[69.48069288730109, 66.53829450964574]","[68.56543322994504, 65.34472723580133]","[40.0, 36.0]",False,DOWN
1.5258800983428955,"[70.7016182809617, 68.13395477207267]","[69.90069288730109, 66.91829450964573]","[42.0, 38.0]",False,DOWN
1.5835201740264893,"[71.83383518145159, 69.78040296045019]","[71.1416182809617, 68.53395477207268]","[44.0, 40.0]",False,DOWN
