delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006624937057495117,"[50.00000000000002, 50.05000000000001]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.06432294845581055,"[49.95000000000005, 50.15000000000003]","[49.950000000000024, 50.15000000000001]","[-5.0, 10.0]",False,DOWN,True
0.01,0.02,0.12224316596984863,"[49.85000000000007, 50.30000000000005]","[49.85000000000005, 50.300000000000026]","[-10.0, 15.0]",False,DOWN,True
0.01,0.03,0.17980313301086426,"[49.850000000000094, 50.30000000000007]","[49.85000000000007, 50.30000000000005]","[-0.0, 0.0]",False,,True
0.01,0.04,0.23743724822998047,"[49.850000000000115, 50.30000000000009]","[49.850000000000094, 50.30000000000007]","[-0.0, 0.0]",False,,True
0.01,0.05,0.2956850528717041,"[49.850000000000136, 50.30000000000011]","[49.850000000000115, 50.30000000000009]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.35401320457458496,"[49.850000000000165, 50.300000000000125]","[49.850000000000136, 50.30000000000011]","[-0.0, 0.0]",False,,True
0.01,0.07,0.4118940830230713,"[49.85000000000019, 50.300000000000146]","[49.850000000000165, 50.300000000000125]","[-0.0, 0.0]",False,,True
0.01,0.08,0.469987154006958,"[49.85000000000022, 50.30000000000017]","[49.85000000000019, 50.300000000000146]","[-0.0, 0.0]",False,,True
0.01,0.09,0.5285570621490479,"[49.85000000000024, 50.35000000000018]","[49.85000000000022, 50.350000000000165]","[-0.0, 5.0]",False,DOWN,True
0.01,0.09999999999999999,0.5868141651153564,"[49.850000000000264, 50.4500000000002]","[49.85000000000024, 50.45000000000018]","[-0.0, 10.0]",False,DOWN,True
0.01,0.10999999999999999,0.6467299461364746,"[49.90000000000028, 50.60000000000022]","[49.90000000000026, 50.6000000000002]","[5.0, 15.0]",False,DOWN,True
0.01,0.11999999999999998,0.7048282623291016,"[50.000000000000306, 50.800000000000246]","[50.000000000000284, 50.800000000000225]","[10.0, 20.0]",False,DOWN,True
