delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.007550954818725586,"[50.050000000000026, 50.05000000000002]","[50.05, 50.05]","[5.0, 5.0]",False,DOWN,True
0.01,0.01,0.06491994857788086,"[50.150000000000055, 50.15000000000004]","[50.15000000000003, 50.15000000000002]","[10.0, 10.0]",False,DOWN,True
0.01,0.02,0.122802734375,"[50.30000000000008, 50.300000000000054]","[50.300000000000054, 50.30000000000004]","[15.0, 15.0]",False,DOWN,True
0.01,0.03,0.18122482299804688,"[50.50000000000011, 50.50000000000007]","[50.500000000000085, 50.50000000000006]","[20.0, 20.0]",False,DOWN,True
0.01,0.04,0.24027085304260254,"[50.75000000000013, 50.75000000000009]","[50.75000000000011, 50.75000000000007]","[25.0, 25.0]",False,DOWN,True
0.01,0.05,0.3016927242279053,"[51.05000000000015, 51.05000000000011]","[51.050000000000125, 51.05000000000009]","[30.0, 30.0]",False,DOWN,True
0.01,0.060000000000000005,0.360548734664917,"[51.400000000000176, 51.40000000000013]","[51.400000000000155, 51.40000000000011]","[35.0, 35.0]",False,DOWN,True
0.01,0.07,0.41939282417297363,"[51.800000000000196, 51.75000000000014]","[51.800000000000175, 51.75000000000013]","[40.0, 35.0]",False,RIGHT,True
0.01,0.08,0.47806572914123535,"[52.25000000000022, 52.100000000000165]","[52.2500000000002, 52.10000000000014]","[45.0, 35.0]",False,RIGHT,True
0.01,0.09,0.5397107601165771,"[52.25000000000024, 52.10000000000018]","[52.25000000000022, 52.100000000000165]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5977797508239746,"[52.25000000000026, 52.10000000000019]","[52.25000000000024, 52.10000000000018]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6555848121643066,"[52.250000000000284, 52.10000000000021]","[52.25000000000026, 52.10000000000019]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7135007381439209,"[52.2500000000003, 52.10000000000022]","[52.250000000000284, 52.10000000000021]","[0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.7713968753814697,"[52.25000000000031, 52.100000000000236]","[52.2500000000003, 52.10000000000022]","[0.0, 0.0]",False,,True
0.01,0.13999999999999999,0.8299329280853271,"[52.250000000000334, 52.10000000000025]","[52.25000000000031, 52.100000000000236]","[0.0, 0.0]",False,,True
0.01,0.15,0.8874287605285645,"[52.250000000000355, 52.100000000000264]","[52.250000000000334, 52.10000000000025]","[0.0, 0.0]",False,,True
0.01,0.16,0.947307825088501,"[52.300000000000374, 52.150000000000276]","[52.30000000000035, 52.15000000000026]","[5.0, 5.0]",False,DOWN,True
