delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006719827651977539,"[49.950000000000024, 50.000000000000014]","[49.95, 50.0]","[-5.0, 0.0]",False,LEFT,True
0.01,0.01,0.06528306007385254,"[49.85000000000004, 50.000000000000036]","[49.85000000000002, 50.000000000000014]","[-10.0, 0.0]",False,LEFT,True
0.01,0.02,0.12267518043518066,"[49.70000000000006, 50.000000000000064]","[49.70000000000004, 50.000000000000036]","[-15.0, 0.0]",False,LEFT,True
0.01,0.03,0.18109512329101562,"[49.70000000000008, 50.000000000000085]","[49.70000000000006, 50.000000000000064]","[-0.0, 0.0]",False,,True
0.01,0.04,0.23893499374389648,"[49.700000000000095, 50.000000000000114]","[49.70000000000008, 50.000000000000085]","[-0.0, 0.0]",False,,True
0.01,0.05,0.2971839904785156,"[49.70000000000012, 50.000000000000135]","[49.700000000000095, 50.000000000000114]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3559761047363281,"[49.70000000000014, 50.00000000000016]","[49.70000000000012, 50.000000000000135]","[-0.0, 0.0]",False,,True
0.01,0.07,0.4133641719818115,"[49.70000000000016, 50.000000000000185]","[49.70000000000014, 50.00000000000016]","[-0.0, 0.0]",False,,True
0.01,0.08,0.4719541072845459,"[49.70000000000017, 50.0500000000002]","[49.70000000000016, 50.05000000000018]","[-0.0, 5.0]",False,DOWN,True
0.01,0.09,0.5303740501403809,"[49.70000000000019, 50.150000000000226]","[49.70000000000017, 50.150000000000205]","[-0.0, 10.0]",False,DOWN,True
0.01,0.09999999999999999,0.5888311862945557,"[49.7000000000002, 50.300000000000246]","[49.70000000000019, 50.300000000000225]","[-0.0, 15.0]",False,DOWN,True
0.01,0.10999999999999999,0.6477401256561279,"[49.700000000000216, 50.50000000000026]","[49.7000000000002, 50.50000000000025]","[-0.0, 20.0]",False,DOWN,True
0.01,0.11999999999999998,0.7064690589904785,"[49.70000000000024, 50.750000000000284]","[49.700000000000216, 50.75000000000026]","[-0.0, 25.0]",False,DOWN,True
0.01,0.12999999999999998,0.7656009197235107,"[49.70000000000026, 51.050000000000296]","[49.70000000000024, 51.05000000000028]","[-0.0, 30.0]",False,DOWN,True
0.01,0.13999999999999999,0.8244020938873291,"[49.70000000000029, 51.400000000000325]","[49.70000000000026, 51.4000000000003]","[-0.0, 35.0]",False,DOWN,True
0.01,0.15,0.881925106048584,"[49.7000000000003, 51.800000000000345]","[49.70000000000029, 51.800000000000324]","[-0.0, 40.0]",False,DOWN,True
0.01,0.16,0.9402410984039307,"[49.700000000000315, 52.25000000000037]","[49.7000000000003, 52.25000000000035]","[-0.0, 45.0]",False,DOWN,True
0.01,0.17,0.9991881847381592,"[49.70000000000034, 52.75000000000039]","[49.700000000000315, 52.75000000000037]","[-0.0, 50.0]",False,DOWN,True
0.01,0.18000000000000002,1.0578012466430664,"[49.70000000000035, 53.30000000000041]","[49.70000000000034, 53.30000000000039]","[-0.0, 55.0]",False,DOWN,True
0.01,0.19000000000000003,1.1160411834716797,"[49.700000000000365, 53.90000000000043]","[49.70000000000035, 53.90000000000041]","[-0.0, 60.0]",False,DOWN,True
0.01,0.20000000000000004,1.1747550964355469,"[49.70000000000038, 54.55000000000046]","[49.700000000000365, 54.55000000000043]","[-0.0, 65.0]",False,DOWN,True
0.01,0.21000000000000005,1.2340378761291504,"[49.7000000000004, 55.25000000000048]","[49.70000000000038, 55.25000000000046]","[-0.0, 70.0]",False,DOWN,True
0.01,0.22000000000000006,1.2939560413360596,"[49.70000000000042, 56.000000000000504]","[49.7000000000004, 56.00000000000048]","[-0.0, 75.0]",False,DOWN,True
0.01,0.23000000000000007,1.3511550426483154,"[49.700000000000436, 56.80000000000052]","[49.70000000000042, 56.8000000000005]","[-0.0, 80.0]",False,DOWN,True
0.01,0.24000000000000007,1.4099500179290771,"[49.70000000000045, 57.650000000000546]","[49.700000000000436, 57.650000000000524]","[-0.0, 85.0]",False,DOWN,True
0.01,0.25000000000000006,1.4685940742492676,"[49.70000000000047, 58.55000000000057]","[49.70000000000045, 58.550000000000544]","[-0.0, 90.0]",False,DOWN,True
