delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006470680236816406,"[50.000000000000014, 49.95000000000003]","[50.0, 49.95]","[0.0, -5.0]",False,UP,True
0.01,0.01,0.06374287605285645,"[50.00000000000003, 49.85000000000005]","[50.000000000000014, 49.85000000000003]","[0.0, -10.0]",False,UP,True
0.01,0.02,0.12134194374084473,"[50.00000000000004, 49.70000000000008]","[50.00000000000003, 49.70000000000005]","[0.0, -15.0]",False,UP,True
0.01,0.03,0.17952585220336914,"[50.00000000000005, 49.50000000000011]","[50.00000000000004, 49.50000000000008]","[0.0, -20.0]",False,UP,True
0.01,0.04,0.23732566833496094,"[50.000000000000064, 49.250000000000135]","[50.00000000000005, 49.25000000000011]","[0.0, -25.0]",False,UP,True
0.01,0.05,0.29601573944091797,"[50.00000000000007, 48.95000000000016]","[50.000000000000064, 48.95000000000014]","[0.0, -30.0]",False,UP,True
0.01,0.060000000000000005,0.3553907871246338,"[50.00000000000008, 48.95000000000019]","[50.00000000000007, 48.95000000000016]","[0.0, -0.0]",False,,True
0.01,0.07,0.4137117862701416,"[50.00000000000009, 48.950000000000216]","[50.00000000000008, 48.95000000000019]","[0.0, -0.0]",False,,True
0.01,0.08,0.4718136787414551,"[50.00000000000011, 48.950000000000244]","[50.00000000000009, 48.950000000000216]","[0.0, -0.0]",False,,True
0.01,0.09,0.5309576988220215,"[50.000000000000114, 48.95000000000027]","[50.00000000000011, 48.950000000000244]","[0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5898227691650391,"[50.00000000000013, 48.950000000000294]","[50.000000000000114, 48.95000000000027]","[0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.64750075340271,"[50.00000000000014, 48.95000000000032]","[50.00000000000013, 48.950000000000294]","[0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.7057557106018066,"[50.00000000000015, 49.00000000000034]","[50.00000000000014, 49.00000000000032]","[0.0, 5.0]",False,DOWN,True
0.01,0.12999999999999998,0.7634577751159668,"[50.00000000000016, 49.100000000000364]","[50.00000000000015, 49.10000000000034]","[0.0, 10.0]",False,DOWN,True
0.01,0.13999999999999999,0.8230609893798828,"[50.05000000000017, 49.25000000000039]","[50.05000000000016, 49.25000000000036]","[5.0, 15.0]",False,DOWN,True
0.01,0.15,0.8814678192138672,"[50.15000000000018, 49.450000000000415]","[50.15000000000017, 49.450000000000394]","[10.0, 20.0]",False,DOWN,True
0.01,0.16,0.9390697479248047,"[50.300000000000196, 49.70000000000044]","[50.30000000000018, 49.700000000000415]","[15.0, 25.0]",False,DOWN,True
0.01,0.17,0.9976108074188232,"[50.50000000000021, 50.00000000000047]","[50.5000000000002, 50.00000000000044]","[20.0, 30.0]",False,DOWN,True
0.01,0.18000000000000002,1.0561048984527588,"[50.75000000000023, 50.35000000000049]","[50.75000000000021, 50.35000000000047]","[25.0, 35.0]",False,DOWN,True
0.01,0.19000000000000003,1.1127958297729492,"[51.05000000000024, 50.75000000000051]","[51.050000000000225, 50.75000000000049]","[30.0, 40.0]",False,DOWN,True
0.01,0.20000000000000004,1.1705567836761475,"[51.40000000000025, 51.20000000000054]","[51.40000000000024, 51.200000000000514]","[35.0, 45.0]",False,DOWN,True
0.01,0.21000000000000005,1.2288236618041992,"[51.80000000000026, 51.700000000000564]","[51.800000000000246, 51.70000000000054]","[40.0, 50.0]",False,DOWN,True
0.01,0.22000000000000006,1.2878527641296387,"[52.25000000000028, 52.25000000000059]","[52.25000000000026, 52.25000000000056]","[45.0, 55.0]",False,DOWN,True
0.01,0.23000000000000007,1.352731704711914,"[52.75000000000029, 52.85000000000061]","[52.75000000000028, 52.85000000000059]","[50.0, 60.0]",False,DOWN,True
0.01,0.24000000000000007,1.4113118648529053,"[53.3000000000003, 53.50000000000064]","[53.30000000000029, 53.50000000000061]","[55.0, 65.0]",False,DOWN,True
0.01,0.25000000000000006,1.4699046611785889,"[53.90000000000032, 54.20000000000067]","[53.900000000000304, 54.20000000000064]","[60.0, 70.0]",False,DOWN,True
0.01,0.26000000000000006,1.529282808303833,"[54.55000000000033, 54.9500000000007]","[54.55000000000032, 54.95000000000067]","[65.0, 75.0]",False,DOWN,True
0.01,0.2700000000000001,1.5898807048797607,"[55.25000000000035, 55.75000000000072]","[55.250000000000334, 55.750000000000696]","[70.0, 80.0]",False,DOWN,True
0.01,0.2800000000000001,1.6486587524414062,"[56.00000000000036, 56.60000000000075]","[56.00000000000035, 56.60000000000072]","[75.0, 85.0]",False,DOWN,True
0.01,0.2900000000000001,1.7070677280426025,"[56.800000000000374, 57.500000000000774]","[56.80000000000036, 57.500000000000746]","[80.0, 90.0]",False,DOWN,True
0.01,0.3000000000000001,1.7661328315734863,"[57.65000000000039, 58.450000000000806]","[57.650000000000375, 58.45000000000078]","[85.0, 95.0]",False,DOWN,True
0.01,0.3100000000000001,1.8242888450622559,"[58.5500000000004, 59.45000000000082]","[58.55000000000039, 59.450000000000806]","[90.0, 100.0]",False,DOWN,True
0.01,0.3200000000000001,1.8835277557373047,"[59.50000000000042, 60.500000000000846]","[59.500000000000405, 60.50000000000082]","[95.0, 105.0]",False,DOWN,True
0.01,0.3300000000000001,1.9428396224975586,"[60.50000000000043, 61.60000000000087]","[60.50000000000042, 61.60000000000085]","[100.0, 110.0]",False,DOWN,True
0.01,0.34000000000000014,2.0032148361206055,"[61.550000000000445, 62.75000000000089]","[61.55000000000043, 62.75000000000087]","[105.0, 115.0]",False,DOWN,True
0.01,0.35000000000000014,2.061391830444336,"[62.65000000000046, 63.95000000000091]","[62.650000000000446, 63.95000000000089]","[110.0, 120.0]",False,DOWN,True
0.01,0.36000000000000015,2.120029926300049,"[63.80000000000047, 65.20000000000093]","[63.80000000000046, 65.20000000000091]","[115.0, 125.0]",False,DOWN,True
0.01,0.37000000000000016,2.17944598197937,"[65.00000000000048, 66.50000000000095]","[65.00000000000047, 66.50000000000092]","[120.0, 130.0]",False,DOWN,True
0.01,0.38000000000000017,2.238407850265503,"[66.2500000000005, 67.85000000000096]","[66.25000000000048, 67.85000000000095]","[125.0, 135.0]",False,DOWN,True
0.01,0.3900000000000002,2.301424741744995,"[67.55000000000051, 69.250000000001]","[67.5500000000005, 69.25000000000097]","[130.0, 140.0]",False,DOWN,True
0.01,0.4000000000000002,2.359820604324341,"[68.90000000000052, 70.70000000000103]","[68.9000000000005, 70.700000000001]","[135.0, 145.0]",False,DOWN,True
0.01,0.4100000000000002,2.4190356731414795,"[70.30000000000054, 72.20000000000104]","[70.30000000000052, 72.20000000000103]","[140.0, 150.0]",False,DOWN,True
0.01,0.4200000000000002,2.4772536754608154,"[71.75000000000055, 73.75000000000107]","[71.75000000000054, 73.75000000000104]","[145.0, 155.0]",False,DOWN,True
0.01,0.4300000000000002,2.538583755493164,"[73.25000000000057, 75.35000000000107]","[73.25000000000055, 75.35000000000106]","[150.0, 160.0]",False,DOWN,True
0.01,0.4400000000000002,2.597486734390259,"[74.80000000000058, 77.00000000000111]","[74.80000000000057, 77.00000000000108]","[155.0, 165.0]",False,DOWN,True
0.01,0.45000000000000023,2.6563098430633545,"[76.40000000000059, 78.70000000000113]","[76.40000000000057, 78.70000000000111]","[160.0, 170.0]",False,DOWN,True
0.01,0.46000000000000024,2.7153818607330322,"[78.05000000000061, 80.45000000000114]","[78.0500000000006, 80.45000000000113]","[165.0, 175.0]",False,DOWN,True
0.01,0.47000000000000025,2.77671480178833,"[79.75000000000063, 82.25000000000115]","[79.75000000000061, 82.25000000000114]","[170.0, 180.0]",False,DOWN,True
0.01,0.48000000000000026,2.8351926803588867,"[81.50000000000064, 84.10000000000117]","[81.50000000000063, 84.10000000000115]","[175.0, 185.0]",False,DOWN,True
0.01,0.49000000000000027,2.8935747146606445,"[83.30000000000065, 86.00000000000121]","[83.30000000000064, 86.00000000000118]","[180.0, 190.0]",False,DOWN,True
0.01,0.5000000000000002,2.952378749847412,"[85.15000000000066, 87.95000000000122]","[85.15000000000065, 87.95000000000121]","[185.0, 195.0]",False,DOWN,True
0.01,0.5100000000000002,3.0108988285064697,"[87.05000000000068, 89.95000000000125]","[87.05000000000067, 89.95000000000122]","[190.0, 200.0]",False,DOWN,True
0.01,0.5200000000000002,3.0680758953094482,"[89.0000000000007, 92.00000000000126]","[89.00000000000068, 92.00000000000125]","[195.0, 205.0]",False,DOWN,True
0.01,0.5300000000000002,3.12738299369812,"[91.00000000000071, 94.10000000000127]","[91.0000000000007, 94.10000000000126]","[200.0, 210.0]",False,DOWN,True
0.01,0.5400000000000003,3.1866097450256348,"[93.05000000000072, 96.2500000000013]","[93.05000000000071, 96.25000000000128]","[205.0, 215.0]",False,DOWN,True
0.01,0.5500000000000003,3.245008707046509,"[95.15000000000073, 98.45000000000131]","[95.15000000000072, 98.4500000000013]","[210.0, 220.0]",False,DOWN,True
0.01,0.5600000000000003,3.30437970161438,"[97.30000000000075, 100.70000000000132]","[97.30000000000074, 100.70000000000131]","[215.0, 225.0]",False,DOWN,True
0.01,0.5700000000000003,3.363393783569336,"[99.50000000000077, 103.00000000000134]","[99.50000000000075, 103.00000000000132]","[220.0, 230.0]",False,DOWN,True
0.01,0.5800000000000003,3.422703742980957,"[101.75000000000078, 105.35000000000134]","[101.75000000000077, 105.35000000000133]","[225.0, 235.0]",False,DOWN,True
0.01,0.5900000000000003,3.478787660598755,"[104.0500000000008, 107.75000000000136]","[104.05000000000078, 107.75000000000135]","[230.0, 240.0]",False,DOWN,True
0.01,0.6000000000000003,3.5383129119873047,"[106.4000000000008, 110.2000000000014]","[106.40000000000079, 110.20000000000137]","[235.0, 245.0]",False,DOWN,True
0.01,0.6100000000000003,3.597315788269043,"[108.80000000000081, 112.70000000000141]","[108.80000000000081, 112.7000000000014]","[240.0, 250.0]",False,DOWN,True
0.01,0.6200000000000003,3.656247615814209,"[111.16761838092317, 115.12934360287514]","[111.25000000000081, 115.2500000000014]","[245.0, 255.0]",False,DOWN,True
0.01,0.6300000000000003,3.7217929363250732,"[113.36358502655145, 117.27698817467827]","[113.66761838092317, 117.72934360287513]","[250.0, 260.0]",False,DOWN,True
0.01,0.6400000000000003,3.7800188064575195,"[115.4123101072896, 119.16795279881465]","[115.91358502655144, 119.92698817467827]","[255.0, 265.0]",False,DOWN,True
0.01,0.6500000000000004,3.839118719100952,"[117.3366406767713, 120.82460163874272]","[118.0123101072896, 121.86795279881466]","[260.0, 270.0]",False,DOWN,True
0.01,0.6600000000000004,3.8980185985565186,"[119.15812810708344, 122.26693750822689]","[119.9866406767713, 123.57460163874272]","[265.0, 275.0]",False,DOWN,True
0.01,0.6700000000000004,3.956601858139038,"[120.89728310463181, 123.51287967631012]","[121.85812810708345, 125.06693750822689]","[270.0, 280.0]",False,DOWN,True
0.01,0.6800000000000004,4.014703750610352,"[122.57382076448371, 124.57853168699417]","[123.64728310463181, 126.36287967631011]","[275.0, 285.0]",False,DOWN,True
0.01,0.6900000000000004,4.072481870651245,"[124.20689759052159, 125.47844553513967]","[125.37382076448371, 127.47853168699417]","[280.0, 290.0]",False,DOWN,True
0.01,0.7000000000000004,4.131184816360474,"[125.81534168396352, 126.22588930367043]","[127.05689759052159, 128.42844553513967]","[285.0, 295.0]",False,DOWN,True
0.01,0.7100000000000004,4.194042682647705,"[127.41787628293321, 126.83312634365474]","[128.71534168396352, 129.22588930367044]","[290.0, 300.0]",False,DOWN,True
0.01,0.7200000000000004,4.252994775772095,"[129.03333538289667, 127.31171526286668]","[130.3678762829332, 129.88312634365474]","[295.0, 305.0]",False,DOWN,True
0.01,0.7300000000000004,4.311745643615723,"[130.68086809650327, 127.67284134202555]","[132.03333538289667, 130.4117152628667]","[300.0, 310.0]",False,DOWN,True
0.01,0.7400000000000004,4.370412588119507,"[132.38012547886242, 127.92769142467625]","[133.7308680965033, 130.82284134202555]","[305.0, 315.0]",False,DOWN,True
0.01,0.7500000000000004,4.430271863937378,"[134.15141944424434, 128.08788563166738]","[135.48012547886242, 131.12769142467624]","[310.0, 320.0]",False,DOWN,True
0.01,0.7600000000000005,4.488516807556152,"[136.0158377674164, 128.16598008115585]","[137.30141944424435, 131.33788563166738]","[315.0, 325.0]",False,DOWN,True
0.01,0.7700000000000005,4.547210931777954,"[137.99529160119104, 128.17605455364495]","[139.2158377674164, 131.46598008115586]","[320.0, 330.0]",False,DOWN,True
0.01,0.7800000000000005,4.606343746185303,"[140.1124620973097, 128.13439677727155]","[141.24529160119104, 131.52605455364494]","[325.0, 335.0]",False,DOWN,True
0.01,0.7900000000000005,4.663906812667847,"[142.39060043086113, 128.0602892819293]","[143.4124620973097, 131.53439677727155]","[330.0, 340.0]",False,DOWN,True
0.01,0.8000000000000005,4.722244739532471,"[144.85312111309239, 127.97689352583957]","[145.74060043086112, 131.5102892819293]","[335.0, 345.0]",False,DOWN,True
0.01,0.8100000000000005,4.781761646270752,"[147.5229131901067, 127.91220651215052]","[148.2531211130924, 131.47689352583956]","[340.0, 350.0]",False,DOWN,True
0.01,0.8200000000000005,4.84056282043457,"[150.42128067091204, 127.90003416228149]","[150.97291319010668, 131.46220651215052]","[345.0, 355.0]",False,DOWN,True
0.01,0.8300000000000005,4.899139642715454,"[153.56641779148111, 127.98088015795406]","[153.92128067091204, 131.50003416228148]","[350.0, 360.0]",False,DOWN,True
0.01,0.8400000000000005,4.958370685577393,"[156.97133557028587, 128.20258722952946]","[157.11641779148113, 131.63088015795407]","[355.0, 365.0]",False,DOWN,True
0.01,0.8500000000000005,5.017484664916992,"[160.64119671312505, 128.62049254394265]","[160.57133557028587, 131.90258722952944]","[360.0, 370.0]",False,DOWN,True
0.01,0.8600000000000005,5.075784921646118,"[164.57010255699015, 129.29678076417346]","[164.29119671312506, 132.37049254394265]","[365.0, 375.0]",False,DOWN,True
0.01,0.8700000000000006,5.1396448612213135,"[168.73752355136276, 130.29866157609408]","[168.27010255699014, 133.09678076417347]","[370.0, 380.0]",False,DOWN,True
0.01,0.8800000000000006,5.19822883605957,"[172.69988682745353, 131.59315064496147]","[172.48752355136276, 134.14866157609407]","[375.0, 385.0]",False,DOWN,True
