delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.007249116897583008,"[50.050000000000026, 50.05000000000002]","[50.05, 50.05]","[5.0, 5.0]",False,DOWN,True
0.01,0.01,0.0650489330291748,"[50.15000000000005, 50.150000000000034]","[50.15000000000003, 50.15000000000002]","[10.0, 10.0]",False,DOWN,True
0.01,0.02,0.12431097030639648,"[50.300000000000075, 50.300000000000054]","[50.30000000000005, 50.30000000000003]","[15.0, 15.0]",False,DOWN,True
0.01,0.03,0.18233489990234375,"[50.5000000000001, 50.50000000000007]","[50.50000000000008, 50.50000000000006]","[20.0, 20.0]",False,DOWN,True
0.01,0.04,0.24124789237976074,"[50.75000000000012, 50.750000000000085]","[50.7500000000001, 50.75000000000007]","[25.0, 25.0]",False,DOWN,True
0.01,0.05,0.3000218868255615,"[51.05000000000014, 51.0500000000001]","[51.05000000000012, 51.05000000000008]","[30.0, 30.0]",False,DOWN,True
0.01,0.060000000000000005,0.35912203788757324,"[51.05000000000016, 51.05000000000012]","[51.05000000000014, 51.0500000000001]","[0.0, 0.0]",False,,True
0.01,0.07,0.41762304306030273,"[51.05000000000018, 51.05000000000013]","[51.05000000000016, 51.05000000000012]","[0.0, 0.0]",False,,True
0.01,0.08,0.4758570194244385,"[51.0500000000002, 51.05000000000015]","[51.05000000000018, 51.05000000000013]","[0.0, 0.0]",False,,True
0.01,0.09,0.5346260070800781,"[51.05000000000023, 51.050000000000175]","[51.0500000000002, 51.05000000000015]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5926098823547363,"[51.05000000000025, 51.050000000000196]","[51.05000000000023, 51.050000000000175]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6506979465484619,"[51.05000000000028, 51.05000000000021]","[51.05000000000025, 51.050000000000196]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7095520496368408,"[51.05000000000031, 51.050000000000225]","[51.05000000000028, 51.05000000000021]","[0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.7672839164733887,"[51.05000000000034, 51.050000000000246]","[51.05000000000031, 51.050000000000225]","[0.0, 0.0]",False,,True
0.01,0.13999999999999999,0.8253679275512695,"[51.05000000000037, 51.05000000000026]","[51.05000000000034, 51.050000000000246]","[0.0, 0.0]",False,,True
0.01,0.15,0.88407301902771,"[51.050000000000395, 51.050000000000274]","[51.05000000000037, 51.05000000000026]","[0.0, 0.0]",False,,True
0.01,0.16,0.9433019161224365,"[51.05000000000042, 51.05000000000029]","[51.050000000000395, 51.050000000000274]","[0.0, 0.0]",False,,True
0.01,0.17,1.0069389343261719,"[51.050000000000445, 51.1000000000003]","[51.05000000000042, 51.100000000000286]","[0.0, 5.0]",False,DOWN,True
0.01,0.18000000000000002,1.0653619766235352,"[51.050000000000466, 51.200000000000315]","[51.050000000000445, 51.2000000000003]","[0.0, 10.0]",False,DOWN,True
0.01,0.19000000000000003,1.1236159801483154,"[51.050000000000495, 51.35000000000033]","[51.050000000000466, 51.350000000000314]","[0.0, 15.0]",False,DOWN,True
0.01,0.20000000000000004,1.1817150115966797,"[51.050000000000516, 51.550000000000345]","[51.050000000000495, 51.55000000000033]","[0.0, 20.0]",False,DOWN,True
0.01,0.21000000000000005,1.2392401695251465,"[51.050000000000544, 51.80000000000036]","[51.050000000000516, 51.800000000000345]","[0.0, 25.0]",False,DOWN,True
0.01,0.22000000000000006,1.2967240810394287,"[51.050000000000566, 52.10000000000038]","[51.050000000000544, 52.10000000000036]","[0.0, 30.0]",False,DOWN,True
0.01,0.23000000000000007,1.3558459281921387,"[51.05000000000059, 52.450000000000394]","[51.050000000000566, 52.45000000000038]","[0.0, 35.0]",False,DOWN,True
0.01,0.24000000000000007,1.4155969619750977,"[51.05000000000061, 52.85000000000041]","[51.05000000000059, 52.85000000000039]","[0.0, 40.0]",False,DOWN,True
0.01,0.25000000000000006,1.474290132522583,"[51.05000000000064, 53.30000000000044]","[51.05000000000061, 53.300000000000416]","[0.0, 45.0]",False,DOWN,True
0.01,0.26000000000000006,1.5333070755004883,"[51.05000000000066, 53.80000000000046]","[51.05000000000064, 53.80000000000044]","[0.0, 50.0]",False,DOWN,True
0.01,0.2700000000000001,1.5924630165100098,"[51.050000000000686, 54.35000000000048]","[51.05000000000066, 54.350000000000456]","[0.0, 55.0]",False,DOWN,True
0.01,0.2800000000000001,1.6519300937652588,"[51.05000000000071, 54.95000000000049]","[51.050000000000686, 54.95000000000048]","[0.0, 60.0]",False,DOWN,True
0.01,0.2900000000000001,1.7108049392700195,"[51.050000000000736, 55.60000000000051]","[51.05000000000071, 55.60000000000049]","[0.0, 65.0]",False,DOWN,True
0.01,0.3000000000000001,1.7697598934173584,"[51.05000000000076, 56.30000000000054]","[51.050000000000736, 56.300000000000516]","[0.0, 70.0]",False,DOWN,True
0.01,0.3100000000000001,1.828428030014038,"[51.05000000000078, 57.05000000000056]","[51.05000000000076, 57.05000000000054]","[0.0, 75.0]",False,DOWN,True
0.01,0.3200000000000001,1.8869760036468506,"[51.05000000000081, 57.85000000000058]","[51.05000000000078, 57.850000000000556]","[0.0, 80.0]",False,DOWN,True
0.01,0.3300000000000001,1.9481439590454102,"[51.050000000000836, 58.7000000000006]","[51.05000000000081, 58.70000000000058]","[0.0, 85.0]",False,DOWN,True
0.01,0.34000000000000014,2.0067219734191895,"[51.050000000000864, 59.60000000000062]","[51.050000000000836, 59.6000000000006]","[0.0, 90.0]",False,DOWN,True
0.01,0.35000000000000014,2.065092086791992,"[51.05000000000089, 60.550000000000644]","[51.050000000000864, 60.55000000000062]","[0.0, 95.0]",False,DOWN,True
0.01,0.36000000000000015,2.1239829063415527,"[51.05000000000092, 61.550000000000665]","[51.05000000000089, 61.550000000000644]","[0.0, 100.0]",False,DOWN,True
0.01,0.37000000000000016,2.185494899749756,"[51.05000000000095, 62.60000000000068]","[51.05000000000092, 62.60000000000066]","[0.0, 105.0]",False,DOWN,True
0.01,0.38000000000000017,2.243764877319336,"[51.05000000000097, 63.7000000000007]","[51.05000000000095, 63.700000000000685]","[0.0, 110.0]",False,DOWN,True
0.01,0.3900000000000002,2.3030519485473633,"[51.05000000000099, 64.85000000000072]","[51.05000000000097, 64.8500000000007]","[0.0, 115.0]",False,DOWN,True
0.01,0.4000000000000002,2.3618710041046143,"[51.05000000000102, 66.05000000000074]","[51.05000000000099, 66.05000000000072]","[0.0, 120.0]",False,DOWN,True
0.01,0.4100000000000002,2.4228909015655518,"[51.05000000000104, 67.30000000000075]","[51.05000000000102, 67.30000000000074]","[0.0, 125.0]",False,DOWN,True
0.01,0.4200000000000002,2.4821560382843018,"[51.05000000000106, 68.60000000000076]","[51.05000000000104, 68.60000000000075]","[0.0, 130.0]",False,DOWN,True
0.01,0.4300000000000002,2.54129695892334,"[51.050000000001084, 69.95000000000077]","[51.05000000000106, 69.95000000000076]","[0.0, 135.0]",False,DOWN,True
0.01,0.4400000000000002,2.599900960922241,"[51.050000000001106, 71.35000000000079]","[51.050000000001084, 71.35000000000078]","[0.0, 140.0]",False,DOWN,True
0.01,0.45000000000000023,2.660360097885132,"[51.050000000001134, 72.80000000000081]","[51.050000000001106, 72.8000000000008]","[0.0, 145.0]",False,DOWN,True
0.01,0.46000000000000024,2.7185418605804443,"[51.050000000001155, 74.30000000000082]","[51.050000000001134, 74.30000000000081]","[0.0, 150.0]",False,DOWN,True
