delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00689697265625,"[50.00000000000002, 50.05000000000001]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.06449508666992188,"[50.000000000000036, 50.150000000000034]","[50.00000000000002, 50.15000000000001]","[0.0, 10.0]",False,DOWN,True
0.01,0.02,0.12272310256958008,"[50.00000000000006, 50.300000000000054]","[50.000000000000036, 50.30000000000003]","[0.0, 15.0]",False,DOWN,True
0.01,0.03,0.18103814125061035,"[50.000000000000085, 50.50000000000008]","[50.00000000000006, 50.50000000000006]","[0.0, 20.0]",False,DOWN,True
0.01,0.04,0.23848509788513184,"[50.00000000000011, 50.7500000000001]","[50.000000000000085, 50.75000000000008]","[0.0, 25.0]",False,DOWN,True
0.01,0.05,0.29746222496032715,"[50.00000000000013, 51.05000000000012]","[50.00000000000011, 51.0500000000001]","[0.0, 30.0]",False,DOWN,True
0.01,0.060000000000000005,0.35657191276550293,"[50.000000000000156, 51.05000000000014]","[50.00000000000013, 51.05000000000012]","[0.0, 0.0]",False,,True
0.01,0.07,0.414931058883667,"[50.000000000000185, 51.05000000000016]","[50.000000000000156, 51.05000000000014]","[0.0, 0.0]",False,,True
0.01,0.08,0.47277331352233887,"[50.00000000000021, 51.05000000000018]","[50.000000000000185, 51.05000000000016]","[0.0, 0.0]",False,,True
0.01,0.09,0.5309381484985352,"[50.00000000000024, 51.0500000000002]","[50.00000000000021, 51.05000000000018]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5896410942077637,"[50.05000000000027, 51.050000000000225]","[50.05000000000024, 51.0500000000002]","[5.0, 0.0]",False,RIGHT,True
0.01,0.10999999999999999,0.648529052734375,"[50.1500000000003, 51.050000000000246]","[50.15000000000027, 51.050000000000225]","[10.0, 0.0]",False,RIGHT,True
0.01,0.11999999999999998,0.7053530216217041,"[50.300000000000324, 51.05000000000027]","[50.300000000000296, 51.050000000000246]","[15.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.7648482322692871,"[50.50000000000035, 51.100000000000286]","[50.50000000000033, 51.100000000000264]","[20.0, 5.0]",False,DOWN,True
0.01,0.13999999999999999,0.8242299556732178,"[50.75000000000037, 51.20000000000031]","[50.75000000000035, 51.20000000000029]","[25.0, 10.0]",False,DOWN,True
0.01,0.15,0.8829491138458252,"[51.05000000000039, 51.35000000000033]","[51.05000000000037, 51.35000000000031]","[30.0, 15.0]",False,DOWN,True
0.01,0.16,0.9418509006500244,"[51.40000000000041, 51.55000000000035]","[51.40000000000039, 51.55000000000033]","[35.0, 20.0]",False,DOWN,True
0.01,0.17,1.0002739429473877,"[51.80000000000044, 51.800000000000374]","[51.80000000000041, 51.80000000000035]","[40.0, 25.0]",False,DOWN,True
0.01,0.18000000000000002,1.0584251880645752,"[52.25000000000046, 52.10000000000039]","[52.25000000000044, 52.10000000000037]","[45.0, 30.0]",False,DOWN,True
0.01,0.19000000000000003,1.116537094116211,"[52.75000000000048, 52.45000000000041]","[52.75000000000046, 52.450000000000394]","[50.0, 35.0]",False,DOWN,True
0.01,0.20000000000000004,1.1753580570220947,"[53.3000000000005, 52.85000000000043]","[53.30000000000048, 52.850000000000406]","[55.0, 40.0]",False,DOWN,True
0.01,0.21000000000000005,1.233098030090332,"[53.900000000000524, 53.30000000000045]","[53.9000000000005, 53.30000000000043]","[60.0, 45.0]",False,DOWN,True
0.01,0.22000000000000006,1.2922089099884033,"[54.550000000000544, 53.800000000000466]","[54.55000000000052, 53.80000000000045]","[65.0, 50.0]",False,DOWN,True
0.01,0.23000000000000007,1.3511121273040771,"[55.25000000000057, 54.35000000000048]","[55.25000000000055, 54.35000000000046]","[70.0, 55.0]",False,DOWN,True
0.01,0.24000000000000007,1.4085772037506104,"[56.00000000000059, 54.95000000000049]","[56.00000000000057, 54.95000000000048]","[75.0, 60.0]",False,DOWN,True
0.01,0.25000000000000006,1.4678840637207031,"[56.80000000000061, 55.60000000000051]","[56.80000000000059, 55.60000000000049]","[80.0, 65.0]",False,DOWN,True
0.01,0.26000000000000006,1.5269360542297363,"[57.65000000000064, 56.30000000000054]","[57.65000000000061, 56.300000000000516]","[85.0, 70.0]",False,DOWN,True
0.01,0.2700000000000001,1.5853121280670166,"[58.55000000000066, 57.05000000000055]","[58.55000000000064, 57.05000000000054]","[90.0, 75.0]",False,DOWN,True
0.01,0.2800000000000001,1.6473002433776855,"[59.50000000000068, 57.85000000000057]","[59.50000000000066, 57.85000000000055]","[95.0, 80.0]",False,DOWN,True
0.01,0.2900000000000001,1.7055301666259766,"[60.500000000000696, 58.70000000000059]","[60.50000000000068, 58.70000000000057]","[100.0, 85.0]",False,DOWN,True
0.01,0.3000000000000001,1.7649500370025635,"[61.550000000000715, 59.60000000000061]","[61.55000000000069, 59.60000000000059]","[105.0, 90.0]",False,DOWN,True
0.01,0.3100000000000001,1.8232262134552002,"[62.65000000000074, 60.55000000000064]","[62.650000000000716, 60.550000000000615]","[110.0, 95.0]",False,DOWN,True
0.01,0.3200000000000001,1.8858509063720703,"[63.80000000000076, 61.550000000000665]","[63.800000000000736, 61.55000000000064]","[115.0, 100.0]",False,DOWN,True
0.01,0.3300000000000001,1.9448552131652832,"[65.00000000000077, 62.600000000000676]","[65.00000000000075, 62.60000000000066]","[120.0, 105.0]",False,DOWN,True
0.01,0.34000000000000014,2.0029311180114746,"[66.2500000000008, 63.70000000000069]","[66.25000000000077, 63.70000000000068]","[125.0, 110.0]",False,DOWN,True
0.01,0.35000000000000014,2.061706066131592,"[67.55000000000082, 64.8500000000007]","[67.5500000000008, 64.85000000000069]","[130.0, 115.0]",False,DOWN,True
0.01,0.36000000000000015,2.119990110397339,"[68.90000000000083, 66.05000000000072]","[68.90000000000082, 66.05000000000071]","[135.0, 120.0]",False,DOWN,True
0.01,0.37000000000000016,2.178091049194336,"[70.30000000000085, 67.30000000000074]","[70.30000000000084, 67.30000000000072]","[140.0, 125.0]",False,DOWN,True
0.01,0.38000000000000017,2.2369191646575928,"[71.75000000000087, 68.60000000000075]","[71.75000000000085, 68.60000000000073]","[145.0, 130.0]",False,DOWN,True
0.01,0.3900000000000002,2.296044111251831,"[73.25000000000088, 69.95000000000076]","[73.25000000000087, 69.95000000000074]","[150.0, 135.0]",False,DOWN,True
0.01,0.4000000000000002,2.3549110889434814,"[74.80000000000089, 71.35000000000078]","[74.80000000000088, 71.35000000000076]","[155.0, 140.0]",False,DOWN,True
0.01,0.4100000000000002,2.4128599166870117,"[76.40000000000092, 72.80000000000081]","[76.40000000000089, 72.80000000000078]","[160.0, 145.0]",False,DOWN,True
0.01,0.4200000000000002,2.4716811180114746,"[78.05000000000094, 74.30000000000082]","[78.05000000000092, 74.30000000000081]","[165.0, 150.0]",False,DOWN,True
0.01,0.4300000000000002,2.5312561988830566,"[79.75000000000095, 75.85000000000083]","[79.75000000000094, 75.85000000000082]","[170.0, 155.0]",False,DOWN,True
0.01,0.4400000000000002,2.5893771648406982,"[81.50000000000097, 77.45000000000084]","[81.50000000000095, 77.45000000000083]","[175.0, 160.0]",False,DOWN,True
0.01,0.45000000000000023,2.649116039276123,"[83.30000000000098, 79.10000000000086]","[83.30000000000096, 79.10000000000085]","[180.0, 165.0]",False,DOWN,True
