timestamp,particle_position,user_goal,velocity,collision
0.000308990478515625,"[50.244934651762684, 51.34667412778194]","[50.816448839208945, 54.48891375927313]","[24.49346517626836, 134.66741277819395]",False
0.051123857498168945,"[50.93561755813261, 53.23529209624503]","[52.54721100632911, 57.64206735599226]","[69.0682906369927, 188.8617968463097]",False
0.1011495590209961,"[52.012184384072256, 55.913413149210314]","[54.524173644598086, 62.16236227279596]","[107.6566825939642, 267.8121052965278]",False
0.1511232852935791,"[54.09103183120796, 58.473675407928]","[58.94167587452459, 64.44762067826926]","[207.88474471357006, 256.02622587176836]",False
0.20111703872680664,"[56.31190921357478, 61.44552429161807]","[61.49395643909735, 68.37983835356158]","[222.0877382366819, 297.18488836900747]",False
0.25211381912231445,"[59.22522766010764, 64.06409039462068]","[66.02297070201766, 70.17407796829342]","[291.3318446532864, 261.8566103002604]",False
0.30211424827575684,"[62.50017200926173, 66.78307584568785]","[70.1417088239546, 73.12737523151124]","[327.4944349154088, 271.8985451067168]",False
0.352123498916626,"[65.47134343007043, 69.51835191171838]","[72.40407674529075, 75.90066273245631]","[297.1171420808706, 273.5276066030539]",False
0.4020345211029053,"[68.06672354470152, 72.63930958290923]","[74.12261047884071, 79.92154414902123]","[259.5380114631084, 312.0957671190854]",False
0.4521501064300537,"[69.57439692325981, 76.30204828677117]","[73.09230147322916, 84.84843859578235]","[150.76733785582917, 366.2738703861936]",False
0.5021440982818604,"[71.10644445955138, 80.12379837628939]","[74.68122204423172, 89.04121525183187]","[153.20475362915715, 382.17500895182116]",False
0.5531141757965088,"[71.89007066374515, 84.28160525771932]","[73.71853180686392, 93.98315464772249]","[78.36262041937616, 415.780688142993]",False
0.6031472682952881,"[73.7642837536723, 87.82257344258257]","[78.13744763016899, 96.0848325405968]","[187.4213089927153, 354.0968184863246]",False
0.6531236171722412,"[75.2046326735837, 91.8048654445642]","[78.56544682004362, 101.09688011585466]","[144.0348919911395, 398.2292001981628]",False
0.7031698226928711,"[77.67717747913983, 94.99144178032164]","[83.44644869210414, 102.42678656375564]","[247.25448055561316, 318.65763357574326]",False
0.7531523704528809,"[79.77389885874358, 98.70603894902925]","[84.66624874448567, 107.37343234268036]","[209.67213796037527, 371.45971687076167]",False
0.8031325340270996,"[82.6966091968865, 101.40885021517258]","[89.5162666525533, 107.71540983617368]","[292.2710338142916, 270.28112661433283]",False
0.8530552387237549,"[85.6483058978936, 104.27115316097914]","[92.5355982002435, 110.94986003452777]","[295.16967010071, 286.2302945806559]",False
0.9030368328094482,"[89.00547375339323, 106.6309686846595]","[96.8388654162257, 112.13720490658035]","[335.7167855499632, 235.98155236803635]",False
0.9520785808563232,"[92.5135781920689, 109.13552729245814]","[100.69915521564546, 114.97949737732162]","[350.81044386756685, 250.45586077986343]",False
1.0021367073059082,"[96.27504576264482, 111.48742157012413]","[105.05180342732197, 116.9751748846781]","[376.14675705759197, 235.18942776659884]",False
