timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.0560760498046875,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.18179774284362793,"[50.0, 50.100000000000016]","[50.0, 50.02]","[0.0, 2.0]",False,DOWN
0.2846498489379883,"[50.0, 50.30000000000001]","[50.0, 50.140000000000015]","[0.0, 4.0]",False,DOWN
0.39432787895202637,"[50.0, 50.60000000000002]","[50.0, 50.360000000000014]","[0.0, 6.0]",False,DOWN
0.4978349208831787,"[50.0, 51.000000000000014]","[50.0, 50.68000000000002]","[0.0, 8.0]",False,DOWN
0.599146842956543,"[50.0, 51.50000000000002]","[50.0, 51.100000000000016]","[0.0, 10.0]",False,DOWN
0.7012348175048828,"[50.0, 52.10000000000001]","[50.0, 51.62000000000002]","[0.0, 12.0]",False,DOWN
0.8039510250091553,"[50.0, 52.80000000000001]","[50.0, 52.24000000000001]","[0.0, 14.0]",False,DOWN
0.9088358879089355,"[50.0, 53.599999999999994]","[50.0, 52.96000000000001]","[0.0, 16.0]",False,DOWN
1.011974811553955,"[50.0, 54.49999999999999]","[50.0, 53.779999999999994]","[0.0, 18.0]",False,DOWN
1.1191599369049072,"[50.0, 55.50000000000001]","[50.0, 54.699999999999996]","[0.0, 20.0]",False,DOWN
1.2209970951080322,"[50.0, 56.6]","[50.0, 55.720000000000006]","[0.0, 22.0]",False,DOWN
1.3296051025390625,"[50.0, 57.80000000000001]","[50.0, 56.84]","[0.0, 24.0]",False,DOWN
1.4348468780517578,"[50.0, 59.1]","[50.0, 58.06000000000001]","[0.0, 26.0]",False,DOWN
1.540165901184082,"[50.0, 59.1]","[50.0, 59.1]","[0.0, 0.0]",False,
1.641873836517334,"[50.0, 59.1]","[50.0, 59.1]","[0.0, 0.0]",False,
1.7437927722930908,"[50.0, 59.1]","[50.0, 59.1]","[0.0, 0.0]",False,
1.8459548950195312,"[50.0, 58.999999999999986]","[50.0, 59.08]","[0.0, -2.0]",False,UP
1.9468889236450195,"[50.0, 58.79999999999999]","[50.0, 58.95999999999999]","[0.0, -4.0]",False,UP
2.0482499599456787,"[50.0, 58.79999999999999]","[50.0, 58.79999999999999]","[0.0, -0.0]",False,
2.150084972381592,"[50.0, 58.79999999999999]","[50.0, 58.79999999999999]","[0.0, -0.0]",False,
2.256849765777588,"[50.100000000000016, 58.79999999999999]","[50.02, 58.79999999999999]","[2.0, -0.0]",False,RIGHT
2.3577630519866943,"[50.30000000000001, 58.79999999999999]","[50.140000000000015, 58.79999999999999]","[4.0, -0.0]",False,RIGHT
2.4644200801849365,"[50.60000000000002, 58.900000000000006]","[50.360000000000014, 58.81999999999999]","[6.0, 2.0]",False,DOWN
