delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00026416778564453125,"[50.0, 49.95]","[50.0, 49.95]","[0.0, -5.0]",False,UP,True
0.01,0.01,0.05154824256896973,"[50.0, 49.85]","[50.0, 49.85]","[0.0, -10.0]",False,UP,True
0.01,0.02,0.10248422622680664,"[50.0, 49.7]","[50.0, 49.7]","[0.0, -15.0]",False,UP,True
0.01,0.03,0.153548002243042,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -20.0]",False,UP,True
0.01,0.04,0.20580601692199707,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.05,0.2571539878845215,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.060000000000000005,0.30986714363098145,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.07,0.3626570701599121,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.08,0.4138360023498535,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.09,0.46692824363708496,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.5185461044311523,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.5698411464691162,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.6264121532440186,"[50.0, 49.55]","[50.0, 49.55]","[0.0, 5.0]",False,DOWN,True
0.01,0.12999999999999998,0.6822803020477295,"[50.05, 49.65]","[50.05, 49.65]","[5.0, 10.0]",False,DOWN,True
0.01,0.13999999999999999,0.733849048614502,"[50.15, 49.8]","[50.15, 49.8]","[10.0, 15.0]",False,DOWN,True
0.01,0.15,0.7847561836242676,"[50.3, 50.0]","[50.3, 50.0]","[15.0, 20.0]",False,DOWN,True
0.01,0.16,0.8361122608184814,"[50.5, 50.25]","[50.5, 50.25]","[20.0, 25.0]",False,DOWN,True
0.01,0.17,0.8892810344696045,"[50.75, 50.55]","[50.75, 50.55]","[25.0, 30.0]",False,DOWN,True
0.01,0.18000000000000002,0.9407191276550293,"[51.05, 50.9]","[51.05, 50.9]","[30.0, 35.0]",False,DOWN,True
0.01,0.19000000000000003,0.9925382137298584,"[51.4, 51.3]","[51.4, 51.3]","[35.0, 40.0]",False,DOWN,True
0.01,0.20000000000000004,1.043734073638916,"[51.8, 51.75]","[51.8, 51.75]","[40.0, 45.0]",False,DOWN,True
0.01,0.21000000000000005,1.096898078918457,"[52.25, 52.25]","[52.25, 52.25]","[45.0, 50.0]",False,DOWN,True
0.01,0.22000000000000006,1.1487140655517578,"[52.75, 52.8]","[52.75, 52.8]","[50.0, 55.0]",False,DOWN,True
0.01,0.23000000000000007,1.2031900882720947,"[53.3, 53.4]","[53.3, 53.4]","[55.0, 60.0]",False,DOWN,True
