delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00020313262939453125,"[50.0, 49.95]","[50.0, 49.95]","[0.0, -5.0]",False,UP,True
0.01,0.01,0.056585073471069336,"[50.0, 49.85]","[50.0, 49.85]","[0.0, -10.0]",False,UP,True
0.01,0.02,0.11332201957702637,"[50.0, 49.7]","[50.0, 49.7]","[0.0, -15.0]",False,UP,True
0.01,0.03,0.1649470329284668,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -20.0]",False,UP,True
0.01,0.04,0.21619105339050293,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.05,0.2672719955444336,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.060000000000000005,0.31929922103881836,"[50.0, 49.5]","[50.0, 49.5]","[0.0, -0.0]",False,,True
0.01,0.07,0.376615047454834,"[50.05, 49.5]","[50.05, 49.5]","[5.0, -0.0]",False,RIGHT,True
0.01,0.08,0.42893004417419434,"[50.15, 49.5]","[50.15, 49.5]","[10.0, -0.0]",False,RIGHT,True
0.01,0.09,0.4818382263183594,"[50.3, 49.55]","[50.3, 49.55]","[15.0, 5.0]",False,DOWN,True
0.01,0.09999999999999999,0.5334842205047607,"[50.5, 49.65]","[50.5, 49.65]","[20.0, 10.0]",False,DOWN,True
0.01,0.10999999999999999,0.5854361057281494,"[50.75, 49.8]","[50.75, 49.8]","[25.0, 15.0]",False,DOWN,True
0.01,0.11999999999999998,0.6378300189971924,"[51.05, 50.0]","[51.05, 50.0]","[30.0, 20.0]",False,DOWN,True
0.01,0.12999999999999998,0.6888241767883301,"[51.4, 50.25]","[51.4, 50.25]","[35.0, 25.0]",False,DOWN,True
0.01,0.13999999999999999,0.740027904510498,"[51.8, 50.55]","[51.8, 50.55]","[40.0, 30.0]",False,DOWN,True
0.01,0.15,0.7918522357940674,"[52.25, 50.9]","[52.25, 50.9]","[45.0, 35.0]",False,DOWN,True
0.01,0.16,0.843062162399292,"[52.75, 51.3]","[52.75, 51.3]","[50.0, 40.0]",False,DOWN,True
0.01,0.17,0.8938541412353516,"[53.3, 51.75]","[53.3, 51.75]","[55.0, 45.0]",False,DOWN,True
0.01,0.18000000000000002,0.9452550411224365,"[53.9, 52.25]","[53.9, 52.25]","[60.0, 50.0]",False,DOWN,True
0.01,0.19000000000000003,1.0022459030151367,"[54.55, 52.8]","[54.55, 52.8]","[65.0, 55.0]",False,DOWN,True
