timestamp,particle_position,user_goal,velocity,collision,key_pressed
0.06020307540893555,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.1612989902496338,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.263761043548584,"[50.0, 50.0]","[50.0, 50.0]","[0.0, 0.0]",False,
0.40009617805480957,"[50.100000000000016, 50.100000000000016]","[50.02, 50.02]","[2.0, 2.0]",False,DOWN
0.5012149810791016,"[50.30000000000001, 50.30000000000001]","[50.140000000000015, 50.140000000000015]","[4.0, 4.0]",False,DOWN
0.6132850646972656,"[50.60000000000002, 50.60000000000002]","[50.360000000000014, 50.360000000000014]","[6.0, 6.0]",False,DOWN
0.7159719467163086,"[51.000000000000014, 51.000000000000014]","[50.68000000000002, 50.68000000000002]","[8.0, 8.0]",False,DOWN
0.8176658153533936,"[51.50000000000002, 51.50000000000002]","[51.100000000000016, 51.100000000000016]","[10.0, 10.0]",False,DOWN
0.9211490154266357,"[52.10000000000001, 52.10000000000001]","[51.62000000000002, 51.62000000000002]","[12.0, 12.0]",False,DOWN
1.0231378078460693,"[52.80000000000001, 52.80000000000001]","[52.24000000000001, 52.24000000000001]","[14.0, 14.0]",False,DOWN
1.1264469623565674,"[53.599999999999994, 53.599999999999994]","[52.96000000000001, 52.96000000000001]","[16.0, 16.0]",False,DOWN
1.2352449893951416,"[54.49999999999999, 54.49999999999999]","[53.779999999999994, 53.779999999999994]","[18.0, 18.0]",False,DOWN
1.3374860286712646,"[55.50000000000001, 55.50000000000001]","[54.699999999999996, 54.699999999999996]","[20.0, 20.0]",False,DOWN
1.4386048316955566,"[56.6, 56.6]","[55.720000000000006, 55.720000000000006]","[22.0, 22.0]",False,DOWN
1.5401701927185059,"[57.80000000000001, 57.80000000000001]","[56.84, 56.84]","[24.0, 24.0]",False,DOWN
1.6465849876403809,"[59.1, 59.1]","[58.06000000000001, 58.06000000000001]","[26.0, 26.0]",False,DOWN
1.7482330799102783,"[60.50000000000001, 60.50000000000001]","[59.38, 59.38]","[28.0, 28.0]",False,DOWN
1.8542191982269287,"[61.99999999999999, 61.99999999999999]","[60.800000000000004, 60.800000000000004]","[30.0, 30.0]",False,DOWN
1.9558098316192627,"[63.599999999999994, 63.599999999999994]","[62.31999999999999, 62.31999999999999]","[32.0, 32.0]",False,DOWN
2.0570290088653564,"[65.30000000000001, 65.30000000000001]","[63.94, 63.94]","[34.0, 34.0]",False,DOWN
2.159960985183716,"[67.10000000000001, 67.10000000000001]","[65.66000000000001, 65.66000000000001]","[36.0, 36.0]",False,DOWN
2.261754035949707,"[68.99999999999999, 68.99999999999999]","[67.48, 67.48]","[38.0, 38.0]",False,DOWN
2.3642189502716064,"[71.00000000000001, 71.00000000000001]","[69.39999999999999, 69.39999999999999]","[40.0, 40.0]",False,DOWN
2.4700498580932617,"[73.10000000000002, 73.10000000000002]","[71.42000000000002, 71.42000000000002]","[42.0, 42.0]",False,DOWN
2.572150945663452,"[75.30000000000001, 75.30000000000001]","[73.54000000000002, 73.54000000000002]","[44.0, 44.0]",False,DOWN
2.6769230365753174,"[77.59999999999998, 77.59999999999998]","[75.76, 75.76]","[46.0, 46.0]",False,DOWN
2.778733968734741,"[80.0, 80.0]","[78.07999999999998, 78.07999999999998]","[48.0, 48.0]",False,DOWN
2.881497859954834,"[82.5, 82.5]","[80.5, 80.5]","[50.0, 50.0]",False,DOWN
2.9839560985565186,"[85.09999999999998, 85.09999999999998]","[83.02, 83.02]","[52.0, 52.0]",False,DOWN
3.0895509719848633,"[87.80000000000001, 87.80000000000001]","[85.63999999999999, 85.63999999999999]","[54.0, 54.0]",False,DOWN
