delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0065860748291015625,"[50.00000000000003, 50.05000000000002]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.06402802467346191,"[50.00000000000005, 50.150000000000034]","[50.00000000000003, 50.15000000000002]","[0.0, 10.0]",False,DOWN,True
0.01,0.02,0.1219339370727539,"[50.00000000000007, 50.30000000000006]","[50.00000000000005, 50.30000000000003]","[0.0, 15.0]",False,DOWN,True
0.01,0.03,0.18013405799865723,"[50.00000000000009, 50.30000000000009]","[50.00000000000007, 50.30000000000006]","[0.0, 0.0]",False,,True
0.01,0.04,0.2380690574645996,"[50.00000000000012, 50.30000000000012]","[50.00000000000009, 50.30000000000009]","[0.0, 0.0]",False,,True
0.01,0.05,0.2968940734863281,"[50.00000000000014, 50.300000000000146]","[50.00000000000012, 50.30000000000012]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.35651397705078125,"[50.00000000000017, 50.300000000000175]","[50.00000000000014, 50.300000000000146]","[0.0, 0.0]",False,,True
0.01,0.07,0.4152369499206543,"[50.0000000000002, 50.300000000000196]","[50.00000000000017, 50.300000000000175]","[0.0, 0.0]",False,,True
0.01,0.08,0.4742569923400879,"[50.00000000000023, 50.300000000000225]","[50.0000000000002, 50.300000000000196]","[0.0, 0.0]",False,,True
0.01,0.09,0.532951831817627,"[50.000000000000256, 50.30000000000025]","[50.00000000000023, 50.300000000000225]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5916719436645508,"[50.00000000000028, 50.30000000000028]","[50.000000000000256, 50.30000000000025]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6490881443023682,"[50.0000000000003, 50.3000000000003]","[50.00000000000028, 50.30000000000028]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7079250812530518,"[50.00000000000032, 50.300000000000324]","[50.0000000000003, 50.3000000000003]","[0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.766711950302124,"[50.000000000000334, 50.300000000000345]","[50.00000000000032, 50.300000000000324]","[0.0, 0.0]",False,,True
0.01,0.13999999999999999,0.8259658813476562,"[50.000000000000355, 50.350000000000364]","[50.000000000000334, 50.35000000000034]","[0.0, 5.0]",False,DOWN,True
0.01,0.15,0.8832640647888184,"[50.00000000000038, 50.450000000000394]","[50.000000000000355, 50.450000000000365]","[0.0, 10.0]",False,DOWN,True
0.01,0.16,0.9416370391845703,"[50.000000000000405, 50.60000000000041]","[50.00000000000038, 50.60000000000039]","[0.0, 15.0]",False,DOWN,True
0.01,0.17,1.0000720024108887,"[50.00000000000043, 50.800000000000445]","[50.000000000000405, 50.800000000000416]","[0.0, 20.0]",False,DOWN,True
0.01,0.18000000000000002,1.059709072113037,"[50.05000000000046, 51.05000000000047]","[50.05000000000043, 51.050000000000445]","[5.0, 25.0]",False,DOWN,True
0.01,0.19000000000000003,1.117799997329712,"[50.15000000000048, 51.35000000000049]","[50.15000000000046, 51.35000000000047]","[10.0, 30.0]",False,DOWN,True
0.01,0.20000000000000004,1.1759710311889648,"[50.3000000000005, 51.70000000000052]","[50.30000000000048, 51.70000000000049]","[15.0, 35.0]",False,DOWN,True
0.01,0.21000000000000005,1.2351272106170654,"[50.500000000000526, 52.10000000000054]","[50.500000000000504, 52.10000000000052]","[20.0, 40.0]",False,DOWN,True
0.01,0.22000000000000006,1.2941350936889648,"[50.75000000000055, 52.550000000000566]","[50.750000000000526, 52.550000000000544]","[25.0, 45.0]",False,DOWN,True
0.01,0.23000000000000007,1.352834939956665,"[51.05000000000057, 53.05000000000059]","[51.050000000000544, 53.050000000000566]","[30.0, 50.0]",False,DOWN,True
0.01,0.24000000000000007,1.4100580215454102,"[51.400000000000595, 53.600000000000605]","[51.400000000000574, 53.600000000000584]","[35.0, 55.0]",False,DOWN,True
0.01,0.25000000000000006,1.4671928882598877,"[51.80000000000062, 54.200000000000635]","[51.800000000000594, 54.20000000000061]","[40.0, 60.0]",False,DOWN,True
0.01,0.26000000000000006,1.5254909992218018,"[52.25000000000065, 54.850000000000655]","[52.250000000000625, 54.850000000000634]","[45.0, 65.0]",False,DOWN,True
0.01,0.2700000000000001,1.5827841758728027,"[52.75000000000067, 55.55000000000068]","[52.75000000000065, 55.55000000000066]","[50.0, 70.0]",False,DOWN,True
0.01,0.2800000000000001,1.6409821510314941,"[53.300000000000686, 56.3000000000007]","[53.300000000000665, 56.30000000000068]","[55.0, 75.0]",False,DOWN,True
0.01,0.2900000000000001,1.6995811462402344,"[53.90000000000071, 57.10000000000072]","[53.90000000000069, 57.1000000000007]","[60.0, 80.0]",False,DOWN,True
0.01,0.3000000000000001,1.757904052734375,"[54.55000000000073, 57.95000000000075]","[54.55000000000071, 57.95000000000072]","[65.0, 85.0]",False,DOWN,True
0.01,0.3100000000000001,1.8214049339294434,"[55.25000000000075, 58.85000000000077]","[55.25000000000073, 58.85000000000075]","[70.0, 90.0]",False,DOWN,True
0.01,0.3200000000000001,1.8797111511230469,"[56.000000000000774, 59.80000000000079]","[56.00000000000075, 59.80000000000077]","[75.0, 95.0]",False,DOWN,True
0.01,0.3300000000000001,1.939927101135254,"[56.80000000000079, 60.800000000000814]","[56.80000000000077, 60.80000000000079]","[80.0, 100.0]",False,DOWN,True
0.01,0.34000000000000014,1.9984312057495117,"[57.650000000000816, 61.85000000000083]","[57.650000000000794, 61.85000000000081]","[85.0, 105.0]",False,DOWN,True
0.01,0.35000000000000014,2.056658983230591,"[58.55000000000083, 62.950000000000855]","[58.550000000000814, 62.950000000000834]","[90.0, 110.0]",False,DOWN,True
0.01,0.36000000000000015,2.1147680282592773,"[59.50000000000085, 64.10000000000088]","[59.50000000000083, 64.10000000000086]","[95.0, 115.0]",False,DOWN,True
0.01,0.37000000000000016,2.172718048095703,"[60.500000000000874, 65.3000000000009]","[60.50000000000085, 65.30000000000088]","[100.0, 120.0]",False,DOWN,True
0.01,0.38000000000000017,2.2316949367523193,"[61.55000000000089, 66.55000000000092]","[61.55000000000087, 66.5500000000009]","[105.0, 125.0]",False,DOWN,True
0.01,0.3900000000000002,2.297154188156128,"[62.650000000000915, 67.85000000000095]","[62.650000000000894, 67.85000000000092]","[110.0, 130.0]",False,DOWN,True
0.01,0.4000000000000002,2.3561019897460938,"[63.800000000000935, 69.20000000000095]","[63.800000000000914, 69.20000000000094]","[115.0, 135.0]",False,DOWN,True
0.01,0.4100000000000002,2.414647102355957,"[65.00000000000097, 70.60000000000099]","[65.00000000000094, 70.60000000000096]","[120.0, 140.0]",False,DOWN,True
0.01,0.4200000000000002,2.472923994064331,"[66.250000000001, 72.05000000000102]","[66.25000000000097, 72.05000000000099]","[125.0, 145.0]",False,DOWN,True
0.01,0.4300000000000002,2.533627986907959,"[67.550000000001, 73.55000000000103]","[67.55000000000099, 73.55000000000102]","[130.0, 150.0]",False,DOWN,True
0.01,0.4400000000000002,2.591703176498413,"[68.90000000000101, 75.10000000000105]","[68.900000000001, 75.10000000000103]","[135.0, 155.0]",False,DOWN,True
0.01,0.45000000000000023,2.650840997695923,"[70.30000000000105, 76.70000000000107]","[70.30000000000102, 76.70000000000104]","[140.0, 160.0]",False,DOWN,True
0.01,0.46000000000000024,2.7099950313568115,"[71.75000000000107, 78.35000000000109]","[71.75000000000105, 78.35000000000107]","[145.0, 165.0]",False,DOWN,True
0.01,0.47000000000000025,2.7676780223846436,"[73.2500000000011, 80.05000000000112]","[73.25000000000107, 80.05000000000109]","[150.0, 170.0]",False,DOWN,True
0.01,0.48000000000000026,2.826630115509033,"[74.8000000000011, 81.80000000000113]","[74.80000000000109, 81.80000000000112]","[155.0, 175.0]",False,DOWN,True
0.01,0.49000000000000027,2.8858590126037598,"[76.40000000000111, 83.60000000000115]","[76.4000000000011, 83.60000000000113]","[160.0, 180.0]",False,DOWN,True
