delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.007795810699462891,"[50.05000000000001, 50.00000000000002]","[50.05, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.01,0.06567502021789551,"[50.15000000000003, 50.00000000000005]","[50.15000000000001, 50.00000000000002]","[10.0, 0.0]",False,RIGHT,True
0.01,0.02,0.12395787239074707,"[50.30000000000004, 50.00000000000008]","[50.300000000000026, 50.00000000000005]","[15.0, 0.0]",False,RIGHT,True
0.01,0.03,0.1821889877319336,"[50.50000000000005, 50.00000000000009]","[50.50000000000004, 50.00000000000008]","[20.0, 0.0]",False,RIGHT,True
0.01,0.04,0.2401719093322754,"[50.500000000000064, 50.000000000000114]","[50.50000000000005, 50.00000000000009]","[0.0, 0.0]",False,,True
0.01,0.05,0.2978649139404297,"[50.50000000000007, 50.000000000000135]","[50.500000000000064, 50.000000000000114]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3561239242553711,"[50.500000000000085, 50.000000000000156]","[50.50000000000007, 50.000000000000135]","[0.0, 0.0]",False,,True
0.01,0.07,0.4143810272216797,"[50.5000000000001, 50.00000000000018]","[50.500000000000085, 50.000000000000156]","[0.0, 0.0]",False,,True
0.01,0.08,0.4734001159667969,"[50.500000000000114, 50.0000000000002]","[50.5000000000001, 50.00000000000018]","[0.0, 0.0]",False,,True
0.01,0.09,0.5310299396514893,"[50.50000000000013, 50.00000000000022]","[50.500000000000114, 50.0000000000002]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5896289348602295,"[50.50000000000014, 50.000000000000234]","[50.50000000000013, 50.00000000000022]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6487679481506348,"[50.500000000000156, 50.00000000000026]","[50.50000000000014, 50.000000000000234]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7075529098510742,"[50.50000000000017, 50.000000000000284]","[50.500000000000156, 50.00000000000026]","[0.0, 0.0]",False,,True
0.01,0.12999999999999998,0.7651329040527344,"[50.500000000000185, 50.000000000000306]","[50.50000000000017, 50.000000000000284]","[0.0, 0.0]",False,,True
