delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.007014036178588867,"[50.05000000000002, 50.000000000000014]","[50.05, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.01,0.0650780200958252,"[50.15000000000004, 50.00000000000003]","[50.15000000000002, 50.000000000000014]","[10.0, 0.0]",False,RIGHT,True
0.01,0.02,0.12305283546447754,"[50.30000000000006, 50.00000000000004]","[50.30000000000004, 50.00000000000003]","[15.0, 0.0]",False,RIGHT,True
0.01,0.03,0.18070507049560547,"[50.500000000000085, 50.000000000000064]","[50.500000000000064, 50.00000000000004]","[20.0, 0.0]",False,RIGHT,True
0.01,0.04,0.23954319953918457,"[50.75000000000011, 50.00000000000008]","[50.750000000000085, 50.000000000000064]","[25.0, 0.0]",False,RIGHT,True
0.01,0.05,0.2990529537200928,"[51.050000000000125, 50.00000000000009]","[51.050000000000104, 50.00000000000008]","[30.0, 0.0]",False,RIGHT,True
0.01,0.060000000000000005,0.3579070568084717,"[51.050000000000146, 50.00000000000011]","[51.050000000000125, 50.00000000000009]","[0.0, 0.0]",False,,True
0.01,0.07,0.41643714904785156,"[51.05000000000016, 50.00000000000012]","[51.050000000000146, 50.00000000000011]","[0.0, 0.0]",False,,True
0.01,0.08,0.4758319854736328,"[51.05000000000018, 50.000000000000135]","[51.05000000000016, 50.00000000000012]","[0.0, 0.0]",False,,True
0.01,0.09,0.534796953201294,"[51.0500000000002, 50.00000000000015]","[51.05000000000018, 50.000000000000135]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5932550430297852,"[51.050000000000225, 50.00000000000016]","[51.0500000000002, 50.00000000000015]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6512930393218994,"[51.05000000000024, 50.00000000000018]","[51.050000000000225, 50.00000000000016]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7101688385009766,"[51.05000000000027, 50.050000000000196]","[51.05000000000024, 50.050000000000175]","[0.0, 5.0]",False,DOWN,True
0.01,0.12999999999999998,0.7683658599853516,"[51.05000000000029, 50.15000000000021]","[51.05000000000027, 50.1500000000002]","[0.0, 10.0]",False,DOWN,True
0.01,0.13999999999999999,0.8265402317047119,"[51.05000000000031, 50.300000000000225]","[51.05000000000029, 50.30000000000021]","[0.0, 15.0]",False,DOWN,True
0.01,0.15,0.8858928680419922,"[51.10000000000033, 50.50000000000024]","[51.10000000000031, 50.50000000000023]","[5.0, 20.0]",False,DOWN,True
0.01,0.16,0.944464921951294,"[51.20000000000036, 50.750000000000256]","[51.20000000000033, 50.75000000000024]","[10.0, 25.0]",False,DOWN,True
0.01,0.17,1.0028529167175293,"[51.35000000000038, 51.05000000000027]","[51.35000000000036, 51.05000000000025]","[15.0, 30.0]",False,DOWN,True
0.01,0.18000000000000002,1.0619139671325684,"[51.5500000000004, 51.40000000000028]","[51.55000000000038, 51.40000000000027]","[20.0, 35.0]",False,DOWN,True
0.01,0.19000000000000003,1.1203510761260986,"[51.80000000000043, 51.800000000000296]","[51.8000000000004, 51.80000000000028]","[25.0, 40.0]",False,DOWN,True
0.01,0.20000000000000004,1.1787941455841064,"[52.100000000000456, 52.25000000000032]","[52.10000000000043, 52.2500000000003]","[30.0, 45.0]",False,DOWN,True
0.01,0.21000000000000005,1.2379798889160156,"[52.45000000000048, 52.75000000000034]","[52.45000000000046, 52.75000000000032]","[35.0, 50.0]",False,DOWN,True
0.01,0.22000000000000006,1.2948429584503174,"[52.8500000000005, 53.30000000000035]","[52.85000000000048, 53.30000000000034]","[40.0, 55.0]",False,DOWN,True
0.01,0.23000000000000007,1.3544230461120605,"[53.30000000000052, 53.900000000000375]","[53.3000000000005, 53.900000000000354]","[45.0, 60.0]",False,DOWN,True
0.01,0.24000000000000007,1.413708209991455,"[53.800000000000544, 54.550000000000395]","[53.80000000000052, 54.550000000000374]","[50.0, 65.0]",False,DOWN,True
0.01,0.25000000000000006,1.4732129573822021,"[54.35000000000056, 55.25000000000041]","[54.35000000000054, 55.2500000000004]","[55.0, 70.0]",False,DOWN,True
0.01,0.26000000000000006,1.5351839065551758,"[54.950000000000585, 56.000000000000426]","[54.950000000000564, 56.00000000000041]","[60.0, 75.0]",False,DOWN,True
0.01,0.2700000000000001,1.5934979915618896,"[55.600000000000605, 56.800000000000445]","[55.600000000000584, 56.80000000000042]","[65.0, 80.0]",False,DOWN,True
0.01,0.2800000000000001,1.6531751155853271,"[56.30000000000063, 57.65000000000046]","[56.30000000000061, 57.650000000000446]","[70.0, 85.0]",False,DOWN,True
0.01,0.2900000000000001,1.712287187576294,"[57.050000000000644, 58.55000000000047]","[57.05000000000063, 58.55000000000046]","[75.0, 90.0]",False,DOWN,True
0.01,0.3000000000000001,1.7706410884857178,"[57.85000000000066, 59.50000000000049]","[57.85000000000064, 59.500000000000476]","[80.0, 95.0]",False,DOWN,True
0.01,0.3100000000000001,1.8289051055908203,"[58.700000000000685, 60.50000000000051]","[58.700000000000664, 60.50000000000049]","[85.0, 100.0]",False,DOWN,True
0.01,0.3200000000000001,1.8876550197601318,"[59.600000000000705, 61.55000000000053]","[59.60000000000068, 61.55000000000051]","[90.0, 105.0]",False,DOWN,True
0.01,0.3300000000000001,1.9464199542999268,"[60.550000000000736, 62.650000000000546]","[60.55000000000071, 62.65000000000053]","[95.0, 110.0]",False,DOWN,True
0.01,0.34000000000000014,2.004791021347046,"[61.55000000000076, 63.800000000000566]","[61.550000000000736, 63.800000000000544]","[100.0, 115.0]",False,DOWN,True
0.01,0.35000000000000014,2.063844919204712,"[62.600000000000776, 65.00000000000058]","[62.600000000000755, 65.00000000000057]","[105.0, 120.0]",False,DOWN,True
0.01,0.36000000000000015,2.122680902481079,"[63.7000000000008, 66.2000000000006]","[63.70000000000078, 66.20000000000059]","[110.0, 120.0]",False,RIGHT,True
0.01,0.37000000000000016,2.1810190677642822,"[64.85000000000083, 67.40000000000062]","[64.8500000000008, 67.4000000000006]","[115.0, 120.0]",False,RIGHT,True
0.01,0.38000000000000017,2.2461788654327393,"[66.05000000000086, 68.60000000000063]","[66.05000000000084, 68.60000000000062]","[120.0, 120.0]",False,RIGHT,True
0.01,0.3900000000000002,2.3042898178100586,"[67.30000000000089, 69.80000000000065]","[67.30000000000086, 69.80000000000064]","[125.0, 120.0]",False,RIGHT,True
0.01,0.4000000000000002,2.3625810146331787,"[68.60000000000092, 71.00000000000067]","[68.60000000000089, 71.00000000000065]","[130.0, 120.0]",False,RIGHT,True
0.01,0.4100000000000002,2.4214208126068115,"[69.95000000000093, 72.20000000000068]","[69.95000000000091, 72.20000000000067]","[135.0, 120.0]",False,RIGHT,True
0.01,0.4200000000000002,2.482431173324585,"[71.35000000000096, 73.4000000000007]","[71.35000000000093, 73.40000000000069]","[140.0, 120.0]",False,RIGHT,True
0.01,0.4300000000000002,2.5406789779663086,"[72.80000000000099, 74.60000000000072]","[72.80000000000096, 74.6000000000007]","[145.0, 120.0]",False,RIGHT,True
0.01,0.4400000000000002,2.5999948978424072,"[74.30000000000102, 75.80000000000074]","[74.30000000000099, 75.80000000000072]","[150.0, 120.0]",False,RIGHT,True
0.01,0.45000000000000023,2.659327983856201,"[75.85000000000105, 77.00000000000075]","[75.85000000000102, 77.00000000000074]","[155.0, 120.0]",False,RIGHT,True
0.01,0.46000000000000024,2.718132972717285,"[77.45000000000105, 78.20000000000077]","[77.45000000000104, 78.20000000000076]","[160.0, 120.0]",False,RIGHT,True
0.01,0.47000000000000025,2.7765989303588867,"[79.10000000000107, 79.40000000000079]","[79.10000000000106, 79.40000000000077]","[165.0, 120.0]",False,RIGHT,True
0.01,0.48000000000000026,2.834984064102173,"[80.80000000000109, 80.6000000000008]","[80.80000000000108, 80.60000000000079]","[170.0, 120.0]",False,RIGHT,True
0.01,0.49000000000000027,2.8940269947052,"[82.5500000000011, 81.80000000000082]","[82.55000000000109, 81.80000000000081]","[175.0, 120.0]",False,RIGHT,True
0.01,0.5000000000000002,2.95627498626709,"[84.35000000000113, 83.00000000000084]","[84.3500000000011, 83.00000000000082]","[180.0, 120.0]",False,RIGHT,True
0.01,0.5100000000000002,3.0135610103607178,"[86.20000000000114, 84.20000000000086]","[86.20000000000113, 84.20000000000084]","[185.0, 120.0]",False,RIGHT,True
0.01,0.5200000000000002,3.0723400115966797,"[88.10000000000116, 85.40000000000087]","[88.10000000000115, 85.40000000000086]","[190.0, 120.0]",False,RIGHT,True
0.01,0.5300000000000002,3.1310200691223145,"[90.05000000000118, 86.60000000000089]","[90.05000000000116, 86.60000000000088]","[195.0, 120.0]",False,RIGHT,True
