delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.006702899932861328,"[49.950000000000024, 50.05000000000002]","[49.95, 50.05]","[-5.0, 5.0]",False,DOWN,True
0.01,0.01,0.06407618522644043,"[49.850000000000044, 50.15000000000004]","[49.85000000000002, 50.15000000000002]","[-10.0, 10.0]",False,DOWN,True
0.01,0.02,0.12216615676879883,"[49.70000000000007, 50.250000000000064]","[49.700000000000045, 50.25000000000004]","[-15.0, 10.0]",False,LEFT,True
0.01,0.03,0.1807708740234375,"[49.700000000000095, 50.250000000000085]","[49.70000000000007, 50.250000000000064]","[-0.0, 0.0]",False,,True
0.01,0.04,0.2385859489440918,"[49.700000000000124, 50.25000000000011]","[49.700000000000095, 50.250000000000085]","[-0.0, 0.0]",False,,True
0.01,0.05,0.29686784744262695,"[49.700000000000145, 50.25000000000013]","[49.700000000000124, 50.25000000000011]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.35555386543273926,"[49.700000000000166, 50.25000000000015]","[49.700000000000145, 50.25000000000013]","[-0.0, 0.0]",False,,True
0.01,0.07,0.4130251407623291,"[49.70000000000019, 50.25000000000018]","[49.700000000000166, 50.25000000000015]","[-0.0, 0.0]",False,,True
0.01,0.08,0.4709799289703369,"[49.70000000000021, 50.2500000000002]","[49.70000000000019, 50.25000000000018]","[-0.0, 0.0]",False,,True
0.01,0.09,0.5293278694152832,"[49.70000000000023, 50.25000000000022]","[49.70000000000021, 50.2500000000002]","[-0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5854737758636475,"[49.70000000000025, 50.25000000000024]","[49.70000000000023, 50.25000000000022]","[-0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6418142318725586,"[49.70000000000027, 50.25000000000026]","[49.70000000000025, 50.25000000000024]","[-0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.6985061168670654,"[49.75000000000029, 50.250000000000284]","[49.75000000000027, 50.25000000000026]","[5.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.7552640438079834,"[49.850000000000314, 50.250000000000306]","[49.85000000000029, 50.250000000000284]","[10.0, 0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.8128259181976318,"[50.000000000000334, 50.25000000000033]","[50.00000000000031, 50.250000000000306]","[15.0, 0.0]",False,RIGHT,True
0.01,0.15,0.8701109886169434,"[50.20000000000036, 50.25000000000035]","[50.20000000000034, 50.25000000000033]","[20.0, 0.0]",False,RIGHT,True
0.01,0.16,0.9263379573822021,"[50.45000000000039, 50.25000000000037]","[50.45000000000036, 50.25000000000035]","[25.0, 0.0]",False,RIGHT,True
0.01,0.17,0.9840230941772461,"[50.750000000000405, 50.25000000000039]","[50.750000000000384, 50.25000000000037]","[30.0, 0.0]",False,RIGHT,True
0.01,0.18000000000000002,1.0406649112701416,"[51.10000000000043, 50.3000000000004]","[51.100000000000406, 50.30000000000039]","[35.0, 5.0]",False,DOWN,True
0.01,0.19000000000000003,1.0971300601959229,"[51.500000000000455, 50.400000000000425]","[51.500000000000426, 50.400000000000404]","[40.0, 10.0]",False,DOWN,True
0.01,0.20000000000000004,1.1540770530700684,"[51.900000000000475, 50.55000000000044]","[51.90000000000045, 50.55000000000042]","[40.0, 15.0]",False,DOWN,True
0.01,0.21000000000000005,1.2099339962005615,"[52.300000000000495, 50.750000000000455]","[52.30000000000047, 50.75000000000044]","[40.0, 20.0]",False,DOWN,True
0.01,0.22000000000000006,1.2831010818481445,"[52.700000000000514, 51.000000000000476]","[52.70000000000049, 51.000000000000455]","[40.0, 25.0]",False,DOWN,True
0.01,0.23000000000000007,1.340041160583496,"[53.100000000000534, 51.300000000000495]","[53.10000000000051, 51.30000000000047]","[40.0, 30.0]",False,DOWN,True
0.01,0.24000000000000007,1.395570993423462,"[53.500000000000554, 51.65000000000052]","[53.50000000000053, 51.650000000000496]","[40.0, 35.0]",False,DOWN,True
0.01,0.25000000000000006,1.4517669677734375,"[53.90000000000058, 52.05000000000054]","[53.90000000000055, 52.050000000000516]","[40.0, 40.0]",False,DOWN,True
0.01,0.26000000000000006,1.5086040496826172,"[54.300000000000594, 52.500000000000554]","[54.30000000000058, 52.50000000000054]","[40.0, 45.0]",False,DOWN,True
0.01,0.2700000000000001,1.5650231838226318,"[54.700000000000614, 53.000000000000576]","[54.70000000000059, 53.000000000000554]","[40.0, 50.0]",False,DOWN,True
0.01,0.2800000000000001,1.6216552257537842,"[55.100000000000634, 53.550000000000594]","[55.10000000000061, 53.55000000000057]","[40.0, 55.0]",False,DOWN,True
0.01,0.2900000000000001,1.67923903465271,"[55.500000000000654, 54.15000000000062]","[55.50000000000063, 54.150000000000595]","[40.0, 60.0]",False,DOWN,True
0.01,0.3000000000000001,1.7366878986358643,"[55.900000000000674, 54.80000000000064]","[55.90000000000065, 54.800000000000615]","[40.0, 65.0]",False,DOWN,True
0.01,0.3100000000000001,1.7939281463623047,"[56.30000000000069, 55.50000000000066]","[56.30000000000067, 55.50000000000064]","[40.0, 70.0]",False,DOWN,True
0.01,0.3200000000000001,1.8509199619293213,"[56.70000000000071, 56.25000000000068]","[56.70000000000069, 56.25000000000066]","[40.0, 75.0]",False,DOWN,True
0.01,0.3300000000000001,1.9077980518341064,"[57.10000000000073, 57.0500000000007]","[57.10000000000071, 57.05000000000068]","[40.0, 80.0]",False,DOWN,True
0.01,0.34000000000000014,1.9674651622772217,"[57.50000000000075, 57.90000000000072]","[57.50000000000073, 57.9000000000007]","[40.0, 85.0]",False,DOWN,True
0.01,0.35000000000000014,2.025182008743286,"[57.90000000000077, 58.80000000000074]","[57.90000000000075, 58.80000000000072]","[40.0, 90.0]",False,DOWN,True
0.01,0.36000000000000015,2.0833160877227783,"[58.30000000000079, 59.75000000000077]","[58.30000000000077, 59.750000000000746]","[40.0, 95.0]",False,DOWN,True
0.01,0.37000000000000016,2.1410880088806152,"[58.70000000000081, 60.750000000000796]","[58.70000000000079, 60.75000000000077]","[40.0, 100.0]",False,DOWN,True
0.01,0.38000000000000017,2.1994259357452393,"[59.10000000000083, 61.800000000000814]","[59.10000000000081, 61.80000000000079]","[40.0, 105.0]",False,DOWN,True
0.01,0.3900000000000002,2.2633540630340576,"[59.450000000000855, 62.90000000000083]","[59.450000000000834, 62.900000000000816]","[35.0, 110.0]",False,DOWN,True
0.01,0.4000000000000002,2.320892095565796,"[59.750000000000874, 64.05000000000086]","[59.75000000000085, 64.05000000000084]","[30.0, 115.0]",False,DOWN,True
0.01,0.4100000000000002,2.378822088241577,"[60.000000000000895, 65.25000000000088]","[60.000000000000874, 65.25000000000087]","[25.0, 120.0]",False,DOWN,True
0.01,0.4200000000000002,2.4368488788604736,"[60.20000000000092, 66.5000000000009]","[60.2000000000009, 66.50000000000088]","[20.0, 125.0]",False,DOWN,True
0.01,0.4300000000000002,2.4946839809417725,"[60.35000000000093, 67.8000000000009]","[60.35000000000092, 67.80000000000089]","[15.0, 130.0]",False,DOWN,True
0.01,0.4400000000000002,2.5528018474578857,"[60.50000000000095, 69.15000000000093]","[60.50000000000093, 69.1500000000009]","[15.0, 135.0]",False,DOWN,True
0.01,0.45000000000000023,2.6111340522766113,"[60.65000000000097, 70.55000000000095]","[60.65000000000095, 70.55000000000094]","[15.0, 140.0]",False,DOWN,True
0.01,0.46000000000000024,2.670546054840088,"[60.80000000000099, 72.00000000000097]","[60.80000000000097, 72.00000000000095]","[15.0, 145.0]",False,DOWN,True
0.01,0.47000000000000025,2.729032039642334,"[60.95000000000101, 73.50000000000098]","[60.95000000000099, 73.50000000000097]","[15.0, 150.0]",False,DOWN,True
0.01,0.48000000000000026,2.7875969409942627,"[61.10000000000103, 75.05000000000099]","[61.10000000000101, 75.05000000000098]","[15.0, 155.0]",False,DOWN,True
0.01,0.49000000000000027,2.8463640213012695,"[61.25000000000106, 76.650000000001]","[61.25000000000103, 76.65000000000099]","[15.0, 160.0]",False,DOWN,True
0.01,0.5000000000000002,2.9056499004364014,"[61.40000000000108, 78.30000000000102]","[61.40000000000106, 78.300000000001]","[15.0, 165.0]",False,DOWN,True
0.01,0.5100000000000002,2.96376895904541,"[61.5500000000011, 80.00000000000104]","[61.55000000000108, 80.00000000000102]","[15.0, 170.0]",False,DOWN,True
0.01,0.5200000000000002,3.0222229957580566,"[61.700000000001125, 81.75000000000105]","[61.7000000000011, 81.75000000000104]","[15.0, 175.0]",False,DOWN,True
0.01,0.5300000000000002,3.081195116043091,"[61.850000000001145, 83.55000000000108]","[61.850000000001124, 83.55000000000105]","[15.0, 180.0]",False,DOWN,True
0.01,0.5400000000000003,3.1404929161071777,"[62.000000000001165, 85.40000000000109]","[62.000000000001144, 85.40000000000107]","[15.0, 185.0]",False,DOWN,True
0.01,0.5500000000000003,3.1979081630706787,"[62.150000000001185, 87.3000000000011]","[62.150000000001164, 87.30000000000109]","[15.0, 190.0]",False,DOWN,True
0.01,0.5600000000000003,3.2564589977264404,"[62.300000000001205, 89.25000000000112]","[62.300000000001184, 89.25000000000111]","[15.0, 195.0]",False,DOWN,True
0.01,0.5700000000000003,3.315652847290039,"[62.450000000001225, 91.25000000000114]","[62.450000000001204, 91.25000000000112]","[15.0, 200.0]",False,DOWN,True
0.01,0.5800000000000003,3.374657154083252,"[62.600000000001245, 93.30000000000115]","[62.600000000001224, 93.30000000000113]","[15.0, 205.0]",False,DOWN,True
0.01,0.5900000000000003,3.4336998462677,"[62.750000000001265, 95.40000000000116]","[62.75000000000124, 95.40000000000114]","[15.0, 210.0]",False,DOWN,True
0.01,0.6000000000000003,3.4925079345703125,"[62.900000000001285, 97.55000000000118]","[62.90000000000126, 97.55000000000116]","[15.0, 215.0]",False,DOWN,True
0.01,0.6100000000000003,3.5513391494750977,"[63.050000000001305, 99.7500000000012]","[63.05000000000128, 99.75000000000118]","[15.0, 220.0]",False,DOWN,True
0.01,0.6200000000000003,3.6105029582977295,"[63.200000000001324, 102.00000000000121]","[63.2000000000013, 102.0000000000012]","[15.0, 225.0]",False,DOWN,True
0.01,0.6300000000000003,3.6695749759674072,"[63.350000000001344, 104.30000000000122]","[63.35000000000132, 104.3000000000012]","[15.0, 230.0]",False,DOWN,True
0.01,0.6400000000000003,3.728250026702881,"[63.500000000001364, 106.65000000000123]","[63.50000000000134, 106.65000000000121]","[15.0, 235.0]",False,DOWN,True
0.01,0.6500000000000004,3.7883119583129883,"[63.650000000001384, 109.05000000000125]","[63.65000000000136, 109.05000000000123]","[15.0, 240.0]",False,DOWN,True
0.01,0.6600000000000004,3.8469741344451904,"[63.800000000001404, 111.50000000000126]","[63.80000000000138, 111.50000000000125]","[15.0, 245.0]",False,DOWN,True
0.01,0.6700000000000004,3.904658079147339,"[63.95000000000143, 114.00000000000128]","[63.9500000000014, 114.00000000000126]","[15.0, 250.0]",False,DOWN,True
0.01,0.6800000000000004,3.963020086288452,"[64.10000000000146, 116.55000000000129]","[64.10000000000143, 116.55000000000128]","[15.0, 255.0]",False,DOWN,True
0.01,0.6900000000000004,4.021889925003052,"[64.25000000000149, 119.1500000000013]","[64.25000000000146, 119.15000000000128]","[15.0, 260.0]",False,DOWN,True
0.01,0.7000000000000004,4.080501079559326,"[64.40000000000153, 121.80000000000132]","[64.4000000000015, 121.8000000000013]","[15.0, 265.0]",False,DOWN,True
0.01,0.7100000000000004,4.139216899871826,"[64.55000000000156, 124.50000000000134]","[64.55000000000153, 124.50000000000132]","[15.0, 270.0]",False,DOWN,True
0.01,0.7200000000000004,4.198666095733643,"[64.75000000000158, 127.25000000000135]","[64.75000000000156, 127.25000000000134]","[20.0, 275.0]",False,DOWN,True
0.01,0.7300000000000004,4.257009983062744,"[65.00000000000159, 130.05000000000138]","[65.00000000000158, 130.05000000000135]","[25.0, 280.0]",False,DOWN,True
0.01,0.7400000000000004,4.3151068687438965,"[65.30000000000162, 132.90000000000137]","[65.30000000000159, 132.90000000000137]","[30.0, 285.0]",False,DOWN,True
0.01,0.7500000000000004,4.3726348876953125,"[65.65000000000164, 135.8000000000014]","[65.65000000000161, 135.80000000000138]","[35.0, 290.0]",False,DOWN,True
0.01,0.7600000000000005,4.431097984313965,"[66.05000000000166, 138.75000000000142]","[66.05000000000165, 138.7500000000014]","[40.0, 295.0]",False,DOWN,True
0.01,0.7700000000000005,4.490010976791382,"[66.50000000000168, 141.75000000000142]","[66.50000000000166, 141.75000000000142]","[45.0, 300.0]",False,DOWN,True
0.01,0.7800000000000005,4.548527002334595,"[67.0000000000017, 144.80000000000146]","[67.00000000000168, 144.80000000000143]","[50.0, 305.0]",False,DOWN,True
0.01,0.7900000000000005,4.605887174606323,"[67.55000000000172, 147.90000000000146]","[67.5500000000017, 147.90000000000146]","[55.0, 310.0]",False,DOWN,True
0.01,0.8000000000000005,4.665015935897827,"[68.15000000000174, 151.05000000000146]","[68.15000000000171, 151.05000000000146]","[60.0, 315.0]",False,DOWN,True
0.01,0.8100000000000005,4.72329306602478,"[68.80000000000177, 154.25000000000145]","[68.80000000000175, 154.25000000000145]","[65.0, 320.0]",False,DOWN,True
0.01,0.8200000000000005,4.782900094985962,"[69.5000000000018, 157.50000000000148]","[69.50000000000178, 157.50000000000145]","[70.0, 325.0]",False,DOWN,True
0.01,0.8300000000000005,4.842200994491577,"[70.25000000000183, 160.8000000000015]","[70.2500000000018, 160.8000000000015]","[75.0, 330.0]",False,DOWN,True
0.01,0.8400000000000005,4.900882959365845,"[71.05000000000186, 164.15000000000148]","[71.05000000000183, 164.15000000000148]","[80.0, 335.0]",False,DOWN,True
0.01,0.8500000000000005,4.9592061042785645,"[71.90000000000188, 167.5500000000015]","[71.90000000000185, 167.5500000000015]","[85.0, 340.0]",False,DOWN,True
0.01,0.8600000000000005,5.0180230140686035,"[72.80000000000192, 171.00000000000148]","[72.80000000000189, 171.00000000000148]","[90.0, 345.0]",False,DOWN,True
0.01,0.8700000000000006,5.075460910797119,"[73.75000000000195, 174.45000000000147]","[73.75000000000192, 174.45000000000147]","[95.0, 345.0]",False,RIGHT,True
0.01,0.8800000000000006,5.134771108627319,"[74.75000000000198, 177.90000000000146]","[74.75000000000195, 177.90000000000146]","[100.0, 345.0]",False,RIGHT,True
0.01,0.8900000000000006,5.19353723526001,"[75.80000000000199, 181.35000000000144]","[75.80000000000197, 181.35000000000144]","[105.0, 345.0]",False,RIGHT,True
0.01,0.9000000000000006,5.252427101135254,"[76.90000000000201, 184.80000000000143]","[76.90000000000198, 184.80000000000143]","[110.0, 345.0]",False,RIGHT,True
0.01,0.9100000000000006,5.310229063034058,"[78.05000000000203, 188.25000000000142]","[78.05000000000202, 188.25000000000142]","[115.0, 345.0]",False,RIGHT,True
0.01,0.9200000000000006,5.369496822357178,"[79.25000000000205, 191.7000000000014]","[79.25000000000203, 191.7000000000014]","[120.0, 345.0]",False,RIGHT,True
0.01,0.9300000000000006,5.429090976715088,"[80.50000000000207, 195.1500000000014]","[80.50000000000205, 195.1500000000014]","[125.0, 345.0]",False,RIGHT,True
0.01,0.9400000000000006,5.488621950149536,"[81.8000000000021, 198.6000000000014]","[81.80000000000207, 198.6000000000014]","[130.0, 345.0]",False,RIGHT,True
0.01,0.9500000000000006,5.54890513420105,"[83.15000000000211, 202.05000000000138]","[83.1500000000021, 202.05000000000138]","[135.0, 345.0]",False,RIGHT,True
0.01,0.9600000000000006,5.607100009918213,"[84.55000000000213, 205.50000000000136]","[84.55000000000211, 205.50000000000136]","[140.0, 345.0]",False,RIGHT,True
0.01,0.9700000000000006,5.666846036911011,"[86.00000000000216, 208.95000000000135]","[86.00000000000213, 208.95000000000135]","[145.0, 345.0]",False,RIGHT,True
0.01,0.9800000000000006,5.72545599937439,"[87.50000000000219, 212.40000000000134]","[87.50000000000216, 212.40000000000134]","[150.0, 345.0]",False,RIGHT,True
0.01,0.9900000000000007,5.787351131439209,"[89.05000000000221, 215.85000000000133]","[89.05000000000219, 215.85000000000133]","[155.0, 345.0]",False,RIGHT,True
0.01,1.0000000000000007,5.846191883087158,"[90.65000000000224, 219.30000000000132]","[90.65000000000221, 219.30000000000132]","[160.0, 345.0]",False,RIGHT,True
0.01,1.0100000000000007,5.905750036239624,"[92.30000000000227, 222.7500000000013]","[92.30000000000224, 222.7500000000013]","[165.0, 345.0]",False,RIGHT,True
0.01,1.0200000000000007,5.964846849441528,"[94.0000000000023, 226.2000000000013]","[94.00000000000227, 226.2000000000013]","[170.0, 345.0]",False,RIGHT,True
0.01,1.0300000000000007,6.022944211959839,"[95.75000000000233, 229.65000000000128]","[95.7500000000023, 229.65000000000128]","[175.0, 345.0]",False,RIGHT,True
0.01,1.0400000000000007,6.0806849002838135,"[97.55000000000236, 233.10000000000127]","[97.55000000000233, 233.10000000000127]","[180.0, 345.0]",False,RIGHT,True
0.01,1.0500000000000007,6.140254020690918,"[99.40000000000238, 236.55000000000126]","[99.40000000000235, 236.55000000000126]","[185.0, 345.0]",False,RIGHT,True
0.01,1.0600000000000007,6.200406074523926,"[101.30000000000241, 240.00000000000125]","[101.30000000000238, 240.00000000000125]","[190.0, 345.0]",False,RIGHT,True
0.01,1.0700000000000007,6.263063907623291,"[103.25000000000244, 243.45000000000124]","[103.25000000000242, 243.45000000000124]","[195.0, 345.0]",False,RIGHT,True
0.01,1.0800000000000007,6.320677995681763,"[105.25000000000247, 246.90000000000123]","[105.25000000000244, 246.90000000000123]","[200.0, 345.0]",False,RIGHT,True
0.01,1.0900000000000007,6.379626035690308,"[107.3000000000025, 250.35000000000122]","[107.30000000000247, 250.35000000000122]","[205.0, 345.0]",False,RIGHT,True
0.01,1.1000000000000008,6.438297986984253,"[109.40000000000252, 253.8000000000012]","[109.40000000000249, 253.8000000000012]","[210.0, 345.0]",False,RIGHT,True
0.01,1.1100000000000008,6.496896028518677,"[111.55000000000254, 257.2500000000012]","[111.55000000000253, 257.2500000000012]","[215.0, 345.0]",False,RIGHT,True
0.01,1.1200000000000008,6.555034875869751,"[113.75000000000257, 260.7000000000012]","[113.75000000000254, 260.7000000000012]","[220.0, 345.0]",False,RIGHT,True
0.01,1.1300000000000008,6.613877058029175,"[116.00000000000259, 264.15000000000117]","[116.00000000000257, 264.15000000000117]","[225.0, 345.0]",False,RIGHT,True
0.01,1.1400000000000008,6.671990871429443,"[118.3000000000026, 267.60000000000116]","[118.30000000000258, 267.60000000000116]","[230.0, 345.0]",False,RIGHT,True
0.01,1.1500000000000008,6.730090141296387,"[120.6500000000026, 271.05000000000115]","[120.65000000000259, 271.05000000000115]","[235.0, 345.0]",False,RIGHT,True
0.01,1.1600000000000008,6.789942026138306,"[123.05000000000263, 274.50000000000114]","[123.05000000000261, 274.50000000000114]","[240.0, 345.0]",False,RIGHT,True
0.01,1.1700000000000008,6.849057197570801,"[125.50000000000264, 277.9500000000011]","[125.50000000000263, 277.9500000000011]","[245.0, 345.0]",False,RIGHT,True
0.01,1.1800000000000008,6.90871000289917,"[128.00000000000267, 281.4000000000011]","[128.00000000000264, 281.4000000000011]","[250.0, 345.0]",False,RIGHT,True
0.01,1.1900000000000008,6.972222089767456,"[130.5500000000027, 284.8500000000011]","[130.55000000000268, 284.8500000000011]","[255.0, 345.0]",False,RIGHT,True
0.01,1.2000000000000008,7.030725955963135,"[133.15000000000273, 288.3000000000011]","[133.1500000000027, 288.3000000000011]","[260.0, 345.0]",False,RIGHT,True
0.01,1.2100000000000009,7.08906102180481,"[135.80000000000277, 291.7500000000011]","[135.80000000000274, 291.7500000000011]","[265.0, 345.0]",False,RIGHT,True
0.01,1.2200000000000009,7.147135019302368,"[135.8000000000028, 291.7500000000011]","[135.80000000000277, 291.7500000000011]","[0.0, 0.0]",False,,True
0.01,1.2300000000000009,7.2049407958984375,"[135.80000000000283, 291.7500000000011]","[135.8000000000028, 291.7500000000011]","[0.0, 0.0]",False,,True
0.01,1.2400000000000009,7.263148784637451,"[135.80000000000285, 291.7500000000011]","[135.80000000000283, 291.7500000000011]","[0.0, 0.0]",False,,True
0.01,1.2500000000000009,7.322885990142822,"[135.8500000000029, 291.7500000000011]","[135.85000000000286, 291.7500000000011]","[5.0, 0.0]",False,RIGHT,True
0.01,1.260000000000001,7.3815929889678955,"[135.95000000000292, 291.7500000000011]","[135.9500000000029, 291.7500000000011]","[10.0, 0.0]",False,RIGHT,True
0.01,1.270000000000001,7.440479040145874,"[136.10000000000295, 291.7500000000011]","[136.10000000000292, 291.7500000000011]","[15.0, 0.0]",False,RIGHT,True
