delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0075418949127197266,"[50.05000000000002, 50.000000000000014]","[50.05, 50.0]","[5.0, 0.0]",False,RIGHT,True
0.01,0.01,0.06550097465515137,"[50.15000000000005, 50.000000000000036]","[50.15000000000002, 50.000000000000014]","[10.0, 0.0]",False,RIGHT,True
0.01,0.02,0.12404894828796387,"[50.30000000000007, 50.00000000000005]","[50.30000000000005, 50.000000000000036]","[15.0, 0.0]",False,RIGHT,True
0.01,0.03,0.1817920207977295,"[50.50000000000009, 50.00000000000007]","[50.50000000000007, 50.00000000000005]","[20.0, 0.0]",False,RIGHT,True
0.01,0.04,0.24009013175964355,"[50.75000000000012, 50.00000000000009]","[50.75000000000009, 50.00000000000007]","[25.0, 0.0]",False,RIGHT,True
0.01,0.05,0.2983968257904053,"[50.75000000000014, 50.00000000000011]","[50.75000000000012, 50.00000000000009]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.35625123977661133,"[50.75000000000017, 50.00000000000012]","[50.75000000000014, 50.00000000000011]","[0.0, 0.0]",False,,True
0.01,0.07,0.41471409797668457,"[50.7500000000002, 50.000000000000135]","[50.75000000000017, 50.00000000000012]","[0.0, 0.0]",False,,True
0.01,0.08,0.4738738536834717,"[50.75000000000023, 50.000000000000156]","[50.7500000000002, 50.000000000000135]","[0.0, 0.0]",False,,True
0.01,0.09,0.5327968597412109,"[50.750000000000256, 50.00000000000017]","[50.75000000000023, 50.000000000000156]","[0.0, 0.0]",False,,True
0.01,0.09999999999999999,0.5913960933685303,"[50.75000000000028, 50.00000000000019]","[50.750000000000256, 50.00000000000017]","[0.0, 0.0]",False,,True
0.01,0.10999999999999999,0.6498098373413086,"[50.7500000000003, 50.00000000000021]","[50.75000000000028, 50.00000000000019]","[0.0, 0.0]",False,,True
0.01,0.11999999999999998,0.7094910144805908,"[50.80000000000032, 50.00000000000023]","[50.800000000000296, 50.00000000000021]","[5.0, 0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.7676448822021484,"[50.90000000000035, 50.00000000000025]","[50.90000000000032, 50.00000000000023]","[10.0, 0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.8263249397277832,"[51.050000000000374, 50.00000000000027]","[51.050000000000345, 50.00000000000025]","[15.0, 0.0]",False,RIGHT,True
0.01,0.15,0.884850025177002,"[51.2500000000004, 50.00000000000029]","[51.25000000000038, 50.00000000000027]","[20.0, 0.0]",False,RIGHT,True
0.01,0.16,0.9434549808502197,"[51.50000000000042, 50.00000000000031]","[51.5000000000004, 50.00000000000029]","[25.0, 0.0]",False,RIGHT,True
0.01,0.17,1.0015830993652344,"[51.80000000000044, 50.00000000000033]","[51.800000000000416, 50.00000000000031]","[30.0, 0.0]",False,RIGHT,True
0.01,0.18000000000000002,1.0602099895477295,"[52.15000000000046, 50.00000000000035]","[52.15000000000044, 50.00000000000033]","[35.0, 0.0]",False,RIGHT,True
0.01,0.19000000000000003,1.1187047958374023,"[52.55000000000049, 50.00000000000037]","[52.55000000000046, 50.00000000000035]","[40.0, 0.0]",False,RIGHT,True
0.01,0.20000000000000004,1.1782619953155518,"[53.00000000000051, 50.000000000000384]","[53.00000000000049, 50.00000000000037]","[45.0, 0.0]",False,RIGHT,True
0.01,0.21000000000000005,1.237212896347046,"[53.50000000000054, 50.000000000000405]","[53.50000000000051, 50.000000000000384]","[50.0, 0.0]",False,RIGHT,True
0.01,0.22000000000000006,1.2956931591033936,"[54.050000000000566, 50.000000000000426]","[54.05000000000054, 50.000000000000405]","[55.0, 0.0]",False,RIGHT,True
0.01,0.23000000000000007,1.354301929473877,"[54.65000000000059, 50.00000000000045]","[54.65000000000057, 50.000000000000426]","[60.0, 0.0]",False,RIGHT,True
0.01,0.24000000000000007,1.4129509925842285,"[55.300000000000615, 50.00000000000046]","[55.30000000000059, 50.00000000000045]","[65.0, 0.0]",False,RIGHT,True
