delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.007716178894042969,"[49.95000000000002, 49.950000000000024]","[49.95, 49.95]","[-5.0, -5.0]",False,UP,True
0.01,0.01,0.06516408920288086,"[49.85000000000004, 49.850000000000044]","[49.850000000000016, 49.85000000000002]","[-10.0, -10.0]",False,UP,True
0.01,0.02,0.1230630874633789,"[49.70000000000005, 49.70000000000007]","[49.70000000000004, 49.700000000000045]","[-15.0, -15.0]",False,UP,True
0.01,0.03,0.182448148727417,"[49.500000000000064, 49.500000000000085]","[49.50000000000005, 49.500000000000064]","[-20.0, -20.0]",False,UP,True
0.01,0.04,0.24077796936035156,"[49.250000000000085, 49.25000000000011]","[49.250000000000064, 49.250000000000085]","[-25.0, -25.0]",False,UP,True
0.01,0.05,0.29934000968933105,"[48.9500000000001, 48.95000000000013]","[48.95000000000009, 48.95000000000011]","[-30.0, -30.0]",False,UP,True
0.01,0.060000000000000005,0.35712718963623047,"[48.95000000000012, 48.95000000000015]","[48.9500000000001, 48.95000000000013]","[-0.0, -0.0]",False,,True
0.01,0.07,0.4154171943664551,"[48.95000000000014, 48.950000000000166]","[48.95000000000012, 48.95000000000015]","[-0.0, -0.0]",False,,True
0.01,0.08,0.47399020195007324,"[48.95000000000015, 48.95000000000019]","[48.95000000000014, 48.950000000000166]","[-0.0, -0.0]",False,,True
0.01,0.09,0.5332679748535156,"[48.95000000000017, 48.95000000000021]","[48.95000000000015, 48.95000000000019]","[-0.0, -0.0]",False,,True
0.01,0.09999999999999999,0.591094970703125,"[48.95000000000019, 48.95000000000023]","[48.95000000000017, 48.95000000000021]","[-0.0, -0.0]",False,,True
0.01,0.10999999999999999,0.6495721340179443,"[48.9500000000002, 48.95000000000026]","[48.95000000000019, 48.95000000000023]","[-0.0, -0.0]",False,,True
0.01,0.11999999999999998,0.7085649967193604,"[49.00000000000021, 48.95000000000028]","[49.0000000000002, 48.95000000000026]","[5.0, -0.0]",False,RIGHT,True
0.01,0.12999999999999998,0.7673311233520508,"[49.10000000000023, 48.95000000000031]","[49.100000000000215, 48.95000000000028]","[10.0, -0.0]",False,RIGHT,True
0.01,0.13999999999999999,0.8246200084686279,"[49.25000000000024, 48.95000000000032]","[49.25000000000023, 48.95000000000031]","[15.0, -0.0]",False,RIGHT,True
0.01,0.15,0.8823978900909424,"[49.45000000000026, 48.950000000000344]","[49.450000000000244, 48.95000000000032]","[20.0, -0.0]",False,RIGHT,True
0.01,0.16,0.9412879943847656,"[49.70000000000027, 48.950000000000365]","[49.70000000000026, 48.950000000000344]","[25.0, -0.0]",False,RIGHT,True
0.01,0.17,1.0009632110595703,"[50.00000000000029, 48.95000000000039]","[50.00000000000027, 48.950000000000365]","[30.0, -0.0]",False,RIGHT,True
0.01,0.18000000000000002,1.0639441013336182,"[50.35000000000031, 49.000000000000405]","[50.35000000000029, 49.000000000000384]","[35.0, 5.0]",False,DOWN,True
0.01,0.19000000000000003,1.1216142177581787,"[50.75000000000032, 49.10000000000042]","[50.750000000000306, 49.100000000000406]","[40.0, 10.0]",False,DOWN,True
0.01,0.20000000000000004,1.1799330711364746,"[51.15000000000034, 49.25000000000044]","[51.15000000000032, 49.25000000000042]","[40.0, 15.0]",False,DOWN,True
0.01,0.21000000000000005,1.2601871490478516,"[51.55000000000036, 49.450000000000465]","[51.55000000000034, 49.45000000000044]","[40.0, 20.0]",False,DOWN,True
0.01,0.22000000000000006,1.3173792362213135,"[51.95000000000037, 49.700000000000486]","[51.95000000000036, 49.700000000000465]","[40.0, 25.0]",False,DOWN,True
0.01,0.23000000000000007,1.3752830028533936,"[52.35000000000039, 50.000000000000504]","[52.35000000000037, 50.00000000000048]","[40.0, 30.0]",False,DOWN,True
0.01,0.24000000000000007,1.4330952167510986,"[52.750000000000405, 50.35000000000053]","[52.75000000000039, 50.350000000000506]","[40.0, 35.0]",False,DOWN,True
0.01,0.25000000000000006,1.4911601543426514,"[53.150000000000425, 50.750000000000554]","[53.150000000000404, 50.750000000000526]","[40.0, 40.0]",False,DOWN,True
0.01,0.26000000000000006,1.552253007888794,"[53.550000000000445, 51.20000000000058]","[53.55000000000042, 51.20000000000056]","[40.0, 45.0]",False,DOWN,True
0.01,0.2700000000000001,1.6113710403442383,"[53.95000000000046, 51.70000000000061]","[53.95000000000044, 51.70000000000058]","[40.0, 50.0]",False,DOWN,True
0.01,0.2800000000000001,1.6700611114501953,"[54.35000000000047, 52.250000000000625]","[54.350000000000456, 52.250000000000604]","[40.0, 55.0]",False,DOWN,True
0.01,0.2900000000000001,1.7289950847625732,"[54.75000000000049, 52.85000000000065]","[54.75000000000047, 52.85000000000063]","[40.0, 60.0]",False,DOWN,True
0.01,0.3000000000000001,1.7873921394348145,"[55.1500000000005, 53.50000000000067]","[55.15000000000049, 53.50000000000065]","[40.0, 65.0]",False,DOWN,True
0.01,0.3100000000000001,1.8447999954223633,"[55.55000000000052, 54.20000000000069]","[55.5500000000005, 54.20000000000067]","[40.0, 70.0]",False,DOWN,True
0.01,0.3200000000000001,1.9004321098327637,"[55.950000000000536, 54.95000000000071]","[55.95000000000052, 54.95000000000069]","[40.0, 75.0]",False,DOWN,True
0.01,0.3300000000000001,1.957056999206543,"[56.350000000000556, 55.75000000000073]","[56.350000000000534, 55.75000000000071]","[40.0, 80.0]",False,DOWN,True
0.01,0.34000000000000014,2.012938976287842,"[56.750000000000576, 56.600000000000755]","[56.750000000000554, 56.60000000000073]","[40.0, 85.0]",False,DOWN,True
0.01,0.35000000000000014,2.0690739154815674,"[57.150000000000595, 57.500000000000774]","[57.150000000000574, 57.50000000000075]","[40.0, 90.0]",False,DOWN,True
0.01,0.36000000000000015,2.1272101402282715,"[57.55000000000061, 58.4500000000008]","[57.550000000000594, 58.45000000000078]","[40.0, 95.0]",False,DOWN,True
0.01,0.37000000000000016,2.185551166534424,"[57.95000000000062, 59.45000000000082]","[57.95000000000061, 59.4500000000008]","[40.0, 100.0]",False,DOWN,True
0.01,0.38000000000000017,2.242523193359375,"[58.350000000000634, 60.50000000000084]","[58.35000000000062, 60.50000000000082]","[40.0, 105.0]",False,DOWN,True
0.01,0.3900000000000002,2.299186944961548,"[58.75000000000065, 61.60000000000086]","[58.75000000000063, 61.60000000000084]","[40.0, 110.0]",False,DOWN,True
0.01,0.4000000000000002,2.3563389778137207,"[59.15000000000067, 62.75000000000088]","[59.150000000000645, 62.75000000000086]","[40.0, 115.0]",False,DOWN,True
0.01,0.4100000000000002,2.4127449989318848,"[59.55000000000068, 63.950000000000905]","[59.550000000000665, 63.950000000000884]","[40.0, 120.0]",False,DOWN,True
0.01,0.4200000000000002,2.4698402881622314,"[59.9000000000007, 65.20000000000093]","[59.90000000000068, 65.2000000000009]","[35.0, 125.0]",False,DOWN,True
0.01,0.4300000000000002,2.5264461040496826,"[60.25000000000072, 66.50000000000095]","[60.2500000000007, 66.50000000000092]","[35.0, 130.0]",False,DOWN,True
0.01,0.4400000000000002,2.5825679302215576,"[60.60000000000073, 67.85000000000097]","[60.60000000000072, 67.85000000000095]","[35.0, 135.0]",False,DOWN,True
0.01,0.45000000000000023,2.6390299797058105,"[60.95000000000075, 69.25000000000101]","[60.950000000000735, 69.25000000000098]","[35.0, 140.0]",False,DOWN,True
0.01,0.46000000000000024,2.6943790912628174,"[61.30000000000077, 70.70000000000103]","[61.30000000000075, 70.70000000000101]","[35.0, 145.0]",False,DOWN,True
0.01,0.47000000000000025,2.7503390312194824,"[61.650000000000794, 72.20000000000105]","[61.65000000000077, 72.20000000000103]","[35.0, 150.0]",False,DOWN,True
0.01,0.48000000000000026,2.8064911365509033,"[62.00000000000081, 73.75000000000107]","[62.000000000000796, 73.75000000000105]","[35.0, 155.0]",False,DOWN,True
0.01,0.49000000000000027,2.862971067428589,"[62.350000000000826, 75.35000000000109]","[62.35000000000081, 75.35000000000106]","[35.0, 160.0]",False,DOWN,True
0.01,0.5000000000000002,2.92010498046875,"[62.70000000000084, 77.00000000000111]","[62.70000000000083, 77.0000000000011]","[35.0, 165.0]",False,DOWN,True
0.01,0.5100000000000002,2.9779152870178223,"[63.05000000000086, 78.70000000000113]","[63.05000000000084, 78.70000000000111]","[35.0, 170.0]",False,DOWN,True
0.01,0.5200000000000002,3.0342671871185303,"[63.40000000000088, 80.45000000000114]","[63.40000000000086, 80.45000000000113]","[35.0, 175.0]",False,DOWN,True
0.01,0.5300000000000002,3.091917037963867,"[63.750000000000895, 82.25000000000115]","[63.75000000000088, 82.25000000000114]","[35.0, 180.0]",False,DOWN,True
0.01,0.5400000000000003,3.148819923400879,"[64.1000000000009, 84.10000000000116]","[64.10000000000089, 84.10000000000115]","[35.0, 185.0]",False,DOWN,True
0.01,0.5500000000000003,3.2057511806488037,"[64.45000000000091, 86.00000000000118]","[64.4500000000009, 86.00000000000117]","[35.0, 190.0]",False,DOWN,True
0.01,0.5600000000000003,3.2635750770568848,"[64.80000000000092, 87.9500000000012]","[64.8000000000009, 87.95000000000118]","[35.0, 195.0]",False,DOWN,True
0.01,0.5700000000000003,3.322559118270874,"[65.15000000000093, 89.95000000000121]","[65.15000000000092, 89.9500000000012]","[35.0, 200.0]",False,DOWN,True
