timestamp,particle_position,user_goal,velocity,collision
0.549436092376709,"[50.0, 50.0]","[50, 50]","[0.0, 0.0]",False
0.6017661094665527,"[48.58578643762691, 51.41421356237309]","[40, 60]","[-1.414213562373095, 1.414213562373095]",False
0.6522212028503418,"[47.171572875253815, 52.828427124746185]","[40, 60]","[-1.414213562373095, 1.414213562373095]",False
0.7037642002105713,"[45.75735931288072, 54.24264068711928]","[40, 60]","[-1.4142135623730951, 1.4142135623730951]",False
0.7559821605682373,"[44.34314575050763, 55.65685424949237]","[40, 60]","[-1.4142135623730951, 1.4142135623730951]",False
0.8077349662780762,"[42.92893218813454, 57.07106781186546]","[40, 60]","[-1.4142135623730951, 1.4142135623730951]",False
0.859187126159668,"[42.92893218813454, 57.07106781186546]","[40, 60]","[-2.9289321881345387, 2.9289321881345387]",False
0.9109981060028076,"[41.514718625761446, 58.485281374238554]","[30, 70]","[-1.4142135623730951, 1.4142135623730951]",False
0.9628081321716309,"[40.100505063388354, 59.899494936611646]","[30, 70]","[-1.4142135623730951, 1.4142135623730951]",False
1.014449119567871,"[38.68629150101526, 61.31370849898474]","[30, 70]","[-1.4142135623730951, 1.4142135623730951]",False
1.0656943321228027,"[37.27207793864217, 62.72792206135783]","[30, 70]","[-1.4142135623730951, 1.4142135623730951]",False
1.1163959503173828,"[35.85786437626908, 64.14213562373092]","[30, 70]","[-1.4142135623730951, 1.4142135623730951]",False
1.167450189590454,"[34.443650813895985, 65.55634918610401]","[30, 70]","[-1.414213562373095, 1.414213562373095]",False
1.2193379402160645,"[33.02943725152289, 66.97056274847711]","[30, 70]","[-1.414213562373095, 1.414213562373095]",False
1.2729740142822266,"[33.02943725152289, 66.97056274847711]","[30, 70]","[-3.029437251522893, 3.029437251522893]",False
1.3247711658477783,"[31.615223689149797, 68.3847763108502]","[20, 80]","[-1.414213562373095, 1.414213562373095]",False
1.3765201568603516,"[30.2010101267767, 69.79898987322329]","[20, 80]","[-1.414213562373095, 1.4142135623730954]",False
1.4277312755584717,"[28.786796564403605, 71.21320343559638]","[20, 80]","[-1.414213562373095, 1.4142135623730956]",False
1.4785420894622803,"[27.37258300203051, 72.62741699796948]","[20, 80]","[-1.414213562373094, 1.4142135623730956]",False
1.5307722091674805,"[25.958369439657417, 74.04163056034257]","[20, 80]","[-1.4142135623730938, 1.4142135623730965]",False
1.5823211669921875,"[24.544155877284325, 75.45584412271566]","[20, 80]","[-1.4142135623730934, 1.414213562373097]",False
1.6348011493682861,"[23.129942314911233, 76.87005768508875]","[20, 80]","[-1.414213562373093, 1.4142135623730971]",False
1.687530279159546,"[23.129942314911233, 76.87005768508875]","[20, 80]","[-3.129942314911233, 3.129942314911247]",False
1.7394161224365234,"[24.05715861223053, 78.64213836552786]","[30, 90]","[0.927216297319296, 1.7720806804390976]",False
1.7905499935150146,"[24.984374909549828, 80.41421904596696]","[30, 90]","[0.9272162973192964, 1.7720806804390976]",False
1.8426611423492432,"[25.911591206869126, 82.18629972640606]","[30, 90]","[0.9272162973192964, 1.7720806804390976]",False
1.8944320678710938,"[26.838807504188424, 83.95838040684517]","[30, 90]","[0.9272162973192968, 1.7720806804390972]",False
1.9457120895385742,"[27.76602380150772, 85.73046108728427]","[30, 90]","[0.9272162973192972, 1.7720806804390967]",False
1.9977772235870361,"[27.76602380150772, 85.73046108728427]","[30, 90]","[2.233976198492279, 4.269538912715731]",False
2.051406145095825,"[29.06778705238762, 87.24881955571608]","[40, 100]","[1.3017632508798962, 1.5183584684318145]",False
2.1032071113586426,"[30.369550303267516, 88.7671780241479]","[40, 100]","[1.301763250879896, 1.5183584684318145]",False
2.1544229984283447,"[31.67131355414741, 90.28553649257971]","[40, 100]","[1.3017632508798955, 1.5183584684318145]",False
2.206732988357544,"[32.973076805027304, 91.80389496101152]","[40, 100]","[1.3017632508798955, 1.5183584684318145]",False
2.2592010498046875,"[34.2748400559072, 93.32225342944334]","[40, 100]","[1.3017632508798958, 1.5183584684318145]",False
2.3103580474853516,"[35.57660330678709, 94.84061189787515]","[40, 100]","[1.3017632508798958, 1.5183584684318143]",False
2.361234188079834,"[36.878366557666986, 96.35897036630696]","[40, 100]","[1.301763250879896, 1.5183584684318143]",False
2.4123661518096924,"[36.878366557666986, 96.35897036630696]","[40, 100]","[3.121633442333014, 3.6410296336930372]",False
2.464372158050537,"[38.26487269076552, 97.80035884374118]","[50, 110]","[1.3865061330985389, 1.4413884774342192]",False
2.5166661739349365,"[39.65137882386406, 99.2417473211754]","[50, 110]","[1.3865061330985389, 1.4413884774342192]",False
2.5683979988098145,"[41.03788495696259, 100.68313579860961]","[50, 110]","[1.3865061330985389, 1.4413884774342192]",False
2.621941089630127,"[42.424391090061135, 102.12452427604383]","[50, 110]","[1.3865061330985393, 1.4413884774342192]",False
2.6759111881256104,"[43.81089722315967, 103.56591275347805]","[50, 110]","[1.3865061330985387, 1.4413884774342194]",False
2.728553295135498,"[45.19740335625821, 105.00730123091226]","[50, 110]","[1.3865061330985389, 1.4413884774342194]",False
2.7795300483703613,"[46.58390948935674, 106.44868970834648]","[50, 110]","[1.3865061330985389, 1.4413884774342194]",False
2.8312361240386963,"[46.58390948935674, 106.44868970834648]","[50, 110]","[3.416090510643258, 3.5513102916535217]",False
2.8832712173461914,"[47.991014221778514, 107.869976544983]","[60, 120]","[1.4071047324217683, 1.4212868366365266]",False
2.934399127960205,"[49.39811895420028, 109.29126338161953]","[60, 120]","[1.4071047324217678, 1.4212868366365272]",False
2.985496997833252,"[50.80522368662204, 110.71255021825606]","[60, 120]","[1.4071047324217678, 1.4212868366365268]",False
3.0398941040039062,"[52.212328419043814, 112.13383705489258]","[60, 120]","[1.4071047324217683, 1.4212868366365266]",False
3.0913519859313965,"[53.61943315146558, 113.5551238915291]","[60, 120]","[1.4071047324217676, 1.4212868366365272]",False
3.1424171924591064,"[55.02653788388734, 114.97641072816563]","[60, 120]","[1.4071047324217676, 1.4212868366365266]",False
