timestamp,particle_position,user_goal,velocity,collision
0.3575630187988281,"[50.0, 50.0]","[50, 50]","[0.0, 0.0]",False
0.4089672565460205,"[51.41421356237309, 51.41421356237309]","[60, 60]","[1.414213562373095, 1.414213562373095]",False
0.4595069885253906,"[52.828427124746185, 52.828427124746185]","[60, 60]","[1.414213562373095, 1.414213562373095]",False
0.510814905166626,"[54.24264068711928, 54.24264068711928]","[60, 60]","[1.4142135623730951, 1.4142135623730951]",False
0.5632009506225586,"[55.65685424949237, 55.65685424949237]","[60, 60]","[1.4142135623730951, 1.4142135623730951]",False
0.6146500110626221,"[57.07106781186546, 57.07106781186546]","[60, 60]","[1.4142135623730951, 1.4142135623730951]",False
0.6666340827941895,"[57.07106781186546, 57.07106781186546]","[60, 60]","[2.9289321881345387, 2.9289321881345387]",False
0.7186040878295898,"[58.485281374238554, 58.485281374238554]","[70, 70]","[1.4142135623730951, 1.4142135623730951]",False
0.7705810070037842,"[59.899494936611646, 59.899494936611646]","[70, 70]","[1.4142135623730951, 1.4142135623730951]",False
0.8215939998626709,"[61.31370849898474, 61.31370849898474]","[70, 70]","[1.4142135623730951, 1.4142135623730951]",False
0.8725450038909912,"[62.72792206135783, 62.72792206135783]","[70, 70]","[1.4142135623730951, 1.4142135623730951]",False
0.9238719940185547,"[64.14213562373092, 64.14213562373092]","[70, 70]","[1.4142135623730951, 1.4142135623730951]",False
0.976783037185669,"[65.55634918610401, 65.55634918610401]","[70, 70]","[1.414213562373095, 1.414213562373095]",False
1.0289459228515625,"[66.97056274847711, 66.97056274847711]","[70, 70]","[1.414213562373095, 1.414213562373095]",False
1.0805449485778809,"[66.97056274847711, 66.97056274847711]","[70, 70]","[3.029437251522893, 3.029437251522893]",False
1.1337919235229492,"[68.3847763108502, 68.3847763108502]","[80, 80]","[1.414213562373095, 1.414213562373095]",False
1.186877965927124,"[69.79898987322329, 69.79898987322329]","[80, 80]","[1.4142135623730951, 1.4142135623730951]",False
1.239650011062622,"[71.21320343559638, 71.21320343559638]","[80, 80]","[1.4142135623730951, 1.4142135623730951]",False
1.2915120124816895,"[72.62741699796948, 72.62741699796948]","[80, 80]","[1.4142135623730951, 1.4142135623730951]",False
1.342865228652954,"[74.04163056034257, 74.04163056034257]","[80, 80]","[1.414213562373095, 1.414213562373095]",False
1.3958959579467773,"[75.45584412271566, 75.45584412271566]","[80, 80]","[1.414213562373095, 1.414213562373095]",False
1.448551893234253,"[76.87005768508875, 76.87005768508875]","[80, 80]","[1.4142135623730951, 1.4142135623730951]",False
1.4996509552001953,"[76.87005768508875, 76.87005768508875]","[80, 80]","[3.129942314911247, 3.129942314911247]",False
1.5516059398651123,"[78.28427124746185, 78.28427124746185]","[90, 90]","[1.414213562373095, 1.414213562373095]",False
1.603827953338623,"[79.69848480983494, 79.69848480983494]","[90, 90]","[1.414213562373095, 1.414213562373095]",False
1.6566588878631592,"[81.11269837220803, 81.11269837220803]","[90, 90]","[1.4142135623730951, 1.4142135623730951]",False
1.7084760665893555,"[82.52691193458112, 82.52691193458112]","[90, 90]","[1.414213562373095, 1.414213562373095]",False
1.7597301006317139,"[83.94112549695421, 83.94112549695421]","[90, 90]","[1.414213562373095, 1.414213562373095]",False
1.8126890659332275,"[85.3553390593273, 85.3553390593273]","[90, 90]","[1.4142135623730951, 1.4142135623730951]",False
1.864706039428711,"[86.7695526217004, 86.7695526217004]","[90, 90]","[1.414213562373095, 1.414213562373095]",False
1.9166040420532227,"[86.7695526217004, 86.7695526217004]","[90, 90]","[3.2304473782996013, 3.2304473782996013]",False
1.9679291248321533,"[87.24395133767618, 88.7124746114572]","[90, 100]","[0.4743987159757836, 1.942921989756801]",False
2.0219168663024902,"[87.71835005365196, 90.655396601214]","[90, 100]","[0.474398715975784, 1.9429219897568013]",False
2.074629068374634,"[88.19274876962774, 92.59831859097079]","[90, 100]","[0.4743987159757845, 1.9429219897568013]",False
2.1266369819641113,"[88.66714748560352, 94.54124058072759]","[90, 100]","[0.4743987159757851, 1.942921989756801]",False
2.178632974624634,"[89.1415462015793, 96.48416257048439]","[90, 100]","[0.47439871597578626, 1.9429219897568004]",False
2.231005907058716,"[89.1415462015793, 96.48416257048439]","[90, 100]","[0.8584537984206975, 3.5158374295156136]",False
2.2845540046691895,"[90.39415408366814, 98.04332051428896]","[100, 110]","[1.2526078820888387, 1.5591579438045764]",False
2.335474967956543,"[91.64676196575698, 99.60247845809354]","[100, 110]","[1.2526078820888389, 1.5591579438045762]",False
2.386610984802246,"[92.89936984784582, 101.16163640189812]","[100, 110]","[1.2526078820888389, 1.5591579438045762]",False
2.438681125640869,"[94.15197772993466, 102.7207943457027]","[100, 110]","[1.2526078820888393, 1.559157943804576]",False
2.490525960922241,"[95.4045856120235, 104.27995228950728]","[100, 110]","[1.2526078820888396, 1.559157943804576]",False
2.542661190032959,"[96.65719349411233, 105.83911023331186]","[100, 110]","[1.25260788208884, 1.559157943804575]",False
2.5947928428649902,"[97.90980137620117, 107.39826817711644]","[100, 110]","[1.2526078820888409, 1.5591579438045744]",False
2.647916078567505,"[97.90980137620117, 107.39826817711644]","[100, 110]","[2.090198623798827, 2.601731822883565]",False
2.7005481719970703,"[98.2370621623125, 109.37131160742247]","[100, 120]","[0.3272607861113258, 1.973043430306033]",False
2.751560926437378,"[98.56432294842382, 111.3443550377285]","[100, 120]","[0.32726078611132614, 1.9730434303060327]",False
2.803879976272583,"[98.89158373453515, 113.31739846803454]","[100, 120]","[0.3272607861113266, 1.9730434303060327]",False
2.8558461666107178,"[99.21884452064647, 115.29044189834057]","[100, 120]","[0.3272607861113274, 1.9730434303060327]",False
2.9085700511932373,"[99.21884452064647, 115.29044189834057]","[100, 120]","[0.7811554793535294, 4.709558101659425]",False
2.959623098373413,"[100.40115435302424, 116.90355796988126]","[110, 130]","[1.1823098323777728, 1.6131160715406823]",False
3.011807918548584,"[101.58346418540201, 118.51667404142195]","[110, 130]","[1.1823098323777734, 1.6131160715406816]",False
3.06387996673584,"[102.76577401777978, 120.12979011296264]","[110, 130]","[1.1823098323777743, 1.6131160715406814]",False
3.1175789833068848,"[103.94808385015754, 121.74290618450331]","[110, 130]","[1.1823098323777754, 1.6131160715406803]",False
3.170867919921875,"[105.13039368253533, 123.35602225604399]","[110, 130]","[1.1823098323777756, 1.6131160715406798]",False
3.2239811420440674,"[106.3127035149131, 124.96913832758467]","[110, 130]","[1.1823098323777739, 1.6131160715406814]",False
3.276881217956543,"[107.49501334729088, 126.58225439912535]","[110, 130]","[1.1823098323777759, 1.6131160715406796]",False
3.3296420574188232,"[107.49501334729088, 126.58225439912535]","[110, 130]","[2.504986652709121, 3.417745600874653]",False
3.3816418647766113,"[108.85858636865406, 128.04535679315336]","[120, 140]","[1.3635730213631734, 1.4631023940280141]",False
3.4326441287994385,"[110.22215939001723, 129.5084591871814]","[120, 140]","[1.3635730213631727, 1.4631023940280146]",False
3.484839916229248,"[111.5857324113804, 130.97156158120941]","[120, 140]","[1.3635730213631743, 1.4631023940280137]",False
3.537766218185425,"[112.94930543274359, 132.4346639752374]","[120, 140]","[1.363573021363175, 1.4631023940280128]",False
3.588927984237671,"[114.31287845410675, 133.89776636926544]","[120, 140]","[1.363573021363173, 1.4631023940280146]",False
3.6416871547698975,"[115.67645147546993, 135.36086876329344]","[120, 140]","[1.3635730213631754, 1.4631023940280126]",False
3.693904161453247,"[117.0400244968331, 136.82397115732147]","[120, 140]","[1.3635730213631723, 1.4631023940280152]",False
3.7465951442718506,"[117.0400244968331, 136.82397115732147]","[120, 140]","[2.959975503166902, 3.1760288426785337]",False
3.7986302375793457,"[118.4424995412791, 138.24982660220576]","[130, 150]","[1.40247504444601, 1.4258554448842855]",False
3.8506500720977783,"[119.84497458572511, 139.67568204709005]","[130, 150]","[1.4024750444460101, 1.4258554448842846]",False
3.9029691219329834,"[121.24744963017112, 141.10153749197434]","[130, 150]","[1.402475044446011, 1.4258554448842842]",False
3.9546310901641846,"[122.64992467461713, 142.52739293685863]","[130, 150]","[1.402475044446012, 1.425855444884283]",False
4.006495952606201,"[124.05239971906313, 143.95324838174292]","[130, 150]","[1.402475044446013, 1.425855444884282]",False
4.057854890823364,"[125.45487476350915, 145.37910382662722]","[130, 150]","[1.4024750444460148, 1.42585544488428]",False
4.1098291873931885,"[126.85734980795517, 146.8049592715115]","[130, 150]","[1.402475044446016, 1.425855444884279]",False
4.161629915237427,"[126.85734980795517, 146.8049592715115]","[130, 150]","[3.142650192044826, 3.195040728488493]",False
4.212620973587036,"[128.2687474457526, 148.22198316263677]","[140, 160]","[1.41139763779744, 1.4170238911252724]",False
4.263552904129028,"[129.68014508355006, 149.63900705376204]","[140, 160]","[1.4113976377974395, 1.4170238911252722]",False
4.315771102905273,"[131.0915427213475, 151.0560309448873]","[140, 160]","[1.4113976377974387, 1.417023891125273]",False
4.36766791343689,"[132.50294035914496, 152.47305483601258]","[140, 160]","[1.4113976377974375, 1.4170238911252748]",False
