delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.00041604042053222656,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 5.0]",False,DOWN,True
0.01,0.01,0.052107810974121094,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.02,0.10332393646240234,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.03,0.15453696250915527,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.04,0.2055068016052246,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.05,0.257415771484375,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.30833983421325684,"[50.0, 50.05]","[50.0, 50.05]","[0.0, 0.0]",False,,True
0.01,0.07,0.3600037097930908,"[50.05, 50.05]","[50.05, 50.05]","[5.0, 0.0]",False,RIGHT,True
0.01,0.08,0.41109466552734375,"[50.15, 50.05]","[50.15, 50.05]","[10.0, 0.0]",False,RIGHT,True
0.01,0.09,0.464768648147583,"[50.3, 50.099999999999994]","[50.3, 50.099999999999994]","[15.0, 5.0]",False,DOWN,True
0.01,0.09999999999999999,0.5156049728393555,"[50.5, 50.199999999999996]","[50.5, 50.199999999999996]","[20.0, 10.0]",False,DOWN,True
0.01,0.10999999999999999,0.5665237903594971,"[50.75, 50.349999999999994]","[50.75, 50.349999999999994]","[25.0, 15.0]",False,DOWN,True
0.01,0.11999999999999998,0.6173198223114014,"[51.05, 50.55]","[51.05, 50.55]","[30.0, 20.0]",False,DOWN,True
0.01,0.12999999999999998,0.66843581199646,"[51.4, 50.8]","[51.4, 50.8]","[35.0, 25.0]",False,DOWN,True
0.01,0.13999999999999999,0.7195966243743896,"[51.8, 51.099999999999994]","[51.8, 51.099999999999994]","[40.0, 30.0]",False,DOWN,True
0.01,0.15,0.7705159187316895,"[52.25, 51.449999999999996]","[52.25, 51.449999999999996]","[45.0, 35.0]",False,DOWN,True
0.01,0.16,0.8216567039489746,"[52.75, 51.849999999999994]","[52.75, 51.849999999999994]","[50.0, 40.0]",False,DOWN,True
0.01,0.17,0.8725588321685791,"[53.3, 52.3]","[53.3, 52.3]","[55.0, 45.0]",False,DOWN,True
0.01,0.18000000000000002,0.9242918491363525,"[53.9, 52.8]","[53.9, 52.8]","[60.0, 50.0]",False,DOWN,True
0.01,0.19000000000000003,0.9781608581542969,"[54.55, 53.349999999999994]","[54.55, 53.349999999999994]","[65.0, 55.0]",False,DOWN,True
0.01,0.20000000000000004,1.029965877532959,"[55.25, 53.949999999999996]","[55.25, 53.949999999999996]","[70.0, 60.0]",False,DOWN,True
0.01,0.21000000000000005,1.0827038288116455,"[56.0, 54.599999999999994]","[56.0, 54.599999999999994]","[75.0, 65.0]",False,DOWN,True
