delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,key_pressed,success
0.01,0.0,0.0003941059112548828,"[49.95, 50.05]","[49.95, 50.05]","[-5.0, 5.0]",False,DOWN,True
0.01,0.01,0.051506996154785156,"[49.85, 50.15]","[49.85, 50.15]","[-10.0, 10.0]",False,DOWN,True
0.01,0.02,0.10178709030151367,"[49.75, 50.3]","[49.75, 50.3]","[-10.0, 15.0]",False,DOWN,True
0.01,0.03,0.1527249813079834,"[49.65, 50.5]","[49.65, 50.5]","[-10.0, 20.0]",False,DOWN,True
0.01,0.04,0.20369601249694824,"[49.55, 50.75]","[49.55, 50.75]","[-10.0, 25.0]",False,DOWN,True
0.01,0.05,0.255673885345459,"[49.55, 50.75]","[49.55, 50.75]","[-0.0, 0.0]",False,,True
0.01,0.060000000000000005,0.3065218925476074,"[49.55, 50.75]","[49.55, 50.75]","[-0.0, 0.0]",False,,True
0.01,0.07,0.35660290718078613,"[49.55, 50.75]","[49.55, 50.75]","[-0.0, 0.0]",False,,True
0.01,0.08,0.4090409278869629,"[49.55, 50.75]","[49.55, 50.75]","[-0.0, 0.0]",False,,True
0.01,0.09,0.4616999626159668,"[49.599999999999994, 50.75]","[49.599999999999994, 50.75]","[5.0, 0.0]",False,RIGHT,True
0.01,0.09999999999999999,0.5125799179077148,"[49.699999999999996, 50.75]","[49.699999999999996, 50.75]","[10.0, 0.0]",False,RIGHT,True
0.01,0.10999999999999999,0.5653159618377686,"[49.849999999999994, 50.8]","[49.849999999999994, 50.8]","[15.0, 5.0]",False,DOWN,True
0.01,0.11999999999999998,0.6168782711029053,"[50.05, 50.9]","[50.05, 50.9]","[20.0, 10.0]",False,DOWN,True
0.01,0.12999999999999998,0.6680991649627686,"[50.3, 51.05]","[50.3, 51.05]","[25.0, 15.0]",False,DOWN,True
0.01,0.13999999999999999,0.7188549041748047,"[50.599999999999994, 51.25]","[50.599999999999994, 51.25]","[30.0, 20.0]",False,DOWN,True
0.01,0.15,0.7699449062347412,"[50.949999999999996, 51.5]","[50.949999999999996, 51.5]","[35.0, 25.0]",False,DOWN,True
0.01,0.16,0.8216040134429932,"[51.349999999999994, 51.8]","[51.349999999999994, 51.8]","[40.0, 30.0]",False,DOWN,True
0.01,0.17,0.8727409839630127,"[51.8, 52.15]","[51.8, 52.15]","[45.0, 35.0]",False,DOWN,True
0.01,0.18000000000000002,0.9237661361694336,"[52.3, 52.55]","[52.3, 52.55]","[50.0, 40.0]",False,DOWN,True
0.01,0.19000000000000003,0.9758322238922119,"[52.849999999999994, 53.0]","[52.849999999999994, 53.0]","[55.0, 45.0]",False,DOWN,True
0.01,0.20000000000000004,1.0265979766845703,"[53.449999999999996, 53.5]","[53.449999999999996, 53.5]","[60.0, 50.0]",False,DOWN,True
0.01,0.21000000000000005,1.0796940326690674,"[54.099999999999994, 54.05]","[54.099999999999994, 54.05]","[65.0, 55.0]",False,DOWN,True
0.01,0.22000000000000006,1.1328258514404297,"[54.8, 54.65]","[54.8, 54.65]","[70.0, 60.0]",False,DOWN,True
0.01,0.23000000000000007,1.1838569641113281,"[55.55, 55.3]","[55.55, 55.3]","[75.0, 65.0]",False,DOWN,True
0.01,0.24000000000000007,1.2361230850219727,"[56.349999999999994, 56.0]","[56.349999999999994, 56.0]","[80.0, 70.0]",False,DOWN,True
0.01,0.25000000000000006,1.2888600826263428,"[57.199999999999996, 56.75]","[57.199999999999996, 56.75]","[85.0, 75.0]",False,DOWN,True
0.01,0.26000000000000006,1.340865135192871,"[58.099999999999994, 57.55]","[58.099999999999994, 57.55]","[90.0, 80.0]",False,DOWN,True
0.01,0.2700000000000001,1.3925681114196777,"[59.05, 58.4]","[59.05, 58.4]","[95.0, 85.0]",False,DOWN,True
0.01,0.2800000000000001,1.4435231685638428,"[60.05, 59.3]","[60.05, 59.3]","[100.0, 90.0]",False,DOWN,True
0.01,0.2900000000000001,1.4948790073394775,"[61.099999999999994, 60.25]","[61.099999999999994, 60.25]","[105.0, 95.0]",False,DOWN,True
0.01,0.3000000000000001,1.5467321872711182,"[62.199999999999996, 61.25]","[62.199999999999996, 61.25]","[110.0, 100.0]",False,DOWN,True
0.01,0.3100000000000001,1.5979459285736084,"[63.349999999999994, 62.3]","[63.349999999999994, 62.3]","[115.0, 105.0]",False,DOWN,True
0.01,0.3200000000000001,1.6493840217590332,"[64.55, 63.4]","[64.55, 63.4]","[120.0, 110.0]",False,DOWN,True
0.01,0.3300000000000001,1.7018520832061768,"[65.8, 64.55]","[65.8, 64.55]","[125.0, 115.0]",False,DOWN,True
0.01,0.34000000000000014,1.7531862258911133,"[67.1, 65.75]","[67.1, 65.75]","[130.0, 120.0]",False,DOWN,True
0.01,0.35000000000000014,1.8058130741119385,"[68.44999999999999, 67.0]","[68.44999999999999, 67.0]","[135.0, 125.0]",False,DOWN,True
0.01,0.36000000000000015,1.8569109439849854,"[69.85, 68.3]","[69.85, 68.3]","[140.0, 130.0]",False,DOWN,True
0.01,0.37000000000000016,1.9100899696350098,"[71.3, 69.64999999999999]","[71.3, 69.64999999999999]","[145.0, 135.0]",False,DOWN,True
0.01,0.38000000000000017,1.964219093322754,"[72.8, 71.05]","[72.8, 71.05]","[150.0, 140.0]",False,DOWN,True
0.01,0.3900000000000002,2.0166091918945312,"[74.35, 72.5]","[74.35, 72.5]","[155.0, 145.0]",False,DOWN,True
0.01,0.4000000000000002,2.070298910140991,"[75.94999999999999, 74.0]","[75.94999999999999, 74.0]","[160.0, 150.0]",False,DOWN,True
0.01,0.4100000000000002,2.123011827468872,"[77.6, 75.55]","[77.6, 75.55]","[165.0, 155.0]",False,DOWN,True
0.01,0.4200000000000002,2.1749441623687744,"[79.3, 77.14999999999999]","[79.3, 77.14999999999999]","[170.0, 160.0]",False,DOWN,True
0.01,0.4300000000000002,2.2278008460998535,"[81.05, 78.8]","[81.05, 78.8]","[175.0, 165.0]",False,DOWN,True
0.01,0.4400000000000002,2.2788119316101074,"[82.85, 80.5]","[82.85, 80.5]","[180.0, 170.0]",False,DOWN,True
0.01,0.45000000000000023,2.3332629203796387,"[84.69999999999999, 82.25]","[84.69999999999999, 82.25]","[185.0, 175.0]",False,DOWN,True
0.01,0.46000000000000024,2.3867721557617188,"[86.6, 84.05]","[86.6, 84.05]","[190.0, 180.0]",False,DOWN,True
0.01,0.47000000000000025,2.4400930404663086,"[88.55, 85.89999999999999]","[88.55, 85.89999999999999]","[195.0, 185.0]",False,DOWN,True
0.01,0.48000000000000026,2.4938580989837646,"[90.55, 87.8]","[90.55, 87.8]","[200.0, 190.0]",False,DOWN,True
0.01,0.49000000000000027,2.545708179473877,"[92.6, 89.75]","[92.6, 89.75]","[205.0, 195.0]",False,DOWN,True
0.01,0.5000000000000002,2.5975911617279053,"[94.69999999999999, 91.75]","[94.69999999999999, 91.75]","[210.0, 200.0]",False,DOWN,True
